row	case	u	parameter	cell	kind	left_fold_source	right_fold_source	left_fold_used	right_fold_used	a	b	nr	subdivisions	angular	mu0_grad	muhalf_grad	accepted_nodes	rejected_nodes	cell_ok	mu0_partial_sum	muhalf_partial_sum
100	rand035	0.5	Y	3	arcs	0	1	0	1	0.88723369079252823	0.95630209345982764	48	1	128	18.956384540817638	18.471943918590711	48	0	1	36.026998467733186	35.757600349017281
100	rand035	0.5	Y	4	empty	1	0	1	0	0.95630209345982764	0.98978667263356568	48	1	128	0	0	0	0	1	36.026998467733186	35.757600349017281
100	rand035	0.5	Y	5	empty	0	0	0	0	0.98978667263356568	0.98978737686990848	48	1	128	0	0	0	0	1	36.026998467733186	35.757600349017281
100	rand035	0.5	Y	6	empty	0	0	0	0	0.98978737686990848	0.9999999892831799	48	1	128	0	0	0	0	1	36.026998467733186	35.757600349017281
100	rand035	0.5	Y	7	empty	0	1	0	1	0.9999999892831799	1.04569464696713	48	1	128	0	0	0	0	1	36.026998467733186	35.757600349017281
100	rand035	0.5	Y	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	48	1	128	18.00510287079809	17.873762213994283	48	0	1	36.026998467733186	35.757600349017281
100	rand035	0.5	Y	9	empty	1	0	1	0	1.1271804457293775	3.035303804422572	48	1	128	0	0	0	0	1	36.026998467733186	35.757600349017281
100	rand035	0.5	Y	10	empty	0	1	0	1	3.035303804422572	3.0353038119173275	48	1	128	0	0	0	0	1	36.026998467733186	35.757600349017281
100	rand035	0.5	Y	11	arcs	1	1	1	1	3.0353038119173275	3.0353038123352656	48	1	128	6.0686465225845982e-19	6.0145455248250571e-19	48	0	1	36.026998467733186	35.757600349017281
100	rand035	0.5	Y	12	empty	1	0	1	0	3.0353038123352656	3.3562078044611949	48	1	128	0	0	0	0	1	36.026998467733186	35.757600349017281
