case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos
0 uniform 4 23 0.43732500000000002 2.3458220510894816 1 45 0.24559300000000001 0.010222999999999999 0.16315399999999999 0.0025419999999999996 0.00074100000000000012 0.002529 0.0090930000000000004 0.050923999999999997 0.079521999999999995 0 0.025627 0.00071500000000000003 0.00060100000000000008 0.0010280000000000001 0.0030930000000000003 0.13630900000000001 0.019874000000000003 0 0 3
1 linear 0 0 0.51059699999999997 43.386473901256721 1 67 0.36352000000000001 0.010968 0.11214400000000002 0.0039750000000000002 0.0010479999999999999 0.0028990000000000001 0.011393 0.19236500000000001 0.034521999999999997 0 0.026244 0.00085999999999999998 0.0044619999999999998 0.0011180000000000001 0.0033750000000000004 0.048118000000000001 0.028581999999999993 0.0095470000000000017 0 0
1 linear 0 7 0.47137499999999999 45.580868130123235 1 67 0.224602 0.010678 0.21201199999999998 0.0039069999999999999 0.00091 0.0027590000000000002 0.010806 0.055965000000000001 0.037773000000000001 0 0.025096 0.00075500000000000003 0.0043860000000000001 0.000968 0.003431 0.148484 0.028974000000000017 0.0095510000000000057 0 1
1 linear 0 15 0.46570899999999998 47.482169432048735 1 67 0.22117300000000001 0.010923 0.20977799999999999 0.0038370000000000001 0.00088900000000000003 0.0025839999999999999 0.010444999999999999 0.056882000000000002 0.033988999999999998 0 0.025704000000000001 0.00073899999999999997 0.0043280000000000002 0.00098999999999999999 0.0034610000000000005 0.14744000000000004 0.027817999999999999 0.0095390000000000023 0 2
1 linear 0 23 0.48189900000000002 48.662953194529472 1 67 0.22186400000000001 0.010696000000000001 0.22537899999999994 0.0036480000000000002 0.00089299999999999991 0.0026020000000000001 0.0098099999999999993 0.058320999999999998 0.033833000000000002 0 0.025951999999999999 0.00074100000000000001 0.0042719999999999998 0.00089800000000000004 0.0033139999999999997 0.16202700000000012 0.028773000000000007 0.0095550000000000027 0 3
1 linear 1 0 0.74551100000000003 85.389445682910434 1 59 0.59881899999999999 0.011091 0.11493499999999997 0.0031400000000000004 0.00090799999999999995 0.002934 0.010436000000000001 0.190886 0.085976999999999998 0 0.026631999999999999 0.00072800000000000002 0.193555 0.00091399999999999999 0.0035330000000000001 0.049929999999999988 0.030647000000000001 0.0082750000000000063 0 0
1 linear 1 7 0.64478800000000003 85.251867954852059 1 59 0.45488099999999998 0.010926 0.15841899999999998 0.0030920000000000001 0.00084499999999999994 0.002578 0.0097660000000000004 0.059008999999999999 0.064260999999999999 0 0.025569999999999999 0.00072300000000000001 0.20863600000000002 0.0010449999999999999 0.0034210000000000004 0.096559999999999993 0.027862000000000008 0.0082710000000000058 0 1
1 linear 1 15 0.64730699999999997 85.046616417401879 1 59 0.46109099999999997 0.010654 0.15536900000000001 0.0031189999999999998 0.00077600000000000011 0.0025479999999999999 0.0098700000000000003 0.055307000000000002 0.075095999999999996 0 0.026487 0.00074299999999999995 0.208147 0.001013 0.0032289999999999997 0.092714999999999992 0.028648 0.008290000000000004 0 2
1 linear 1 23 0.62215299999999996 84.791391310569054 1 59 0.42551600000000001 0.010607 0.16614799999999999 0.0030080000000000003 0.00073200000000000001 0.0024250000000000001 0.0096380000000000007 0.058632999999999998 0.10684399999999999 0 0.025829000000000001 0.00080699999999999999 0.138513 0.00097599999999999998 0.0032270000000000003 0.106234 0.025842999999999984 0.0082850000000000042 0 3
1 linear 2 0 1.0034879999999999 68.841396263097877 1 90 0.80105400000000004 0.011131 0.15963100000000002 0.0057470000000000004 0.001372 0.0027499999999999998 0.010198 0.18628500000000001 0.085977999999999999 0 0.026074 0.00084099999999999995 0.40260000000000001 0.0010300000000000001 0.0032390000000000001 0.068671000000000024 0.046020999999999972 0.013166000000000001 0 0
