case	profile	db	epoch	trajectory_pos	qf_base	qf_candidate	delta
70	linear	0	23	3	0.0	0.0	0.0
70	linear	0	15	2	0.0	0.0	0.0
70	linear	0	7	1	0.0	0.0	0.0
70	linear	0	0	0	0.0	0.0	0.0
69	uniform	4	23	3	0.0	0.0	0.0
69	uniform	4	15	2	0.0	0.0	0.0
71	uniform	0	7	1	0.0	0.0	0.0
69	uniform	0	15	2	0.0	0.0	0.0
71	linear	4	23	3	0.0	0.0	0.0
71	linear	4	15	2	0.0	0.0	0.0
71	linear	4	7	1	0.0	0.0	0.0
71	linear	4	0	0	0.0	0.0	0.0
71	linear	3	23	3	0.0	0.0	0.0
71	linear	3	15	2	0.0	0.0	0.0
69	uniform	2	7	1	0.0	0.0	0.0
69	uniform	2	0	0	0.0	0.0	0.0
69	uniform	1	23	3	0.0	0.0	0.0
69	uniform	1	15	2	0.0	0.0	0.0
69	uniform	1	7	1	0.0	0.0	0.0
69	uniform	1	0	0	0.0	0.0	0.0
69	uniform	0	23	3	0.0	0.0	0.0
71	uniform	0	0	0	0.0	0.0	0.0
68	linear	1	7	1	0.0	0.0	0.0
68	linear	1	0	0	0.0	0.0	0.0
68	linear	0	23	3	0.0	0.0	0.0
68	linear	0	15	2	0.0	0.0	0.0
68	linear	0	7	1	0.0	0.0	0.0
68	linear	0	0	0	0.0	0.0	0.0
67	uniform	4	23	3	0.0	0.0	0.0
67	uniform	4	15	2	0.0	0.0	0.0
67	uniform	4	7	1	0.0	0.0	0.0
67	uniform	4	0	0	0.0	0.0	0.0
67	uniform	3	23	3	0.0	0.0	0.0
67	uniform	3	15	2	0.0	0.0	0.0
67	uniform	3	7	1	0.0	0.0	0.0
68	uniform	3	15	2	0.0	0.0	0.0
67	uniform	2	23	3	0.0	0.0	0.0
67	uniform	2	15	2	0.0	0.0	0.0
67	uniform	2	7	1	0.0	0.0	0.0
67	uniform	2	0	0	0.0	0.0	0.0
67	uniform	1	23	3	0.0	0.0	0.0
67	uniform	1	15	2	0.0	0.0	0.0
67	uniform	1	7	1	0.0	0.0	0.0
67	uniform	1	0	0	0.0	0.0	0.0
67	uniform	0	23	3	0.0	0.0	0.0
67	uniform	0	15	2	0.0	0.0	0.0
69	linear	1	7	1	0.0	0.0	0.0
69	linear	1	0	0	0.0	0.0	0.0
69	linear	0	23	3	0.0	0.0	0.0
67	uniform	3	0	0	0.0	0.0	0.0
68	uniform	3	7	1	0.0	0.0	0.0
68	uniform	3	0	0	0.0	0.0	0.0
68	uniform	2	23	3	0.0	0.0	0.0
68	uniform	2	15	2	0.0	0.0	0.0
68	uniform	2	7	1	0.0	0.0	0.0
68	uniform	2	0	0	0.0	0.0	0.0
68	uniform	1	23	3	0.0	0.0	0.0
68	uniform	1	15	2	0.0	0.0	0.0
68	uniform	1	7	1	0.0	0.0	0.0
68	uniform	1	0	0	0.0	0.0	0.0
68	uniform	0	23	3	0.0	0.0	0.0
68	uniform	0	15	2	0.0	0.0	0.0
68	uniform	0	7	1	0.0	0.0	0.0
69	uniform	2	15	2	0.0	0.0	0.0
68	linear	4	23	3	0.0	0.0	0.0
68	linear	4	15	2	0.0	0.0	0.0
68	linear	4	7	1	0.0	0.0	0.0
68	linear	4	0	0	0.0	0.0	0.0
68	linear	3	23	3	0.0	0.0	0.0
68	linear	3	15	2	0.0	0.0	0.0
69	uniform	4	7	1	0.0	0.0	0.0
69	uniform	4	0	0	0.0	0.0	0.0
69	uniform	3	23	3	0.0	0.0	0.0
69	uniform	3	15	2	0.0	0.0	0.0
69	uniform	3	7	1	0.0	0.0	0.0
69	uniform	3	0	0	0.0	0.0	0.0
69	uniform	2	23	3	0.0	0.0	0.0
68	uniform	0	0	0	0.0	0.0	0.0
73	uniform	4	7	1	0.0	0.0	0.0
73	uniform	4	0	0	0.0	0.0	0.0
73	uniform	3	23	3	0.0	0.0	0.0
73	uniform	3	15	2	0.0	0.0	0.0
73	uniform	3	7	1	0.0	0.0	0.0
73	uniform	3	0	0	0.0	0.0	0.0
73	uniform	2	23	3	0.0	0.0	0.0
73	uniform	2	15	2	0.0	0.0	0.0
72	linear	1	7	1	0.0	0.0	0.0
72	linear	1	0	0	0.0	0.0	0.0
72	linear	0	23	3	0.0	0.0	0.0
72	linear	0	15	2	0.0	0.0	0.0
72	linear	0	7	1	0.0	0.0	0.0
70	linear	2	15	2	0.0	0.0	0.0
71	uniform	4	23	3	0.0	0.0	0.0
71	uniform	4	15	2	0.0	0.0	0.0
71	uniform	4	7	1	0.0	0.0	0.0
71	uniform	4	0	0	0.0	0.0	0.0
71	uniform	3	23	3	0.0	0.0	0.0
71	uniform	3	15	2	0.0	0.0	0.0
71	uniform	3	7	1	0.0	0.0	0.0
71	uniform	3	0	0	0.0	0.0	0.0
71	uniform	2	23	3	0.0	0.0	0.0
71	uniform	2	15	2	0.0	0.0	0.0
71	uniform	2	7	1	0.0	0.0	0.0
71	uniform	2	0	0	0.0	0.0	0.0
71	uniform	1	23	3	0.0	0.0	0.0
72	linear	0	0	0	0.0	0.0	0.0
74	uniform	1	7	1	0.0	0.0	0.0
74	uniform	1	0	0	0.0	0.0	0.0
74	uniform	0	23	3	0.0	0.0	0.0
74	uniform	0	15	2	0.0	0.0	0.0
72	uniform	4	7	1	0.0	0.0	0.0
72	uniform	4	0	0	0.0	0.0	0.0
72	uniform	3	23	3	0.0	0.0	0.0
72	uniform	3	15	2	0.0	0.0	0.0
72	uniform	3	7	1	0.0	0.0	0.0
72	uniform	3	0	0	0.0	0.0	0.0
72	uniform	2	23	3	0.0	0.0	0.0
72	uniform	2	15	2	0.0	0.0	0.0
72	uniform	2	7	1	0.0	0.0	0.0
72	linear	3	15	2	0.0	0.0	0.0
72	uniform	1	23	3	0.0	0.0	0.0
72	uniform	1	15	2	0.0	0.0	0.0
72	uniform	1	7	1	0.0	0.0	0.0
72	uniform	1	0	0	0.0	0.0	0.0
72	uniform	0	23	3	0.0	0.0	0.0
72	uniform	0	15	2	0.0	0.0	0.0
72	uniform	0	7	1	0.0	0.0	0.0
72	uniform	0	0	0	0.0	0.0	0.0
72	linear	4	23	3	0.0	0.0	0.0
72	linear	4	15	2	0.0	0.0	0.0
72	linear	4	7	1	0.0	0.0	0.0
72	linear	4	0	0	0.0	0.0	0.0
72	linear	3	23	3	0.0	0.0	0.0
72	uniform	2	0	0	0.0	0.0	0.0
70	uniform	4	7	1	0.0	0.0	0.0
70	uniform	4	0	0	0.0	0.0	0.0
70	uniform	3	23	3	0.0	0.0	0.0
70	uniform	3	15	2	0.0	0.0	0.0
70	uniform	3	7	1	0.0	0.0	0.0
70	uniform	3	0	0	0.0	0.0	0.0
70	uniform	2	23	3	0.0	0.0	0.0
70	uniform	2	15	2	0.0	0.0	0.0
72	linear	3	7	1	0.0	0.0	0.0
72	linear	3	0	0	0.0	0.0	0.0
72	linear	2	23	3	0.0	0.0	0.0
72	linear	2	15	2	0.0	0.0	0.0
72	linear	2	7	1	0.0	0.0	0.0
71	uniform	1	15	2	0.0	0.0	0.0
72	linear	1	23	3	0.0	0.0	0.0
72	linear	1	15	2	0.0	0.0	0.0
70	uniform	0	7	1	0.0	0.0	0.0
70	uniform	0	0	0	0.0	0.0	0.0
70	linear	4	23	3	0.0	0.0	0.0
70	linear	4	15	2	0.0	0.0	0.0
70	linear	4	7	1	0.0	0.0	0.0
70	linear	4	0	0	0.0	0.0	0.0
70	linear	3	23	3	0.0	0.0	0.0
70	linear	3	15	2	0.0	0.0	0.0
70	linear	3	7	1	0.0	0.0	0.0
70	linear	3	0	0	0.0	0.0	0.0
70	linear	2	23	3	0.0	0.0	0.0
72	linear	2	0	0	0.0	0.0	0.0
71	uniform	1	7	1	0.0	0.0	0.0
71	uniform	1	0	0	0.0	0.0	0.0
71	uniform	0	23	3	0.0	0.0	0.0
71	uniform	0	15	2	0.0	0.0	0.0
73	linear	1	7	1	0.0	0.0	0.0
73	linear	1	0	0	0.0	0.0	0.0
73	linear	0	23	3	0.0	0.0	0.0
73	linear	0	15	2	0.0	0.0	0.0
73	linear	0	7	1	0.0	0.0	0.0
73	linear	0	0	0	0.0	0.0	0.0
72	uniform	4	23	3	0.0	0.0	0.0
72	uniform	4	15	2	0.0	0.0	0.0
71	linear	3	7	1	0.0	0.0	0.0
70	uniform	4	15	2	0.0	0.0	0.0
71	linear	2	23	3	0.0	0.0	0.0
71	linear	2	15	2	0.0	0.0	0.0
71	linear	2	7	1	0.0	0.0	0.0
71	linear	2	0	0	0.0	0.0	0.0
71	linear	1	23	3	0.0	0.0	0.0
71	linear	1	15	2	0.0	0.0	0.0
71	linear	1	7	1	0.0	0.0	0.0
71	linear	1	0	0	0.0	0.0	0.0
71	linear	0	23	3	0.0	0.0	0.0
71	linear	0	15	2	0.0	0.0	0.0
71	linear	0	7	1	0.0	0.0	0.0
71	linear	0	0	0	0.0	0.0	0.0
70	uniform	4	23	3	0.0	0.0	0.0
71	linear	3	0	0	0.0	0.0	0.0
86	linear	3	0	0	0.0	0.0	0.0
86	linear	2	23	3	0.0	0.0	0.0
86	linear	2	15	2	0.0	0.0	0.0
86	linear	2	7	1	0.0	0.0	0.0
86	linear	2	0	0	0.0	0.0	0.0
86	linear	1	23	3	0.0	0.0	0.0
86	linear	1	15	2	0.0	0.0	0.0
86	linear	1	7	1	0.0	0.0	0.0
86	linear	1	0	0	0.0	0.0	0.0
86	linear	0	23	3	0.0	0.0	0.0
86	linear	0	15	2	0.0	0.0	0.0
86	linear	0	7	1	0.0	0.0	0.0
86	linear	0	0	0	0.0	0.0	0.0
80	linear	2	7	1	0.0	0.0	0.0
85	uniform	4	15	2	0.0	0.0	0.0
87	uniform	0	7	1	0.0	0.0	0.0
87	uniform	0	0	0	0.0	0.0	0.0
87	linear	4	23	3	0.0	0.0	0.0
87	linear	4	15	2	0.0	0.0	0.0
87	linear	4	7	1	0.0	0.0	0.0
87	linear	4	0	0	0.0	0.0	0.0
87	linear	3	23	3	0.0	0.0	0.0
87	linear	3	15	2	0.0	0.0	0.0
85	uniform	2	7	1	0.0	0.0	0.0
85	uniform	2	0	0	0.0	0.0	0.0
85	uniform	1	23	3	0.0	0.0	0.0
85	uniform	1	15	2	0.0	0.0	0.0
85	uniform	4	23	3	0.0	0.0	0.0
87	linear	0	0	0	0.0	0.0	0.0
86	uniform	4	23	3	0.0	0.0	0.0
86	uniform	4	15	2	0.0	0.0	0.0
86	uniform	4	7	1	0.0	0.0	0.0
86	uniform	4	0	0	0.0	0.0	0.0
86	uniform	3	23	3	0.0	0.0	0.0
86	uniform	3	15	2	0.0	0.0	0.0
86	uniform	3	7	1	0.0	0.0	0.0
86	uniform	3	0	0	0.0	0.0	0.0
86	uniform	2	23	3	0.0	0.0	0.0
86	uniform	2	15	2	0.0	0.0	0.0
88	linear	3	7	1	0.0	0.0	0.0
88	linear	3	0	0	0.0	0.0	0.0
86	linear	3	7	1	0.0	0.0	0.0
88	linear	2	15	2	0.0	0.0	0.0
88	linear	2	7	1	0.0	0.0	0.0
88	linear	2	0	0	0.0	0.0	0.0
88	linear	1	23	3	0.0	0.0	0.0
88	linear	1	15	2	0.0	0.0	0.0
86	uniform	0	7	1	0.0	0.0	0.0
86	uniform	0	0	0	0.0	0.0	0.0
86	linear	4	23	3	0.0	0.0	0.0
86	linear	4	15	2	0.0	0.0	0.0
86	linear	4	7	1	0.0	0.0	0.0
86	linear	4	0	0	0.0	0.0	0.0
86	linear	3	23	3	0.0	0.0	0.0
86	linear	3	15	2	0.0	0.0	0.0
88	linear	2	23	3	0.0	0.0	0.0
84	uniform	4	0	0	0.0	0.0	0.0
84	uniform	3	23	3	0.0	0.0	0.0
84	uniform	3	15	2	0.0	0.0	0.0
84	uniform	3	7	1	0.0	0.0	0.0
84	uniform	3	0	0	0.0	0.0	0.0
84	uniform	2	23	3	0.0	0.0	0.0
84	uniform	2	15	2	0.0	0.0	0.0
84	uniform	2	7	1	0.0	0.0	0.0
84	uniform	2	0	0	0.0	0.0	0.0
84	uniform	1	23	3	0.0	0.0	0.0
84	uniform	1	15	2	0.0	0.0	0.0
84	uniform	1	7	1	0.0	0.0	0.0
84	uniform	1	0	0	0.0	0.0	0.0
85	uniform	1	7	1	0.0	0.0	0.0
84	uniform	0	15	2	0.0	0.0	0.0
84	uniform	0	7	1	0.0	0.0	0.0
84	uniform	0	0	0	0.0	0.0	0.0
84	linear	4	23	3	0.0	0.0	0.0
84	linear	4	15	2	0.0	0.0	0.0
84	linear	4	7	1	0.0	0.0	0.0
84	linear	4	0	0	0.0	0.0	0.0
84	linear	3	23	3	0.0	0.0	0.0
84	linear	3	15	2	0.0	0.0	0.0
85	uniform	4	7	1	0.0	0.0	0.0
85	uniform	4	0	0	0.0	0.0	0.0
85	uniform	3	23	3	0.0	0.0	0.0
85	uniform	3	15	2	0.0	0.0	0.0
84	uniform	0	23	3	0.0	0.0	0.0
85	uniform	1	0	0	0.0	0.0	0.0
85	uniform	0	23	3	0.0	0.0	0.0
85	uniform	0	15	2	0.0	0.0	0.0
85	uniform	0	7	1	0.0	0.0	0.0
85	uniform	0	0	0	0.0	0.0	0.0
85	linear	4	23	3	0.0	0.0	0.0
85	linear	4	15	2	0.0	0.0	0.0
85	linear	4	7	1	0.0	0.0	0.0
85	linear	4	0	0	0.0	0.0	0.0
85	linear	3	23	3	0.0	0.0	0.0
85	linear	3	15	2	0.0	0.0	0.0
85	linear	3	7	1	0.0	0.0	0.0
85	linear	3	0	0	0.0	0.0	0.0
84	uniform	4	7	1	0.0	0.0	0.0
85	linear	2	15	2	0.0	0.0	0.0
85	linear	2	7	1	0.0	0.0	0.0
85	linear	2	0	0	0.0	0.0	0.0
85	linear	1	23	3	0.0	0.0	0.0
85	linear	1	15	2	0.0	0.0	0.0
86	uniform	2	7	1	0.0	0.0	0.0
86	uniform	2	0	0	0.0	0.0	0.0
86	uniform	1	23	3	0.0	0.0	0.0
86	uniform	1	15	2	0.0	0.0	0.0
86	uniform	1	7	1	0.0	0.0	0.0
86	uniform	1	0	0	0.0	0.0	0.0
86	uniform	0	23	3	0.0	0.0	0.0
86	uniform	0	15	2	0.0	0.0	0.0
85	linear	2	23	3	0.0	0.0	0.0
90	uniform	2	0	0	0.0	0.0	0.0
90	uniform	1	23	3	0.0	0.0	0.0
90	uniform	1	15	2	0.0	0.0	0.0
90	uniform	1	7	1	0.0	0.0	0.0
90	uniform	1	0	0	0.0	0.0	0.0
90	uniform	0	23	3	0.0	0.0	0.0
90	uniform	0	15	2	0.0	0.0	0.0
88	uniform	4	7	1	0.0	0.0	0.0
88	uniform	4	0	0	0.0	0.0	0.0
88	uniform	3	23	3	0.0	0.0	0.0
88	uniform	3	15	2	0.0	0.0	0.0
88	uniform	3	7	1	0.0	0.0	0.0
88	uniform	3	0	0	0.0	0.0	0.0
87	linear	0	7	1	0.0	0.0	0.0
88	uniform	2	15	2	0.0	0.0	0.0
88	uniform	2	7	1	0.0	0.0	0.0
88	uniform	2	0	0	0.0	0.0	0.0
88	uniform	1	23	3	0.0	0.0	0.0
88	uniform	1	15	2	0.0	0.0	0.0
88	uniform	1	7	1	0.0	0.0	0.0
88	uniform	1	0	0	0.0	0.0	0.0
88	uniform	0	23	3	0.0	0.0	0.0
88	uniform	0	15	2	0.0	0.0	0.0
88	uniform	0	7	1	0.0	0.0	0.0
88	uniform	0	0	0	0.0	0.0	0.0
88	linear	4	23	3	0.0	0.0	0.0
88	linear	4	15	2	0.0	0.0	0.0
88	uniform	2	23	3	0.0	0.0	0.0
91	linear	4	0	0	0.0	0.0	0.0
91	linear	3	23	3	0.0	0.0	0.0
91	linear	3	15	2	0.0	0.0	0.0
89	uniform	2	7	1	0.0	0.0	0.0
89	uniform	2	0	0	0.0	0.0	0.0
89	uniform	1	23	3	0.0	0.0	0.0
89	uniform	1	15	2	0.0	0.0	0.0
89	uniform	1	7	1	0.0	0.0	0.0
89	uniform	1	0	0	0.0	0.0	0.0
89	uniform	0	23	3	0.0	0.0	0.0
89	uniform	0	15	2	0.0	0.0	0.0
89	uniform	0	7	1	0.0	0.0	0.0
89	uniform	0	0	0	0.0	0.0	0.0
90	uniform	2	7	1	0.0	0.0	0.0
89	linear	4	15	2	0.0	0.0	0.0
89	linear	4	7	1	0.0	0.0	0.0
89	linear	4	0	0	0.0	0.0	0.0
89	linear	3	23	3	0.0	0.0	0.0
89	linear	3	15	2	0.0	0.0	0.0
89	linear	3	7	1	0.0	0.0	0.0
89	linear	3	0	0	0.0	0.0	0.0
89	linear	2	23	3	0.0	0.0	0.0
89	linear	2	15	2	0.0	0.0	0.0
89	linear	2	7	1	0.0	0.0	0.0
89	linear	2	0	0	0.0	0.0	0.0
89	linear	1	23	3	0.0	0.0	0.0
89	linear	1	15	2	0.0	0.0	0.0
89	linear	4	23	3	0.0	0.0	0.0
87	uniform	2	0	0	0.0	0.0	0.0
87	uniform	1	23	3	0.0	0.0	0.0
87	uniform	1	15	2	0.0	0.0	0.0
87	uniform	1	7	1	0.0	0.0	0.0
87	uniform	1	0	0	0.0	0.0	0.0
87	uniform	0	23	3	0.0	0.0	0.0
87	uniform	0	15	2	0.0	0.0	0.0
89	linear	1	7	1	0.0	0.0	0.0
89	linear	1	0	0	0.0	0.0	0.0
89	linear	0	23	3	0.0	0.0	0.0
89	linear	0	15	2	0.0	0.0	0.0
89	linear	0	7	1	0.0	0.0	0.0
89	linear	0	0	0	0.0	0.0	0.0
88	linear	4	7	1	0.0	0.0	0.0
88	uniform	4	15	2	0.0	0.0	0.0
87	linear	3	7	1	0.0	0.0	0.0
87	linear	3	0	0	0.0	0.0	0.0
87	linear	2	23	3	0.0	0.0	0.0
87	linear	2	15	2	0.0	0.0	0.0
87	linear	2	7	1	0.0	0.0	0.0
87	linear	2	0	0	0.0	0.0	0.0
87	linear	1	23	3	0.0	0.0	0.0
87	linear	1	15	2	0.0	0.0	0.0
87	linear	1	7	1	0.0	0.0	0.0
87	linear	1	0	0	0.0	0.0	0.0
87	linear	0	23	3	0.0	0.0	0.0
87	linear	0	15	2	0.0	0.0	0.0
88	uniform	4	23	3	0.0	0.0	0.0
88	linear	4	0	0	0.0	0.0	0.0
88	linear	3	23	3	0.0	0.0	0.0
88	linear	3	15	2	0.0	0.0	0.0
89	uniform	4	7	1	0.0	0.0	0.0
89	uniform	4	0	0	0.0	0.0	0.0
89	uniform	3	23	3	0.0	0.0	0.0
89	uniform	3	15	2	0.0	0.0	0.0
89	uniform	3	7	1	0.0	0.0	0.0
89	uniform	3	0	0	0.0	0.0	0.0
89	uniform	2	23	3	0.0	0.0	0.0
89	uniform	2	15	2	0.0	0.0	0.0
88	linear	1	7	1	0.0	0.0	0.0
88	linear	1	0	0	0.0	0.0	0.0
87	uniform	2	7	1	0.0	0.0	0.0
88	linear	0	15	2	0.0	0.0	0.0
88	linear	0	7	1	0.0	0.0	0.0
88	linear	0	0	0	0.0	0.0	0.0
87	uniform	4	23	3	0.0	0.0	0.0
87	uniform	4	15	2	0.0	0.0	0.0
87	uniform	4	7	1	0.0	0.0	0.0
87	uniform	4	0	0	0.0	0.0	0.0
87	uniform	3	23	3	0.0	0.0	0.0
87	uniform	3	15	2	0.0	0.0	0.0
87	uniform	3	7	1	0.0	0.0	0.0
87	uniform	3	0	0	0.0	0.0	0.0
87	uniform	2	23	3	0.0	0.0	0.0
87	uniform	2	15	2	0.0	0.0	0.0
88	linear	0	23	3	0.0	0.0	0.0
80	uniform	2	0	0	0.0	0.0	0.0
80	uniform	1	23	3	0.0	0.0	0.0
80	uniform	1	15	2	0.0	0.0	0.0
80	uniform	1	7	1	0.0	0.0	0.0
80	uniform	1	0	0	0.0	0.0	0.0
80	uniform	0	23	3	0.0	0.0	0.0
80	uniform	0	15	2	0.0	0.0	0.0
80	uniform	0	7	1	0.0	0.0	0.0
80	uniform	0	0	0	0.0	0.0	0.0
80	linear	4	23	3	0.0	0.0	0.0
80	linear	4	15	2	0.0	0.0	0.0
80	linear	4	7	1	0.0	0.0	0.0
80	linear	4	0	0	0.0	0.0	0.0
85	uniform	3	7	1	0.0	0.0	0.0
80	linear	3	15	2	0.0	0.0	0.0
81	uniform	4	7	1	0.0	0.0	0.0
81	uniform	4	0	0	0.0	0.0	0.0
81	uniform	3	23	3	0.0	0.0	0.0
81	uniform	3	15	2	0.0	0.0	0.0
81	uniform	3	7	1	0.0	0.0	0.0
81	uniform	3	0	0	0.0	0.0	0.0
81	uniform	2	23	3	0.0	0.0	0.0
81	uniform	2	15	2	0.0	0.0	0.0
80	linear	1	7	1	0.0	0.0	0.0
80	linear	1	0	0	0.0	0.0	0.0
80	linear	0	23	3	0.0	0.0	0.0
80	linear	0	15	2	0.0	0.0	0.0
80	linear	3	23	3	0.0	0.0	0.0
81	linear	4	0	0	0.0	0.0	0.0
81	linear	3	23	3	0.0	0.0	0.0
81	linear	3	15	2	0.0	0.0	0.0
81	linear	3	7	1	0.0	0.0	0.0
81	linear	3	0	0	0.0	0.0	0.0
81	linear	2	23	3	0.0	0.0	0.0
81	linear	2	15	2	0.0	0.0	0.0
81	linear	2	7	1	0.0	0.0	0.0
81	linear	2	0	0	0.0	0.0	0.0
81	linear	1	23	3	0.0	0.0	0.0
81	linear	1	15	2	0.0	0.0	0.0
82	uniform	2	7	1	0.0	0.0	0.0
82	uniform	2	0	0	0.0	0.0	0.0
80	uniform	2	7	1	0.0	0.0	0.0
82	uniform	1	15	2	0.0	0.0	0.0
82	uniform	1	7	1	0.0	0.0	0.0
82	uniform	1	0	0	0.0	0.0	0.0
82	uniform	0	23	3	0.0	0.0	0.0
82	uniform	0	15	2	0.0	0.0	0.0
80	uniform	4	7	1	0.0	0.0	0.0
80	uniform	4	0	0	0.0	0.0	0.0
80	uniform	3	23	3	0.0	0.0	0.0
80	uniform	3	15	2	0.0	0.0	0.0
80	uniform	3	7	1	0.0	0.0	0.0
80	uniform	3	0	0	0.0	0.0	0.0
80	uniform	2	23	3	0.0	0.0	0.0
80	uniform	2	15	2	0.0	0.0	0.0
82	uniform	1	23	3	0.0	0.0	0.0
79	linear	3	0	0	0.0	0.0	0.0
79	linear	2	23	3	0.0	0.0	0.0
79	linear	2	15	2	0.0	0.0	0.0
79	linear	2	7	1	0.0	0.0	0.0
79	linear	2	0	0	0.0	0.0	0.0
79	linear	1	23	3	0.0	0.0	0.0
79	linear	1	15	2	0.0	0.0	0.0
79	linear	1	7	1	0.0	0.0	0.0
79	linear	1	0	0	0.0	0.0	0.0
79	linear	0	23	3	0.0	0.0	0.0
79	linear	0	15	2	0.0	0.0	0.0
79	linear	0	7	1	0.0	0.0	0.0
79	linear	0	0	0	0.0	0.0	0.0
80	linear	0	7	1	0.0	0.0	0.0
78	uniform	4	15	2	0.0	0.0	0.0
78	uniform	4	7	1	0.0	0.0	0.0
78	uniform	4	0	0	0.0	0.0	0.0
78	uniform	3	23	3	0.0	0.0	0.0
78	uniform	3	15	2	0.0	0.0	0.0
78	uniform	3	7	1	0.0	0.0	0.0
78	uniform	3	0	0	0.0	0.0	0.0
78	uniform	2	23	3	0.0	0.0	0.0
78	uniform	2	15	2	0.0	0.0	0.0
80	linear	3	7	1	0.0	0.0	0.0
80	linear	3	0	0	0.0	0.0	0.0
80	linear	2	23	3	0.0	0.0	0.0
80	linear	2	15	2	0.0	0.0	0.0
78	uniform	4	23	3	0.0	0.0	0.0
80	linear	0	0	0	0.0	0.0	0.0
79	uniform	4	23	3	0.0	0.0	0.0
79	uniform	4	15	2	0.0	0.0	0.0
79	uniform	4	7	1	0.0	0.0	0.0
79	uniform	4	0	0	0.0	0.0	0.0
79	uniform	3	23	3	0.0	0.0	0.0
79	uniform	3	15	2	0.0	0.0	0.0
79	uniform	3	7	1	0.0	0.0	0.0
79	uniform	3	0	0	0.0	0.0	0.0
79	uniform	2	23	3	0.0	0.0	0.0
79	uniform	2	15	2	0.0	0.0	0.0
79	uniform	2	7	1	0.0	0.0	0.0
79	uniform	2	0	0	0.0	0.0	0.0
79	linear	3	7	1	0.0	0.0	0.0
79	uniform	1	15	2	0.0	0.0	0.0
79	uniform	1	7	1	0.0	0.0	0.0
79	uniform	1	0	0	0.0	0.0	0.0
79	uniform	0	23	3	0.0	0.0	0.0
79	uniform	0	15	2	0.0	0.0	0.0
81	linear	1	7	1	0.0	0.0	0.0
81	linear	1	0	0	0.0	0.0	0.0
81	linear	0	23	3	0.0	0.0	0.0
81	linear	0	15	2	0.0	0.0	0.0
81	linear	0	7	1	0.0	0.0	0.0
81	linear	0	0	0	0.0	0.0	0.0
80	uniform	4	23	3	0.0	0.0	0.0
80	uniform	4	15	2	0.0	0.0	0.0
79	uniform	1	23	3	0.0	0.0	0.0
85	linear	1	0	0	0.0	0.0	0.0
85	linear	0	23	3	0.0	0.0	0.0
85	linear	0	15	2	0.0	0.0	0.0
85	linear	0	7	1	0.0	0.0	0.0
85	linear	0	0	0	0.0	0.0	0.0
84	uniform	4	23	3	0.0	0.0	0.0
84	uniform	4	15	2	0.0	0.0	0.0
83	linear	3	7	1	0.0	0.0	0.0
83	linear	3	0	0	0.0	0.0	0.0
83	linear	2	23	3	0.0	0.0	0.0
83	linear	2	15	2	0.0	0.0	0.0
83	linear	2	7	1	0.0	0.0	0.0
83	linear	2	0	0	0.0	0.0	0.0
81	linear	4	7	1	0.0	0.0	0.0
83	linear	1	15	2	0.0	0.0	0.0
83	linear	1	7	1	0.0	0.0	0.0
83	linear	1	0	0	0.0	0.0	0.0
83	linear	0	23	3	0.0	0.0	0.0
83	linear	0	15	2	0.0	0.0	0.0
83	linear	0	7	1	0.0	0.0	0.0
83	linear	0	0	0	0.0	0.0	0.0
82	uniform	4	23	3	0.0	0.0	0.0
82	uniform	4	15	2	0.0	0.0	0.0
82	uniform	4	7	1	0.0	0.0	0.0
82	uniform	4	0	0	0.0	0.0	0.0
82	uniform	3	23	3	0.0	0.0	0.0
82	uniform	3	15	2	0.0	0.0	0.0
83	linear	1	23	3	0.0	0.0	0.0
85	uniform	3	0	0	0.0	0.0	0.0
85	uniform	2	23	3	0.0	0.0	0.0
85	uniform	2	15	2	0.0	0.0	0.0
84	linear	1	7	1	0.0	0.0	0.0
84	linear	1	0	0	0.0	0.0	0.0
84	linear	0	23	3	0.0	0.0	0.0
84	linear	0	15	2	0.0	0.0	0.0
84	linear	0	7	1	0.0	0.0	0.0
84	linear	0	0	0	0.0	0.0	0.0
83	uniform	4	23	3	0.0	0.0	0.0
83	uniform	4	15	2	0.0	0.0	0.0
83	uniform	4	7	1	0.0	0.0	0.0
83	uniform	4	0	0	0.0	0.0	0.0
85	linear	1	7	1	0.0	0.0	0.0
83	uniform	3	15	2	0.0	0.0	0.0
83	uniform	3	7	1	0.0	0.0	0.0
83	uniform	3	0	0	0.0	0.0	0.0
83	uniform	2	23	3	0.0	0.0	0.0
83	uniform	2	15	2	0.0	0.0	0.0
83	uniform	2	7	1	0.0	0.0	0.0
83	uniform	2	0	0	0.0	0.0	0.0
83	uniform	1	23	3	0.0	0.0	0.0
83	uniform	1	15	2	0.0	0.0	0.0
83	uniform	1	7	1	0.0	0.0	0.0
83	uniform	1	0	0	0.0	0.0	0.0
83	uniform	0	23	3	0.0	0.0	0.0
83	uniform	0	15	2	0.0	0.0	0.0
83	uniform	3	23	3	0.0	0.0	0.0
82	linear	1	0	0	0.0	0.0	0.0
82	linear	0	23	3	0.0	0.0	0.0
82	linear	0	15	2	0.0	0.0	0.0
82	linear	0	7	1	0.0	0.0	0.0
82	linear	0	0	0	0.0	0.0	0.0
81	uniform	4	23	3	0.0	0.0	0.0
81	uniform	4	15	2	0.0	0.0	0.0
83	uniform	0	7	1	0.0	0.0	0.0
83	uniform	0	0	0	0.0	0.0	0.0
83	linear	4	23	3	0.0	0.0	0.0
