case_id	profile	d_bin_index	epoch_index	target	warm_nodes	warm_panels	warm_splits	other_ms
148	uniform	0	23	0.001	89	7	0	0.023783999999999944
148	uniform	0	0	0.0001	184	8	0	0.0448930000000001
148	uniform	0	7	0.0001	185	7	0	0.039977000000000096
148	uniform	0	15	0.0001	177	7	0	0.04099300000000003
148	uniform	0	23	0.0001	145	7	0	0.034997000000000084
148	uniform	1	0	0.001	65	7	0	0.017473999999999983
148	uniform	1	7	0.001	57	7	0	0.014025000000000003
148	uniform	1	15	0.001	50	6	0	0.013003999999999995
148	uniform	1	23	0.001	58	6	0	0.014230999999999994
148	uniform	1	0	0.0001	89	7	0	0.023691999999999998
148	uniform	1	7	0.0001	89	7	0	0.020163000000000028
148	uniform	1	15	0.0001	82	6	0	0.019294999999999986
148	uniform	1	23	0.0001	98	6	0	0.021864999999999996
148	uniform	2	0	0.001	94	10	0	0.02726199999999998
148	uniform	2	7	0.001	109	11	0	0.030820999999999987
148	uniform	2	15	0.001	110	10	0	0.02740300000000008
148	uniform	2	23	0.001	110	10	0	0.031104999999999994
148	uniform	2	0	0.0001	134	10	0	0.037328000000000056
148	uniform	2	7	0.0001	141	11	0	0.03889900000000002
148	uniform	2	15	0.0001	198	10	0	0.048614000000000046
148	uniform	2	23	0.0001	142	10	0	0.03907099999999997
148	uniform	3	0	0.001	66	6	0	0.022202000000000006
148	uniform	3	7	0.001	66	6	0	0.019752999999999993
148	uniform	3	15	0.001	73	7	0	0.021216000000000006
148	uniform	3	23	0.001	58	6	0	0.019065
148	uniform	3	0	0.0001	82	6	0	0.027055000000000023
148	uniform	3	7	0.0001	82	6	0	0.023919999999999997
148	uniform	3	15	0.0001	89	7	0	0.024778999999999995
148	uniform	3	23	0.0001	90	6	0	0.025619000000000003
148	uniform	4	0	0.001	51	5	0	0.01958600000000002
148	uniform	4	7	0.001	51	5	0	0.017646000000000002
148	uniform	4	15	0.001	51	5	0	0.017616999999999994
148	uniform	4	23	0.001	51	5	0	0.01756899999999998
148	uniform	4	0	0.0001	75	5	0	0.02604500000000004
148	uniform	4	7	0.0001	75	5	0	0.022968999999999976
148	uniform	4	15	0.0001	75	5	0	0.02265400000000002
148	uniform	4	23	0.0001	75	5	0	0.02263699999999999
149	linear	0	0	0.001	59	5	0	0.023317000000000004
149	linear	0	7	0.001	59	5	0	0.021178000000000002
149	linear	0	15	0.001	59	5	0	0.021464999999999984
149	linear	0	23	0.001	59	5	0	0.021440999999999988
149	linear	0	0	0.0001	67	5	0	0.026243000000000016
149	linear	0	7	0.0001	67	5	0	0.023609000000000047
149	linear	0	15	0.0001	67	5	0	0.023386000000000046
149	linear	0	23	0.0001	83	5	0	0.02569499999999994
149	linear	1	0	0.001	74	6	0	0.03591500000000225
149	linear	1	7	0.001	74	6	0	0.034279999999997535
149	linear	1	15	0.001	74	6	0	0.026254999999999945
149	linear	1	23	0.001	82	6	0	0.030867000000000033
149	linear	1	0	0.0001	98	6	0	0.0474079999999969
149	linear	1	7	0.0001	98	6	0	0.04028800000000188
149	linear	1	15	0.0001	98	6	0	0.03312700000000007
149	linear	1	23	0.0001	98	6	0	0.03171399999999974
149	linear	2	0	0.001	53	3	0	0.024180999999999953
149	linear	2	7	0.001	53	3	0	0.022123999999999977
149	linear	2	15	0.001	53	3	0	0.022427999999999976
149	linear	2	23	0.001	53	3	0	0.022806000000000007
149	linear	2	0	0.0001	77	3	0	0.030096000000000095
149	linear	2	7	0.0001	77	3	0	0.028529
149	linear	2	15	0.0001	77	3	0	0.02839699999999995
149	linear	2	23	0.0001	77	3	0	0.028425000000000034
149	linear	3	0	0.001	83	5	0	0.03798299999999999
149	linear	3	7	0.001	83	5	0	0.035298000000000024
149	linear	3	15	0.001	83	5	0	0.03533700000000006
149	linear	3	23	0.001	99	5	0	0.03935099999999994
149	linear	3	0	0.0001	115	5	0	0.04795699999999986
149	linear	3	7	0.0001	115	5	0	0.04322599999999999
149	linear	3	15	0.0001	115	5	0	0.04568100000000003
149	linear	3	23	0.0001	99	5	0	0.040601999999999944
149	linear	4	0	0.001	61	3	0	0.024685
149	linear	4	7	0.001	61	3	0	0.023602999999999985
149	linear	4	15	0.001	61	3	0	0.023114000000000023
149	linear	4	23	0.001	61	3	0	0.02313700000000002
149	linear	4	0	0.0001	77	3	0	0.028524999999999967
149	linear	4	7	0.0001	77	3	0	0.027097999999999983
149	linear	4	15	0.0001	77	3	0	0.026913999999999966
149	linear	4	23	0.0001	77	3	0	0.026726
149	uniform	0	0	0.001	59	5	0	0.02342900000000002
149	uniform	0	7	0.001	59	5	0	0.021211999999999953
149	uniform	0	15	0.001	59	5	0	0.02121400000000001
149	uniform	0	23	0.001	59	5	0	0.021053000000000002
149	uniform	0	0	0.0001	67	5	0	0.02592699999999999
149	uniform	0	7	0.0001	67	5	0	0.023383999999999974
149	uniform	0	15	0.0001	67	5	0	0.023081000000000046
149	uniform	0	23	0.0001	67	5	0	0.023199000000000025
149	uniform	1	0	0.001	74	6	0	0.03416399999999681
149	uniform	1	7	0.001	74	6	0	0.03247099999999789
149	uniform	1	15	0.001	74	6	0	0.02619799999999997
149	uniform	1	23	0.001	74	6	0	0.027196999999999943
149	uniform	1	0	0.0001	98	6	0	0.044928000000002244
149	uniform	1	7	0.0001	98	6	0	0.03928499999999946
149	uniform	1	15	0.0001	98	6	0	0.03118499999999985
149	uniform	1	23	0.0001	98	6	0	0.03092499999999998
149	uniform	2	0	0.001	37	3	0	0.01941100000000004
149	uniform	2	7	0.001	37	3	0	0.018207
149	uniform	2	15	0.001	37	3	0	0.018038000000000012
149	uniform	2	23	0.001	37	3	0	0.017946000000000004
149	uniform	2	0	0.0001	61	3	0	0.025707999999999967
149	uniform	2	7	0.0001	61	3	0	0.02374800000000002
149	uniform	2	15	0.0001	61	3	0	0.024122000000000032
149	uniform	2	23	0.0001	61	3	0	0.02379100000000002
149	uniform	3	0	0.001	67	5	0	0.03377700000000004
149	uniform	3	7	0.001	67	5	0	0.03127099999999999
149	uniform	3	15	0.001	67	5	0	0.030889
149	uniform	3	23	0.001	67	5	0	0.031147999999999954
149	uniform	3	0	0.0001	99	5	0	0.042614999999999986
149	uniform	3	7	0.0001	99	5	0	0.03965700000000011
149	uniform	3	15	0.0001	99	5	0	0.0392840000000001
149	uniform	3	23	0.0001	99	5	0	0.03867699999999999
149	uniform	4	0	0.001	45	3	0	0.020740999999999968
149	uniform	4	7	0.001	45	3	0	0.018837999999999994
149	uniform	4	15	0.001	45	3	0	0.018699000000000007
149	uniform	4	23	0.001	45	3	0	0.018922000000000008
149	uniform	4	0	0.0001	61	3	0	0.024445999999999996
149	uniform	4	7	0.0001	61	3	0	0.022840000000000013
149	uniform	4	15	0.0001	61	3	0	0.023076000000000027
149	uniform	4	23	0.0001	61	3	0	0.02305899999999997
150	linear	0	0	0.001	121	7	0	0.031475000000000086
150	linear	0	7	0.001	114	6	0	0.028983999999999954
150	linear	0	15	0.001	114	6	0	0.027281999999999973
150	linear	0	23	0.001	107	5	0	0.027153999999999956
150	linear	0	0	0.0001	201	7	0	0.055834000000000106
150	linear	0	7	0.0001	194	6	0	0.05074299999999987
150	linear	0	15	0.0001	194	6	0	0.050425000000000164
150	linear	0	23	0.0001	187	5	0	0.049557999999999824
150	linear	1	0	0.001	74	6	0	0.020920000000000036
150	linear	1	7	0.001	74	6	0	0.018496000000000012
150	linear	1	15	0.001	66	6	0	0.017277999999999974
150	linear	1	23	0.001	74	6	0	0.018624999999999975
150	linear	1	0	0.0001	82	6	0	0.022533999999999957
150	linear	1	7	0.0001	82	6	0	0.01923899999999998
150	linear	1	15	0.0001	74	6	0	0.018359000000000028
150	linear	1	23	0.0001	74	6	0	0.018558000000000005
150	linear	2	0	0.001	68	4	0	0.025120000000000003
150	linear	2	7	0.001	68	4	0	0.022705000000000003
150	linear	2	15	0.001	68	4	0	0.022242000000000012
150	linear	2	23	0.001	68	4	0	0.022292000000000006
150	linear	2	0	0.0001	84	4	0	0.028363
150	linear	2	7	0.0001	84	4	0	0.02629699999999993
150	linear	2	15	0.0001	84	4	0	0.026444999999999982
150	linear	2	23	0.0001	84	4	0	0.02663699999999998
150	linear	3	0	0.001	61	3	0	0.024436999999999973
150	linear	3	7	0.001	61	3	0	0.023173000000000027
150	linear	3	15	0.001	61	3	0	0.023077000000000042
150	linear	3	23	0.001	61	3	0	0.022895000000000013
150	linear	3	0	0.0001	77	3	0	0.030567999999999984
150	linear	3	7	0.0001	77	3	0	0.027818000000000023
150	linear	3	15	0.0001	77	3	0	0.027067999999999995
150	linear	3	23	0.0001	77	3	0	0.027097000000000038
150	linear	4	0	0.001	111	9	0	0.04027699999999995
150	linear	4	7	0.001	119	9	0	0.039280999999999844
150	linear	4	15	0.001	103	9	0	0.03474399999999994
150	linear	4	23	0.001	111	9	0	0.03571099999999999
150	linear	4	0	0.0001	159	9	0	0.053126999999999924
150	linear	4	7	0.0001	143	9	0	0.04250799999999999
150	linear	4	15	0.0001	143	9	0	0.04296400000000006
150	linear	4	23	0.0001	135	9	0	0.04186700000000004
150	uniform	0	0	0.001	121	7	0	0.031160999999999994
150	uniform	0	7	0.001	114	6	0	0.027547999999999934
150	uniform	0	15	0.001	114	6	0	0.026945000000000024
150	uniform	0	23	0.001	107	5	0	0.026401999999999953
150	uniform	0	0	0.0001	201	7	0	0.05480799999999997
150	uniform	0	7	0.0001	194	6	0	0.04936399999999996
150	uniform	0	15	0.0001	194	6	0	0.049074000000000034
150	uniform	0	23	0.0001	187	5	0	0.04986000000000007
150	uniform	1	0	0.001	58	6	0	0.016557000000000023
150	uniform	1	7	0.001	58	6	0	0.01434999999999998
150	uniform	1	15	0.001	58	6	0	0.014311000000000004
150	uniform	1	23	0.001	58	6	0	0.014167999999999986
150	uniform	1	0	0.0001	82	6	0	0.022584999999999994
150	uniform	1	7	0.0001	74	6	0	0.01795899999999999
150	uniform	1	15	0.0001	74	6	0	0.017986000000000002
150	uniform	1	23	0.0001	74	6	0	0.017934999999999993
150	uniform	2	0	0.001	52	4	0	0.020338999999999982
150	uniform	2	7	0.001	52	4	0	0.018054000000000008
150	uniform	2	15	0.001	52	4	0	0.01825400000000002
150	uniform	2	23	0.001	52	4	0	0.018144999999999994
150	uniform	2	0	0.0001	68	4	0	0.024516999999999976
150	uniform	2	7	0.0001	68	4	0	0.02191399999999996
150	uniform	2	15	0.0001	68	4	0	0.02198200000000003
150	uniform	2	23	0.0001	68	4	0	0.022247000000000003
150	uniform	3	0	0.001	45	3	0	0.020388999999999984
150	uniform	3	7	0.001	45	3	0	0.019142000000000006
150	uniform	3	15	0.001	45	3	0	0.019246000000000013
150	uniform	3	23	0.001	45	3	0	0.019002999999999978
150	uniform	3	0	0.0001	61	3	0	0.024365999999999992
150	uniform	3	7	0.0001	61	3	0	0.02298199999999999
150	uniform	3	15	0.0001	61	3	0	0.023201999999999993
150	uniform	3	23	0.0001	61	3	0	0.02312700000000001
150	uniform	4	0	0.001	111	9	0	0.03891899999999998
150	uniform	4	7	0.001	119	9	0	0.03858600000000001
150	uniform	4	15	0.001	119	9	0	0.037284999999999985
150	uniform	4	23	0.001	111	9	0	0.03521000000000002
150	uniform	4	0	0.0001	175	9	0	0.051657000000000064
150	uniform	4	7	0.0001	159	9	0	0.044216000000000116
150	uniform	4	15	0.0001	159	9	0	0.04427899999999996
150	uniform	4	23	0.0001	167	9	0	0.04886699999999983
151	linear	0	0	0.001	52	4	0	0.01895599999999998
151	linear	0	7	0.001	52	4	0	0.019347000000000017
151	linear	0	15	0.001	52	4	0	0.017231999999999997
151	linear	0	23	0.001	52	4	0	0.017443000000000014
151	linear	0	0	0.0001	92	4	0	0.028754999999999933
151	linear	0	7	0.0001	92	4	0	0.025603999999999974
151	linear	0	15	0.0001	92	4	0	0.025688999999999934
151	linear	0	23	0.0001	92	4	0	0.025953000000000004
151	linear	1	0	0.001	82	6	0	0.03424199999999998
151	linear	1	7	0.001	74	6	0	0.029076999999999992
151	linear	1	15	0.001	74	6	0	0.02826100000000001
151	linear	1	23	0.001	74	6	0	0.028195000000000026
151	linear	1	0	0.0001	106	6	0	0.03899899999999998
151	linear	1	7	0.0001	106	6	0	0.03573099999999993
151	linear	1	15	0.0001	114	6	0	0.039805999999999925
151	linear	1	23	0.0001	114	6	0	0.03790699999999997
151	linear	2	0	0.001	105	7	0	0.04259699999999998
151	linear	2	7	0.001	105	7	0	0.03819299999999998
151	linear	2	15	0.001	105	7	0	0.039134999999999975
151	linear	2	23	0.001	89	7	0	0.03234899999999993
151	linear	2	0	0.0001	161	7	0	0.05608300000000005
151	linear	2	7	0.0001	145	7	0	0.048697000000000046
151	linear	2	15	0.0001	137	7	0	0.045522000000000035
151	linear	2	23	0.0001	129	7	0	0.04166499999999995
151	linear	3	0	0.001	61	3	0	0.02454999999999999
151	linear	3	7	0.001	61	3	0	0.023214000000000012
151	linear	3	15	0.001	61	3	0	0.022867999999999958
151	linear	3	23	0.001	61	3	0	0.024685999999999986
151	linear	3	0	0.0001	93	3	0	0.03387000000000004
151	linear	3	7	0.0001	93	3	0	0.031461999999999976
151	linear	3	15	0.0001	93	3	0	0.031143000000000018
151	linear	3	23	0.0001	93	3	0	0.03137399999999996
151	linear	4	0	0.001	53	3	0	0.022853000000000012
151	linear	4	7	0.001	53	3	0	0.021111000000000005
151	linear	4	15	0.001	53	3	0	0.021037
151	linear	4	23	0.001	53	3	0	0.021189000000000013
151	linear	4	0	0.0001	77	3	0	0.028837999999999975
151	linear	4	7	0.0001	77	3	0	0.026876000000000025
151	linear	4	15	0.0001	77	3	0	0.02718400000000004
151	linear	4	23	0.0001	77	3	0	0.026911000000000018
151	uniform	0	0	0.001	52	4	0	0.018680000000000016
151	uniform	0	7	0.001	52	4	0	0.017055000000000008
151	uniform	0	15	0.001	52	4	0	0.017236000000000008
151	uniform	0	23	0.001	52	4	0	0.017299999999999996
151	uniform	0	0	0.0001	92	4	0	0.02754100000000001
151	uniform	0	7	0.0001	92	4	0	0.02529599999999997
151	uniform	0	15	0.0001	92	4	0	0.02546899999999999
151	uniform	0	23	0.0001	76	4	0	0.02330700000000001
151	uniform	1	0	0.001	82	6	0	0.034561000000000064
151	uniform	1	7	0.001	74	6	0	0.02807499999999999
151	uniform	1	15	0.001	74	6	0	0.027207999999999982
151	uniform	1	23	0.001	74	6	0	0.027706000000000036
151	uniform	1	0	0.0001	98	6	0	0.03565000000000003
151	uniform	1	7	0.0001	106	6	0	0.03600300000000009
151	uniform	1	15	0.0001	114	6	0	0.037477999999999984
151	uniform	1	23	0.0001	114	6	0	0.03727
151	uniform	2	0	0.001	105	7	0	0.04145999999999998
151	uniform	2	7	0.001	97	7	0	0.03647300000000006
151	uniform	2	15	0.001	105	7	0	0.037931999999999994
151	uniform	2	23	0.001	89	7	0	0.031887999999999944
151	uniform	2	0	0.0001	145	7	0	0.051607999999999904
151	uniform	2	7	0.0001	129	7	0	0.04469599999999993
151	uniform	2	15	0.0001	137	7	0	0.04573600000000011
151	uniform	2	23	0.0001	129	7	0	0.04063199999999989
151	uniform	3	0	0.001	45	3	0	0.02062399999999997
151	uniform	3	7	0.001	45	3	0	0.01887499999999996
151	uniform	3	15	0.001	45	3	0	0.01897500000000002
151	uniform	3	23	0.001	45	3	0	0.019178
151	uniform	3	0	0.0001	77	3	0	0.029285000000000005
151	uniform	3	7	0.0001	77	3	0	0.027124999999999996
151	uniform	3	15	0.0001	77	3	0	0.027159000000000003
151	uniform	3	23	0.0001	77	3	0	0.027062000000000017
151	uniform	4	0	0.001	37	3	0	0.01845999999999999
151	uniform	4	7	0.001	37	3	0	0.01677600000000002
151	uniform	4	15	0.001	37	3	0	0.016960999999999997
151	uniform	4	23	0.001	37	3	0	0.01688299999999998
151	uniform	4	0	0.0001	77	3	0	0.029523999999999995
151	uniform	4	7	0.0001	77	3	0	0.02690599999999997
151	uniform	4	15	0.0001	77	3	0	0.026948999999999945
151	uniform	4	23	0.0001	77	3	0	0.026803000000000035
152	linear	0	0	0.001	66	6	0	0.03756199999999915
152	linear	0	7	0.001	73	7	0	0.028570999999999958
152	linear	0	15	0.001	80	8	0	0.025646999999999948
152	linear	0	23	0.001	80	8	0	0.02461600000000011
152	linear	0	0	0.0001	130	6	0	0.06588800000000239
152	linear	0	7	0.0001	129	7	0	0.04015299999999983
152	linear	0	15	0.0001	128	8	0	0.035205999999999904
152	linear	0	23	0.0001	112	8	0	0.032534999999999925
152	linear	1	0	0.001	87	9	0	0.027989999999999904
152	linear	1	7	0.001	87	9	0	0.022855000000000042
152	linear	1	15	0.001	87	9	0	0.02318099999999998
152	linear	1	23	0.001	87	9	0	0.023137999999999992
152	linear	1	0	0.0001	87	9	0	0.028242999999999907
152	linear	1	7	0.0001	87	9	0	0.023304999999999992
152	linear	1	15	0.0001	87	9	0	0.023192000000000018
152	linear	1	23	0.0001	87	9	0	0.022972999999999993
152	linear	2	0	0.001	73	7	0	0.024284
152	linear	2	7	0.001	73	7	0	0.022714000000000026
152	linear	2	15	0.001	80	8	0	0.02086800000000004
152	linear	2	23	0.001	73	7	0	0.019715999999999956
152	linear	2	0	0.0001	73	7	0	0.025527000000000022
152	linear	2	7	0.0001	81	7	0	0.025551999999999964
152	linear	2	15	0.0001	88	8	0	0.022483999999999976
152	linear	2	23	0.0001	81	7	0	0.020694000000000073
152	linear	3	0	0.001	73	7	0	0.023220999999999964
152	linear	3	7	0.001	73	7	0	0.021564999999999973
152	linear	3	15	0.001	73	7	0	0.02144100000000003
152	linear	3	23	0.001	66	6	0	0.022231
152	linear	3	0	0.0001	73	7	0	0.022714999999999985
152	linear	3	7	0.0001	73	7	0	0.02098499999999999
152	linear	3	15	0.0001	73	7	0	0.02122799999999997
152	linear	3	23	0.0001	66	6	0	0.02042300000000001
152	linear	4	0	0.001	59	5	0	0.024614999999999665
152	linear	4	7	0.001	59	5	0	0.021329999999999995
152	linear	4	15	0.001	59	5	0	0.019815999999999993
152	linear	4	23	0.001	59	5	0	0.020085999999999993
152	linear	4	0	0.0001	75	5	0	0.03275199999999996
152	linear	4	7	0.0001	75	5	0	0.024927999999999978
152	linear	4	15	0.0001	75	5	0	0.022931000000000007
152	linear	4	23	0.0001	75	5	0	0.022473000000000007
152	uniform	0	0	0.001	82	6	0	0.03435300000000013
152	uniform	0	7	0.001	73	7	0	0.02704200000000001
152	uniform	0	15	0.001	80	8	0	0.025019
152	uniform	0	23	0.001	80	8	0	0.023659000000000013
152	uniform	0	0	0.0001	130	6	0	0.044613999999998016
152	uniform	0	7	0.0001	113	7	0	0.03587600000000005
152	uniform	0	15	0.0001	144	8	0	0.03933500000000001
152	uniform	0	23	0.0001	128	8	0	0.03354300000000002
152	uniform	1	0	0.001	71	9	0	0.021329000000000015
152	uniform	1	7	0.001	71	9	0	0.01816699999999999
152	uniform	1	15	0.001	71	9	0	0.018245999999999984
152	uniform	1	23	0.001	71	9	0	0.018196000000000045
152	uniform	1	0	0.0001	87	9	0	0.02691699999999997
152	uniform	1	7	0.0001	87	9	0	0.022215999999999986
152	uniform	1	15	0.0001	87	9	0	0.022253000000000023
152	uniform	1	23	0.0001	87	9	0	0.021851999999999983
152	uniform	2	0	0.001	57	7	0	0.020454000000000014
152	uniform	2	7	0.001	57	7	0	0.017463000000000034
152	uniform	2	15	0.001	64	8	0	0.015280999999999975
152	uniform	2	23	0.001	57	7	0	0.014611999999999986
152	uniform	2	0	0.0001	73	7	0	0.024222000000000035
152	uniform	2	7	0.0001	73	7	0	0.022410999999999945
152	uniform	2	15	0.0001	80	8	0	0.02027099999999997
152	uniform	2	23	0.0001	73	7	0	0.018505000000000063
152	uniform	3	0	0.001	57	7	0	0.018728000000000022
152	uniform	3	7	0.001	57	7	0	0.016700000000000034
152	uniform	3	15	0.001	57	7	0	0.016553000000000012
152	uniform	3	23	0.001	50	6	0	0.01592700000000004
152	uniform	3	0	0.0001	73	7	0	0.022781000000000023
152	uniform	3	7	0.0001	73	7	0	0.02044900000000001
152	uniform	3	15	0.0001	73	7	0	0.020643999999999968
152	uniform	3	23	0.0001	66	6	0	0.020392999999999967
152	uniform	4	0	0.001	51	5	0	0.02384400000000033
152	uniform	4	7	0.001	51	5	0	0.018594999999999993
152	uniform	4	15	0.001	51	5	0	0.017539999999999993
152	uniform	4	23	0.001	59	5	0	0.019227
152	uniform	4	0	0.0001	75	5	0	0.03273500000000022
152	uniform	4	7	0.0001	75	5	0	0.023723999999999995
152	uniform	4	15	0.0001	75	5	0	0.022393000000000003
152	uniform	4	23	0.0001	75	5	0	0.02174200000000001
153	linear	0	0	0.001	140	12	0	0.04066
153	linear	0	7	0.001	140	12	0	0.034514000000000045
153	linear	0	15	0.001	133	11	0	0.03578999999999982
153	linear	0	23	0.001	133	11	0	0.03487000000000001
153	linear	0	0	0.0001	180	12	0	0.05220599999999992
153	linear	0	7	0.0001	172	12	0	0.04050900000000002
153	linear	0	15	0.0001	165	11	0	0.042827000000000115
153	linear	0	23	0.0001	173	11	0	0.04304199999999997
153	linear	1	0	0.001	83	5	0	0.03203400000000002
153	linear	1	7	0.001	83	5	0	0.028891
153	linear	1	15	0.001	90	6	0	0.02961599999999999
153	linear	1	23	0.001	90	6	0	0.029562000000000047
153	linear	1	0	0.0001	131	5	0	0.044056
153	linear	1	7	0.0001	123	5	0	0.036325000000000024
153	linear	1	15	0.0001	122	6	0	0.03596699999999997
153	linear	1	23	0.0001	130	6	0	0.03779799999999989
153	linear	2	0	0.001	133	11	0	0.047058000000000016
153	linear	2	7	0.001	111	9	0	0.04153899999999999
153	linear	2	15	0.001	119	9	0	0.04323199999999999
153	linear	2	23	0.001	118	10	0	0.041002000000000094
153	linear	2	0	0.0001	165	11	0	0.055265000000000175
153	linear	2	7	0.0001	159	9	0	0.05590300000000009
153	linear	2	15	0.0001	175	9	0	0.060843999999999954
153	linear	2	23	0.0001	150	10	0	0.04961299999999985
153	linear	3	0	0.001	107	5	0	0.04318000000000001
153	linear	3	7	0.001	107	5	0	0.03948299999999996
153	linear	3	15	0.001	107	5	0	0.03923099999999996
153	linear	3	23	0.001	107	5	0	0.039412
153	linear	3	0	0.0001	155	5	0	0.05526300000000001
153	linear	3	7	0.0001	155	5	0	0.05109600000000006
153	linear	3	15	0.0001	155	5	0	0.05108899999999991
153	linear	3	23	0.0001	155	5	0	0.051345
153	linear	4	0	0.001	59	5	0	0.024031000000000025
153	linear	4	7	0.001	59	5	0	0.021686999999999956
153	linear	4	15	0.001	44	4	0	0.020393999999999954
153	linear	4	23	0.001	51	5	0	0.02293800000000004
153	linear	4	0	0.0001	91	5	0	0.032336000000000004
153	linear	4	7	0.0001	91	5	0	0.030431999999999987
153	linear	4	15	0.0001	68	4	0	0.026907999999999987
153	linear	4	23	0.0001	67	5	0	0.024337000000000025
153	uniform	0	0	0.001	132	12	0	0.03825299999999987
153	uniform	0	7	0.001	140	12	0	0.03331500000000015
153	uniform	0	15	0.001	133	11	0	0.03418500000000013
153	uniform	0	23	0.001	133	11	0	0.03546400000000002
153	uniform	0	0	0.0001	180	12	0	0.05093700000000001
153	uniform	0	7	0.0001	172	12	0	0.040092000000000017
153	uniform	0	15	0.0001	165	11	0	0.04128300000000007
153	uniform	0	23	0.0001	157	11	0	0.03920300000000021
153	uniform	1	0	0.001	67	5	0	0.027640000000000005
153	uniform	1	7	0.001	67	5	0	0.024521999999999974
153	uniform	1	15	0.001	74	6	0	0.025216000000000016
153	uniform	1	23	0.001	74	6	0	0.026861999999999983
153	uniform	1	0	0.0001	99	5	0	0.03593599999999997
153	uniform	1	7	0.0001	107	5	0	0.033595
153	uniform	1	15	0.0001	106	6	0	0.03152499999999997
153	uniform	1	23	0.0001	106	6	0	0.03168900000000002
153	uniform	2	0	0.001	133	11	0	0.04486399999999999
153	uniform	2	7	0.001	111	9	0	0.0407519999999999
153	uniform	2	15	0.001	119	9	0	0.042240999999999945
153	uniform	2	23	0.001	118	10	0	0.04004700000000011
153	uniform	2	0	0.0001	165	11	0	0.051252999999999965
153	uniform	2	7	0.0001	159	9	0	0.05460899999999996
153	uniform	2	15	0.0001	143	9	0	0.05050900000000011
153	uniform	2	23	0.0001	134	10	0	0.044201999999999936
153	uniform	3	0	0.001	75	5	0	0.03393100000000001
153	uniform	3	7	0.001	75	5	0	0.033447999999999964
153	uniform	3	15	0.001	75	5	0	0.030899000000000024
153	uniform	3	23	0.001	75	5	0	0.030835
153	uniform	3	0	0.0001	123	5	0	0.047472000000000014
153	uniform	3	7	0.0001	123	5	0	0.04581199999999999
153	uniform	3	15	0.0001	123	5	0	0.043232999999999966
153	uniform	3	23	0.0001	123	5	0	0.043356000000000006
153	uniform	4	0	0.001	59	5	0	0.02310599999999996
153	uniform	4	7	0.001	59	5	0	0.02126300000000006
153	uniform	4	15	0.001	44	4	0	0.020421999999999968
153	uniform	4	23	0.001	51	5	0	0.02046299999999998
153	uniform	4	0	0.0001	91	5	0	0.031894999999999965
153	uniform	4	7	0.0001	75	5	0	0.02542599999999992
153	uniform	4	15	0.0001	68	4	0	0.02630200000000002
153	uniform	4	23	0.0001	67	5	0	0.024348999999999954
154	linear	0	0	0.001	67	5	0	0.028021999999999977
154	linear	0	7	0.001	67	5	0	0.025338
154	linear	0	15	0.001	67	5	0	0.025462999999999986
154	linear	0	23	0.001	67	5	0	0.025254
154	linear	0	0	0.0001	99	5	0	0.03302299999999997
154	linear	0	7	0.0001	99	5	0	0.03013399999999994
154	linear	0	15	0.0001	99	5	0	0.030011999999999983
154	linear	0	23	0.0001	83	5	0	0.027564000000000005
154	linear	1	0	0.001	59	5	0	0.024234999999999965
154	linear	1	7	0.001	59	5	0	0.022357000000000016
154	linear	1	15	0.001	59	5	0	0.02257500000000004
154	linear	1	23	0.001	59	5	0	0.02301299999999995
154	linear	1	0	0.0001	99	5	0	0.031807
154	linear	1	7	0.0001	99	5	0	0.029211000000000015
154	linear	1	15	0.0001	99	5	0	0.031080999999999998
154	linear	1	23	0.0001	99	5	0	0.031401999999999985
154	linear	2	0	0.001	120	8	0	0.03769000000000006
154	linear	2	7	0.001	120	8	0	0.03431300000000004
154	linear	2	15	0.001	120	8	0	0.03941399999999995
154	linear	2	23	0.001	104	8	0	0.030518999999999852
154	linear	2	0	0.0001	136	8	0	0.04166200000000009
154	linear	2	7	0.0001	136	8	0	0.03798100000000004
154	linear	2	15	0.0001	136	8	0	0.037685000000000024
154	linear	2	23	0.0001	136	8	0	0.03706600000000021
154	linear	3	0	0.001	53	3	0	0.023558000000000023
154	linear	3	7	0.001	53	3	0	0.021444999999999992
154	linear	3	15	0.001	53	3	0	0.021639000000000005
154	linear	3	23	0.001	53	3	0	0.021461000000000008
154	linear	3	0	0.0001	69	3	0	0.027342000000000033
154	linear	3	7	0.0001	69	3	0	0.025505000000000028
154	linear	3	15	0.0001	69	3	0	0.02576500000000001
154	linear	3	23	0.0001	69	3	0	0.025496999999999992
154	linear	4	0	0.001	61	3	0	0.024629999999999985
154	linear	4	7	0.001	61	3	0	0.022754999999999997
154	linear	4	15	0.001	61	3	0	0.02276100000000003
154	linear	4	23	0.001	61	3	0	0.02277499999999999
154	linear	4	0	0.0001	93	3	0	0.03343399999999999
154	linear	4	7	0.0001	93	3	0	0.030893000000000004
154	linear	4	15	0.0001	93	3	0	0.030923999999999896
154	linear	4	23	0.0001	93	3	0	0.03063099999999999
154	uniform	0	0	0.001	67	5	0	0.027949000000000043
154	uniform	0	7	0.001	67	5	0	0.025209000000000037
154	uniform	0	15	0.001	67	5	0	0.025242999999999946
154	uniform	0	23	0.001	67	5	0	0.024950999999999987
154	uniform	0	0	0.0001	83	5	0	0.030115000000000045
154	uniform	0	7	0.0001	67	5	0	0.025038999999999978
154	uniform	0	15	0.0001	67	5	0	0.025274999999999936
