case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations
1 linear 1 7 0.63593299999999997 85.251867954852059 1 59 0.46356199999999997 0.011216 0.13772900000000002 0.0031280000000000006 0.00080200000000000009 0.0028240000000000001 0.010512000000000001 0.059496 0.063892000000000004 0 0.029208999999999999 0.00086200000000000003 0.21044499999999999 0.0010560000000000001 0.0032620000000000001 0.077562000000000006 0.027865000000000004 0.0061830000000000019 0 1 32 32 0.0028540000000000002 1 0 0
1 linear 1 15 0.63100000000000001 85.046616417401879 1 59 0.45930100000000001 0.011096 0.13726200000000002 0.0030590000000000001 0.00082300000000000006 0.0025799999999999998 0.0098829999999999994 0.055372999999999999 0.073771000000000003 0 0.028604999999999998 0.00080800000000000002 0.20524099999999998 0.0010319999999999999 0.0032629999999999998 0.076303999999999983 0.028610999999999994 0.0061860000000000005 0 2 32 32 0.0028300000000000001 1 0 0
1 linear 1 23 0.600769 84.791391310569054 1 59 0.43091000000000002 0.011077 0.13544400000000004 0.0031149999999999997 0.00083799999999999999 0.0024229999999999998 0.0092969999999999997 0.059168999999999999 0.109279 0 0.028403000000000001 0.00078299999999999995 0.13801100000000002 0.00096199999999999996 0.0032519999999999997 0.077666999999999958 0.026003000000000005 0.0061709999999999994 0 3 32 32 0.0028110000000000001 1 0 0
1 linear 2 0 1.020473 68.841396263097877 1 90 0.81243600000000005 0.012940999999999999 0.15862100000000004 0.0058259999999999996 0.0013500000000000001 0.0027789999999999998 0.010277 0.187501 0.087761000000000006 0 0.029227 0.00090700000000000004 0.403202 0.0011360000000000001 0.0036009999999999996 0.070970999999999992 0.044808000000000014 0.010117000000000003 0 0 0 0 0.002797 1 0 0
1 linear 2 7 1.0805279999999999 61.726821096618707 1 98 0.82387900000000003 0.014661 0.19891800000000004 0.0065290000000000001 0.0015120000000000001 0.0028739999999999998 0.011552 0.055656999999999998 0.108653 0 0.028566999999999999 0.00081700000000000002 0.5204049999999999 0.000745 0.0039059999999999997 0.10638400000000002 0.049144000000000028 0.010946999999999998 0 1 35 35 0.0028479999999999998 1 0 0
1 linear 2 15 1.10551 57.52837415956558 1 98 0.85002100000000003 0.014005 0.19982799999999998 0.0064420000000000007 0.0012650000000000001 0.002849 0.010264000000000001 0.059548999999999998 0.12576000000000001 0 0.029198000000000002 0.00085899999999999995 0.52985899999999997 0.00067900000000000002 0.0034189999999999997 0.10932300000000003 0.047708999999999994 0.010824 0 2 35 35 0.0028470000000000001 1 0 0
1 linear 2 23 0.939882 54.635942833419847 1 98 0.68692699999999995 0.013801000000000001 0.198522 0.005849 0.0012290000000000001 0.0027799999999999999 0.0099050000000000006 0.053872999999999997 0.10446999999999999 0 0.029021999999999999 0.00080999999999999996 0.39239499999999999 0.00070200000000000004 0.0034060000000000002 0.10759500000000002 0.048077000000000016 0.010818000000000005 0 3 33 33 0.0028110000000000001 1 0 0
1 linear 3 0 0.77188900000000005 39.628916313831432 1 99 0.53400599999999998 0.013901999999999999 0.1789889999999999 0.0065229999999999993 0.0013780000000000001 0.0028349999999999998 0.010359 0.19023999999999999 0.042449000000000001 0 0.029371999999999999 0.00089899999999999995 0.163658 0.00074600000000000003 0.0034889999999999995 0.085994000000000001 0.046613999999999968 0.010976 0 0 0 0 0.002826 1 0 0
1 linear 3 7 0.672211 40.277993129560507 1 99 0.37789400000000001 0.013657000000000001 0.23599799999999996 0.0063439999999999998 0.0012679999999999998 0.002529 0.0095309999999999995 0.055823999999999999 0.043125999999999998 0 0.028636000000000002 0.00079900000000000001 0.14709200000000003 0.00062399999999999999 0.0034969999999999997 0.14324500000000001 0.045747999999999941 0.010934000000000001 0 1 70 70 0.0029290000000000002 1 0 0
1 linear 3 15 0.66454999999999997 41.074030933436454 1 99 0.37251099999999998 0.013703999999999999 0.23451000000000002 0.0059129999999999999 0.0013450000000000001 0.002562 0.0093089999999999996 0.059455000000000001 0.074260000000000007 0 0.028156 0.00077499999999999997 0.10878300000000002 0.00061600000000000001 0.0034400000000000003 0.141268 0.047515999999999954 0.010926000000000002 0 2 70 70 0.0028379999999999998 1 0 0
