case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations
1 linear 0 0 0.54368700000000003 43.386473901256721 1 67 0.39924500000000002 0.011449000000000001 0.109656 0.0038940000000000003 0.0011139999999999998 0.0030959999999999998 0.016518999999999999 0.19226299999999999 0.034125999999999997 0 0.057495999999999998 0.00088699999999999998 0.0046260000000000008 0.0011739999999999999 0.0032730000000000003 0.048405999999999991 0.028438999999999989 0.0071830000000000028 0 0 0 0 0.0029979999999999998 1 0 0 10 0
1 linear 0 7 0.421987 45.580868130123235 1 67 0.25109900000000002 0.010959 0.13668499999999997 0.0037799999999999995 0.0010089999999999999 0.0028549999999999999 0.011042 0.055948999999999999 0.032872999999999999 0 0.056085999999999997 0.000861 0.0044729999999999995 0.001122 0.0033710000000000007 0.07553399999999999 0.028973000000000009 0.0070939999999999996 0 1 32 32 0.0029629999999999999 1 0 0 10 0
1 linear 0 15 0.42868499999999998 47.482169432048735 1 67 0.25690499999999999 0.010918000000000001 0.13753099999999999 0.0036749999999999999 0.00090800000000000006 0.0027339999999999999 0.010576 0.060712000000000002 0.033362999999999997 0 0.057336999999999999 0.00080099999999999995 0.0042360000000000002 0.0010640000000000001 0.0033810000000000003 0.077641999999999989 0.027857000000000003 0.0070859999999999985 0 2 32 32 0.0030019999999999999 1 0 0 10 0
1 linear 0 23 0.41598299999999999 48.662953194529472 1 67 0.25042599999999998 0.0106 0.13198100000000001 0.0036910000000000003 0.00083400000000000011 0.0026090000000000002 0.010044000000000001 0.058282 0.033236000000000002 0 0.056856999999999998 0.00089700000000000001 0.0041939999999999998 0.00092800000000000001 0.0033219999999999999 0.071276000000000006 0.028705000000000001 0.0070770000000000008 0 3 32 32 0.002944 1 0 0 10 0
1 linear 1 0 0.77223799999999998 85.389445682910434 1 59 0.63089600000000001 0.011291000000000001 0.10961099999999999 0.0032810000000000001 0.00095199999999999994 0.0028709999999999999 0.010547000000000001 0.19264899999999999 0.084031999999999996 0 0.058534000000000003 0.00080400000000000003 0.193582 0.0010399999999999999 0.0034759999999999999 0.050023999999999992 0.027288000000000007 0.0061630000000000009 0 0 0 0 0.0029650000000000002 1 0 0 10 0
1 linear 1 7 0.65666199999999997 85.251867954852059 1 59 0.48773100000000003 0.011006 0.13768900000000001 0.0031190000000000002 0.00081299999999999992 0.0026440000000000001 0.010054 0.058772999999999999 0.063214999999999993 0 0.056530999999999998 0.000736 0.20845900000000001 0.0010579999999999999 0.0034490000000000002 0.077792999999999959 0.027915000000000009 0.0061820000000000017 0 1 32 32 0.0029719999999999998 1 0 0 10 0
1 linear 1 15 0.658632 85.046616417401879 1 59 0.489209 0.011074000000000001 0.13800200000000001 0.0033189999999999999 0.00090600000000000001 0.0025569999999999998 0.0097389999999999994 0.054934999999999998 0.073097999999999996 0 0.057218999999999999 0.00079299999999999998 0.20549100000000001 0.00099700000000000006 0.0034899999999999996 0.077220000000000011 0.028839000000000007 0.0061850000000000004 0 2 32 32 0.0028969999999999998 1 0 0 10 0
1 linear 1 23 0.62600199999999995 84.791391310569054 1 59 0.459594 0.010858 0.13576400000000002 0.0031869999999999997 0.00076900000000000004 0.0027799999999999999 0.010251 0.061857000000000002 0.10380200000000001 0 0.056269 0.00079900000000000001 0.13863100000000003 0.00097799999999999992 0.0032989999999999998 0.077770000000000006 0.026022999999999994 0.0061770000000000019 0 3 32 32 0.0029380000000000001 1 0 0 10 0
1 linear 2 0 1.033828 68.841396263097877 1 90 0.83791400000000005 0.011245 0.15388099999999993 0.0058040000000000001 0.001358 0.0029069999999999999 0.010336 0.18607599999999999 0.08405 0 0.057611999999999997 0.00087000000000000001 0.40212199999999998 0.001078 0.003385 0.069238000000000022 0.043719000000000029 0.0098240000000000029 0 0 0 0 0.0029139999999999999 1 0 0 10 0
1 linear 2 7 1.1065370000000001 61.726821096618707 1 98 0.84885900000000003 0.015209 0.205098 0.006594 0.0015590000000000001 0.0028029999999999999 0.01042 0.053741999999999998 0.104253 0 0.057529999999999998 0.00084199999999999998 0.52329599999999998 0.00079100000000000004 0.0039370000000000004 0.11053799999999997 0.049991000000000001 0.011268999999999994 0 1 35 35 0.002967 1 0 0 10 0
