case	config	profile	d_bin	epoch	rep	lane	index	role_hint	matched_final_role	matched_physical_real	role_match_valid	dominant_sweep_count	step_first	step_median	step_last	step_max	step_min	newton_step_last	aberth_to_newton_ratio_median	p_abs_last	nearest_sep_last
64	64	linear	0	7	0	cold	7	2	1	1	True	2	4.978211985348004213748019191622515384E-14	2.580593035447520255714102640E-124	3.727303422492664202065794900373178745E-273	4.978211985348004213748019191622515384E-14	3.727303422492664202065794900373178745E-273	3.727303422492664202065794900373178745E-273	1	+5.156953349601796994581192792866508176e-298	+4.784158998894213462657739488005129624e-05
64	64	linear	0	7	0	cold	8	2	2	-1	True	12	3.028613797410751728593247002484166561E-14	2.325488443267496963518587708E-16	3.088287922393696705881734173167355508E-16	3.028613797410751728593247002484166561E-14	4.824860942317664006301632234556539928E-18	3.088287922340365290647243863334403913E-16	0.999999999995686110044308865	+1.836934117231231109353111901187877641e-40	+5.835575078746034043553634762664470105e-05
64	64	linear	0	7	0	cold	9	2	1	1	True	1	1.158854838883949492589999117931430925E-12	6.208657132619513091178267665E-132	1.279684959457333053072385192617467420E-261	1.158854838883949492589999117931430925E-12	1.279684959457333053072385192617467420E-261	1.279684959457333053072385192617467420E-261	1	+7.910046633804610031419101348449932470e-288	+2.950801078142188179774231368256469790e-06
64	64	linear	0	7	0	cold	10	2	1	1	True	0	5.937848136152039443114748828847570502E-114	2.187320107678060951407394988E-252	2.325278479994065323211536323388046052E-399	5.937848136152039443114748828847570502E-114	2.325278479994065323211536323388046052E-399	2.325278479994065323211536323388046052E-399	1	+2.605582695345200915817646210617207896e-424	+2.080432873508244231536222631531996689e-05
64	64	linear	0	7	0	cold	11	2	1	1	True	1	1.071513273146452963283469177147462878E-12	2.898185127654470150139763670E-136	7.286562904458646251804303022770851149E-273	1.071513273146452963283469177147462878E-12	7.286562904458646251804303022770851149E-273	7.286562904458646251804303022770851149E-273	1	+4.558886182243326031151354256562784551e-299	+2.950801078142188179774231368256469790e-06
64	64	linear	0	7	0	cold	12	2	2	-1	True	8	8.196336819516984927556346132217007002E-15	3.095628212660330158379525104E-16	0E-36	8.196336819516984927556346132217007002E-15	0E-36	0E-36	0.999999999999991089293084541	+0.000000000000000000000000000000000000e+00	+5.835575078761503228628666396357843449e-05
64	64	linear	0	7	0	cold	13	2	2	-1	True	0	2.994226821625987094248411687203825813E-14	0E-36	0E-36	2.994226821625987094248411687203825813E-14	0E-36	0E-36	1.000000000012120490415547210	+0.000000000000000000000000000000000000e+00	+4.784158998966894613641289868045593946e-05
64	64	linear	0	15	0	cold	0	2	2	-1	True	0	2.444562902914600270648716881595524544E-32	2.596759824773316319181053108E-34	3.296072045494526640765594236802333327E-34	2.444562902914600270648716881595524544E-32	1.208491562781980633335106512603448050E-34	3.296072045494526640765594236802331102E-34	1.000000000000000000000000000	+7.861964801131308747376109795636699573e-20	+2.430297658633496879363192908220876485e+00
64	64	linear	0	15	0	cold	1	1	1	1	True	0	1.465535249425074197681071311877916153E-26	6.222852772228564046161501075E-29	5.036065628080551804516190876627133607E-29	1.465535249425074197681071311877916153E-26	1.247917030525212320786533614626316158E-30	5.036065628080551804516190762719458076E-29	1.000000000000000000000000003	+6.459155432736451984965242445468902588e-11	+2.230004548046919750256087095907175964e-03
64	64	linear	0	15	0	cold	2	1	1	1	True	0	2.053700391657429003852912870274061851E-27	7.423272404842849377613668865E-29	8.671977560995217430930531260969191380E-29	2.053700391657429003852912870274061851E-27	1.061297297399472582364161003454095122E-30	8.671977560995217430930530924261198968E-29	1.000000000000000000000000004	+1.110518899061219144641654565930366516e-10	+2.230004548046919750256087045546419034e-03
64	64	linear	0	15	0	cold	3	2	2	-1	True	0	4.808845381294823468520974852493722403E-32	2.596759824773316319181053108E-34	2.596759824773316319181053107793481134E-34	4.808845381294823468520974852493722403E-32	1.208491562781980633335106512603448050E-34	2.596759824773316319181053107793481876E-34	1.000000000000000000000000000	+6.193928426797071229437108286219881848e-20	+2.430297658633496879363192908220876870e+00
64	64	linear	0	15	0	cold	4	1	1	1	True	0	6.007566970915020882277633922662308977E-21	9.290052016878896252218650645E-23	6.193368011252597474441909751991656457E-23	6.007566970915020882277633922662308977E-21	6.193368011252597474441909751991656457E-23	6.193368011252597460976995942218492147E-23	0.9999999999999999978259141415	+1.836709923159824231201150839409758872e-40	+3.366614265536770469790059089116480897e-05
64	64	linear	0	15	0	cold	5	1	1	1	True	0	1.235662866745786288430895064416396998E-20	4.101553551684067680463630325E-193	3.744151167310914713289696182276969443E-428	1.235662866745786288430895064416396998E-20	3.744151167310914713289696182276969443E-428	3.744151167310914713289696182276969443E-428	1	+9.238512257578278283094986361207739633e-446	+3.366614265536770463596691077863808521e-05
64	64	linear	0	15	0	cold	6	2	1	1	True	0	3.228707964941239068301585365385395623E-14	5.35673074394345876030961515E-114	4.884507474982140402782935297297938630E-264	3.228707964941239068301585365385395623E-14	4.884507474982140402782935297297938630E-264	4.884507474982140402782935297297938630E-264	1	+6.807672748810643044312420508521508010e-289	+5.003350455884648130593143854588087817e-05
64	64	linear	0	15	0	cold	7	2	2	-1	True	5	1.330577115815845455732500360473206493E-14	2.686771013922894625549992168E-16	5.361303641610279826631701719021479086E-16	1.330577115815845455732500360473206493E-14	4.185326536368127445107030580323068088E-18	5.361303641450342386106087558111591416E-16	1.000000000000035111529680882	+3.676221374957300071168443618333144312e-40	+5.842091976073743045622919642567414781e-05
64	64	linear	0	15	0	cold	8	2	1	1	True	6	1.809849023301426832321835786142271288E-12	2.496889999751023009895354970E-91	3.368990421725008847801483042672276471E-224	1.809849023301426832321835786142271288E-12	3.368990421725008847801483042672276471E-224	3.368990421725008847801483042672276471E-224	1	+2.427482352685177994937464072913688480e-250	+3.075698738394209327816909202941532949e-06
64	64	linear	0	15	0	cold	9	2	2	-1	True	5	3.165209339461919193966042916708791289E-14	1.687008353297348687587152842E-16	1.688649014565219760986412692680162151E-16	3.165209339461919193966042916708791289E-14	2.630498652264844001091502924628236442E-18	1.688649014555021873389627067517645758E-16	0.999999999996748791205021591	+9.211532950860621477007354042022995688e-41	+5.003350455884648130593143854588087817e-05
64	64	linear	0	15	0	cold	10	2	1	1	True	0	6.764501805121971498860555913949892818E-14	1.022873138470763656243653678E-123	1.403399056263502479161670710366690749E-269	6.764501805121971498860555913949892818E-14	1.403399056263502479161670710366690749E-269	1.403399056263502479161670710366690749E-269	1	+2.172004869260142398458684586127748499e-294	+2.356130395859324147158914960583510456e-05
64	64	linear	0	15	0	cold	11	2	2	-1	True	0	2.197102420680350763118322171771605814E-14	0E-36	0E-36	2.197102420680350763118322171771605814E-14	0E-36	0E-36	0.9999999999999859553881300910	+0.000000000000000000000000000000000000e+00	+5.842091976034917774828300113654949015e-05
64	64	linear	0	15	0	cold	12	2	2	-1	True	8	1.178493459198822572705631765966223553E-14	3.368322434081607556380691540E-16	3.368681935501356194139289433934965299E-16	1.178493459198822572705631765966223553E-14	2.630498652399269036834329677053190040E-18	3.368681935544384930103594837176041089E-16	0.999999999999942082883104158	+1.837606535330952443306810265034968555e-40	+5.003350455884873464201895132050885114e-05
64	64	linear	0	15	0	cold	13	2	1	1	True	0	1.123924177149553626111896118981046831E-12	2.196612287297687290366363524E-135	7.399305122124684586503812381721752265E-268	1.123924177149553626111896118981046831E-12	7.399305122124684586503812381721752265E-268	7.399305122124684586503812381721752265E-268	1	+5.320433355359405673549165995936780738e-294	+3.075698738394209327816909202941532949e-06
64	64	linear	0	23	0	cold	0	2	2	-1	True	0	4.027843176845179685577026676599034221E-32	3.140373889299703663403564694E-34	3.140373889299703663403564694480526504E-34	4.027843176845179685577026676599034221E-32	2.557974581488608617203712963573968341E-34	3.140373889299703663403564694480526133E-34	1.000000000000000000000000000	+7.490975687064698693015687296546561680e-20	+2.430294688575465922147599473076012954e+00
64	64	linear	0	23	0	cold	1	1	1	1	True	0	1.445344518060527608538015791484501141E-26	7.50023969371129571653738842E-29	1.232699619638176371862765861481610401E-28	1.445344518060527608538015791484501141E-26	1.293227223689610285232744486923504473E-29	1.232699619638176371862765929728534702E-28	0.999999999999999999999999991	+1.581200170797103510267334058880805969e-10	+2.230013100772734283704433390569330054e-03
64	64	linear	0	23	0	cold	2	1	1	1	True	0	1.759664789076803639107203613305844736E-27	7.97152236826374096901524291E-29	1.253714368228798796622763433804222808E-28	1.759664789076803639107203613305844736E-27	4.559769898280256174175189377392693689E-30	1.253714368228798796622763504178294107E-28	0.9999999999999999999999999905	+1.605652832914472583070164546370506287e-10	+2.230013100772734283704433513838090959e-03
64	64	linear	0	23	0	cold	3	2	2	-1	True	0	1.533067252102168683855281918047040856E-32	1.638087353759503461774259808E-34	1.638087353759503461774259808562160124E-34	1.533067252102168683855281918047040856E-32	1.638087353759503461774259808562160124E-34	1.638087353759503461774259808562159753E-34	1.000000000000000000000000000	+3.907455918580754616250882541642818934e-20	+2.430294688575465922147599473076013339e+00
64	64	linear	0	23	0	cold	4	1	1	1	True	0	2.150342890604303488202897121476171517E-20	1.611300579623332091946300618E-212	1.486682911735042845267106206671180571E-445	2.150342890604303488202897121476171517E-20	1.486682911735042845267106206671180571E-445	1.486682911735042845267106206671180571E-445	1	+4.380970205425892183492124372765428112e-463	+3.370589336512153759706003411824738980e-05
64	64	linear	0	23	0	cold	5	1	1	1	True	0	1.558782977050451110470280109358722657E-20	7.49414892812716596701830744E-23	7.494148928127165967018307440634461101E-23	1.558782977050451110470280109358722657E-20	7.494148928127165966957093453156367738E-23	7.494148928127165980574476359426944787E-23	0.999999999999999998191099610	+1.836709923159824231201150839409758872e-40	+3.370589336512153759706003411824738980e-05
64	64	linear	0	23	0	cold	6	2	1	1	True	23	2.734888747212206457415214674806298295E-13	7.596913394715982820825904045E-15	7.596913394754574790950140744196060809E-15	2.734888747212206457415214674806298295E-13	3.798456686952249036039397979722705287E-15	7.596913388808836706397048597261593560E-15	0.9999999999999999991580334795	+1.836709923159824231201150839409758872e-40	+9.429368941786573513136777029669945080e-06
64	64	linear	0	23	0	cold	7	2	1	1	True	1	1.339372940837423325520878472266363180E-12	7.23451033425689627071295943E-148	1.684121404996275164328721625971407968E-285	1.339372940837423325520878472266363180E-12	1.684121404996275164328721625971407968E-285	1.684121404996275164328721625971407968E-285	1	+3.903004899672560220210624116566256005e-311	+9.429368934189660118382202238719511675e-06
64	64	linear	0	23	0	cold	8	2	2	-1	True	0	1.698142046873366438205284545830289330E-14	2.340731013428813696265617830E-16	2.340731013443964736186915513304407018E-16	1.698142046873366438205284545830289330E-14	3.656945831086155974952396874005678538E-18	2.340731013474385967732486411785357092E-16	0.999999999999979157408872234	+1.836934117231231109353111901187877641e-40	+5.848569600079064744298295151346489166e-05
64	64	linear	0	23	0	cold	9	2	2	-1	True	0	2.778077488059133418074760790620220827E-14	3.022007658295942996857499830E-16	3.019981397920941608091729498107017951E-16	2.778077488059133418074760790620220827E-14	9.436290047927170153118528754009275110E-18	3.019981397888184054436091095236588618E-16	0.9999999999952159529216499265	+1.836934117231231109353111901187877641e-40	+5.246583998510729413709172815498537005e-05
64	64	linear	0	23	0	cold	10	2	2	-1	True	0	9.842816278634833304025646286706450757E-15	2.340445331892007873106755968E-16	0E-36	9.842816278634833304025646286706450757E-15	0E-36	0E-36	1.000000000003254327202534492	+0.000000000000000000000000000000000000e+00	+5.848569600109912704541645476784772041e-05
64	64	linear	0	23	0	cold	11	2	1	1	True	0	3.642248280406960830749440450234622298E-14	9.31818315000527879041076396E-39	1.160065382197570613203053195611014537E-188	3.642248280406960830749440450234622298E-14	1.160065382197570613203053195611014537E-188	1.160065382197570613203053195611014537E-188	1	+2.369237041385860340859293052521404389e-213	+2.337392833402916860211243522979332225e-05
64	64	linear	0	23	0	cold	12	2	1	1	True	0	1.142745793598092024445536263372900527E-13	4.248473614734420568185530657E-152	3.900356345586894251724734071814887849E-303	1.142745793598092024445536263372900527E-13	3.900356345586894251724734071814887849E-303	3.900356345586894251724734071814887849E-303	1	+5.391302255980572118860510261808651180e-328	+5.246583998482332125459601532609730243e-05
64	64	linear	0	23	0	cold	13	2	2	-1	True	0	1.902358181242086155323504077683032342E-14	3.019981397848870364990617328E-16	0E-36	1.902358181242086155323504077683032342E-14	0E-36	0E-36	0.9999999999995737184241324618	+0.000000000000000000000000000000000000e+00	+5.246583998520049942535177864659316671e-05
64	64	linear	0	0	0	warm	0	2	2	-1	True	0	4.027742354663144580322037441348602438E-33	6.273777733200140707548625475E-35	6.273777733200140707548625474081702778E-35	4.027742354663144580322037441348602438E-33	6.273777733200140707548625474081702778E-35	6.273777733200140707548625474081701850E-35	1.000000000000000000000000000	+1.496308335323846187134358850602751819e-20	+2.430303227542835519749962355070088045e+00
64	64	linear	0	0	0	warm	1	1	1	1	True	0	4.648654389634963064461183917232801865E-27	6.374873032792741744411131475E-29	2.583272460777870106392220502714265609E-29	4.648654389634963064461183917232801865E-27	9.156468989466431767684571115043016709E-30	2.583272460777870106392220472742399423E-29	1.000000000000000000000000010	+3.312605745264818324358202517032623291e-11	+2.229988511742457020884414853638186098e-03
64	64	linear	0	0	0	warm	2	1	1	1	True	0	1.215292362047095873322184164860222435E-26	8.24271133362122907950377413E-29	3.106948478223383331569862613197245510E-31	1.215292362047095873322184164860222435E-26	3.106948478223383331569862613197245510E-31	3.106948478223383331569862613629449570E-31	1.000000000000000000000000000	+3.977929097231935884337872266769409180e-13	+2.229988511742457020884414827806072940e-03
64	64	linear	0	0	0	warm	3	2	2	-1	True	0	1.530782138882974293045613504255369590E-33	6.273777733200140707548625475E-35	6.273777733200140707548625474081702778E-35	1.530782138882974293045613504255369590E-33	6.273777733200140707548625474081702778E-35	6.273777733200140707548625474081701850E-35	1.000000000000000000000000000	+1.496308335323846187134358850602751819e-20	+2.430303227542835519749962355070088045e+00
64	64	linear	0	0	0	warm	4	1	1	1	True	0	3.366003250021608668901026272800711311E-21	1.224001181826039666055799568E-22	1.224001181826039666055799568614710321E-22	3.366003250021608668901026272800711311E-21	1.224001181826039666010257466162740273E-22	1.224001181826039660788203848384219843E-22	1.000000000000000004303587119	+3.673419846319648462402301678819517743e-40	+3.359182336769878134606041603008160746e-05
64	64	linear	0	0	0	warm	5	1	1	1	True	0	1.572952019606055923023115238768906468E-20	8.38973245546488756636385078E-211	9.950868859723314992181008336098759361E-443	1.572952019606055923023115238768906468E-20	9.950868859723314992181008336098759361E-443	9.950868859723314992181008336098759361E-443	1	+2.486565325002584175407618302399132949e-460	+3.359182336769878122366029784747727223e-05
64	64	linear	0	0	0	warm	6	2	2	-1	True	2	8.179218266586337933019997237020008995E-14	4.163579456266220122064072278E-16	1.040736111236625900420676063410237425E-15	8.179218266586337933019997237020008995E-14	3.251903411006362346309160209995980728E-18	1.040736111285444352839233741352940974E-15	0.999999999990753200562117382	+4.592335293078077773382779752969694457e-40	+4.608288877810319073458328618052011194e-05
64	64	linear	0	0	0	warm	7	2	1	1	True	0	1.672612882016130936176141233976237282E-13	1.472285292924242980197853442E-62	8.287901047767288196520090621321147110E-215	1.672612882016130936176141233976237282E-13	8.287901047767288196520090621321147110E-215	8.287901047767288196520090621321147110E-215	1	+1.128525507926755361012828143895095935e-239	+4.608288877913942866389991941043131107e-05
64	64	linear	0	0	0	warm	8	2	2	-1	True	2	2.376464297442267957165897038328041133E-14	3.522472882412198915254417577E-16	1.761021904992191579253154823034053480E-16	2.376464297442267957165897038328041133E-14	5.500508313254742515045024069370255946E-18	1.761021905009530875201322100175563830E-16	0.999999999995073409270463217	+9.188032676654762216534051325174842773e-41	+5.829945830161022495276188471113975972e-05
64	64	linear	0	0	0	warm	9	2	1	1	True	1	5.331773902309159993785580853213259872E-13	3.141117829069589339879464034E-146	6.701328871821787695099910334275264245E-287	5.331773902309159993785580853213259872E-13	6.701328871821787695099910334275264245E-287	6.701328871821787695099910334275264245E-287	1	+9.580272284028778080893414154611376530e-313	+8.012394526064311409168093943887155894e-06
64	64	linear	0	0	0	warm	10	2	1	1	True	0	1.955988271683129236606561612638093421E-14	2.565448355727963805663682516E-161	2.390839505859764754043204656649068588E-310	1.955988271683129236606561612638093421E-14	2.390839505859764754043204656649068588E-310	2.390839505859764754043204656649068588E-310	1	+1.908286921735156207332485903132761892e-335	+1.591794742825404258902443208443288382e-05
64	64	linear	0	0	0	warm	11	2	1	1	True	18	4.754901299550912363533871436266345303E-14	1.188725321358381629885038365E-14	1.367359350867819698599895414856892498E-85	4.754901299550912363533871436266345303E-14	1.367359350867819698599895414856892498E-85	1.367359350867819698599895414856892498E-85	0.9999999996290024117878693135	+2.112718935644533536875542812903531150e-111	+8.012394526064311409168093943887155894e-06
64	64	linear	0	0	0	warm	12	2	2	-1	True	0	1.540089284932740436605171557881788638E-14	1.786177607963712060787550540E-16	1.761021904937990737581142079547182367E-16	1.540089284932740436605171557881788638E-14	5.500508313519257133966976683965226333E-18	1.761021904955330033528231496219316352E-16	1.000000000000028102854172204	+9.188032676654762216534051325174842773e-41	+5.829945830162775993880459474597734193e-05
64	64	linear	0	0	0	warm	13	2	2	-1	True	1	2.269995760928641726278792509434057038E-14	4.163261950447752136735672410E-16	6.244416667154672701018021991554468508E-16	2.269995760928641726278792509434057038E-14	3.251903410983290701582657176488148681E-18	6.244416666983973918549509333266405526E-16	0.999999999999326378735568647	+2.755401175846846664029667851781816815e-40	+4.608288877941221296237110665938318372e-05
64	64	linear	0	7	0	warm	0	1	1	1	True	0	1.225329318656685747115871423936485274E-26	9.17678845554946635083093888E-29	1.200327295901229276284697629908877591E-28	1.225329318656685747115871423936485274E-26	4.159922826897098469949610671163974528E-30	1.200327295901229276284697694417558632E-28	0.9999999999999999999999999985	+1.536958893488815647287992760539054871e-10	+2.229995995342045007347965823547752110e-03
64	64	linear	0	7	0	warm	1	1	1	1	True	0	1.404807102398577523063605654900948753E-21	7.393721591571460382353423875E-23	7.393721591571460382199201984851970024E-23	1.404807102398577523063605654900948753E-21	7.393721591571460382199201984851955750E-23	7.393721591571460395438545472878526113E-23	0.999999999999999998209380307	+1.836709923159824231201150839409758872e-40	+3.362647104715642672802433502035149513e-05
64	64	linear	0	7	0	warm	2	2	2	-1	True	0	1.823566367006320703143559602948331925E-32	3.866404139459045713081225514E-34	4.125515734810235086543001834067770098E-34	1.823566367006320703143559602948331925E-32	2.574044984496249068657684105760769944E-34	4.125515734810235086543001834067773807E-34	1.000000000000000000000000000	+9.839884855212866688567616870316093764e-20	+2.430300628710275378240929306070422375e+00
64	64	linear	0	7	0	warm	3	1	1	1	True	0	9.969683061591048417575324779313633686E-21	2.385205780775318221551098152E-250	4.416293987049756506964981374359722818E-483	9.969683061591048417575324779313633686E-21	4.416293987049756506964981374359722818E-483	4.416293987049756506964981374359722818E-483	1	+1.318050987376482558592901415633129605e-500	+3.362647104715642680196155093606616952e-05
64	64	linear	0	7	0	warm	4	2	2	-1	True	2	4.707574033844358366401311661911294198E-14	3.766694503624399067774929769E-16	1.884696416695982421067292121827595213E-16	4.707574033844358366401311661911294198E-14	2.941608177107091587817953103117771254E-18	1.884696416710184967729708968365094429E-16	0.9999999999998743217416236375	+9.193633428577900116136087155735084767e-41	+4.784158998970796348924500730697988203e-05
64	64	linear	0	7	0	warm	5	2	1	1	True	1	1.218295952294868830212002685226175213E-12	6.644186053076424212914703055E-135	2.831939131603119231685535277190124159E-274	1.218295952294868830212002685226175213E-12	2.831939131603119231685535277190124159E-274	2.831939131603119231685535277190124159E-274	1	+1.771821426297967213823511319260117391e-300	+2.950801114854296430050904759811112776e-06
64	64	linear	0	7	0	warm	6	2	2	-1	True	0	9.899410721922195597336548969413627818E-15	2.319506770684160757762727958E-16	0E-36	9.899410721922195597336548969413627818E-15	0E-36	0E-36	0.999999999999993316969648048	+0.000000000000000000000000000000000000e+00	+5.835575078745226857554864531195310184e-05
64	64	linear	0	7	0	warm	7	2	1	1	True	21	2.971424136191860703720839487688091584E-13	1.485711899822158191209488427E-14	1.505660050728958892233850839337379515E-50	2.971424136191860703720839487688091584E-13	1.505660050728958892233850839337379515E-50	1.505660050728958892233850839337379515E-50	0.9999999950754815571380523235	+9.306854257934120425074317251511987074e-77	+2.950801114854296430050904759811112776e-06
64	64	linear	0	7	0	warm	8	2	1	1	True	0	1.114601447504915602670341195980529293E-13	2.457671209907900124704748463E-158	4.537504399399549952995456633253958341E-308	1.114601447504915602670341195980529293E-13	4.537504399399549952995456633253958341E-308	4.537504399399549952995456633253958341E-308	1	+5.084484732918376631411925226619572403e-333	+2.080432870608969317557489782434297103e-05
64	64	linear	0	7	0	warm	9	2	2	-1	True	0	6.085755092220349802533421052039222376E-15	2.825780563168993100745650130E-16	0E-36	6.085755092220349802533421052039222376E-15	0E-36	0E-36	0.999999999992464278842333714	+0.000000000000000000000000000000000000e+00	+4.784158998955397277201818502965300673e-05
64	64	linear	0	7	0	warm	10	2	2	-1	True	0	3.305738530758337965271136989863281303E-14	3.095628212585446137300030664E-16	0E-36	3.305738530758337965271136989863281303E-14	0E-36	0E-36	1.000000000008623324557567691	+0.000000000000000000000000000000000000e+00	+5.835575078748143224149690083603686943e-05
64	64	linear	0	7	0	warm	11	2	1	1	True	0	1.878445330984598591560084899620128282E-13	4.606344052259717863944134622E-149	5.447007715188663542552380919991477811E-298	1.878445330984598591560084899620128282E-13	5.447007715188663542552380919991477811E-298	5.447007715188663542552380919991477811E-298	1	+7.536269924220543372471698800113778977e-323	+4.784158998955397277201818502965300673e-05
64	64	linear	0	7	0	warm	12	2	2	-1	True	0	1.616304243048855375031186475745859560E-32	4.125515734810235086543001834E-34	4.125515734810235086543001834067770098E-34	1.616304243048855375031186475745859560E-32	2.574044984496249068657684105760769944E-34	4.125515734810235086543001834067773807E-34	1.000000000000000000000000000	+9.839884855212866688567616870316093764e-20	+2.430300628710275378240929306070422761e+00
64	64	linear	0	7	0	warm	13	1	1	1	True	0	9.841339664953723271549708028983246190E-29	9.43957353465273532663484868E-29	2.778881679825697081857352947547950646E-29	2.145458319018487785171065110353519021E-28	1.042255394608631777157602656535216507E-29	2.778881679825697081857352982230579112E-29	0.9999999999999999999999999845	+3.563765949010644362715538591146469116e-11	+2.229995995342045007347965943580950708e-03
64	64	linear	0	15	0	warm	0	1	1	1	True	0	8.534382488288397241995057028292229058E-27	6.67574986635205679009547770E-29	2.781060145476056975918529035386827888E-29	8.534382488288397241995057028292229058E-27	1.752681574035215259013966408930498829E-29	2.781060145476056975918529000757991555E-29	1.000000000000000000000000008	+3.561378969507700276153627783060073853e-11	+2.230004548046919750256087017002596514e-03
64	64	linear	0	15	0	warm	1	1	1	1	True	0	1.138894088024730084830447398729451969E-20	1.488750441862392672413158592E-22	1.488750441862392672413158592580182366E-22	1.138894088024730084830447398729451969E-20	7.443752209311963321717851503893738615E-23	1.488750441862392667054444008276956191E-22	1.000000000000000001799735682	+3.673419846319648462402301678819517743e-40	+3.366614265536770482505673636627054738e-05
64	64	linear	0	15	0	warm	2	2	2	-1	True	0	4.808845381294823468520974852493722403E-32	2.596759824773316319181053108E-34	2.596759824773316319181053107793481134E-34	4.808845381294823468520974852493722403E-32	1.208491562781980633335106512603448050E-34	2.596759824773316319181053107793481876E-34	1.000000000000000000000000000	+6.193928426797071229437108286219881848e-20	+2.430297658633496879363192908220876485e+00
64	64	linear	0	15	0	warm	3	1	1	1	True	0	5.883699610689968820269373831128482638E-21	1.789655122625388104725043417E-244	6.175704058413786609863791086193273885E-480	5.883699610689968820269373831128482638E-21	6.175704058413786609863791086193273885E-480	6.175704058413786609863791086193273885E-480	1	+1.831471487884813111571668436614993068e-497	+3.366614265536770467618169218003098903e-05
64	64	linear	0	15	0	warm	4	2	1	1	True	1	3.071643949749005983649035985997641027E-12	5.42752788112243181527267000E-141	7.132685089151783203577029544283617141E-276	3.071643949749005983649035985997641027E-12	7.132685089151783203577029544283617141E-276	7.132685089151783203577029544283617141E-276	1	+5.139363767470201319383150951520775729e-302	+3.075698771369143309130350296260478985e-06
64	64	linear	0	15	0	warm	5	2	2	-1	True	8	5.976979782420480636907208901649015943E-14	4.213927720742099631355572464E-16	3.377298028869313838041614557321326673E-16	5.976979782420480636907208901649015943E-14	7.891495957056804263581757285303434617E-18	3.377298028910105388427617547129179666E-16	0.999999999996748791204926040	+1.842306590172124295401470808404599138e-40	+5.003350455962101332241493222033437072e-05
64	64	linear	0	15	0	warm	6	2	1	1	True	1	5.815097958340743769323273402573434290E-14	1.507585134778196878094035842E-125	6.614274757731930965026458538560928311E-274	5.815097958340743769323273402573434290E-14	6.614274757731930965026458538560928311E-274	6.614274757731930965026458538560928311E-274	1	+1.023674407547083560834681329395389711e-298	+2.356130394572160302287335734230318961e-05
64	64	linear	0	15	0	warm	7	2	1	1	True	1	5.542981820559929204189274059805286003E-12	5.355850347602573604434638065E-141	2.684271838445473333608631631347149040E-276	5.542981820559929204189274059805286003E-12	2.684271838445473333608631631347149040E-276	2.684271838445473333608631631347149040E-276	1	+1.930112272534149877295043649491754386e-302	+3.075698771369143309130350296260478985e-06
64	64	linear	0	15	0	warm	8	2	1	1	True	2	1.245358789612678287466560203430733896E-13	2.517330633286039030207544864E-112	6.508320044686155186865695555798584536E-262	1.245358789612678287466560203430733896E-13	6.508320044686155186865695555798584536E-262	6.508320044686155186865695555798584536E-262	1	+9.070825100607410902223512851395849475e-287	+5.003350455977690997174057038352877573e-05
64	64	linear	0	15	0	warm	9	2	2	-1	True	5	3.118424984802195043287896316596253172E-15	2.678772462672441681610721434E-16	0E-36	3.118424984802195043287896316596253172E-15	0E-36	0E-36	1.000000000000042133835610124	+0.000000000000000000000000000000000000e+00	+5.842091976020230740522169582647367275e-05
64	64	linear	0	15	0	warm	10	2	2	-1	True	0	2.519121580391969398029744029935390251E-14	0E-36	0E-36	2.519121580391969398029744029935390251E-14	0E-36	0E-36	1.000000001402755593787321110	+0.000000000000000000000000000000000000e+00	+5.842091976021427849463414438389702437e-05
64	64	linear	0	15	0	warm	11	2	2	-1	True	6	3.974310029720237917536337466587603217E-14	3.368373584750902936381670814E-16	1.178466332067920550396250398106997060E-15	3.974310029720237917536337466587603217E-14	2.630498652216826086166632508624031508E-18	1.178466332013461348479767912161320018E-15	1.000000000000057917116894352	+6.428500745879028811159486315671023036e-40	+5.003350455977690997174057038352877573e-05
64	64	linear	0	15	0	warm	12	2	2	-1	True	0	2.444562902914600270648716881595524544E-32	2.596759824773316319181053108E-34	3.296072045494526640765594236802333327E-34	2.444562902914600270648716881595524544E-32	1.208491562781980633335106512603448050E-34	3.296072045494526640765594236802331102E-34	1.000000000000000000000000000	+7.861964801131308747376109795636699573e-20	+2.430297658633496879363192908220876485e+00
64	64	linear	0	15	0	warm	13	1	1	1	True	0	4.883089861936860281064018332422356281E-27	5.385844224615513684711399435E-29	4.924158636989580036867119893925739566E-29	4.883089861936860281064018332422356281E-27	1.315911261266207311108582843445724493E-30	4.924158636989580036867120002827349350E-29	1.000000000000000000000000002	+6.315625800112911747419275343418121338e-11	+2.230004548046919750256086989192168118e-03
64	64	linear	0	23	0	warm	0	1	1	1	True	0	2.281341037105772926421169474402370417E-26	5.57251559772205748227474226E-29	5.404696994184400677567788272664509074E-29	2.281341037105772926421169474402370417E-26	2.480350118147221098547292775072388352E-30	5.404696994184400677567788141879439022E-29	1.000000000000000000000000000	+6.921885287169970979448407888412475586e-11	+2.230013100772734283704433727961441432e-03
64	64	linear	0	23	0	warm	1	1	1	1	True	0	1.116628190290948033360847271756045626E-20	2.373190245130673806520722642E-208	5.003138042412304915404931263797055239E-439	1.116628190290948033360847271756045626E-20	5.003138042412304915404931263797055239E-439	5.003138042412304915404931263797055239E-439	1	+1.226198381906664882218857531883977589e-456	+3.370589336512153752236330460993956082e-05
