case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos
1 linear 0 23 0.47041899999999998 48.662953194529472 1 67 0.21382300000000001 0.010689000000000001 0.22276000000000007 0.0036750000000000003 0.0008470000000000001 0.0024859999999999999 0.0093360000000000005 0.058632999999999998 0.031243 0 0.025260999999999999 0.00075199999999999996 0.0042290000000000001 0.00095600000000000004 0.0032490000000000002 0.16168799999999997 0.028584999999999996 0.0071250000000000011 0 3
1 linear 1 0 0.73913300000000004 85.389445682910434 1 59 0.598445 0.011214 0.10911400000000004 0.0033010000000000001 0.00090899999999999998 0.0028370000000000001 0.010279 0.19068499999999999 0.084151000000000004 0 0.02664 0.00076499999999999995 0.195906 0.000959 0.0034439999999999996 0.049833000000000009 0.027170000000000007 0.0061620000000000017 0 0
1 linear 1 7 0.64812199999999998 85.251867954852059 1 59 0.46082099999999998 0.010864 0.156723 0.002918 0.00079699999999999997 0.0027729999999999999 0.010304000000000001 0.058959999999999999 0.063551999999999997 0 0.026584 0.00075299999999999998 0.20899600000000002 0.001129 0.0034999999999999996 0.096994000000000025 0.02770400000000001 0.0061730000000000014 0 1
1 linear 1 15 0.64463199999999998 85.046616417401879 1 59 0.460725 0.01055 0.15347999999999998 0.0030540000000000003 0.00071100000000000004 0.0027169999999999998 0.0096500000000000006 0.055034 0.077106999999999995 0 0.026203000000000001 0.00079199999999999995 0.20563399999999998 0.001155 0.0032500000000000003 0.093016000000000001 0.028578999999999997 0.0061799999999999989 0 2
1 linear 1 23 0.68399600000000005 84.791391310569054 1 59 0.42305500000000001 0.015727999999999999 0.22229900000000005 0.0038549999999999999 0.00099799999999999997 0.0024589999999999998 0.0091420000000000008 0.058667999999999998 0.104716 0 0.025514999999999999 0.00083000000000000001 0.13858500000000001 0.00096500000000000004 0.0034950000000000003 0.14957300000000001 0.033148999999999998 0.0069540000000000036 0 3
1 linear 2 0 1.0149220000000001 68.841396263097877 1 90 0.80948600000000004 0.012465 0.16149399999999997 0.0059550000000000002 0.0013489999999999999 0.0026519999999999998 0.0099839999999999998 0.18733900000000001 0.087039000000000005 0 0.026280000000000001 0.00084000000000000003 0.40626000000000001 0.001108 0.0037140000000000003 0.07435300000000003 0.04508300000000004 0.010114999999999996 0 0
1 linear 2 7 1.15866 61.726821096618707 1 98 0.82110799999999995 0.013938000000000001 0.2869799999999999 0.0065520000000000005 0.0014580000000000001 0.0039760000000000004 0.010286999999999999 0.055049000000000001 0.107643 0 0.026436999999999999 0.00087900000000000001 0.52279399999999998 0.00073200000000000001 0.0035429999999999997 0.19598700000000002 0.048373999999999959 0.010785000000000003 0 1
1 linear 2 15 1.1862900000000001 57.52837415956558 1 98 0.843171 0.013533999999999999 0.29370099999999999 0.0061549999999999999 0.001289 0.002539 0.0099480000000000002 0.058826000000000003 0.12475899999999999 0 0.025558999999999998 0.00084199999999999998 0.53090700000000002 0.00073399999999999995 0.0034889999999999999 0.20338099999999987 0.047440999999999983 0.01082 0 2
1 linear 2 23 1.0178419999999999 54.635942833419847 1 98 0.68099799999999999 0.013428000000000001 0.28857999999999989 0.0056359999999999995 0.0012459999999999999 0.0025070000000000001 0.0097979999999999994 0.053157999999999997 0.103576 0 0.025829000000000001 0.00080000000000000004 0.39510100000000004 0.00076000000000000004 0.0034199999999999999 0.19794399999999998 0.047894999999999979 0.010812000000000002 0 3
1 linear 3 0 0.76523399999999997 39.628916313831432 1 99 0.53221200000000002 0.013472 0.18038800000000008 0.006352 0.0013240000000000001 0.0026900000000000001 0.0098139999999999998 0.188637 0.044138999999999998 0 0.026641000000000001 0.000825 0.16374600000000003 0.000767 0.0034980000000000002 0.087892000000000095 0.046416999999999958 0.010936 0 0
