case_id configuration_id profile target d_bin_index epoch_index method nbin ms mu reference relerr converged point_images estimated_evaluations
136 136 uniform 0.0001 4 15 cartesian 75 0.33774199999999999 2.2474759187799891 2.2474097845743803 2.9426856669698256e-05 1 3 90000
136 136 uniform 0.0001 4 23 cartesian 75 0.34098699999999998 2.2560270793547637 2.2558806535160651 6.4908504122451069e-05 1 3 90000
136 136 linear 0.001 4 0 cartesian 25 0.10947900000000001 2.2351294765695155 2.2351328490797209 1.5088634247009055e-06 1 3 10000
136 136 linear 0.001 4 7 cartesian 13 0.051062000000000003 2.2388598090922103 2.2395481961401513 0.00030737764390491068 1 3 2704
136 136 linear 0.001 4 15 cartesian 13 0.055076 2.2458338855473268 2.2458418261567696 3.5356939880568546e-06 1 3 2704
136 136 linear 0.001 4 23 cartesian 13 0.044805999999999999 2.253310753385986 2.25403456699819 0.00032111912692094221 1 3 2704
136 136 linear 0.0001 4 0 cartesian 75 0.41000999999999999 2.2350922662847768 2.2351328490797209 1.8156770842874534e-05 1 3 90000
136 136 linear 0.0001 4 7 cartesian 75 0.39818700000000001 2.2393601007702957 2.2395481961401513 8.3988087498999416e-05 1 3 90000
136 136 linear 0.0001 4 15 cartesian 38 0.14996100000000001 2.2455149495360307 2.2458418261567696 0.00014554748109679152 1 3 23104
136 136 linear 0.0001 4 23 cartesian 38 0.152092 2.2540135174908937 2.25403456699819 9.3385911664806236e-06 1 3 23104
137 137 uniform 0.001 4 0 polar 53 0.10036299999999999 1.5052915095202646 1.5047935026554933 0.00033094697969686735 1 3 35616
137 137 uniform 0.001 4 7 polar 27 0.036305999999999998 1.5101300687413197 1.5101852152774486 3.6516405783242634e-05 1 3 9288
137 137 uniform 0.001 4 15 polar 27 0.032308999999999997 1.5166772248745608 1.5175817774615536 0.00059604866138145368 1 3 9288
137 137 uniform 0.001 4 23 polar 53 0.093967999999999996 1.5255777535971495 1.5264833333484684 0.00059324575089360527 1 3 35616
137 137 uniform 0.0001 4 0 cartesian 75 0.21657499999999999 1.5049412612345352 1.5047935026554933 9.8191930508189553e-05 1 3 90000
137 137 uniform 0.0001 4 7 cartesian 38 0.078031000000000003 1.5103061045347956 1.5101852152774486 8.0049292049770468e-05 1 3 23104
137 137 uniform 0.0001 4 15 cartesian 75 0.20995 1.5175794027418494 1.5175817774615536 1.5648050994553312e-06 1 3 90000
137 137 uniform 0.0001 4 23 cartesian 149 0.655084 1.5264154352337596 1.5264833333484684 4.4480089120871057e-05 1 3 355216
137 137 linear 0.001 4 0 polar 53 0.106627 1.5040488027532437 1.5037733667416118 0.00018316324635324032 1 3 35616
137 137 linear 0.001 4 7 polar 27 0.034303 1.5086853201807062 1.5091007540802712 0.00027528572790236718 1 3 9288
137 137 linear 0.001 4 15 polar 27 0.033147000000000003 1.5158672623581526 1.5164020114389254 0.00035264334704050606 1 3 9288
137 137 linear 0.001 4 23 polar 53 0.10371 1.5245838436889612 1.5251774445243371 0.00038920116312177113 1 3 35616
137 137 linear 0.0001 4 0 cartesian 75 0.25719900000000001 1.5038687137108948 1.5037733667416118 6.3405145610230789e-05 1 3 90000
137 137 linear 0.0001 4 7 cartesian 38 0.091044 1.5092180344660371 1.5091007540802712 7.7715411279704897e-05 1 3 23104
137 137 linear 0.0001 4 15 cartesian 75 0.255803 1.5163980262272361 1.5164020114389254 2.6280706958013541e-06 1 3 90000
137 137 linear 0.0001 4 23 polar 100 0.32839299999999999 1.5251404287965504 1.5251774445243371 2.4269784423829851e-05 1 3 126400
138 138 uniform 0.001 4 0 cartesian 25 0.048355000000000002 1.452443396191945 1.4518241683218649 0.00042651712486355483 1 3 10000
138 138 uniform 0.001 4 7 cartesian 25 0.045318999999999998 1.4417977531040465 1.4430096394311998 0.00083983245436322705 1 3 10000
138 138 uniform 0.001 4 15 cartesian 50 0.121794 1.4335164636191449 1.4340526243485694 0.00037387800163057763 1 3 40000
138 138 uniform 0.001 4 23 cartesian 13 0.034354999999999997 1.4300527369141527 1.4261570149188363 0.0027316220826765782 1 3 2704
138 138 uniform 0.0001 4 0 cartesian 149 0.60127600000000003 1.4519100382302823 1.4518241683218649 5.9146217765935383e-05 1 3 355216
138 138 uniform 0.0001 4 7 cartesian 38 0.069339999999999999 1.4431431743555752 1.4430096394311998 9.2539176957983846e-05 1 3 23104
138 138 uniform 0.0001 4 15 cartesian 149 0.57854700000000003 1.4339979760476866 1.4340526243485694 3.8107597974361704e-05 1 3 355216
138 138 uniform 0.0001 4 23 cartesian 38 0.068166000000000004 1.4262355827893243 1.4261570149188363 5.5090617418770132e-05 1 3 23104
138 138 linear 0.001 4 0 cartesian 25 0.048304 1.4510532547581538 1.4506904325887318 0.00025010309661629363 1 3 10000
138 138 linear 0.001 4 7 cartesian 25 0.045686999999999998 1.4411919014765964 1.4420070973709538 0.00056532030656691315 1 3 10000
138 138 linear 0.001 4 15 cartesian 25 0.045336000000000001 1.4323705566617133 1.4331736007721316 0.00056032577629511941 1 3 10000
138 138 linear 0.001 4 23 cartesian 25 0.044894000000000003 1.4250604547577672 1.4253789023351546 0.00022341257953636904 1 3 10000
138 138 linear 0.0001 4 0 cartesian 149 0.78542999999999996 1.4507453114779907 1.4506904325887318 3.7829496925125702e-05 1 3 355216
138 138 linear 0.0001 4 7 cartesian 38 0.081767999999999993 1.4419765623953296 1.4420070973709538 2.117532963595668e-05 1 3 23104
138 138 linear 0.0001 4 15 cartesian 149 0.85063 1.4331373404847432 1.4331736007721316 2.5300694465011832e-05 1 3 355216
138 138 linear 0.0001 4 23 cartesian 38 0.089173000000000002 1.4254772017178556 1.4253789023351546 6.8963685753987975e-05 1 3 23104
139 139 uniform 0.001 4 0 cartesian 13 0.069744 4.8192601970234348 4.8211089724282319 0.00038347513308041717 1 3 2704
139 139 uniform 0.001 4 7 cartesian 13 0.067437999999999998 4.8290812351075738 4.8308868275798229 0.00037376004379586369 1 3 2704
139 139 uniform 0.001 4 15 cartesian 13 0.069712999999999997 4.842840453521692 4.8422797650524085 0.00011579018488978371 1 3 2704
139 139 uniform 0.001 4 23 cartesian 25 0.16275700000000001 4.8509702273395252 4.8539097557285222 0.00060560013204362362 1 3 10000
139 139 uniform 0.0001 4 0 cartesian 75 0.66758300000000004 4.820870336961403 4.8211089724282319 4.9498044577221654e-05 1 3 90000
139 139 uniform 0.0001 4 7 cartesian 75 0.62221800000000005 4.8311134580802859 4.8308868275798229 4.6912815090008462e-05 1 3 90000
139 139 uniform 0.0001 4 15 cartesian 75 0.620112 4.841873065370077 4.8422797650524085 8.3989298856038575e-05 1 3 90000
139 139 uniform 0.0001 4 23 cartesian 75 0.617116 4.8540289708405826 4.8539097557285222 2.4560636282879113e-05 1 3 90000
139 139 linear 0.001 4 0 cartesian 13 0.075548000000000004 4.819185093468267 4.8209061018534056 0.00035698857201906968 1 3 2704
139 139 linear 0.001 4 7 cartesian 13 0.073633000000000004 4.8292455821551261 4.8306819699999224 0.00029734680397440759 1 3 2704
139 139 linear 0.001 4 15 cartesian 13 0.075283000000000003 4.8418795025451971 4.8420725239838651 3.9863392733583299e-05 1 3 2704
139 139 linear 0.001 4 23 cartesian 25 0.16361700000000001 4.8518952229183565 4.853700006600314 0.00037183667707176547 1 3 10000
139 139 linear 0.0001 4 0 cartesian 75 0.78022800000000003 4.8207536965526607 4.8209061018534056 3.1613414060544156e-05 1 3 90000
139 139 linear 0.0001 4 7 cartesian 38 0.28239300000000001 4.8311847705954669 4.8306819699999224 0.00010408480596882186 1 3 23104
139 139 linear 0.0001 4 15 cartesian 75 0.78404600000000002 4.8418133192435153 4.8420725239838651 5.3531775715026047e-05 1 3 90000
139 139 linear 0.0001 4 23 cartesian 38 0.28288999999999997 4.8533582667631228 4.853700006600314 7.040810860302392e-05 1 3 23104
140 140 uniform 0.001 4 0 polar 27 0.152419 12.370974327825708 12.372473314002503 0.00012115493311257675 1 3 9288
140 140 uniform 0.001 4 7 polar 27 0.133432 11.491095900476177 11.491168529528018 6.3204235195492644e-06 1 3 9288
140 140 uniform 0.001 4 15 polar 27 0.12504799999999999 10.626378862974352 10.626143407153334 2.2158163314429217e-05 1 3 9288
140 140 uniform 0.001 4 23 polar 27 0.12411899999999999 9.8795114625595595 9.8822555800902219 0.00027768129537055955 1 3 9288
140 140 uniform 0.0001 4 0 cartesian 38 0.66192799999999996 12.372418069761355 12.372473314002503 4.4650927705268762e-06 1 3 23104
140 140 uniform 0.0001 4 7 cartesian 38 0.59793499999999999 11.49116327432546 11.491168529528018 4.5732534024365841e-07 1 3 23104
140 140 uniform 0.0001 4 15 cartesian 38 0.55639400000000006 10.626367374257628 10.626143407153334 2.1076988678964198e-05 1 3 23104
140 140 uniform 0.0001 4 23 cartesian 38 0.51998599999999995 9.8822163407800989 9.8822555800902219 3.9706835959603184e-06 1 3 23104
140 140 linear 0.001 4 0 polar 27 0.163248 12.317088644667681 12.318154913436228 8.6560753297859012e-05 1 3 9288
140 140 linear 0.001 4 7 polar 27 0.147677 11.44820737339283 11.44804591488527 1.4103586652233409e-05 1 3 9288
140 140 linear 0.001 4 15 polar 27 0.13750799999999999 10.592646999162124 10.592253817506165 3.7119735113292058e-05 1 3 9288
140 140 linear 0.001 4 23 polar 27 0.13108300000000001 9.8532924838729166 9.855077907152145 0.00018116785032543914 1 3 9288
140 140 linear 0.0001 4 0 cartesian 38 0.758432 12.31822463205879 12.318154913436228 5.6598267396502436e-06 1 3 23104
140 140 linear 0.0001 4 7 cartesian 38 0.69889400000000002 11.448025749141578 11.44804591488527 1.7615009445036232e-06 1 3 23104
140 140 linear 0.0001 4 15 cartesian 38 0.64400299999999999 10.592350610432323 10.592253817506165 9.1380859848491774e-06 1 3 23104
140 140 linear 0.0001 4 23 cartesian 38 0.59000600000000003 9.8549594337791842 9.855077907152145 1.2021556204534142e-05 1 3 23104
141 141 uniform 0.001 4 0 cartesian 13 0.042270000000000002 1.1796188667521195 1.1798141104878348 0.0001654868627012804 1 3 2704
141 141 uniform 0.001 4 7 cartesian 13 0.039163000000000003 1.1744498450441172 1.1754461767549531 0.00084762001913730653 1 3 2704
141 141 uniform 0.001 4 15 cartesian 25 0.085674 1.1719172060987473 1.1712248472636939 0.00059114083574209183 1 3 10000
141 141 uniform 0.001 4 23 cartesian 25 0.077205999999999997 1.1675646166976188 1.1677906633915129 0.00019356782082642822 1 3 10000
141 141 uniform 0.0001 4 0 cartesian 187 0.73450300000000002 1.1797959417023183 1.1798141104878348 1.5399701830158039e-05 1 3 559504
141 141 uniform 0.0001 4 7 cartesian 149 0.48419099999999998 1.1755666346785087 1.1754461767549531 0.00010247846812364182 1 3 355216
141 141 uniform 0.0001 4 15 cartesian 149 0.49187700000000001 1.1711587642487233 1.1712248472636939 5.6422142276919029e-05 1 3 355216
141 141 uniform 0.0001 4 23 cartesian 149 0.489732 1.167793537578607 1.1677906633915129 2.4612177372242203e-06 1 3 355216
141 141 linear 0.001 4 0 cartesian 13 0.045036 1.1786690315892734 1.1786934776881368 2.0739996721944013e-05 1 3 2704
141 141 linear 0.001 4 7 cartesian 13 0.042247 1.1737469083276424 1.1744396280438869 0.00058982999185602293 1 3 2704
141 141 linear 0.001 4 15 cartesian 13 0.042445999999999998 1.1700614363335609 1.1703242585563425 0.00022457213961011766 1 3 2704
141 141 linear 0.001 4 23 cartesian 13 0.042749000000000002 1.1676737033377604 1.1669701123913956 0.00060292113644884069 1 3 2704
141 141 linear 0.0001 4 0 cartesian 75 0.20823800000000001 1.1786257069676493 1.1786934776881368 5.7496475352009247e-05 1 3 90000
141 141 linear 0.0001 4 7 cartesian 149 0.64883800000000003 1.1745127225330352 1.1744396280438869 6.2237757823292543e-05 1 3 355216
141 141 linear 0.0001 4 15 cartesian 149 0.635575 1.1702837199646627 1.1703242585563425 3.4638769027778791e-05 1 3 355216
141 141 linear 0.0001 4 23 cartesian 75 0.19528499999999999 1.1670299357428533 1.1669701123913956 5.1263824859334733e-05 1 3 90000
142 142 uniform 0.001 4 0 polar 27 0.195414 15.946237048580789 15.947970762941836 0.00010871065584564154 1 3 9288
142 142 uniform 0.001 4 7 polar 27 0.19334499999999999 16.332881354029375 16.332217009422262 4.0676939740011822e-05 1 3 9288
142 142 uniform 0.001 4 15 polar 27 0.18787799999999999 16.793833398005457 16.79435744159078 3.1203550784542147e-05 1 3 9288
142 142 uniform 0.001 4 23 polar 27 0.18573500000000001 17.281948483208001 17.282723071128963 4.4818627121063043e-05 1 3 9288
142 142 uniform 0.0001 4 0 cartesian 38 0.85590900000000003 15.947967376721552 15.947970762941836 2.1232922570928863e-07 1 3 23104
142 142 uniform 0.0001 4 7 cartesian 38 0.85558400000000001 16.332364671008385 16.332217009422262 9.041123200708499e-06 1 3 23104
142 142 uniform 0.0001 4 15 cartesian 38 0.87506300000000004 16.794410673528265 16.79435744159078 3.1696322810001112e-06 1 3 23104
142 142 uniform 0.0001 4 23 cartesian 38 0.91449000000000003 17.282728996941415 17.282723071128963 3.4287492936740979e-07 1 3 23104
142 142 linear 0.001 4 0 polar 27 0.21157599999999999 15.938646752389445 15.939320469187782 4.2267598524003105e-05 1 3 9288
142 142 linear 0.001 4 7 polar 27 0.20619599999999999 16.323341311610356 16.323360687469471 1.1870018365374768e-06 1 3 9288
142 142 linear 0.001 4 15 polar 27 0.207896 16.7839912627066 16.785212063317864 7.2730723130529432e-05 1 3 9288
142 142 linear 0.001 4 23 polar 27 0.20538300000000001 17.273689094157813 17.273221996110443 2.7041744005545365e-05 1 3 9288
142 142 linear 0.0001 4 0 cartesian 38 0.99299599999999999 15.939430142119321 15.939320469187782 6.8806528954727528e-06 1 3 23104
142 142 linear 0.0001 4 7 cartesian 38 0.99423899999999998 16.323454315270293 16.323360687469471 5.7358164544163243e-06 1 3 23104
142 142 linear 0.0001 4 15 cartesian 38 1.0063409999999999 16.785380385352589 16.785212063317864 1.0027995719664389e-05 1 3 23104
142 142 linear 0.0001 4 23 cartesian 38 1.0313129999999999 17.27306358972211 17.273221996110443 9.170633502493138e-06 1 3 23104
143 143 uniform 0.001 4 0 polar 27 4.4642119999999998 721.15336169221143 721.260867212476 0.00014905220170900683 1 3 9288
143 143 uniform 0.001 4 7 polar 27 4.5485389999999999 744.39931758089301 744.51415055217819 0.00015423880284883045 1 3 9288
143 143 uniform 0.001 4 15 polar 27 4.5788039999999999 772.73551234073386 772.854079043811 0.00015341408720237129 1 3 9288
143 143 uniform 0.001 4 23 polar 27 4.7711180000000004 803.09731942455778 803.22835380668198 0.00016313465716591907 1 3 9288
143 143 uniform 0.0001 4 0 polar 100 42.182737000000003 721.25880881422108 721.260867212476 2.8538887224981734e-06 1 3 126400
143 143 uniform 0.0001 4 7 polar 100 42.955810999999997 744.51213144680696 744.51415055217819 2.7119771595138986e-06 1 3 126400
143 143 uniform 0.0001 4 15 polar 100 43.91818 772.8521147351214 772.854079043811 2.5416294522560344e-06 1 3 126400
143 143 uniform 0.0001 4 23 polar 100 45.173588000000002 803.22582361503521 803.22835380668198 3.1500278031503175e-06 1 3 126400
143 143 linear 0.001 4 0 polar 27 5.0092509999999999 719.64131188575482 719.71600517717695 0.00010378161786710355 1 3 9288
143 143 linear 0.001 4 7 polar 27 5.0079450000000003 742.74132255047766 742.81747381705156 0.00010251679484946689 1 3 9288
143 143 linear 0.001 4 15 polar 27 5.1037889999999999 770.8722728559427 770.94515585333522 9.4537201303060097e-05 1 3 9288
143 143 linear 0.001 4 23 polar 27 5.2410300000000003 800.97216421445955 801.0536395303285 0.00010171018749345315 1 3 9288
143 143 linear 0.0001 4 0 polar 100 49.559553000000001 719.71505531314062 719.71600517717695 1.3197761749027436e-06 1 3 126400
143 143 linear 0.0001 4 7 polar 100 50.334384999999997 742.81559291505857 742.81747381705156 2.5321186688368747e-06 1 3 126400
143 143 linear 0.0001 4 15 polar 100 52.078633000000004 770.94385259931312 770.94515585333522 1.6904626901276876e-06 1 3 126400
143 143 linear 0.0001 4 23 polar 100 52.319288 801.05145066251328 801.0536395303285 2.7324859500098457e-06 1 3 126400
144 144 uniform 0.001 4 0 cartesian 13 0.051996000000000001 2.4313414565516775 2.4322691873081599 0.00038142602032839736 1 3 2704
144 144 uniform 0.001 4 7 cartesian 13 0.052602000000000003 2.4633180725167865 2.4627823084025695 0.00021754424351232049 1 3 2704
144 144 uniform 0.001 4 15 cartesian 13 0.048975999999999999 2.5007043993330589 2.5001557505414707 0.00021944584511160989 1 3 2704
144 144 uniform 0.001 4 23 cartesian 13 0.051818999999999997 2.5426963822910329 2.5409082582734204 0.00070373419102804508 1 3 2704
144 144 uniform 0.0001 4 0 polar 100 0.485601 2.4324180704612197 2.4322691873081599 6.1211626507756339e-05 1 3 126400
144 144 uniform 0.0001 4 7 cartesian 75 0.46932400000000002 2.4626423481222171 2.4627823084025695 5.6830146893186108e-05 1 3 90000
144 144 uniform 0.0001 4 15 cartesian 38 0.14704900000000001 2.4999820122216452 2.5001557505414707 6.9490998625925985e-05 1 3 23104
144 144 uniform 0.0001 4 23 cartesian 75 0.36319499999999999 2.5408143064007573 2.5409082582734204 3.6975704399054315e-05 1 3 90000
144 144 linear 0.001 4 0 cartesian 13 0.059917999999999999 2.4308792072217931 2.4317335424030606 0.00035132762959846285 1 3 2704
144 144 linear 0.001 4 7 cartesian 13 0.056966999999999997 2.4631327649334493 2.4621213521533423 0.00041078916732617977 1 3 2704
144 144 linear 0.001 4 15 cartesian 13 0.059312999999999998 2.4987768880742371 2.4992893684721298 0.00020505044528154639 1 3 2704
144 144 linear 0.001 4 23 cartesian 13 0.055024000000000003 2.5415271903161956 2.5397255281298818 0.0007093924781865588 1 3 2704
144 144 linear 0.0001 4 0 cartesian 75 0.460532 2.4318723896318799 2.4317335424030606 5.7098044007767511e-05 1 3 90000
144 144 linear 0.0001 4 7 cartesian 38 0.16350000000000001 2.4619011918845577 2.4621213521533423 8.9418934851454566e-05 1 3 23104
144 144 linear 0.0001 4 15 cartesian 38 0.159001 2.4991304401723933 2.4992893684721298 6.3589395346274913e-05 1 3 23104
144 144 linear 0.0001 4 23 cartesian 75 0.448938 2.5396993721230432 2.5397255281298818 1.0298753368794168e-05 1 3 90000
145 145 uniform 0.001 4 0 polar 27 0.36693999999999999 55.782408634473953 55.784298635804056 3.3880525099771893e-05 1 3 9288
145 145 uniform 0.001 4 7 polar 27 0.36186800000000002 53.642346629224861 53.646716212093132 8.1451078030503842e-05 1 3 9288
145 145 uniform 0.001 4 15 polar 27 0.34350700000000001 51.113152419942452 51.115808564314705 5.196326629384741e-05 1 3 9288
145 145 uniform 0.001 4 23 polar 27 0.330648 48.575204116322354 48.578282722358871 6.3374122426529384e-05 1 3 9288
145 145 uniform 0.0001 4 0 polar 100 3.2445010000000001 55.784253141354398 55.784298635804056 8.1554220041728945e-07 1 3 126400
145 145 uniform 0.0001 4 7 polar 100 3.2132909999999999 53.646766020781563 53.646716212093132 9.2845735857738106e-07 1 3 126400
145 145 uniform 0.0001 4 15 polar 100 3.1658279999999999 51.115872436839936 51.115808564314705 1.2495649980999496e-06 1 3 126400
145 145 uniform 0.0001 4 23 polar 100 2.9876269999999998 48.578210895605501 48.578282722358871 1.4785774495247799e-06 1 3 126400
145 145 linear 0.001 4 0 polar 27 0.40536499999999998 55.519207589732297 55.520801045781631 2.8700163169853723e-05 1 3 9288
145 145 linear 0.001 4 7 polar 27 0.39294099999999998 53.411368197763096 53.41553438767145 7.7995848138798682e-05 1 3 9288
145 145 linear 0.001 4 15 polar 27 0.37734400000000001 50.91587707541138 50.91835789682753 4.8721551884613093e-05 1 3 9288
145 145 linear 0.001 4 23 polar 27 0.36492000000000002 48.405302749396199 48.410436528888297 0.00010604695723069425 1 3 9288
145 145 linear 0.0001 4 0 polar 100 3.7382460000000002 55.52084498694547 55.520801045781631 7.9143605658677952e-07 1 3 126400
145 145 linear 0.0001 4 7 polar 100 3.6537660000000001 53.415441914687143 53.41553438767145 1.7312002091981679e-06 1 3 126400
145 145 linear 0.0001 4 15 polar 100 3.5685199999999999 50.918567418036751 50.91835789682753 4.114846155211891e-06 1 3 126400
145 145 linear 0.0001 4 23 polar 100 3.4581140000000001 48.410458108706131 48.410436528888297 4.4576788354822767e-07 1 3 126400
146 146 uniform 0.001 4 0 cartesian 13 0.46192899999999998 23.549480649658392 23.550465176239708 4.1804973869879279e-05 1 5 2704
146 146 uniform 0.001 4 7 cartesian 13 0.344837 23.245338627496 23.244670089356383 2.8760921839176597e-05 1 5 2704
146 146 uniform 0.001 4 15 cartesian 13 0.33555699999999999 22.911136021508753 22.911768546095637 2.7606973490986302e-05 1 5 2704
146 146 uniform 0.001 4 23 cartesian 13 0.33191700000000002 22.596021982104936 22.595007823408579 4.4884193193610651e-05 1 5 2704
146 146 uniform 0.0001 4 0 cartesian 38 1.2453339999999999 23.550575241038107 23.550465176239708 4.673572159838643e-06 1 5 23104
146 146 uniform 0.0001 4 7 cartesian 38 1.2361439999999999 23.244986166791602 23.244670089356383 1.359784561380447e-05 1 5 23104
146 146 uniform 0.0001 4 15 cartesian 38 1.2129920000000001 22.91196749376121 22.911768546095637 8.6832085953318744e-06 1 5 23104
146 146 uniform 0.0001 4 23 cartesian 38 1.2031750000000001 22.594783416071436 22.595007823408579 9.9317220377511542e-06 1 5 23104
146 146 linear 0.001 4 0 cartesian 13 0.41111799999999998 23.502277388045925 23.503289472077963 4.3061377993064542e-05 1 5 2704
146 146 linear 0.001 4 7 cartesian 13 0.36126999999999998 23.200109155693415 23.201129797106475 4.3991022074593475e-05 1 5 2704
146 146 linear 0.001 4 15 cartesian 13 0.34768399999999999 22.871334607732607 22.87191154169064 2.5224562318791649e-05 1 5 2704
146 146 linear 0.001 4 23 cartesian 13 0.342115 22.558429384054183 22.558405842383536 1.0435875128389701e-06 1 5 2704
146 146 linear 0.0001 4 0 cartesian 38 1.442871 23.50355359642575 23.503289472077963 1.1237760914299134e-05 1 5 23104
146 146 linear 0.0001 4 7 cartesian 38 1.430288 23.201219693818047 23.201129797106475 3.8746695681552595e-06 1 5 23104
146 146 linear 0.0001 4 15 cartesian 38 1.3964430000000001 22.872139461683517 22.87191154169064 9.9650609640449359e-06 1 5 23104
146 146 linear 0.0001 4 23 cartesian 38 1.43092 22.558273397906188 22.558405842383536 5.87118071522669e-06 1 5 23104
147 147 uniform 0.001 4 0 cartesian 13 0.031605000000000001 1.9041913431090114 1.9034340990694927 0.00039783044755208285 1 3 2704
147 147 uniform 0.001 4 7 cartesian 13 0.029895999999999999 1.9192020232229119 1.9202260412519003 0.00053327994048077009 1 3 2704
147 147 uniform 0.001 4 15 cartesian 13 0.030349000000000001 1.9420796111747582 1.9420517951416214 1.432301301459985e-05 1 3 2704
147 147 uniform 0.001 4 23 cartesian 25 0.070316000000000004 1.9679597607856816 1.967500508090388 0.00023341935283122567 1 3 10000
147 147 uniform 0.0001 4 0 cartesian 75 0.29836200000000002 1.9035052182958796 1.9034340990694927 3.7363639971399443e-05 1 3 90000
147 147 uniform 0.0001 4 7 cartesian 38 0.13259899999999999 1.9202166983195461 1.9202260412519003 4.8655377822737774e-06 1 3 23104
147 147 uniform 0.0001 4 15 cartesian 149 0.88902300000000001 1.9421263231465564 1.9420517951416214 3.8375910015098308e-05 1 3 355216
147 147 uniform 0.0001 4 23 cartesian 38 0.117835 1.9675376878769559 1.967500508090388 1.8896964150726484e-05 1 3 23104
147 147 linear 0.001 4 0 cartesian 13 0.032390000000000002 1.9025231893592172 1.9026034459957062 4.218253501954923e-05 1 3 2704
147 147 linear 0.001 4 7 cartesian 13 0.030800999999999999 1.9169015199216923 1.9192168572193098 0.001206396915965023 1 3 2704
147 147 linear 0.001 4 15 cartesian 13 0.031843999999999997 1.9415535783485185 1.9407652724330349 0.00040618302825223422 1 3 2704
147 147 linear 0.001 4 23 cartesian 25 0.073924000000000004 1.9663834980740937 1.9658154349146706 0.00028897074940700454 1 3 10000
147 147 linear 0.0001 4 0 cartesian 75 0.36099799999999999 1.9026425700147096 1.9026034459957062 2.0563412247440943e-05 1 3 90000
147 147 linear 0.0001 4 7 cartesian 38 0.137854 1.9191460012243642 1.9192168572193098 3.6919222900255054e-05 1 3 23104
147 147 linear 0.0001 4 15 cartesian 38 0.13123399999999999 1.9407219686944335 1.9407652724330349 2.2312713039794448e-05 1 3 23104
147 147 linear 0.0001 4 23 cartesian 38 0.13281000000000001 1.9659288256288863 1.9658154349146706 5.7681261527280408e-05 1 3 23104
148 148 uniform 0.001 4 0 cartesian 25 0.066956000000000002 1.0861655982682477 1.087086433629243 0.00084706729153181037 1 3 10000
148 148 uniform 0.001 4 7 cartesian 50 0.093271000000000007 1.0875214415273309 1.0877667323345144 0.00022549945672365259 1 3 40000
148 148 uniform 0.001 4 15 cartesian 25 0.065561999999999995 1.0890068432733184 1.0886435056624288 0.00033375260955467045 1 3 10000
148 148 uniform 0.001 4 23 cartesian 25 0.073843000000000006 1.0886972913559729 1.0896449092144589 0.00086965749160349166 1 3 10000
148 148 uniform 0.0001 4 0 cartesian 75 0.16459799999999999 1.0872070346889959 1.087086433629243 0.00011093971557565218 1 3 90000
148 148 uniform 0.0001 4 7 cartesian 149 0.42826199999999998 1.0877183178645158 1.0877667323345144 4.4508136312173607e-05 1 3 355216
148 148 uniform 0.0001 4 15 cartesian 75 0.15044199999999999 1.0887094028297253 1.0886435056624288 6.0531447580113136e-05 1 3 90000
148 148 uniform 0.0001 4 23 cartesian 187 0.63685800000000004 1.0897100620746398 1.0896449092144589 5.9792744985069402e-05 1 3 559504
148 148 linear 0.001 4 0 polar 53 0.049177999999999999 1.0873915443814819 1.0867672675451767 0.00057443470644391657 1 3 35616
148 148 linear 0.001 4 7 polar 53 0.043193000000000002 1.0882797585984738 1.0874214780761833 0.00078928045803267023 1 3 35616
148 148 linear 0.001 4 15 polar 27 0.016777 1.0883888832780364 1.0882617586062935 0.00011681442514870922 1 3 9288
148 148 linear 0.001 4 23 polar 27 0.01668 1.0897398948687766 1.0892182687241887 0.00047889955536545992 1 3 9288
148 148 linear 0.0001 4 0 cartesian 75 0.19139 1.08684262688022 1.0867672675451767 6.9342661758250656e-05 1 3 90000
148 148 linear 0.0001 4 7 cartesian 149 0.58587400000000001 1.0873926921578538 1.0874214780761833 2.6471721324072431e-05 1 3 355216
148 148 linear 0.0001 4 15 cartesian 75 0.19367799999999999 1.0882875868847641 1.0882617586062935 2.3733516561051002e-05 1 3 90000
148 148 linear 0.0001 4 23 cartesian 187 0.92891100000000004 1.0892594548405086 1.0892182687241887 3.7812546394498768e-05 1 3 559504
149 149 uniform 0.001 4 0 polar 27 0.092053999999999997 2.9900742704720278 2.9926759968648504 0.00086936454048090143 1 3 9288
149 149 uniform 0.001 4 7 polar 27 0.085597999999999994 2.9896427559222629 2.9926376710709968 0.0010007610268643159 1 3 9288
149 149 uniform 0.001 4 15 polar 27 0.075964000000000004 2.9905701008525285 2.9925938737165252 0.00067626044475034217 1 3 9288
149 149 uniform 0.001 4 23 polar 27 0.082836999999999994 2.9900439625368489 2.9925500801389835 0.00083745218459909689 1 3 9288
149 149 uniform 0.0001 4 0 polar 100 0.70981300000000003 2.9924820049457255 2.9926759968648504 6.4822225769904478e-05 1 3 126400
149 149 uniform 0.0001 4 7 cartesian 75 0.41481800000000002 2.9928009091004375 2.9926376710709968 5.4546539669240498e-05 1 3 90000
149 149 uniform 0.0001 4 15 polar 100 0.61123899999999998 2.9924501874683735 2.9925938737165252 4.8013948505881641e-05 1 3 126400
149 149 uniform 0.0001 4 23 cartesian 149 1.180221 2.9926645803936585 2.9925500801389835 3.8261767258260024e-05 1 3 355216
149 149 linear 0.001 4 0 polar 27 0.095296000000000006 2.9912165334786058 2.992675996854917 0.00048767837809538607 1 3 9288
