case_id configuration_id profile target d_bin_index epoch_index method nbin ms mu reference relerr converged point_images estimated_evaluations nested_error boundary_backstop
183 183 linear 0.0001 3 0 cartesian 149 1.299668 1.9290550420124117 1.9288829318943883 8.922787131222901e-05 1 3 355216 4.1952332948680393e-05 0
183 183 linear 0.0001 3 7 cartesian 149 1.7806340000000001 1.929086768945889 1.9290876412663278 4.5219326489443387e-07 1 3 93 0.00044963548043153168 1
183 183 linear 0.0001 3 15 cartesian 187 2.128031 1.9292224741532484 1.9293225626430814 5.1877530367907549e-05 1 3 559504 9.1990285813192685e-06 0
183 183 linear 0.0001 3 23 cartesian 187 2.4358369999999998 1.9295576408660691 1.9295585143765654 4.5269966672244999e-07 1 3 93 8.1367208970117844e-05 1
183 183 uniform 0.001 3 0 polar 27 0.434919 1.9288829180415388 1.9288829318943874 7.1817985513317745e-09 1 3 61 0.020180446030200638 1
183 183 uniform 0.001 3 7 polar 27 0.426396 1.9290876274119779 1.9290876412662707 7.1817850717161012e-09 1 3 61 0.0045535078814613605 1
183 183 uniform 0.001 3 15 polar 53 0.49248599999999998 1.9293225487869583 1.9293225626428652 7.1817471762373111e-09 1 3 61 0.009629769283766576 1
183 183 uniform 0.001 3 23 cartesian 50 0.62846599999999997 1.9295585005188605 1.9295585143764935 7.1817635681019462e-09 1 3 61 0.0026076162031414274 1
183 183 uniform 0.0001 3 0 cartesian 187 1.8602369999999999 1.9288829180436362 1.9288829318943874 7.1807111689388664e-09 1 3 77 6.716292152075809e-05 1
183 183 uniform 0.0001 3 7 cartesian 149 1.468791 1.9290876274140778 1.9290876412662707 7.1806965385754313e-09 1 3 77 0.00068972643929643418 1
183 183 uniform 0.0001 3 15 cartesian 187 1.4328399999999999 1.9291604720777058 1.9293225626428652 8.4014238105073038e-05 1 3 559504 2.0424248976080861e-05 0
183 183 uniform 0.0001 3 23 cartesian 224 2.419111 1.9295585005209479 1.9295585143764935 7.1806817448168021e-09 1 3 77 0.00051456975593477949 1
184 184 linear 0.001 3 0 cartesian 13 0.97084800000000004 35.950022537626815 35.950041914960792 5.3900727079053591e-07 1 3 77 0.057241404354932968 1
184 184 linear 0.001 3 7 cartesian 13 0.92745299999999997 35.871547316568737 35.871567279114444 5.5650051618328518e-07 1 3 77 0.011156295763839807 1
184 184 linear 0.001 3 15 cartesian 13 0.905945 35.778759593179643 35.778777987071656 5.1410062187496789e-07 1 3 77 0.012301752068857752 1
184 184 linear 0.001 3 23 cartesian 13 0.40640599999999999 35.686140310066804 35.68156335127825 0.00012827237258343109 1 3 2704 0.0015339976626691509 0
184 184 linear 0.0001 3 0 polar 100 5.0020119999999997 35.949882284289401 35.950041914960792 4.4403472955133297e-06 1 3 126400 0.00076856745805997662 0
184 184 linear 0.0001 3 7 cartesian 38 2.3874689999999998 35.871547316568737 35.871567279114444 5.5650051618328518e-07 1 3 77 0.012618783412740697 1
184 184 linear 0.0001 3 15 cartesian 38 1.8451280000000001 35.780553810161656 35.778777987071656 4.9633419303523865e-05 1 3 23104 0.00015880498627751649 0
184 184 linear 0.0001 3 23 cartesian 38 2.4391859999999999 35.681544290871813 35.68156335127825 5.3418081067611245e-07 1 3 77 0.0040157007703385261 1
184 184 uniform 0.001 3 0 cartesian 13 0.82274199999999997 35.956482957860935 35.95648315910114 5.5967710761379133e-09 1 3 61 0.094508400529967673 1
184 184 uniform 0.001 3 7 cartesian 13 0.85882599999999998 35.877421315007467 35.87742151286421 5.514798282658392e-09 1 3 61 0.010243513557014694 1
184 184 uniform 0.001 3 15 cartesian 13 0.88353499999999996 35.78419524419887 35.784195448232254 5.7017736855667176e-09 1 3 61 0.012846166746221854 1
184 184 uniform 0.001 3 23 cartesian 13 0.36493199999999998 35.693268281028331 35.686679330001034 0.00018463334641947307 1 3 2704 0.00088896968988905201 0
184 184 uniform 0.0001 3 0 cartesian 75 4.9997170000000004 35.956482955784601 35.95648315910114 5.6545168173550407e-09 1 3 77 0.0072233426513435006 1
184 184 uniform 0.0001 3 7 polar 100 4.6195630000000003 35.877421312905682 35.87742151286421 5.5733806813858135e-09 1 3 77 0.00091875578951317038 1
184 184 uniform 0.0001 3 15 cartesian 38 2.0243799999999998 35.784195242075278 35.784195448232254 5.7611180956432553e-09 1 3 77 0.00089685017602647576 1
184 184 uniform 0.0001 3 23 cartesian 38 2.0112429999999999 35.686679132728081 35.686679330001034 5.5279156601825862e-09 1 3 77 0.0061333018280294027 1
185 185 linear 0.001 3 0 polar 27 0.31513600000000003 15.142443352076523 15.142389926871166 3.5281884573421521e-06 1 3 9288 0.00046623849314464394 0
185 185 linear 0.001 3 7 polar 27 0.304817 14.947349949617807 14.947630486370427 1.8767974822169816e-05 1 3 9288 0.00058456892990754739 0
185 185 linear 0.001 3 15 polar 27 0.32212099999999999 14.730807427325098 14.731387080760822 3.9348191215506242e-05 1 3 9288 0.00061665972870272867 0
185 185 linear 0.001 3 23 polar 27 0.32638400000000001 14.521336699850149 14.521634823563627 2.0529624735766072e-05 1 3 9288 0.00041437137635469412 0
185 185 linear 0.0001 3 0 cartesian 38 1.4683520000000001 15.142015394191695 15.142389926871166 2.4734053295407527e-05 1 3 23104 0.00037807498075537183 0
185 185 linear 0.0001 3 7 cartesian 38 1.838517 14.947624887788626 14.947630486370427 3.745464410516566e-07 1 3 77 0.00055017674537438666 1
185 185 linear 0.0001 3 15 cartesian 38 1.366962 14.731319806064292 14.731387080760822 4.5667591355241141e-06 1 3 23104 0.00014982809775787587 0
185 185 linear 0.0001 3 23 cartesian 38 1.3001309999999999 14.521503071411656 14.521634823563627 9.0728181483257841e-06 1 3 23104 0.00023567696082515965 0
185 185 uniform 0.001 3 0 polar 27 0.30207400000000001 15.14394707559253 15.144559110990096 4.0412889743479216e-05 1 3 9288 0.0010691800039808186 0
185 185 uniform 0.001 3 7 polar 27 0.28756799999999999 14.949159900799859 14.949721380142041 3.7557846591518209e-05 1 3 9288 0.0014356985183532345 0
185 185 uniform 0.001 3 15 polar 27 0.276924 14.732815450903495 14.733393872054345 3.9259192815532148e-05 1 3 9288 0.00033884658968830195 0
185 185 uniform 0.001 3 23 polar 27 0.281746 14.52280336560054 14.523562816724841 5.2290965645593681e-05 1 3 9288 0.00012228624697385726 0
185 185 uniform 0.0001 3 0 cartesian 38 1.717406 15.144561142589394 15.144559110990096 1.3414714042128808e-07 1 3 61 0.0011660917262705794 1
185 185 uniform 0.0001 3 7 cartesian 38 1.18068 14.949473528493822 14.949721380142041 1.6579014545898189e-05 1 3 23104 9.2852675786403438e-05 0
185 185 uniform 0.0001 3 15 cartesian 38 1.7599830000000001 14.733395861206871 14.733393872054345 1.3500979771010969e-07 1 3 61 0.00050778404936480115 1
185 185 uniform 0.0001 3 23 cartesian 38 1.168998 14.523250593248315 14.523562816724841 2.149771929005114e-05 1 3 23104 0.00018049239493400648 0
186 186 linear 0.001 3 0 polar 27 0.60032399999999997 7.7509443853703939 7.7509481803733715 4.8961790084680697e-07 1 3 77 0.0036680587559869693 1
186 186 linear 0.001 3 7 polar 27 0.58347000000000004 7.7480702832444566 7.7480740432419895 4.8528156957421389e-07 1 3 77 0.0060969328688065261 1
186 186 linear 0.001 3 15 polar 27 0.56841799999999998 7.744695305657527 7.7446990280879868 4.8064236536158116e-07 1 3 77 0.0021325943396703906 1
186 186 linear 0.001 3 23 cartesian 13 0.58552300000000002 7.7412216244042664 7.741225311674869 4.7631614559324733e-07 1 3 77 0.019934290191995885 1
186 186 linear 0.0001 3 0 polar 100 1.397516 7.7509443855119109 7.7509481803733715 4.8959964281991393e-07 1 3 93 0.00080790201324720812 1
186 186 linear 0.0001 3 7 polar 100 1.388161 7.7480702833840436 7.7480740432419895 4.8526355387020286e-07 1 3 93 0.001166168719340277 1
186 186 linear 0.0001 3 15 polar 100 1.372706 7.7446953057949894 7.7446990280879868 4.8062461612622161e-07 1 3 93 0.00042803550540426727 1
186 186 linear 0.0001 3 23 polar 100 1.384728 7.7412216245396861 7.741225311674869 4.7629865228049372e-07 1 3 93 0.00024211155751174829 1
186 186 uniform 0.001 3 0 polar 27 0.52569100000000002 7.7510874029722299 7.75108745311758 6.4694599819463159e-09 1 3 61 0.0053891423184753151 1
186 186 uniform 0.001 3 7 polar 27 0.53051400000000004 7.7482119612629221 7.7482120113894499 6.4694316241936624e-09 1 3 61 0.008715409719841638 1
186 186 uniform 0.001 3 15 polar 27 0.096743999999999997 7.7451359015054706 7.744835596387647 3.8774886062618166e-05 1 3 9288 0.00090062833286008726 0
186 186 uniform 0.001 3 23 polar 27 0.095018000000000005 7.7434550898578935 7.741360570039574 0.00027056223507088665 1 3 9288 9.3180110748214418e-05 0
186 186 uniform 0.0001 3 0 polar 100 1.2429840000000001 7.751087402869052 7.75108745311758 6.482771392930103e-09 1 3 77 0.0015883669454836991 1
186 186 uniform 0.0001 3 7 polar 100 1.220216 7.748211961160842 7.7482120113894499 6.4826062923600625e-09 1 3 77 0.0017115091206019173 1
186 186 uniform 0.0001 3 15 polar 100 1.2297130000000001 7.7448355461827916 7.744835596387647 6.4823655401428555e-09 1 3 77 0.00057806433785412281 1
186 186 uniform 0.0001 3 23 polar 100 1.253941 7.7413605198591098 7.741360570039574 6.4821246568129687e-09 1 3 77 0.00036471845810748249 1
187 187 linear 0.001 3 0 cartesian 13 0.81128699999999998 8.7318453935793912 8.7318507856522096 6.1751774633236367e-07 1 5 139 0.014195342629808039 1
187 187 linear 0.001 3 7 cartesian 13 0.834789 8.7810316476118171 8.7810371175853543 6.2293023750879606e-07 1 5 139 0.022501971688416944 1
187 187 linear 0.001 3 15 cartesian 13 0.74707999999999997 8.8420462772966708 8.8420518286319236 6.2783337628060009e-07 1 5 139 0.0079584056488108956 1
187 187 linear 0.001 3 23 cartesian 13 0.77257600000000004 8.9091112241411654 8.9091170134136597 6.4981439637247917e-07 1 5 139 0.0033466460328952508 1
187 187 linear 0.0001 3 0 cartesian 75 2.2900939999999999 8.7318453935793912 8.7318507856522096 6.1751774633236367e-07 1 5 139 0.00096964633555529645 1
187 187 linear 0.0001 3 7 cartesian 75 2.29739 8.7810316476118171 8.7810371175853543 6.2293023750879606e-07 1 5 139 0.0019687400936856392 1
187 187 linear 0.0001 3 15 cartesian 38 1.1852309999999999 8.8420462772966708 8.8420518286319236 6.2783337628060009e-07 1 5 139 0.0010005182795342904 1
187 187 linear 0.0001 3 23 cartesian 75 2.3142510000000001 8.9091112241411654 8.9091170134136597 6.4981439637247917e-07 1 5 139 0.00094051015102891711 1
187 187 uniform 0.001 3 0 polar 27 0.81620099999999995 8.7396303775361712 8.7396304488097645 8.1552181945233208e-09 1 5 107 0.013961807345241439 1
187 187 uniform 0.001 3 7 cartesian 13 0.680751 8.7897973010581261 8.7897973863727543 9.7060972512479208e-09 1 5 107 0.028641885735641637 1
187 187 uniform 0.001 3 15 cartesian 13 0.67068099999999997 8.8521734457700241 8.8521735404700692 1.0697942681089597e-08 1 5 107 0.014406222896202081 1
187 187 uniform 0.001 3 23 polar 27 0.82049300000000003 8.9209420565137343 8.9209421598639587 1.1585124365401041e-08 1 5 107 0.0023439322475216073 1
187 187 uniform 0.0001 3 0 cartesian 75 1.9897419999999999 8.739630370854627 8.7396304488097645 8.9197292623464535e-09 1 5 139 0.0015708110048553436 1
187 187 uniform 0.0001 3 7 cartesian 75 1.902183 8.7897973039490935 8.7897973863727543 9.3771968979928248e-09 1 5 139 0.0030262722441953827 1
187 187 uniform 0.0001 3 15 cartesian 38 1.0900449999999999 8.8521734493676227 8.8521735404700692 1.0291534170572819e-08 1 5 139 0.0019489119744324768 1
187 187 uniform 0.0001 3 23 polar 100 2.842692 8.9209420564331268 8.9209421598639587 1.1594160128576477e-08 1 5 139 0.00030674873197433783 1
188 188 linear 0.001 3 0 cartesian 13 0.977885 10.251256674171991 10.25126472957955 7.8579646231628532e-07 1 5 130 0.0067891674888471698 1
188 188 linear 0.001 3 7 cartesian 13 0.89188900000000004 10.027439509861381 10.027446312568618 6.7840874182531469e-07 1 5 130 0.0043217983184877795 1
188 188 linear 0.001 3 15 cartesian 13 0.82727799999999996 9.8020507166816078 9.8020571255579849 6.538297313571299e-07 1 5 130 0.0068657364330082515 1
188 188 linear 0.001 3 23 cartesian 13 0.86290199999999995 9.6014000076144015 9.601406221057772 6.4713889064050065e-07 1 5 130 0.0059959411838068633 1
188 188 linear 0.0001 3 0 cartesian 38 1.641467 10.25125668000423 10.25126472957955 7.8522753353198184e-07 1 5 154 0.00043907918965224724 1
188 188 linear 0.0001 3 7 cartesian 38 0.94095200000000001 10.027457926931188 10.027446312568618 1.1582572679345148e-06 1 5 23104 4.3297590675450692e-05 0
188 188 linear 0.0001 3 15 cartesian 38 1.5841780000000001 9.802050728871242 9.8020571255579849 6.525861521742322e-07 1 5 154 0.00035425995761606544 1
188 188 linear 0.0001 3 23 cartesian 38 1.5389660000000001 9.601400025065713 9.601406221057772 6.453213119332573e-07 1 5 154 0.00062137262114347891 1
188 188 uniform 0.001 3 0 cartesian 13 0.29871700000000001 10.321003674156211 10.322722292776268 0.0001664888942386366 1 5 2704 0.001486575237509058 0
188 188 uniform 0.001 3 7 cartesian 13 0.823129 10.08695766053717 10.086957950384676 2.8734877990189608e-08 1 5 114 0.01097113358539481 1
188 188 uniform 0.001 3 15 cartesian 13 0.77195100000000005 9.8515358324728339 9.8515360821170379 2.5340637429002433e-08 1 5 114 0.008354154333602537 1
188 188 uniform 0.001 3 23 cartesian 13 0.78900000000000003 9.6433294351730776 9.643329640731892 2.1316165896298164e-08 1 5 122 0.0045119215541440383 1
188 188 uniform 0.0001 3 0 cartesian 38 1.4643839999999999 10.32272193390485 10.322722292776268 3.4765191558726846e-08 1 5 154 0.00065712891159463993 1
188 188 uniform 0.0001 3 7 cartesian 38 0.81052999999999997 10.086490648382501 10.086957950384676 4.6327347102403418e-05 1 5 23104 0.00020036073768991969 0
188 188 uniform 0.0001 3 15 cartesian 38 1.3782620000000001 9.8515358397943871 9.8515360821170379 2.4597448439944415e-08 1 5 154 0.00028512304191252724 1
188 188 uniform 0.0001 3 23 cartesian 38 0.79245399999999999 9.64362494281837 9.643329640731892 3.0622419587388122e-05 1 5 23104 0.00013320422572427049 0
189 189 linear 0.001 3 0 polar 27 0.80271599999999999 12.240318143490086 12.240328431221565 8.4047838560538047e-07 1 5 121 0.0096357896513978858 1
189 189 linear 0.001 3 7 polar 27 0.74992300000000001 12.665880751758582 12.665889600370932 6.9861751749762898e-07 1 5 121 0.012213297164231918 1
189 189 linear 0.001 3 15 polar 27 0.77904300000000004 13.244952534614709 13.244963684995117 8.4185813359949614e-07 1 5 137 0.0050641455570428207 1
189 189 linear 0.001 3 23 polar 27 0.76864200000000005 13.97288520830555 13.972895423518503 7.3107345637640009e-07 1 5 145 0.012381749804955433 1
189 189 linear 0.0001 3 0 polar 100 1.9297390000000001 12.240320821951707 12.240328431221565 6.2165569335196211e-07 1 5 161 0.00049927135960281532 1
189 189 linear 0.0001 3 7 polar 100 1.931867 12.665881489043356 12.665889600370932 6.4040725379408914e-07 1 5 169 0.0018882694032988923 1
189 189 linear 0.0001 3 15 polar 100 1.9708049999999999 13.244954926167953 13.244963684995117 6.6129491724648607e-07 1 5 161 0.0019397529478624165 1
189 189 linear 0.0001 3 23 polar 100 2.0054750000000001 13.972885862079647 13.972895423518503 6.8428472173141307e-07 1 5 153 0.00086879010462403983 1
189 189 uniform 0.001 3 0 polar 27 0.73200200000000004 12.272801727879783 12.272802040510708 2.5473475784903301e-08 1 5 113 0.01081024427764099 1
189 189 uniform 0.001 3 7 polar 27 0.70056499999999999 12.707100137242728 12.707101165896248 8.0951076588385646e-08 1 5 105 0.017645335389611105 1
189 189 uniform 0.001 3 15 polar 27 0.71607500000000002 13.301458548551311 13.301459272523863 5.442805457725126e-08 1 5 113 0.009813136251842991 1
189 189 uniform 0.001 3 23 polar 27 0.69025300000000001 14.056029841613435 14.056031119298167 9.0899395462687568e-08 1 5 129 0.021080690381852563 1
189 189 uniform 0.0001 3 0 polar 100 1.701689 12.272801730529789 12.272802040510708 2.5257550649977825e-08 1 5 145 0.00050641630848780039 1
189 189 uniform 0.0001 3 7 polar 100 1.7314879999999999 12.70710078201726 12.707101165896248 3.0209800193833319e-08 1 5 153 0.0027091425540017866 1
189 189 uniform 0.0001 3 15 polar 100 1.7621070000000001 13.30145855381225 13.301459272523863 5.4032538698591783e-08 1 5 145 0.0031289352337289245 1
189 189 uniform 0.0001 3 23 polar 100 1.819625 14.056030180407033 14.056031119298167 6.6796318659198283e-08 1 5 153 0.0016588563890778119 1
190 190 linear 0.001 3 0 polar 27 0.12199699999999999 10.682438492144383 10.680889243269014 0.00014504867900819429 1 5 9288 0.0013979264422125937 0
190 190 linear 0.001 3 7 polar 27 0.71628899999999995 11.070304961884823 11.070311742371056 6.12492799726213e-07 1 5 123 0.018284351627617212 1
190 190 linear 0.001 3 15 polar 27 0.71276099999999998 11.599259712104015 11.599266975897843 6.262286955593264e-07 1 5 123 0.015889565502025249 1
190 190 linear 0.001 3 23 polar 27 0.68321399999999999 12.260241314358957 12.260249046263418 6.3064823818079824e-07 1 5 123 0.019339401168538828 1
190 190 linear 0.0001 3 0 polar 100 1.5782 10.680882906802506 10.680889243269014 5.9325271187700201e-07 1 5 139 0.00063927450103307137 1
190 190 linear 0.0001 3 7 cartesian 38 1.4837119999999999 11.07030496210767 11.070311742371056 6.1247266953264642e-07 1 5 139 0.0025812086003735857 1
190 190 linear 0.0001 3 15 cartesian 38 1.3579829999999999 11.599259712325843 11.599266975897843 6.262095712569156e-07 1 5 139 0.0049401209237220911 1
190 190 linear 0.0001 3 23 cartesian 38 1.3891500000000001 12.260241314579771 12.260249046263418 6.3063022765027779e-07 1 5 139 0.006974590907132594 1
190 190 uniform 0.001 3 0 polar 27 0.61482899999999996 10.707860272324105 10.707860343902052 6.684617171510024e-09 1 5 107 0.0030423573833395778 1
190 190 uniform 0.001 3 7 polar 27 0.65519099999999997 11.104524575826282 11.104524667285204 8.2361852446373124e-09 1 5 107 0.023364054724577699 1
190 190 uniform 0.001 3 15 polar 27 0.61289899999999997 11.646043453944639 11.646043585731764 1.1316042589272795e-08 1 5 107 0.023743228120746807 1
190 190 uniform 0.001 3 23 polar 27 0.629104 12.328539296639129 12.328539650514639 2.8703765430449096e-08 1 5 107 0.031749904678836316 1
190 190 uniform 0.0001 3 0 polar 100 1.4167689999999999 10.707860272255843 10.707860343902052 6.6909920996872812e-09 1 5 123 0.0010049054260097279 1
190 190 uniform 0.0001 3 7 polar 100 1.448259 11.104524575756937 11.104524667285204 8.24243003406993e-09 1 5 123 0.001901747593315406 1
190 190 uniform 0.0001 3 15 polar 100 1.464661 11.646043453874009 11.646043585731764 1.132210728616075e-08 1 5 123 0.0011875451894152178 1
190 190 uniform 0.0001 3 23 cartesian 38 1.2939499999999999 12.3285392965672 12.328539650514639 2.8709599717654231e-08 1 5 123 0.011917005137137338 1
191 191 linear 0.001 3 0 polar 27 1.1254379999999999 33.528628411645087 33.52865619434467 8.2862550236616543e-07 1 3 75 0.018016753651174611 1
191 191 linear 0.001 3 7 polar 27 1.012578 32.40314791389946 32.403174603630958 8.2367643989033319e-07 1 3 68 0.014663689516133616 1
191 191 linear 0.001 3 15 polar 27 0.97267800000000004 31.110252604648107 31.11027693392225 7.8203335172579336e-07 1 3 68 0.021223002235551292 1
191 191 linear 0.001 3 23 polar 27 0.92011900000000002 29.833181036345348 29.833203835097155 7.642072884075445e-07 1 3 68 0.010649007319319281 1
191 191 linear 0.0001 3 0 polar 100 4.22072 33.5285912370693 33.52865619434467 1.9373659055594413e-06 1 3 126400 0.00029778451470008349 0
191 191 linear 0.0001 3 7 polar 100 4.1626029999999998 32.403258905126656 32.403174603630958 2.6016431022039847e-06 1 3 126400 0.00012754561177530377 0
191 191 linear 0.0001 3 15 polar 100 4.0894250000000003 31.110095565712321 31.11027693392225 5.8298487768163428e-06 1 3 126400 0.0003712242130724519 0
191 191 linear 0.0001 3 23 polar 100 3.982259 29.833210229302047 29.833203835097155 2.1433182058269051e-07 1 3 126400 0.0003871081705568713 0
191 191 uniform 0.001 3 0 cartesian 13 1.2432780000000001 33.632527385028432 33.632527161404326 6.6490426017142566e-09 1 3 75 0.066676646457786148 1
191 191 uniform 0.001 3 7 cartesian 13 1.0705979999999999 32.496657250445644 32.496658611700177 4.1889061560446571e-08 1 3 68 0.021448074870001221 1
191 191 uniform 0.001 3 15 polar 27 0.92010599999999998 31.192835374085899 31.192836800544349 4.5730321328192378e-08 1 3 68 0.03147426471147341 1
191 191 uniform 0.001 3 23 polar 27 0.89067600000000002 29.905944390337748 29.905945705967937 4.3992261693212646e-08 1 3 68 0.019692105054097908 1
191 191 uniform 0.0001 3 0 polar 100 3.6647110000000001 33.632633404121876 33.632527161404326 3.1589275774583163e-06 1 3 126400 3.8612822358174981e-05 0
191 191 uniform 0.0001 3 7 polar 100 3.6010399999999998 32.496894650982 32.496658611700177 7.2634939069787454e-06 1 3 126400 0.00064459009342243689 0
191 191 uniform 0.0001 3 15 polar 100 3.570125 31.192594819235939 31.192836800544349 7.7575922304493654e-06 1 3 126400 0.00034441919326511083 0
191 191 uniform 0.0001 3 23 polar 100 3.4804550000000001 29.905972993938175 29.905945705967937 9.1245969966986709e-07 1 3 126400 0.00050369169219877108 0
192 192 linear 0.001 3 0 polar 27 0.31725900000000001 21.518472653580062 21.522237468464517 0.00017492674216478405 1 3 9288 0.0032608506231639467 0
192 192 linear 0.001 3 7 polar 27 0.307614 20.952312004737305 20.953316854417601 4.7956592613834883e-05 1 3 9288 0.0027103412090809798 0
192 192 linear 0.001 3 15 polar 27 0.79187600000000002 20.299623867533317 20.299645714608975 1.076229406415971e-06 1 3 68 0.015760712595547233 1
192 192 linear 0.001 3 23 polar 27 0.77043799999999996 19.649786552633557 19.649806375229517 1.008793449706884e-06 1 3 68 0.0053209187581835238 1
192 192 linear 0.0001 3 0 cartesian 38 2.0531419999999998 21.522224991306622 21.522237468464517 5.7973330670664882e-07 1 3 76 0.0020890603177505795 1
192 192 linear 0.0001 3 7 cartesian 38 1.571269 20.95332799233686 20.953316854417601 5.315587663886931e-07 1 3 23104 0.00045921843713259136 0
192 192 linear 0.0001 3 15 cartesian 38 2.0655350000000001 20.299633582050738 20.299645714608975 5.976733981892681e-07 1 3 76 0.00078365864358787007 1
192 192 linear 0.0001 3 23 cartesian 38 2.0867460000000002 19.649794952329504 19.649806375229517 5.8132379497374152e-07 1 3 92 0.00078078869716691202 1
192 192 uniform 0.001 3 0 cartesian 13 0.91499699999999995 21.562780657248553 21.562782565352194 8.8490603452017793e-08 1 3 68 0.010172357203231286 1
192 192 uniform 0.001 3 7 polar 27 0.76963999999999999 20.990755182786859 20.990757149312113 9.3685293949186628e-08 1 3 68 0.0066343691066528265 1
192 192 uniform 0.001 3 15 polar 27 0.74369300000000005 20.333752231733392 20.333754132309373 9.3469015542970476e-08 1 3 68 0.029329616015434823 1
192 192 uniform 0.001 3 23 polar 27 0.73177400000000004 19.68083278690257 19.680834509308944 8.7516938021968397e-08 1 3 68 0.0067209727520101126 1
192 192 uniform 0.0001 3 0 cartesian 38 1.835377 21.562782547539815 21.562782565352194 8.2607052560354973e-10 1 3 76 0.0020517722437425334 1
192 192 uniform 0.0001 3 7 cartesian 38 1.8133969999999999 20.990757135526966 20.990757149312113 6.5672463112545742e-10 1 3 76 0.0011354222590931329 1
192 192 uniform 0.0001 3 15 cartesian 38 1.831588 20.333754116542817 20.333754132309373 7.7538834974272278e-10 1 3 92 0.0023637235536391188 1
192 192 uniform 0.0001 3 23 cartesian 38 1.770052 19.680834489741507 19.680834509308944 9.9423819853147371e-10 1 3 92 0.00066432617231626523 1
193 193 linear 0.001 3 0 cartesian 13 0.81716599999999995 18.096436508754909 18.096447026901487 5.8122716365668114e-07 1 3 76 0.01663548514465063 1
193 193 linear 0.001 3 7 cartesian 13 0.87243099999999996 17.838989776916733 17.839000114890652 5.7951532328684063e-07 1 3 76 0.011849221195017634 1
193 193 linear 0.001 3 15 cartesian 13 0.96923199999999998 17.529902266731664 17.529912417260441 5.7904047293617135e-07 1 3 76 0.022467354450977695 1
193 193 linear 0.001 3 23 polar 27 0.25337799999999999 17.206889447740579 17.20739726154234 2.9511366189925865e-05 1 3 9288 0.00035418005167642264 0
193 193 linear 0.0001 3 0 cartesian 38 1.754756 18.096436508754909 18.096447026901487 5.8122716365668114e-07 1 3 76 0.0012622880962283034 1
193 193 linear 0.0001 3 7 cartesian 38 1.6981649999999999 17.838989776916733 17.839000114890652 5.7951532328684063e-07 1 3 76 0.0017295917941773098 1
193 193 linear 0.0001 3 15 cartesian 38 1.876182 17.529902266731664 17.529912417260441 5.7904047293617135e-07 1 3 76 0.0018494290747810282 1
193 193 linear 0.0001 3 23 cartesian 38 1.2715890000000001 17.207797920086747 17.20739726154234 2.3284087553604502e-05 1 3 23104 0.00019761158787190425 0
193 193 uniform 0.001 3 0 cartesian 13 0.77082799999999996 18.117815497546179 18.117815500527474 1.6455047853950342e-10 1 3 76 0.024031747658902702 1
193 193 uniform 0.001 3 7 cartesian 13 0.76107499999999995 17.859175310470025 17.859175339520252 1.6266275771683159e-09 1 3 76 0.023095704458700794 1
193 193 uniform 0.001 3 15 cartesian 13 0.856016 17.548927172572061 17.54893018221804 1.715002537645004e-07 1 3 68 0.033008570372459189 1
193 193 uniform 0.001 3 23 cartesian 13 0.76227199999999995 17.225356742505465 17.225360853381872 2.3865255667341225e-07 1 3 68 0.017906157633504449 1
193 193 uniform 0.0001 3 0 polar 100 1.9894270000000001 18.117305991370653 18.117815500527474 2.8121997202475323e-05 1 3 126400 0.00042530259767303846 0
193 193 uniform 0.0001 3 7 cartesian 38 1.5873170000000001 17.859175310470025 17.859175339520252 1.6266275771683159e-09 1 3 76 0.0023253667166081016 1
193 193 uniform 0.0001 3 15 cartesian 38 1.702547 17.548930128111319 17.54893018221804 3.0831919849045293e-09 1 3 76 0.0034004770650177818 1
193 193 uniform 0.0001 3 23 cartesian 38 1.5400199999999999 17.225360764076413 17.225360853381872 5.1845334206930024e-09 1 3 76 0.00057289423914852478 1
194 194 linear 0.001 3 0 polar 27 1.305914 18.38900566015808 18.389018429944695 6.9442459169014436e-07 1 5 128 0.020895829111100994 1
194 194 linear 0.001 3 7 polar 27 1.1017459999999999 18.435187418182469 18.435199297289461 6.4437095584005542e-07 1 5 120 0.023569034727291438 1
194 194 linear 0.001 3 15 polar 27 1.1922440000000001 18.490356830245588 18.490368543530714 6.3348034941868714e-07 1 5 120 0.045447927462415549 1
194 194 linear 0.001 3 23 polar 27 1.087715 18.546582693679724 18.546595961988707 7.1540400245228317e-07 1 5 128 0.0081027638197674889 1
194 194 linear 0.0001 3 0 cartesian 75 4.0978389999999996 18.389006479855734 18.389018429944695 6.4984920247749669e-07 1 5 184 0.0019997493408894229 1
194 194 linear 0.0001 3 7 cartesian 75 3.9081800000000002 18.435187836514451 18.435199297289461 6.2167893197625262e-07 1 5 160 0.0052353002263636483 1
194 194 linear 0.0001 3 15 polar 100 3.9858920000000002 18.490308839587179 18.490368543530714 3.2289212296807735e-06 1 5 126400 0.00030850137229876395 0
194 194 linear 0.0001 3 23 polar 100 3.9689510000000001 18.546639991165229 18.546595961988707 2.3739761523793381e-06 1 5 126400 9.9153831463638653e-05 0
194 194 uniform 0.001 3 0 polar 27 1.1715070000000001 18.412095192802578 18.411996967561535 5.3348499468110966e-06 1 5 120 0.032354198517118959 1
194 194 uniform 0.001 3 7 polar 27 0.99566500000000002 18.456812542024309 18.456700778519846 6.0554432671789501e-06 1 5 112 0.032679764027431446 1
