row	case	u	parameter	cell	kind	crossings	left_fold	right_fold	a	b	a_lo	b_lo	width	left_Rp	right_Rp	level	nodes	valid_nodes	complete	value_q	old_q	moving_q	old_detail	moving_detail	old_abs_q	moving_abs_q
100	rand035	0.5	X	4	empty	0	1	0	0.95630209345982764	0.98978667263356568	-3.4151192332103632e-17	0	0.033484579173738073	0.20434029378549787	0	3	7	7	1	0	0	0	0	0	0	0
100	rand035	0.5	X	5	empty	0	0	0	0.98978667263356568	0.98978737686990848	0	0	7.0423634279670466e-07	0	0	3	7	7	1	0	0	0	0	0	0	0
100	rand035	0.5	X	6	empty	0	0	0	0.98978737686990848	0.9999999892831799	0	0	0.010212612413271427	0	0	3	7	7	1	0	0	0	0	0	0	0
100	rand035	0.5	X	7	empty	0	0	1	0.9999999892831799	1.04569464696713	0	-6.7422593271225743e-17	0.045694657683950021	0	-0.22344145996904699	3	7	7	1	0	0	0	0	0	0	0
100	rand035	0.5	X	8	arcs	2	1	1	1.04569464696713	1.1271804457293775	-6.7422593271225743e-17	-6.5448403115757188e-17	0.081485798762247486	-0.22344145996904699	-0.23937610194680561	3	7	7	1	3.6448799475338873	8.460180797982451	8.4632369897814179	10.7181689370491	2.9615482475410229	30.139723495958076	8.4632369897814179
100	rand035	0.5	X	9	empty	0	1	0	1.1271804457293775	3.035303804422572	-6.5448403115757188e-17	0	1.9081233586931945	-0.23937610194680561	0	3	7	7	1	0	0	0	0	0	0	0
100	rand035	0.5	X	10	empty	0	0	1	3.035303804422572	3.0353038119173275	0	-2.0375349836924129e-16	7.494755279065235e-09	0	2.6127510878454164e-09	3	7	7	1	0	0	0	0	0	0	0
100	rand035	0.5	X	11	arcs	2	1	1	3.0353038119173275	3.0353038123352656	-2.0375349836924129e-16	-1.2717696606307342e-16	4.1793820509429536e-10	2.6127510878454164e-09	2.9131762436026609e-09	3	7	7	1	7.6922028325786694e-18	1.1065360227463473e-17	1.1058356943922668e-17	5.1459565499454734e-17	3.9104965544433597e-18	1.3657596762277876e-16	1.1058356943922668e-17
100	rand035	0.5	X	12	empty	0	1	0	3.0353038123352656	3.3562078044611949	-1.2717696606307342e-16	0	0.32090399212592946	2.9131762436026609e-09	0	3	7	7	1	0	0	0	0	0	0	0
100	rand035	0.5	X	0	empty	0	0	0	0	0.88710447273576554	0	0	0.88710447273576554	0	0	4	15	15	1	0	0	0	0	0	0	0
100	rand035	0.5	X	1	empty	0	0	1	0.88710447273576554	0.88716938242769516	0	-5.4025464860658022e-17	6.4909691929572542e-05	0	0.18840564996661718	4	15	15	1	0	0	0	0	0	0	0
100	rand035	0.5	X	2	arcs	2	1	0	0.88716938242769516	0.88723369079252823	-5.4025464860658022e-17	0	6.4308364833119615e-05	0.18840564996661718	0	4	15	15	1	6.2632829296007929e-05	-0.27833380865111101	-0.27833380864859125	1.7289197784413232e-10	1.8199155784408511e-10	0.27833380865111101	0.27833380864859125
100	rand035	0.5	X	3	arcs	2	0	1	0.88723369079252823	0.95630209345982764	0	-3.4151192332103632e-17	0.069068402667299383	0	0.20434029378549787	4	15	15	1	2.6468633499105438	8.9841026244946498	8.9866959048421968	1.7822091931931832	1.8792007828904767	21.608084911757935	16.446329925349268
100	rand035	0.5	X	4	empty	0	1	0	0.95630209345982764	0.98978667263356568	-3.4151192332103632e-17	0	0.033484579173738073	0.20434029378549787	0	4	15	15	1	0	0	0	0	0	0	0
100	rand035	0.5	X	5	empty	0	0	0	0.98978667263356568	0.98978737686990848	0	0	7.0423634279670466e-07	0	0	4	15	15	1	0	0	0	0	0	0	0
100	rand035	0.5	X	6	empty	0	0	0	0.98978737686990848	0.9999999892831799	0	0	0.010212612413271427	0	0	4	15	15	1	0	0	0	0	0	0	0
100	rand035	0.5	X	7	empty	0	0	1	0.9999999892831799	1.04569464696713	0	-6.7422593271225743e-17	0.045694657683950021	0	-0.22344145996904699	4	15	15	1	0	0	0	0	0	0	0
100	rand035	0.5	X	8	arcs	2	1	1	1.04569464696713	1.1271804457293775	-6.7422593271225743e-17	-6.5448403115757188e-17	0.081485798762247486	-0.22344145996904699	-0.23937610194680561	4	15	15	1	3.6463978719322792	8.4591444263001261	8.4591442193324067	0.035345355551709097	0.10605395588778224	30.070324955348465	8.4591442193324067
100	rand035	0.5	X	9	empty	0	1	0	1.1271804457293775	3.035303804422572	-6.5448403115757188e-17	0	1.9081233586931945	-0.23937610194680561	0	4	15	15	1	0	0	0	0	0	0	0
100	rand035	0.5	X	10	empty	0	0	1	3.035303804422572	3.0353038119173275	0	-2.0375349836924129e-16	7.494755279065235e-09	0	2.6127510878454164e-09	4	15	15	1	0	0	0	0	0	0	0
100	rand035	0.5	X	11	arcs	2	1	1	3.0353038119173275	3.0353038123352656	-2.0375349836924129e-16	-1.2717696606307342e-16	4.1793820509429536e-10	2.6127510878454164e-09	2.9131762436026609e-09	4	15	13	0	7.6982978208433355e-18	1.0760013844133489e-17	1.1067093944973491e-17	3.3528795922680448e-19	4.7515932791824594e-20	1.3294825289462199e-16	1.1067093944973491e-17
100	rand035	0.5	X	12	empty	0	1	0	3.0353038123352656	3.3562078044611949	-1.2717696606307342e-16	0	0.32090399212592946	2.9131762436026609e-09	0	4	15	15	1	0	0	0	0	0	0	0
100	rand035	0.5	X	0	empty	0	0	0	0	0.88710447273576554	0	0	0.88710447273576554	0	0	5	31	31	1	0	0	0	0	0	0	0
100	rand035	0.5	X	1	empty	0	0	1	0.88710447273576554	0.88716938242769516	0	-5.4025464860658022e-17	6.4909691929572542e-05	0	0.18840564996661718	5	31	31	1	0	0	0	0	0	0	0
100	rand035	0.5	X	2	arcs	2	1	0	0.88716938242769516	0.88723369079252823	-5.4025464860658022e-17	0	6.4308364833119615e-05	0.18840564996661718	0	5	31	31	1	6.2632829296022796e-05	-0.27833380872678304	-0.2783338086641059	3.2744647808122075e-10	7.4759471659128719e-11	0.27833380872678304	0.2783338086641059
100	rand035	0.5	X	3	arcs	2	0	1	0.88723369079252823	0.95630209345982764	0	-3.4151192332103632e-17	0.069068402667299383	0	0.20434029378549787	5	31	31	1	2.6463790003068843	8.7977762771198247	8.7980306326000139	1.0510043959931696	1.0662008781735077	21.870008413934066	16.537093883833514
100	rand035	0.5	X	4	empty	0	1	0	0.95630209345982764	0.98978667263356568	-3.4151192332103632e-17	0	0.033484579173738073	0.20434029378549787	0	5	31	31	1	0	0	0	0	0	0	0
100	rand035	0.5	X	5	empty	0	0	0	0.98978667263356568	0.98978737686990848	0	0	7.0423634279670466e-07	0	0	5	31	31	1	0	0	0	0	0	0	0
100	rand035	0.5	X	6	empty	0	0	0	0.98978737686990848	0.9999999892831799	0	0	0.010212612413271427	0	0	5	31	31	1	0	0	0	0	0	0	0
100	rand035	0.5	X	7	empty	0	0	1	0.9999999892831799	1.04569464696713	0	-6.7422593271225743e-17	0.045694657683950021	0	-0.22344145996904699	5	31	31	1	0	0	0	0	0	0	0
100	rand035	0.5	X	8	arcs	2	1	1	1.04569464696713	1.1271804457293775	-6.7422593271225743e-17	-6.5448403115757188e-17	0.081485798762247486	-0.22344145996904699	-0.23937610194680561	5	31	31	1	3.6463979298396083	8.4591441938035086	8.4591441938023131	3.4759915501786023e-06	2.8497155732317245e-05	29.867919633166277	8.4591441938023131
100	rand035	0.5	X	9	empty	0	1	0	1.1271804457293775	3.035303804422572	-6.5448403115757188e-17	0	1.9081233586931945	-0.23937610194680561	0	5	31	31	1	0	0	0	0	0	0	0
100	rand035	0.5	X	10	empty	0	0	1	3.035303804422572	3.0353038119173275	0	-2.0375349836924129e-16	7.494755279065235e-09	0	2.6127510878454164e-09	5	31	31	1	0	0	0	0	0	0	0
100	rand035	0.5	X	11	arcs	2	1	1	3.0353038119173275	3.0353038123352656	-2.0375349836924129e-16	-1.2717696606307342e-16	4.1793820509429536e-10	2.6127510878454164e-09	2.9131762436026609e-09	5	31	25	0	7.6971799299493302e-18	1.0661339825446648e-17	1.106548477152008e-17	0	0	1.3137933536635736e-16	1.106548477152008e-17
100	rand035	0.5	X	12	empty	0	1	0	3.0353038123352656	3.3562078044611949	-1.2717696606307342e-16	0	0.32090399212592946	2.9131762436026609e-09	0	5	31	31	1	0	0	0	0	0	0	0
100	rand035	0.5	X	0	empty	0	0	0	0	0.88710447273576554	0	0	0.88710447273576554	0	0	6	63	63	1	0	0	0	0	0	0	0
100	rand035	0.5	X	1	empty	0	0	1	0.88710447273576554	0.88716938242769516	0	-5.4025464860658022e-17	6.4909691929572542e-05	0	0.18840564996661718	6	63	63	1	0	0	0	0	0	0	0
100	rand035	0.5	X	2	arcs	2	1	0	0.88716938242769516	0.88723369079252823	-5.4025464860658022e-17	0	6.4308364833119615e-05	0.18840564996661718	0	6	63	63	1	6.2632829296033286e-05	-0.27833380911281941	-0.27833380825315268	2.4849585046468538e-09	2.9047499619847365e-09	0.27833380911281941	0.27833380829221721
100	rand035	0.5	X	3	arcs	2	0	1	0.88723369079252823	0.95630209345982764	0	-3.4151192332103632e-17	0.069068402667299383	0	0.20434029378549787	6	63	63	1	2.6463372130859755	8.7438437636242856	8.7438582466677559	0.45258714154630703	0.45485172048607747	21.921230962865064	16.603705237700755
100	rand035	0.5	X	4	empty	0	1	0	0.95630209345982764	0.98978667263356568	-3.4151192332103632e-17	0	0.033484579173738073	0.20434029378549787	0	6	63	63	1	0	0	0	0	0	0	0
100	rand035	0.5	X	5	empty	0	0	0	0.98978667263356568	0.98978737686990848	0	0	7.0423634279670466e-07	0	0	6	63	63	1	0	0	0	0	0	0	0
100	rand035	0.5	X	6	empty	0	0	0	0.98978737686990848	0.9999999892831799	0	0	0.010212612413271427	0	0	6	63	63	1	0	0	0	0	0	0	0
100	rand035	0.5	X	7	empty	0	0	1	0.9999999892831799	1.04569464696713	0	-6.7422593271225743e-17	0.045694657683950021	0	-0.22344145996904699	6	63	63	1	0	0	0	0	0	0	0
100	rand035	0.5	X	8	arcs	2	1	1	1.04569464696713	1.1271804457293775	-6.7422593271225743e-17	-6.5448403115757188e-17	0.081485798762247486	-0.22344145996904699	-0.23937610194680561	6	63	63	1	3.6463979298396105	8.4591441938389647	8.4591441938194905	2.367693245135801e-10	8.4774600810888917e-11	29.909092923252516	8.4591441938194905
100	rand035	0.5	X	9	empty	0	1	0	1.1271804457293775	3.035303804422572	-6.5448403115757188e-17	0	1.9081233586931945	-0.23937610194680561	0	6	63	63	1	0	0	0	0	0	0	0
100	rand035	0.5	X	10	empty	0	0	1	3.035303804422572	3.0353038119173275	0	-2.0375349836924129e-16	7.494755279065235e-09	0	2.6127510878454164e-09	6	63	63	1	0	0	0	0	0	0	0
100	rand035	0.5	X	11	arcs	2	1	1	3.0353038119173275	3.0353038123352656	-2.0375349836924129e-16	-1.2717696606307342e-16	4.1793820509429536e-10	2.6127510878454164e-09	2.9131762436026609e-09	6	63	51	0	7.6977083051911877e-18	1.072430394691523e-17	1.1066247227945724e-17	0	0	1.3253153787708118e-16	1.1066247227945724e-17
100	rand035	0.5	X	12	empty	0	1	0	3.0353038123352656	3.3562078044611949	-1.2717696606307342e-16	0	0.32090399212592946	2.9131762436026609e-09	0	6	63	63	1	0	0	0	0	0	0	0
100	rand035	0.5	X	0	empty	0	0	0	0	0.88710447273576554	0	0	0.88710447273576554	0	0	7	127	127	1	0	0	0	0	0	0	0
100	rand035	0.5	X	1	empty	0	0	1	0.88710447273576554	0.88716938242769516	0	-5.4025464860658022e-17	6.4909691929572542e-05	0	0.18840564996661718	7	127	127	1	0	0	0	0	0	0	0
100	rand035	0.5	X	2	arcs	2	1	0	0.88716938242769516	0.88723369079252823	-5.4025464860658022e-17	0	6.4308364833119615e-05	0.18840564996661718	0	7	127	127	1	6.2632829296036227e-05	-0.27833380962163179	-0.278333808556464	5.6027031641291054e-09	2.2351289373155431e-09	0.27833380962163179	0.27833380857141948
100	rand035	0.5	X	3	arcs	2	0	1	0.88723369079252823	0.95630209345982764	0	-3.4151192332103632e-17	0.069068402667299383	0	0.20434029378549787	7	127	127	1	2.646335415141154	8.7376171795871809	8.7376173990330468	0.087894028987709524	0.088112681795024086	21.92052856987906	16.605507308369837
100	rand035	0.5	X	4	empty	0	1	0	0.95630209345982764	0.98978667263356568	-3.4151192332103632e-17	0	0.033484579173738073	0.20434029378549787	0	7	127	127	1	0	0	0	0	0	0	0
100	rand035	0.5	X	5	empty	0	0	0	0.98978667263356568	0.98978737686990848	0	0	7.0423634279670466e-07	0	0	7	127	127	1	0	0	0	0	0	0	0
100	rand035	0.5	X	6	empty	0	0	0	0.98978737686990848	0.9999999892831799	0	0	0.010212612413271427	0	0	7	127	127	1	0	0	0	0	0	0	0
100	rand035	0.5	X	7	empty	0	0	1	0.9999999892831799	1.04569464696713	0	-6.7422593271225743e-17	0.045694657683950021	0	-0.22344145996904699	7	127	127	1	0	0	0	0	0	0	0
100	rand035	0.5	X	8	arcs	2	1	1	1.04569464696713	1.1271804457293775	-6.7422593271225743e-17	-6.5448403115757188e-17	0.081485798762247486	-0.22344145996904699	-0.23937610194680561	7	127	127	1	3.6463979298396101	8.4591441937180196	8.4591441938717047	8.0644546972438903e-10	5.6684676723015051e-10	29.912434252554579	8.4591441938717047
100	rand035	0.5	X	9	empty	0	1	0	1.1271804457293775	3.035303804422572	-6.5448403115757188e-17	0	1.9081233586931945	-0.23937610194680561	0	7	127	127	1	0	0	0	0	0	0	0
100	rand035	0.5	X	10	empty	0	0	1	3.035303804422572	3.0353038119173275	0	-2.0375349836924129e-16	7.494755279065235e-09	0	2.6127510878454164e-09	7	127	127	1	0	0	0	0	0	0	0
100	rand035	0.5	X	11	arcs	2	1	1	3.0353038119173275	3.0353038123352656	-2.0375349836924129e-16	-1.2717696606307342e-16	4.1793820509429536e-10	2.6127510878454164e-09	2.9131762436026609e-09	7	127	103	0	7.6978876269623159e-18	1.0749358509566613e-17	1.1066506251987815e-17	0	0	1.3296492161478792e-16	1.1066506251987815e-17
100	rand035	0.5	X	12	empty	0	1	0	3.0353038123352656	3.3562078044611949	-1.2717696606307342e-16	0	0.32090399212592946	2.9131762436026609e-09	0	7	127	127	1	0	0	0	0	0	0	0
100	rand035	0.5	X	0	empty	0	0	0	0	0.88710447273576554	0	0	0.88710447273576554	0	0	8	255	255	1	0	0	0	0	0	0	0
100	rand035	0.5	X	1	empty	0	0	1	0.88710447273576554	0.88716938242769516	0	-5.4025464860658022e-17	6.4909691929572542e-05	0	0.18840564996661718	8	255	255	1	0	0	0	0	0	0	0
100	rand035	0.5	X	2	arcs	2	1	0	0.88716938242769516	0.88723369079252823	-5.4025464860658022e-17	0	6.4308364833119615e-05	0.18840564996661718	0	8	255	255	1	6.2632829296039804e-05	-0.27833380556267462	-0.27833380812955189	4.724162599844952e-08	5.2945385419801958e-09	0.27833380556267462	0.27833380894337684
100	rand035	0.5	X	3	arcs	2	0	1	0.88723369079252823	0.95630209345982764	0	-3.4151192332103632e-17	0.069068402667299383	0	0.20434029378549787	8	255	255	1	2.6463353969871175	8.7374797516956342	8.7374797519704615	0.0039266506675733519	0.0039331404987693755	21.922289200595952	16.605523460138908
100	rand035	0.5	X	4	empty	0	1	0	0.95630209345982764	0.98978667263356568	-3.4151192332103632e-17	0	0.033484579173738073	0.20434029378549787	0	8	255	255	1	0	0	0	0	0	0	0
100	rand035	0.5	X	5	empty	0	0	0	0.98978667263356568	0.98978737686990848	0	0	7.0423634279670466e-07	0	0	8	255	255	1	0	0	0	0	0	0	0
100	rand035	0.5	X	6	empty	0	0	0	0.98978737686990848	0.9999999892831799	0	0	0.010212612413271427	0	0	8	255	255	1	0	0	0	0	0	0	0
100	rand035	0.5	X	7	empty	0	0	1	0.9999999892831799	1.04569464696713	0	-6.7422593271225743e-17	0.045694657683950021	0	-0.22344145996904699	8	255	255	1	0	0	0	0	0	0	0
100	rand035	0.5	X	8	arcs	2	1	1	1.04569464696713	1.1271804457293775	-6.7422593271225743e-17	-6.5448403115757188e-17	0.081485798762247486	-0.22344145996904699	-0.23937610194680561	8	255	255	1	3.6463979298396092	8.4591441940440966	8.4591441934057219	8.0073092518099923e-09	8.2489719331701089e-09	29.910571280816043	8.459144194542132
100	rand035	0.5	X	9	empty	0	1	0	1.1271804457293775	3.035303804422572	-6.5448403115757188e-17	0	1.9081233586931945	-0.23937610194680561	0	8	255	255	1	0	0	0	0	0	0	0
100	rand035	0.5	X	10	empty	0	0	1	3.035303804422572	3.0353038119173275	0	-2.0375349836924129e-16	7.494755279065235e-09	0	2.6127510878454164e-09	8	255	255	1	0	0	0	0	0	0	0
100	rand035	0.5	X	11	arcs	2	1	1	3.0353038119173275	3.0353038123352656	-2.0375349836924129e-16	-1.2717696606307342e-16	4.1793820509429536e-10	2.6127510878454164e-09	2.9131762436026609e-09	8	255	207	0	7.6979723787762521e-18	1.0761729362880645e-17	1.1066628642067084e-17	0	0	1.3320895672404776e-16	1.1066628642067084e-17
100	rand035	0.5	X	12	empty	0	1	0	3.0353038123352656	3.3562078044611949	-1.2717696606307342e-16	0	0.32090399212592946	2.9131762436026609e-09	0	8	255	255	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	0	empty	0	0	0	0	0.88710447273576554	0	0	0.88710447273576554	0	0	3	7	7	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	1	empty	0	0	1	0.88710447273576554	0.88716938242769516	0	-5.4025464860658022e-17	6.4909691929572542e-05	0	0.39809196461606888	3	7	7	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	2	arcs	2	1	0	0.88716938242769516	0.88723369079252823	-5.4025464860658022e-17	0	6.4308364833119615e-05	0.39809196461606888	0	3	7	7	1	6.2632829296004066e-05	-0.58810578527753987	-0.58810578527889734	1.8971016417653499e-06	0.0018890316029317427	0.58810578527753987	0.58810578527889734
100	rand035	0.5	Y	3	arcs	2	0	1	0.88723369079252823	0.95630209345982764	0	-3.4151192332103632e-17	0.069068402667299383	0	0.43176109121685369	3	7	7	1	2.6513089578710636	19.927004738378745	19.974325122697877	7.1595211659835583	18.203195841699262	45.487732402523761	33.779034984578935
100	rand035	0.5	Y	4	empty	0	1	0	0.95630209345982764	0.98978667263356568	-3.4151192332103632e-17	0	0.033484579173738073	0.43176109121685369	0	3	7	7	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	5	empty	0	0	0	0.98978667263356568	0.98978737686990848	0	0	7.0423634279670466e-07	0	0	3	7	7	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	6	empty	0	0	0	0.98978737686990848	0.9999999892831799	0	0	0.010212612413271427	0	0	3	7	7	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	7	empty	0	0	1	0.9999999892831799	1.04569464696713	0	-6.7422593271225743e-17	0.045694657683950021	0	-0.4721209663439524	3	7	7	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	8	arcs	2	1	1	1.04569464696713	1.1271804457293775	-6.7422593271225743e-17	-6.5448403115757188e-17	0.081485798762247486	-0.4721209663439524	-0.50579009363166272	3	7	7	1	3.6448799475338873	17.875952507464152	17.882410092541562	22.646971110175436	6.2576080523716637	63.683774233829311	17.882410092541562
100	rand035	0.5	Y	9	empty	0	1	0	1.1271804457293775	3.035303804422572	-6.5448403115757188e-17	0	1.9081233586931945	-0.50579009363166272	0	3	7	7	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	10	empty	0	0	1	3.035303804422572	3.0353038119173275	0	-2.0375349836924129e-16	7.494755279065235e-09	0	2.8889205887072005e-10	3	7	7	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	11	arcs	2	1	1	3.0353038119173275	3.0353038123352656	-2.0375349836924129e-16	-1.2717696606307342e-16	4.1793820509429536e-10	2.8889205887072005e-10	3.0500170679750031e-10	3	7	7	1	7.6922028325786694e-18	5.9300452389024678e-19	5.9297275959039336e-19	5.5319199211401962e-18	2.0965641374681003e-19	1.4565249281084073e-17	5.9297275959039336e-19
100	rand035	0.5	Y	12	empty	0	1	0	3.0353038123352656	3.3562078044611949	-1.2717696606307342e-16	0	0.32090399212592946	3.0500170679750031e-10	0	3	7	7	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	0	empty	0	0	0	0	0.88710447273576554	0	0	0.88710447273576554	0	0	4	15	15	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	1	empty	0	0	1	0.88710447273576554	0.88716938242769516	0	-5.4025464860658022e-17	6.4909691929572542e-05	0	0.39809196461606888	4	15	15	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	2	arcs	2	1	0	0.88716938242769516	0.88723369079252823	-5.4025464860658022e-17	0	6.4308364833119615e-05	0.39809196461606888	0	4	15	15	1	6.2632829296007929e-05	-0.58810578517065182	-0.58810578516532774	3.6531234440771253e-10	3.845393306352345e-10	0.58810578517065182	0.58810578516532774
100	rand035	0.5	Y	3	arcs	2	0	1	0.88723369079252823	0.95630209345982764	0	-3.4151192332103632e-17	0.069068402667299383	0	0.43176109121685369	4	15	15	1	2.6468633499105438	18.98297122196583	18.988450697070547	3.7657212487679681	3.9706597551799852	45.656831122138989	34.750294138485486
100	rand035	0.5	Y	4	empty	0	1	0	0.95630209345982764	0.98978667263356568	-3.4151192332103632e-17	0	0.033484579173738073	0.43176109121685369	0	4	15	15	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	5	empty	0	0	0	0.98978667263356568	0.98978737686990848	0	0	7.0423634279670466e-07	0	0	4	15	15	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	6	empty	0	0	0	0.98978737686990848	0.9999999892831799	0	0	0.010212612413271427	0	0	4	15	15	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	7	empty	0	0	1	0.9999999892831799	1.04569464696713	0	-6.7422593271225743e-17	0.045694657683950021	0	-0.4721209663439524	4	15	15	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	8	arcs	2	1	1	1.04569464696713	1.1271804457293775	-6.7422593271225743e-17	-6.5448403115757188e-17	0.081485798762247486	-0.4721209663439524	-0.50579009363166272	4	15	15	1	3.6463978719322792	17.873762705317763	17.873762268005017	0.074683026337157912	0.22408686647600584	63.537138315805564	17.873762268005017
100	rand035	0.5	Y	9	empty	0	1	0	1.1271804457293775	3.035303804422572	-6.5448403115757188e-17	0	1.9081233586931945	-0.50579009363166272	0	4	15	15	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	10	empty	0	0	1	3.035303804422572	3.0353038119173275	0	-2.0375349836924129e-16	7.494755279065235e-09	0	2.8889205887072005e-10	4	15	15	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	11	arcs	2	1	1	3.0353038119173275	3.0353038123352656	-2.0375349836924129e-16	-1.2717696606307342e-16	4.1793820509429536e-10	2.8889205887072005e-10	3.0500170679750031e-10	4	15	13	0	7.6982978208433355e-18	5.7734380680822402e-19	5.9344013127453273e-19	3.5721529931289029e-20	2.5596284640622006e-21	1.4230682481837096e-17	5.9344013127453273e-19
100	rand035	0.5	Y	12	empty	0	1	0	3.0353038123352656	3.3562078044611949	-1.2717696606307342e-16	0	0.32090399212592946	3.0500170679750031e-10	0	4	15	15	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	0	empty	0	0	0	0	0.88710447273576554	0	0	0.88710447273576554	0	0	5	31	31	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	1	empty	0	0	1	0.88710447273576554	0.88716938242769516	0	-5.4025464860658022e-17	6.4909691929572542e-05	0	0.39809196461606888	5	31	31	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	2	arcs	2	1	0	0.88716938242769516	0.88723369079252823	-5.4025464860658022e-17	0	6.4308364833119615e-05	0.39809196461606888	0	5	31	31	1	6.2632829296022796e-05	-0.58810578533054303	-0.5881057851981093	6.918785147684314e-10	1.5796312040606434e-10	0.58810578533054303	0.5881057851981093
100	rand035	0.5	Y	3	arcs	2	0	1	0.88723369079252823	0.95630209345982764	0	-3.4151192332103632e-17	0.069068402667299383	0	0.43176109121685369	5	31	31	1	2.6463790003068843	18.589272722446985	18.589810163191782	2.2207211139305247	2.2528305408443843	46.21026271892007	34.942073962428552
100	rand035	0.5	Y	4	empty	0	1	0	0.95630209345982764	0.98978667263356568	-3.4151192332103632e-17	0	0.033484579173738073	0.43176109121685369	0	5	31	31	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	5	empty	0	0	0	0.98978667263356568	0.98978737686990848	0	0	7.0423634279670466e-07	0	0	5	31	31	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	6	empty	0	0	0	0.98978737686990848	0.9999999892831799	0	0	0.010212612413271427	0	0	5	31	31	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	7	empty	0	0	1	0.9999999892831799	1.04569464696713	0	-6.7422593271225743e-17	0.045694657683950021	0	-0.4721209663439524	5	31	31	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	8	arcs	2	1	1	1.04569464696713	1.1271804457293775	-6.7422593271225743e-17	-6.5448403115757188e-17	0.081485798762247486	-0.4721209663439524	-0.50579009363166272	5	31	31	1	3.6463979298396083	17.873762214063362	17.873762214060839	7.3446019737101391e-06	6.0213108254570199e-05	63.109465597618254	17.873762214060839
100	rand035	0.5	Y	9	empty	0	1	0	1.1271804457293775	3.035303804422572	-6.5448403115757188e-17	0	1.9081233586931945	-0.50579009363166272	0	5	31	31	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	10	empty	0	0	1	3.035303804422572	3.0353038119173275	0	-2.0375349836924129e-16	7.494755279065235e-09	0	2.8889205887072005e-10	5	31	31	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	11	arcs	2	1	1	3.0353038119173275	3.0353038123352656	-2.0375349836924129e-16	-1.2717696606307342e-16	4.1793820509429536e-10	2.8889205887072005e-10	3.0500170679750031e-10	5	31	25	0	7.6971799299493302e-18	5.7241207366961832e-19	5.9335391761569306e-19	0	0	1.4091521303799973e-17	5.9335391761569306e-19
100	rand035	0.5	Y	12	empty	0	1	0	3.0353038123352656	3.3562078044611949	-1.2717696606307342e-16	0	0.32090399212592946	3.0500170679750031e-10	0	5	31	31	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	0	empty	0	0	0	0	0.88710447273576554	0	0	0.88710447273576554	0	0	6	63	63	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	1	empty	0	0	1	0.88710447273576554	0.88716938242769516	0	-5.4025464860658022e-17	6.4909691929572542e-05	0	0.39809196461606888	6	63	63	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	2	arcs	2	1	0	0.88716938242769516	0.88723369079252823	-5.4025464860658022e-17	0	6.4308364833119615e-05	0.39809196461606888	0	6	63	63	1	6.2632829296033286e-05	-0.58810578614621911	-0.58810578432978511	5.2505963253035713e-09	6.1375952253886811e-09	0.58810578614621911	0.58810578441232664
100	rand035	0.5	Y	3	arcs	2	0	1	0.88723369079252823	0.95630209345982764	0	-3.4151192332103632e-17	0.069068402667299383	0	0.43176109121685369	6	63	63	1	2.6463372130859755	18.475315947485804	18.475346549451462	0.95629459294520269	0.96107953798012202	46.31849346699294	35.082820510540976
100	rand035	0.5	Y	4	empty	0	1	0	0.95630209345982764	0.98978667263356568	-3.4151192332103632e-17	0	0.033484579173738073	0.43176109121685369	0	6	63	63	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	5	empty	0	0	0	0.98978667263356568	0.98978737686990848	0	0	7.0423634279670466e-07	0	0	6	63	63	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	6	empty	0	0	0	0.98978737686990848	0.9999999892831799	0	0	0.010212612413271427	0	0	6	63	63	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	7	empty	0	0	1	0.9999999892831799	1.04569464696713	0	-6.7422593271225743e-17	0.045694657683950021	0	-0.4721209663439524	6	63	63	1	0	0	0	0	0	0	0
