case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive
0 uniform 0 0 49.896948999999999 6.8139867820913782 1 67 49.615732000000001 0.012237 0.24550499999999997 0.0052380000000000005 0.001201 0.0023730000000000001 0.0076540000000000002 0.17488500000000001 0.32252199999999998 48.944611000000002 0.092345999999999998 2.9e-05 0.060020000000000004 0.0017570000000000001 0.0039150000000000001 0.19645000000000001 0.034530999999999992 0 0 0 0 0 0 0 0 0 0 0 49.515732 49.608583000000003 0.00076599999999999997 0.0057039999999999999 0.013161999999999998 3.8000000000000002e-05 0 0 0 0 0 0 54 13 41 2 10 12 0 6 65 13 5 49 0.14678000000000002 0 0 6
0 uniform 0 7 49.645933999999997 6.9223389959685582 1 83 49.312472 0.011599 0.29261599999999993 0.0063809999999999995 0.001245 0.0030400000000000002 0.010362 0.016066 0.36027999999999999 48.805794000000006 0.08993799999999999 2.9e-05 0.016388999999999997 0.0016689999999999999 0.0037490000000000002 0.23138400000000006 0.043088000000000022 0 0 1 15 15 0 0 0 0 0 0 49.254322999999999 49.305512 0.0017960000000000001 0.0052199999999999998 0.012262 3.6000000000000001e-05 0 2 1 16 0.00115407797797932 2 61 15 46 2 11 13 0 7 71 15 5 63 0.16174499999999994 0 0 7
0 uniform 0 15 49.831941999999998 7.0045054110051712 1 91 49.420385000000003 0.011542999999999999 0.36637799999999998 0.0072810000000000001 0.0020709999999999999 0.003176 0.01146 0.010102 0.25880599999999998 48.955134000000001 0.091744000000000006 2.5000000000000001e-05 0.080087999999999993 0.001634 0.0037319999999999996 0.29135599999999995 0.052579999999999995 0 0 2 14 13 0 0 0 0 0 0 49.297469 49.413623999999999 0.0017619999999999999 0.0053150000000000003 0.012294999999999999 3.6000000000000001e-05 0 1 1 8 0.0027134713756958736 1 65 14 51 2 16 18 0 6 96 14 5 72 0.19497299999999995 0 0 6
0 uniform 0 23 50.112043999999997 7.0403829421848272 1 91 49.712862999999999 0.011469 0.35581800000000008 0.0071309999999999993 0.0023340000000000001 0.0031610000000000002 0.010428 0.0099419999999999994 0.37591000000000002 49.165200999999996 0.089981000000000005 2.8e-05 0.048860000000000001 0.0016659999999999999 0.0036900000000000001 0.28290999999999994 0.050474999999999999 0 0 3 13 13 0 0 0 0 0 0 49.622618000000003 49.706336999999998 0.001763 0.0051009999999999996 0.012187 3.6999999999999998e-05 0 1 1 8 0.0030160757831446021 1 67 13 54 3 21 24 0 7 119 13 5 73 0.19452099999999989 0 0 7
0 uniform 1 0 0.91539099999999995 627.72831737403214 1 105 0.62294700000000003 0.011989 0.25157300000000005 0.0065009999999999998 0.0016879999999999998 0.0031809999999999998 0.010158 0.17640600000000001 0.13308200000000001 0 0.0037139999999999999 0.0022499999999999998 0.25155099999999997 0.0011349999999999999 0.0038929999999999998 0.155028 0.078393000000000088 0 0 0 0 0 0.003039 1 0 0 14 0 0.32288899999999998 0.61593600000000004 0.0011770000000000001 0.003552 0.016954999999999998 0.0017030000000000001 0 0 0 0 0 0 74 45 29 4 3 8 0 3 232 65 7 53 0.079085000000000003 0 0 3
0 uniform 1 7 0.61165400000000003 631.61507920937345 1 105 0.30745600000000001 0.013021 0.26266300000000004 0.0063290000000000004 0.0014429999999999998 0.0029589999999999998 0.0092860000000000009 0.0085070000000000007 0.13930699999999999 0 0.0036359999999999999 0.0011000000000000001 0.10362700000000001 0.001134 0.0036860000000000005 0.16837300000000013 0.076116000000000059 0 0 1 19 19 0.0030379999999999999 1 0 0 14 0 0.159853 0.30093199999999998 0.0013450000000000001 0.0035999999999999999 0.014831999999999998 0.0014760000000000001 0 1 1 8 0.0016863986939356674 1 74 45 29 4 3 8 0 3 232 65 7 53 0.09322100000000004 0 0 3
0 uniform 1 15 0.78886999999999996 635.58150147374488 1 128 0.39618700000000001 0.012729000000000001 0.34491699999999997 0.006899999999999999 0.0016009999999999998 0.002562 0.0086230000000000005 0.0082660000000000008 0.110286 0 0.0035360000000000001 0.00094600000000000001 0.225192 0.00099200000000000004 0.0037849999999999997 0.22052899999999992 0.10152999999999997 0 0 2 19 19 0.0029910000000000002 1 0 0 14 0 0.12992100000000001 0.38982499999999998 0.001253 0.0033270000000000001 0.014192 0.001214 0 1 1 8 0.18679473719266346 1 85 46 39 6 3 9 2 3 239 65 8 74 0.11437900000000004 0 0 3
0 uniform 1 23 0.64191100000000001 638.99054014712431 1 128 0.26148399999999999 0.012591 0.3368489999999999 0.0063949999999999996 0.0013859999999999999 0.0024220000000000001 0.0082299999999999995 0.0081580000000000003 0.131551 0 0.0035130000000000001 0.000892 0.071652999999999994 0.00088199999999999997 0.003656 0.21466900000000003 0.099467000000000014 0 0 3 19 19 0.0030339999999999998 1 0 0 14 0 0.15068899999999999 0.25551200000000002 0.0012689999999999999 0.0031350000000000002 0.013663999999999999 0.00124 0 1 1 8 0.0068439882711387309 1 85 47 38 5 3 8 1 3 243 67 8 73 0.111164 0 0 3
0 uniform 2 0 35.142958 2.3738776878589789 1 45 34.983975000000001 0.011396 0.12742299999999998 0.0037180000000000004 0.00093199999999999999 0.0030100000000000001 0.0098329999999999997 0.17152899999999999 0.33026899999999998 34.332609999999995 0.085570999999999994 2.0999999999999999e-05 0.041364999999999999 0.0016620000000000001 0.0037790000000000002 0.097762000000000016 0.020208000000000004 0 0 0 0 0 0 0 0 0 0 0 34.900815999999999 34.977044999999997 0.00091 0.0053969999999999999 0.013021000000000001 5.1e-05 0 0 0 0 0 0 39 17 22 2 8 10 0 6 67 17 3 25 0.072033999999999987 0 0 6
0 uniform 2 7 47.892183000000003 2.4185459771569833 1 45 47.703029999999998 0.011370999999999999 0.15764799999999998 0.0031730000000000005 0.000776 0.0030739999999999999 0.010181000000000001 0.0099830000000000006 0.338509 47.236232000000001 0.085656999999999997 2.0000000000000002e-05 0.010008999999999999 0.001549 0.0037180000000000004 0.12655000000000002 0.021142000000000001 0 0 1 13 12 0 0 0 0 0 0 47.652183999999998 47.696323 0.0017719999999999999 0.0052119999999999996 0.012017 4.6999999999999997e-05 0 1 1 8 0.11055858717162853 1 35 13 22 3 9 12 0 5 67 13 3 29 0.091608999999999996 0 0 5
