name,u,jac,warm,rtol,cache,repeat,stop,mu,error,nodes,evaluations,reused,splits,whole_ms,topology_ms,setup_ms,setup_frame_ms,setup_cuts_ms,setup_event_ms,setup_panel_ms,event_double_checks,event_dd_checks,event_dd_accepts,event_qf_refinements,qf_family_constructions,first_value_pass_nodes,first_gradient_error_pass_nodes,first_gradient_contract_nodes,gradient_error_pass_mask,gradient_contract_mask,physics_ms,estimator_ms,scheduler_ms,fixed64_ms,fixed64_mu,fixed64_status,inner,geometry,event,roundoff,grad0,grad1,grad2,grad3,grad4,graderr0,graderr1,graderr2,graderr3,graderr4
plan15,0.5,0,1,1.0e-08,1,0,Converged,6.1294554709774953,3.5056235e-08,328,328,254,0,1.192275,0.173355,1.016361,0.000023,0.001382,0.430667,0.001606,8,0,0,8,1,328,56,56,0,0,0.485076,0.026026,0.003614,0.822275,6.1299183453595569,0,1.5184707e-09,5.4528775e-14,1.0053479e-14,2.722025e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.5,0,1,1.0e-08,0,0,Converged,6.1294554709774953,3.5056235e-08,328,582,0,0,1.549594,0.171861,1.373320,0.000023,0.001410,0.422822,0.001669,8,0,0,8,1,582,56,56,0,0,0.805649,0.025447,0.003634,0.826142,6.1299183453595569,0,1.5184707e-09,5.4593506e-14,1.0053479e-14,2.722025e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.5,1,0,1.0e-03,1,0,TopologyUnresolved,6.1205006645589828,0.0043222585,2490,2490,2272,7,11.962487,0.290660,11.670453,0.000020,0.001853,0.439203,0.003301,8,0,0,8,1,128,0,0,31,0,4.171620,2.113821,0.051216,1.162940,6.1209627244296385,0,1.1114462e-09,5.4279902e-14,1.0123962e-14,2.7180483e-15,7.3097580431641047,-17.35226079485891,-11.441453834205259,-5.4831820643499691,1.3006760624297007,1.9148518e-06,2.9927861e-06,3.5112943e-06,1.663745e-06,9.3126433e-07
plan15,0.5,1,0,1.0e-03,0,0,TopologyUnresolved,6.1205006645589828,0.0043222585,2490,4762,0,7,19.152215,0.286899,18.844537,0.000047,0.001645,0.436492,0.002781,8,0,0,8,1,192,0,0,31,0,7.747755,2.118501,0.050401,1.186948,6.1209627244296385,0,1.1114462e-09,5.4243617e-14,1.0123962e-14,2.7180483e-15,7.3097580431642202,-17.352260794858523,-11.441453834205161,-5.483182064349724,1.3006760624297233,1.9148713e-06,2.9927992e-06,3.5113178e-06,1.6637537e-06,9.3127096e-07
plan15,0.5,1,0,1.0e-04,1,0,TopologyUnresolved,6.1205016288542371,0.00042465197,2490,2490,2272,7,9.046417,0.286600,8.713335,0.000125,0.002512,0.448572,0.003732,8,0,0,8,1,176,0,0,31,0,4.084140,2.094069,0.040573,1.184206,6.1209627244296385,0,1.019971e-09,5.4346679e-14,1.0055176e-14,2.7180487e-15,7.3097580431641047,-17.35226079485891,-11.441453834205259,-5.4831820643499691,1.3006760624297007,1.9148518e-06,2.9927861e-06,3.5112943e-06,1.663745e-06,9.3126433e-07
plan15,0.5,1,0,1.0e-04,0,0,TopologyUnresolved,6.1205016288542371,0.00042465197,2490,4762,0,7,14.556780,0.292946,14.246291,0.000118,0.001808,0.449293,0.003037,8,0,0,8,1,285,0,0,31,0,7.678911,2.100259,0.041819,1.179023,6.1209627244296385,0,1.019971e-09,5.4307563e-14,1.0055176e-14,2.7180487e-15,7.3097580431642202,-17.352260794858523,-11.441453834205161,-5.483182064349724,1.3006760624297233,1.9148713e-06,2.9927992e-06,3.5113178e-06,1.6637537e-06,9.3127096e-07
plan15,0.5,1,0,1.0e-05,1,0,TopologyUnresolved,6.1205016227633111,2.1517843e-05,2490,2490,2272,7,9.099941,0.286926,8.746183,0.000126,0.001840,0.450567,0.003309,8,0,0,8,1,216,0,0,31,0,4.110104,2.098783,0.040300,1.156915,6.1209627244296385,0,1.0754382e-09,5.4373419e-14,9.992235e-15,2.7180487e-15,7.3097580431641047,-17.35226079485891,-11.441453834205259,-5.4831820643499691,1.3006760624297007,1.9148518e-06,2.9927861e-06,3.5112943e-06,1.663745e-06,9.3126433e-07
plan15,0.5,1,0,1.0e-05,0,0,TopologyUnresolved,6.1205016227633111,2.1517843e-05,2490,4762,0,7,14.480454,0.289508,14.174382,0.000117,0.001876,0.447887,0.002575,8,0,0,8,1,362,0,0,31,0,7.650068,2.081672,0.041944,1.175444,6.1209627244296385,0,1.0754382e-09,5.4395148e-14,9.992235e-15,2.7180487e-15,7.3097580431642202,-17.352260794858523,-11.441453834205161,-5.483182064349724,1.3006760624297233,1.9148713e-06,2.9927992e-06,3.5113178e-06,1.6637537e-06,9.3127096e-07
plan15,0.5,1,0,1.0e-06,1,0,TopologyUnresolved,6.1205016227777005,5.8046703e-06,2490,2490,2272,7,9.043910,0.286234,8.722918,0.000116,0.001969,0.440548,0.003607,8,0,0,8,1,248,0,0,31,0,4.091320,2.094071,0.041284,1.186987,6.1209627244296385,0,1.1649494e-09,5.4426041e-14,9.9922099e-15,2.7180487e-15,7.3097580431641047,-17.35226079485891,-11.441453834205259,-5.4831820643499691,1.3006760624297007,1.9148518e-06,2.9927861e-06,3.5112943e-06,1.663745e-06,9.3126433e-07
plan15,0.5,1,0,1.0e-06,0,0,TopologyUnresolved,6.1205016227777005,5.8046703e-06,2490,4762,0,7,14.907904,0.292106,14.597240,0.000117,0.001780,0.443913,0.003243,8,0,0,8,1,425,0,0,31,0,7.761326,2.151789,0.048946,1.187030,6.1209627244296385,0,1.1649494e-09,5.4454936e-14,9.9922099e-15,2.7180487e-15,7.3097580431642202,-17.352260794858523,-11.441453834205161,-5.483182064349724,1.3006760624297233,1.9148713e-06,2.9927992e-06,3.5113178e-06,1.6637537e-06,9.3127096e-07
plan15,0.5,1,0,1.0e-08,1,0,EventLocationLimited,6.1205016227172306,3.6030366e-08,344,344,269,0,1.755192,0.293131,1.426229,0.000078,0.002833,0.446279,0.003380,8,0,0,8,1,328,0,0,0,0,0.746641,0.129963,0.012343,1.186756,6.1209627244296385,0,1.3394823e-09,5.4717336e-14,9.9628559e-15,2.7180487e-15,7.3097580436820575,-17.352260795228705,-11.441453834844046,-5.4831820636922162,1.3006760644020501,1.6635438e-06,2.4902723e-06,3.0194753e-06,1.5101909e-06,1.033218e-06
plan15,0.5,1,0,1.0e-08,0,0,EventLocationLimited,6.1205016227172315,3.6030366e-08,344,613,0,0,2.291844,0.291161,1.997417,0.000035,0.001452,0.430705,0.001845,8,0,0,8,1,582,0,0,0,0,1.277262,0.136023,0.011651,1.190639,6.1209627244296385,0,1.3394823e-09,5.4678318e-14,9.9628559e-15,2.7180487e-15,7.3097580436821872,-17.352260795228347,-11.441453834843955,-5.4831820636919524,1.3006760644021467,1.6635623e-06,2.4902846e-06,3.0194975e-06,1.5101983e-06,1.0332204e-06
plan15,0.5,1,1,1.0e-03,1,0,TopologyUnresolved,6.1294544594355331,0.0043589451,2141,2141,1941,6,8.651760,0.175361,8.173963,0.000256,0.003848,0.457502,0.005113,8,0,0,8,1,128,0,0,31,0,4.426944,1.918478,0.038973,1.279107,6.1299183453595569,0,1.4330002e-09,5.3903803e-14,1.0213417e-14,2.7220246e-15,7.0163497216240307,-17.157592837993825,-11.717657220112715,-5.4053773180825493,1.2888219081591166,2.0314524e-06,3.1629323e-06,4.5686849e-06,1.7367242e-06,8.5083197e-07
plan15,0.5,1,1,1.0e-03,0,0,TopologyUnresolved,6.1294544594355331,0.0043589451,2141,4082,0,6,13.314660,0.175640,13.094249,0.000134,0.002448,0.451454,0.003522,8,0,0,8,1,192,0,0,31,0,8.136268,1.881816,0.038627,1.085746,6.1299183453595569,0,1.4330002e-09,5.3879827e-14,1.0213417e-14,2.7220246e-15,7.0163497216195703,-17.157592837995235,-11.71765722011547,-5.405377318085514,1.2888219081539998,2.0314364e-06,3.1629211e-06,4.5686649e-06,1.736719e-06,8.5083405e-07
plan15,0.5,1,1,1.0e-04,1,0,TopologyUnresolved,6.1294554772635701,0.00044604833,2141,2141,1941,6,8.228258,0.172951,8.037167,0.000135,0.001833,0.436731,0.002872,8,0,0,8,1,176,0,0,31,0,4.392065,1.872295,0.038691,1.048444,6.1299183453595569,0,1.303405e-09,5.4062203e-14,1.014538e-14,2.722025e-15,7.0163497216240307,-17.157592837993825,-11.717657220112715,-5.4053773180825493,1.2888219081591166,2.0314524e-06,3.1629323e-06,4.5686849e-06,1.7367242e-06,8.5083197e-07
plan15,0.5,1,1,1.0e-04,0,0,TopologyUnresolved,6.129455477263571,0.00044604833,2141,4082,0,6,13.221849,0.175402,13.004674,0.000125,0.001941,0.453599,0.002571,8,0,0,8,1,285,0,0,31,0,8.063942,1.883183,0.038979,1.083980,6.1299183453595569,0,1.303405e-09,5.40377e-14,1.014538e-14,2.722025e-15,7.0163497216195703,-17.157592837995235,-11.71765722011547,-5.405377318085514,1.2888219081539998,2.0314364e-06,3.1629211e-06,4.5686649e-06,1.736719e-06,8.5083405e-07
plan15,0.5,1,1,1.0e-05,1,0,TopologyUnresolved,6.1294554708994564,5.994416e-05,2141,2141,1941,6,8.248583,0.173942,8.054984,0.000119,0.001801,0.436868,0.003359,8,0,0,8,1,208,0,0,31,0,4.429158,1.875894,0.039019,1.046394,6.1299183453595569,0,1.2016458e-09,5.404297e-14,1.0076736e-14,2.722025e-15,7.0163497216240307,-17.157592837993825,-11.717657220112715,-5.4053773180825493,1.2888219081591166,2.0314524e-06,3.1629323e-06,4.5686849e-06,1.7367242e-06,8.5083197e-07
plan15,0.5,1,1,1.0e-05,0,0,TopologyUnresolved,6.1294554708994573,5.994416e-05,2141,4082,0,6,13.127149,0.174950,12.904541,0.000121,0.002437,0.453458,0.003175,8,0,0,8,1,347,0,0,31,0,7.981448,1.884942,0.038802,1.085292,6.1299183453595569,0,1.2016458e-09,5.4047045e-14,1.0076736e-14,2.722025e-15,7.0163497216195703,-17.157592837995235,-11.71765722011547,-5.405377318085514,1.2888219081539998,2.0314364e-06,3.1629211e-06,4.5686649e-06,1.736719e-06,8.5083405e-07
plan15,0.5,1,1,1.0e-06,1,0,InnerAccuracyLimited,6.1294554709811555,1.2757245e-06,328,328,254,0,1.548844,0.173591,1.356236,0.000048,0.001591,0.439698,0.002539,8,0,0,8,1,264,0,0,0,0,0.697972,0.124688,0.011497,1.051027,6.1299183453595569,0,1.4692614e-09,5.4182247e-14,1.0076705e-14,2.722025e-15,7.0163497197366196,-17.157592836467533,-11.717657222354111,-5.4053773180083331,1.2888219074178318,6.4249791e-05,9.6842749e-05,5.8333229e-05,1.5956132e-05,2.860458e-06
plan15,0.5,1,1,1.0e-06,0,0,InnerAccuracyLimited,6.1294554709811564,1.2757245e-06,328,582,0,0,2.117783,0.174168,1.905059,0.000132,0.001667,0.451710,0.003810,8,0,0,8,1,456,0,0,0,0,1.174869,0.124417,0.010809,1.049897,6.1299183453595569,0,1.4692614e-09,5.4183059e-14,1.0076705e-14,2.722025e-15,7.0163497197428812,-17.157592836463596,-11.717657222346419,-5.405377318005848,1.28882190741858,6.4249781e-05,9.6842742e-05,5.8333217e-05,1.5956128e-05,2.8604568e-06
plan15,0.5,1,1,1.0e-08,1,0,EventLocationLimited,6.1294554709774953,3.5056235e-08,328,328,254,0,1.514813,0.171697,1.340022,0.000019,0.001324,0.431009,0.001689,8,0,0,8,1,328,0,0,0,0,0.692934,0.132706,0.010419,1.021444,6.1299183453595569,0,1.5184707e-09,5.4528775e-14,1.0053479e-14,2.722025e-15,7.0163497197366196,-17.157592836467533,-11.717657222354111,-5.4053773180083331,1.2888219074178318,6.4249791e-05,9.6842749e-05,5.8333229e-05,1.5956132e-05,2.860458e-06
plan15,0.5,1,1,1.0e-08,0,0,EventLocationLimited,6.1294554709774953,3.5056235e-08,328,582,0,0,2.038061,0.171296,1.862023,0.000018,0.001334,0.424234,0.001703,8,0,0,8,1,582,0,0,0,0,1.175765,0.127624,0.010725,1.023694,6.1299183453595569,0,1.5184707e-09,5.4593506e-14,1.0053479e-14,2.722025e-15,7.0163497197428812,-17.157592836463596,-11.717657222346419,-5.405377318005848,1.28882190741858,6.4249781e-05,9.6842742e-05,5.8333217e-05,1.5956128e-05,2.8604568e-06
resonant,0.0,0,0,1.0e-03,1,0,Converged,13.730120074185391,0.010819484,119,119,50,0,1.269101,0.446253,0.820702,0.000026,0.004566,0.538009,0.008474,8,3,3,5,1,119,63,63,0,0,0.193171,0.007669,0.001893,1.157518,13.731297161221534,0,0,1.6803896e-13,2.9266488e-13,6.0973982e-15,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,0,1.0e-03,0,0,Converged,13.730120074185391,0.010819484,119,169,0,0,1.200801,0.403133,0.796242,0.000018,0.001510,0.519842,0.001991,8,3,3,5,1,169,63,63,0,0,0.219635,0.006543,0.001499,1.151185,13.731297161221534,0,0,1.6820394e-13,2.9266488e-13,6.0973982e-15,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,0,1.0e-04,1,0,Converged,13.730116144653451,0.00071444952,151,151,79,0,1.196949,0.410494,0.785150,0.000019,0.001470,0.527957,0.001862,8,3,3,5,1,151,63,63,0,0,0.215454,0.008935,0.002180,1.160236,13.731297161221534,0,0,1.6805347e-13,2.9244848e-13,6.0973964e-15,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,0,1.0e-04,0,0,Converged,13.730116144653451,0.00071444952,151,230,0,0,1.298826,0.401145,0.896425,0.000022,0.001468,0.521984,0.001858,8,3,3,5,1,230,63,63,0,0,0.293404,0.008254,0.002034,1.146840,13.731297161221534,0,0,1.6816199e-13,2.9244848e-13,6.0973964e-15,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,0,1.0e-05,1,0,Converged,13.730115998776757,0.00012832068,191,191,116,0,1.237745,0.400428,0.835896,0.000022,0.001440,0.518277,0.001840,8,3,3,5,1,191,63,63,0,0,0.268577,0.010622,0.002419,1.154768,13.731297161221534,0,0,1.6872593e-13,2.5941986e-13,6.0973964e-15,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,0,1.0e-05,0,0,Converged,13.730115998776757,0.00012832068,191,307,0,0,1.428294,0.411443,1.015487,0.000022,0.001444,0.518475,0.001758,8,3,3,5,1,307,63,63,0,0,0.404904,0.010713,0.002414,1.146242,13.731297161221534,0,0,1.6883444e-13,2.5941986e-13,6.0973964e-15,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,0,1.0e-06,1,0,Converged,13.730115998934352,3.1327019e-06,287,287,208,0,1.389730,0.399790,0.988248,0.000022,0.001441,0.523769,0.001771,8,3,3,5,1,287,63,63,0,0,0.387563,0.020467,0.003145,1.150620,13.731297161221534,0,0,1.6745284e-13,2.5592329e-13,6.0973964e-15,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,0,1.0e-06,0,0,Converged,13.730115998934354,3.1327019e-06,287,495,0,0,1.685522,0.402848,1.280977,0.000022,0.001449,0.528628,0.001755,8,3,3,5,1,495,63,63,0,0,0.611995,0.020403,0.003248,1.152449,13.731297161221534,0,0,1.6794704e-13,2.5592329e-13,6.0973964e-15,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,0,1.0e-08,1,0,Converged,13.730115998899567,8.4047381e-08,319,319,238,0,1.462610,0.407608,1.052492,0.000018,0.001428,0.510554,0.001826,8,3,3,5,1,319,63,63,0,0,0.459827,0.021551,0.003518,1.149572,13.731297161221534,0,0,1.6721474e-13,2.5592395e-13,6.0973964e-15,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,0,1.0e-08,0,0,Converged,13.730115998899567,8.4047382e-08,319,557,0,0,1.836411,0.403910,1.430695,0.000018,0.001422,0.518662,0.001816,8,3,3,5,1,557,63,63,0,0,0.740020,0.021227,0.003653,1.154645,13.731297161221534,0,0,1.6770894e-13,2.5592395e-13,6.0973964e-15,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,1,1.0e-03,1,0,Converged,13.807811515694054,0.011128461,119,119,50,0,1.118965,0.372472,0.744469,0.000018,0.001416,0.527680,0.001844,8,2,2,6,1,119,63,63,0,0,0.181294,0.006367,0.001599,1.075297,13.809001913125051,0,0,1.691454e-13,3.2146737e-13,6.1319001e-15,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,1,1.0e-03,0,0,Converged,13.807811515694052,0.011128461,119,169,0,0,1.182906,0.378890,0.802669,0.000020,0.001486,0.531514,0.001858,8,2,2,6,1,169,63,63,0,0,0.228326,0.006929,0.001538,1.055915,13.809001913125051,0,0,1.6887401e-13,3.2146737e-13,6.1319001e-15,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,1,1.0e-04,1,0,Converged,13.807807472466951,0.0012349007,143,143,72,0,1.171054,0.374025,0.794650,0.000023,0.001459,0.519641,0.001692,8,2,2,6,1,143,63,63,0,0,0.235657,0.007801,0.001943,1.068821,13.809001913125051,0,0,1.716223e-13,3.2121786e-13,6.1318983e-15,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,1,1.0e-04,0,0,Converged,13.807807472466951,0.0012349007,143,215,0,0,1.235473,0.381511,0.852424,0.000021,0.001412,0.518917,0.001750,8,2,2,6,1,215,63,63,0,0,0.283763,0.007686,0.001951,1.057152,13.809001913125051,0,0,1.7123584e-13,3.2121786e-13,6.1318983e-15,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,1,1.0e-05,1,0,Converged,13.807807455680086,8.3226784e-05,199,199,124,0,1.236765,0.374441,0.860905,0.000018,0.001373,0.525410,0.001743,8,2,2,6,1,199,63,63,0,0,0.283781,0.010701,0.002554,1.054896,13.809001913125051,0,0,1.7226431e-13,2.8807467e-13,6.1318983e-15,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,1,1.0e-05,0,0,Converged,13.807807455680086,8.3226784e-05,199,323,0,0,1.421396,0.384343,1.034994,0.000019,0.001405,0.526885,0.001699,8,2,2,6,1,323,63,63,0,0,0.427341,0.010859,0.002559,1.061786,13.809001913125051,0,0,1.718805e-13,2.8807467e-13,6.1318983e-15,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,1,1.0e-06,1,0,Converged,13.807807455906001,9.504574e-06,279,279,201,0,1.380512,0.380085,0.998629,0.000027,0.001415,0.524056,0.001868,8,2,2,6,1,279,63,63,0,0,0.401975,0.018124,0.003110,1.060710,13.809001913125051,0,0,1.6980515e-13,2.8816489e-13,6.1318983e-15,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,1,1.0e-06,0,0,Converged,13.807807455906001,9.504574e-06,279,480,0,0,1.616025,0.378527,1.235090,0.000019,0.001392,0.518428,0.001709,8,2,2,6,1,480,63,63,0,0,0.609928,0.019167,0.003176,1.053413,13.809001913125051,0,0,1.6992388e-13,2.8816489e-13,6.1318983e-15,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,1,1.0e-08,1,0,Converged,13.807807455844568,6.8078156e-08,311,311,230,0,1.436543,0.377477,1.057339,0.000019,0.001379,0.514782,0.001830,8,2,2,6,1,311,63,63,0,0,0.460967,0.020975,0.003605,1.056964,13.809001913125051,0,0,1.7002792e-13,2.8786139e-13,6.1318983e-15,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,1,1.0e-08,0,0,Converged,13.807807455844568,6.8078155e-08,311,541,0,0,1.748849,0.376525,1.369842,0.000018,0.001488,0.526722,0.001859,8,2,2,6,1,541,63,63,0,0,0.726767,0.020239,0.003747,1.056263,13.809001913125051,0,0,1.6989002e-13,2.8786139e-13,6.1318983e-15,0,0,0,0,0,0,0,0,0,0
resonant,0.0,1,0,1.0e-03,1,0,EventLocationLimited,13.730120074185391,0.010819484,2154,2154,1953,6,8.729511,0.406360,8.320677,0.000019,0.001721,0.521154,0.003268,8,3,3,5,1,119,0,0,31,0,2.085846,1.819697,0.046820,1.957375,13.731297161221534,0,0,1.6803896e-13,2.9266488e-13,6.0973982e-15,155.5284719098907,-93.344503177041034,-97.151214249618022,-42.286494709770196,-2.8705634994430658,0.00023104464,9.520604e-05,0.00033586498,9.8435893e-05,5.0850124e-05
resonant,0.0,1,0,1.0e-03,0,0,EventLocationLimited,13.730120074185391,0.010819484,2154,4107,0,6,12.980937,0.415478,12.545928,0.000130,0.002879,0.554879,0.004793,8,3,3,5,1,169,0,0,31,0,3.839835,1.797233,0.044625,1.986778,13.731297161221534,0,0,1.6820394e-13,2.9266488e-13,6.0973982e-15,155.5284719096197,-93.344503177448104,-97.151214249106857,-42.286494709943305,-2.8705634995063742,0.00023104555,9.5206923e-05,0.00033586607,9.8436179e-05,5.0850121e-05
resonant,0.0,1,0,1.0e-04,1,0,EventLocationLimited,13.730116144653451,0.00071444952,2154,2154,1953,6,6.359738,0.413414,5.890063,0.000133,0.002915,0.554071,0.003844,8,3,3,5,1,151,0,0,31,0,2.062194,1.776314,0.037230,1.899441,13.731297161221534,0,0,1.6805347e-13,2.9244848e-13,6.0973964e-15,155.5284719098907,-93.344503177041034,-97.151214249618022,-42.286494709770196,-2.8705634994430658,0.00023104464,9.520604e-05,0.00033586498,9.8435893e-05,5.0850124e-05
resonant,0.0,1,0,1.0e-04,0,0,EventLocationLimited,13.730116144653451,0.00071444952,2154,4107,0,6,9.421015,0.406000,8.999743,0.000103,0.002580,0.554596,0.003153,8,3,3,5,1,230,0,0,31,0,3.753749,1.782695,0.037944,1.944929,13.731297161221534,0,0,1.6816199e-13,2.9244848e-13,6.0973964e-15,155.5284719096197,-93.344503177448104,-97.151214249106857,-42.286494709943305,-2.8705634995063742,0.00023104555,9.5206923e-05,0.00033586607,9.8436179e-05,5.0850121e-05
resonant,0.0,1,0,1.0e-05,1,0,EventLocationLimited,13.730115998776757,0.00012832068,303,303,223,0,1.659938,0.414822,1.192252,0.000052,0.002460,0.552232,0.003444,8,3,3,5,1,191,0,0,11,11,0.454189,0.106284,0.012679,1.881688,13.731297161221534,0,0,1.6872593e-13,2.5941986e-13,6.0973964e-15,155.52847192258244,-93.344503178456449,-97.15121426277517,-42.286494694448791,-2.8705634761779892,0.00032595217,0.00022842591,0.00097499325,0.00011133156,5.5970972e-05
resonant,0.0,1,0,1.0e-05,0,0,EventLocationLimited,13.730115998776757,0.00012832068,303,526,0,0,1.850408,0.405551,1.442772,0.000022,0.001610,0.535265,0.001974,8,3,3,5,1,307,0,0,11,11,0.699935,0.099714,0.010950,1.885614,13.731297161221534,0,0,1.6883444e-13,2.5941986e-13,6.0973964e-15,155.52847192258375,-93.344503178452143,-97.151214262767184,-42.286494694451605,-2.8705634761786207,0.00032595217,0.00022842591,0.00097499325,0.00011133156,5.5970972e-05
resonant,0.0,1,0,1.0e-06,1,0,EventLocationLimited,13.730115998934352,3.1327019e-06,319,319,238,0,1.625977,0.413385,1.210114,0.000023,0.001495,0.530653,0.001966,8,3,3,5,1,287,0,0,2,2,0.500508,0.103932,0.010916,1.892968,13.731297161221534,0,0,1.6745284e-13,2.5592329e-13,6.0973964e-15,155.52847192265108,-93.344503178724153,-97.15121426251261,-42.286494694538483,-2.8705634761949268,0.00021976162,9.3125825e-05,0.00025952395,9.0952463e-05,4.3209165e-05
resonant,0.0,1,0,1.0e-06,0,0,EventLocationLimited,13.730115998934354,3.1327019e-06,319,557,0,0,1.924046,0.403938,1.518355,0.000022,0.001385,0.529123,0.001866,8,3,3,5,1,495,0,0,2,2,0.776337,0.097110,0.010846,1.876168,13.731297161221534,0,0,1.6794704e-13,2.5592329e-13,6.0973964e-15,155.52847192239759,-93.34450317913354,-97.151214262019096,-42.286494694690703,-2.8705634762263568,0.00021976258,9.3126713e-05,0.00025952509,9.0952799e-05,4.3209237e-05
resonant,0.0,1,0,1.0e-08,1,0,EventLocationLimited,13.730115998899567,8.4047381e-08,351,351,269,0,1.685184,0.410851,1.270725,0.000102,0.001548,0.535962,0.001899,8,3,3,5,1,319,0,0,0,0,0.540103,0.115421,0.011241,1.883488,13.731297161221534,0,0,1.6721474e-13,2.5592395e-13,6.0973964e-15,155.52847192267348,-93.344503178729298,-97.151214262489518,-42.286494694532188,-2.8705634761934435,6.2568545e-05,5.7332494e-05,9.6469053e-05,4.6857527e-05,3.2823656e-05
resonant,0.0,1,0,1.0e-08,0,0,EventLocationLimited,13.730115998899567,8.4047382e-08,351,620,0,0,2.041597,0.406419,1.633329,0.000025,0.001360,0.528279,0.001893,8,3,3,5,1,557,0,0,0,0,0.867652,0.114218,0.011273,1.914775,13.731297161221534,0,0,1.6770894e-13,2.5592395e-13,6.0973964e-15,155.52847192241995,-93.34450317913867,-97.151214261996017,-42.286494694684407,-2.8705634762248735,6.25695e-05,5.7333382e-05,9.647019e-05,4.6857863e-05,3.2823728e-05
resonant,0.0,1,1,1.0e-03,1,0,EventLocationLimited,13.807811515694054,0.011128461,2138,2138,1938,6,7.597499,0.378686,7.063046,0.000021,0.003378,0.549347,0.004517,8,2,2,6,1,119,0,0,31,0,3.204479,1.794582,0.044512,2.028358,13.809001913125051,0,0,1.691454e-13,3.2146737e-13,6.1319001e-15,155.23234390548376,-93.068759244604365,-99.523283504930419,-42.383158909671693,-2.8864402330368337,0.00028481166,0.00030006794,0.00051674692,0.00018527217,5.7806723e-05
resonant,0.0,1,1,1.0e-03,0,0,EventLocationLimited,13.807811515694052,0.011128461,2138,4076,0,6,11.474452,0.378276,11.066481,0.000123,0.002863,0.555473,0.003753,8,2,2,6,1,169,0,0,31,0,5.823758,1.780468,0.039407,1.904470,13.809001913125051,0,0,1.6887401e-13,3.2146737e-13,6.1319001e-15,155.23234391429762,-93.068759245773478,-99.523283513820886,-42.383158899155376,-2.8864402169905921,0.00028472489,0.00030005648,0.00051665939,0.00018516866,5.7648789e-05
resonant,0.0,1,1,1.0e-04,1,0,EventLocationLimited,13.807807472466951,0.0012349007,2138,2138,1938,6,7.387470,0.379667,6.991524,0.000103,0.002028,0.554503,0.004006,8,2,2,6,1,143,0,0,31,0,3.171298,1.768662,0.035075,1.859445,13.809001913125051,0,0,1.716223e-13,3.2121786e-13,6.1318983e-15,155.23234390548376,-93.068759244604365,-99.523283504930419,-42.383158909671693,-2.8864402330368337,0.00028481166,0.00030006794,0.00051674692,0.00018527217,5.7806723e-05
resonant,0.0,1,1,1.0e-04,0,0,EventLocationLimited,13.807807472466951,0.0012349007,2138,4076,0,6,11.624916,0.376887,11.211860,0.000176,0.001928,0.546074,0.003418,8,2,2,6,1,215,0,0,31,0,5.975239,1.770870,0.049142,1.884449,13.809001913125051,0,0,1.7123584e-13,3.2121786e-13,6.1318983e-15,155.23234391429762,-93.068759245773478,-99.523283513820886,-42.383158899155376,-2.8864402169905921,0.00028472489,0.00030005648,0.00051665939,0.00018516866,5.7648789e-05
resonant,0.0,1,1,1.0e-05,1,0,EventLocationLimited,13.807807455680086,8.3226784e-05,2138,2138,1938,6,7.385624,0.377906,7.003864,0.000048,0.001426,0.541913,0.001927,8,2,2,6,1,199,0,0,15,0,3.183642,1.770660,0.036064,1.862992,13.809001913125051,0,0,1.7226431e-13,2.8807467e-13,6.1318983e-15,155.23234390548376,-93.068759244604365,-99.523283504930419,-42.383158909671693,-2.8864402330368337,0.00028481166,0.00030006794,0.00051674692,0.00018527217,5.7806723e-05
resonant,0.0,1,1,1.0e-05,0,0,EventLocationLimited,13.807807455680086,8.3226784e-05,2138,4076,0,6,11.345216,0.377552,10.963272,0.000031,0.001346,0.537138,0.001913,8,2,2,6,1,323,0,0,15,0,5.754094,1.771037,0.035795,1.905129,13.809001913125051,0,0,1.718805e-13,2.8807467e-13,6.1318983e-15,155.23234391429762,-93.068759245773478,-99.523283513820886,-42.383158899155376,-2.8864402169905921,0.00028472489,0.00030005648,0.00051665939,0.00018516866,5.7648789e-05
