max_level	grad_rtol	kind	name	u	parameter	rounds	tol	level	nodes	converged	mu	grad	error	quality	n	h	stop	grad_reason	radial	inner	geometry	reference	absolute_error	relative_error
5	0.001	budget	caustic-cross	0.0	4	32	0.001	3	411	1	31.944397276958316	-2.2358881049378545	1.9536795905961375	2	0	0	Converged	2	1.953666820330404	0.0	1.2582972458648286e-10	-2.404688419943568	0.16880031500571357	0.07019633546107187
5	0.001	budget	caustic-cross	0.0	4	64	0.001	3	715	1	31.944397276958316	-2.36248498083694	0.6085065157984298	2	0	0	Converged	2	0.6084937454669928	0.0	1.91532729261948e-10	-2.404688419943568	0.04220343910662816	0.01755048128339994
6	0.01	budget	caustic-cross	0.0	4	8	0.001	3	207	1	31.944397276958316	1.150480916676046	10.239777547189425	2	0	0	Converged	2	10.239764776931745	0.0	1.1777738230387396e-10	-2.404688419943568	3.555169336619614	1.4784324268933957
6	0.01	budget	caustic-cross	0.0	4	32	0.001	3	575	1	31.944397276958316	-2.4746794165179296	1.0452591418800874	2	0	0	Converged	2	1.0452463716005314	0.0	1.3965152505518435e-10	-2.404688419943568	0.06999099657436147	0.02910605631643703
6	0.01	budget	caustic-cross	0.0	4	64	0.001	3	1009	1	31.944397276958316	-2.85582520873722	1.3177083240008802	2	0	0	Converged	2	1.3176955537407269	0.0	1.2024927361488203e-10	-2.404688419943568	0.4511367887936517	0.18760716983210604
6	0.001	budget	caustic-cross	0.0	4	8	0.001	3	207	1	31.944397276958316	1.150480916676046	10.239777547189425	2	0	0	Converged	2	10.239764776931745	0.0	1.1777738230387396e-10	-2.404688419943568	3.555169336619614	1.4784324268933957
6	0.001	budget	caustic-cross	0.0	4	32	0.001	3	575	1	31.944397276958316	-2.4746794165179296	1.0452591418800874	2	0	0	Converged	2	1.0452463716005314	0.0	1.3965152505518435e-10	-2.404688419943568	0.06999099657436147	0.02910605631643703
6	0.001	budget	caustic-cross	0.0	4	64	0.001	3	1009	1	31.944397276958316	-2.85582520873722	1.3177083240008802	2	0	0	Converged	2	1.3176955537407269	0.0	1.2024927361488203e-10	-2.404688419943568	0.4511367887936517	0.18760716983210604
8	0.01	budget	caustic-cross	0.0	4	8	0.001	3	433	1	31.944397276958316	0.4450202124235528	6.584531304372248	2	0	0	Converged	2	6.584518534088031	0.0	1.4431434685377742e-10	-2.404688419943568	2.849708632367121	1.1850635652971608
8	0.01	budget	caustic-cross	0.0	4	32	0.001	3	1395	1	31.944397276958316	-2.22847389048734	0.861681407544672	2	0	0	Converged	2	0.8616686372225386	0.0	1.822290195373289e-10	-2.404688419943568	0.17621452945622806	0.0732795683610284
8	0.01	budget	caustic-cross	0.0	4	64	0.001	3	2650	1	31.944397276958316	-2.417061492648955	0.1871681224311153	2	0	0	Converged	2	0.1871553428494486	0.0	2.4555238673383045e-10	-2.404688419943568	0.01237307270538679	0.005145395387930198
8	0.001	budget	caustic-cross	0.0	4	8	0.001	3	433	1	31.944397276958316	0.4450202124235528	6.584531304372248	2	0	0	Converged	2	6.584518534088031	0.0	1.4431434685377742e-10	-2.404688419943568	2.849708632367121	1.1850635652971608
8	0.001	budget	caustic-cross	0.0	4	32	0.001	3	1395	1	31.944397276958316	-2.22847389048734	0.861681407544672	2	0	0	Converged	2	0.8616686372225386	0.0	1.822290195373289e-10	-2.404688419943568	0.17621452945622806	0.0732795683610284
8	0.001	budget	caustic-cross	0.0	4	64	0.001	3	2650	1	31.944397276958316	-2.417061492648955	0.1871681224311153	2	0	0	Converged	2	0.1871553428494486	0.0	2.4555238673383045e-10	-2.404688419943568	0.01237307270538679	0.005145395387930198
4	0.01	budget	caustic-cross	0.5	0	8	0.001	3	165	1	33.28933563882105	102.1893771426395	92.40394038420688	2	0	0	Converged	2	92.4016794796469	0.0022470650593522	1.7237378074016034e-10	77.45309452467096	24.73628261796854	0.3193711338426814
4	0.01	budget	caustic-cross	0.5	0	32	0.001	3	342	1	33.28933563882105	77.0277768935509	13.961155257510812	2	0	0	Converged	2	13.90488674561121	0.0562546723572731	2.1406407851320702e-10	77.45309452467096	0.42531763112006615	0.0054912929396848135
