case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue
1 linear 0 7 0.54051499999999997 45.580868130123235 1 67 0.38790599999999997 0.011776999999999999 0.10978500000000001 0.0039069999999999999 0.0010140000000000001 0.0028540000000000002 0.010508999999999999 0.195823 0.031602999999999999 0 0.025575000000000001 0.00069899999999999997 0.0045539999999999999 0.00088500000000000004 0.034189999999999991 0.046158999999999992 0.028892000000000015 0.0095310000000000013 0
1 linear 0 15 0.57378099999999999 47.482169432048735 1 67 0.419319 0.011911 0.11138400000000001 0.0039570000000000004 0.00096400000000000001 0.0025920000000000001 0.0097979999999999994 0.20391999999999999 0.031262999999999999 0 0.025249000000000001 0.00077399999999999995 0.004326 0.00084699999999999999 0.060813000000000006 0.049086000000000005 0.027897999999999992 0.0095310000000000013 0
1 linear 0 23 0.57302399999999998 48.662953194529472 1 67 0.42316900000000002 0.011644 0.10741499999999997 0.0038100000000000005 0.00094399999999999996 0.0026459999999999999 0.01008 0.208952 0.031760999999999998 0 0.025984 0.00082200000000000003 0.004261 0.00080099999999999995 0.060596999999999991 0.044188999999999992 0.028724000000000006 0.0095310000000000047 0
1 linear 1 0 0.78568700000000002 85.389445682910434 1 59 0.63546100000000005 0.012201999999999999 0.11129300000000003 0.0032950000000000002 0.00098799999999999995 0.00298 0.010378999999999999 0.20712700000000001 0.084348000000000006 0 0.026755999999999999 0.00078399999999999997 0.19371099999999999 0.00080000000000000004 0.026814999999999999 0.049873999999999995 0.027191000000000007 0.008290000000000004 0
1 linear 1 7 0.77078899999999995 85.251867954852059 1 59 0.61576900000000001 0.013224 0.11486300000000002 0.0029979999999999998 0.00077699999999999991 0.0027009999999999998 0.0098779999999999996 0.20815800000000001 0.052512999999999997 0 0.025739999999999999 0.00079000000000000001 0.207677 0.00098200000000000002 0.027225999999999997 0.051327999999999999 0.028550000000000002 0.0084999999999999989 0
1 linear 1 15 0.78383999999999998 85.046616417401879 1 59 0.62949200000000005 0.013154000000000001 0.11410100000000001 0.0031770000000000001 0.00083199999999999995 0.0036879999999999999 0.0093509999999999999 0.20493600000000001 0.075900999999999996 0 0.025883 0.000785 0.205179 0.00088099999999999995 0.023670000000000007 0.049665000000000022 0.029366999999999994 0.0085240000000000003 0
1 linear 1 23 0.72191799999999995 84.791391310569054 1 59 0.57410700000000003 0.011617000000000001 0.11014000000000002 0.0030529999999999997 0.00073800000000000005 0.0026340000000000001 0.011075 0.20821200000000001 0.079413999999999998 0 0.025645000000000001 0.00071400000000000001 0.13877199999999998 0.00092100000000000005 0.025406999999999999 0.050247 0.02593100000000001 0.0082820000000000029 0
1 linear 2 0 1.0795619999999999 68.841396263097877 1 90 0.86916400000000005 0.012161 0.15641399999999997 0.0057260000000000002 0.0013110000000000001 0.0028779999999999999 0.010101000000000001 0.202042 0.084514000000000006 0 0.025967 0.00088699999999999998 0.40721199999999996 0.00092100000000000005 0.051740000000000001 0.06814400000000001 0.043578000000000019 0.013191000000000003 0
1 linear 2 7 1.2621089999999999 61.726821096618707 1 98 1.0295319999999999 0.015213000000000001 0.16771500000000006 0.0066140000000000001 0.0015310000000000002 0.0028779999999999999 0.010392999999999999 0.20080500000000001 0.11436300000000001 0 0.025999000000000001 0.00079500000000000003 0.52104600000000001 0.00073399999999999995 0.066369999999999998 0.072902000000000064 0.048488999999999977 0.014454 0
1 linear 2 15 1.2669570000000001 57.52837415956558 1 98 1.0281910000000001 0.014704 0.17556000000000005 0.0061279999999999998 0.0013910000000000001 0.0028570000000000002 0.010434000000000001 0.20590600000000001 0.095713999999999994 0 0.026294999999999999 0.00078299999999999995 0.5294620000000001 0.00067699999999999998 0.07064800000000003 0.078955000000000039 0.048683999999999977 0.014477999999999996 0
