sample stage prepare_ms correction_ms screen_ms interval_ms finite screened certified
81 2 0.015715 0.015689000000000002 0.011631000000000001 0 1 0 0
82 0 0.013951 0 0.011531 0 1 0 0
82 1 0.013951 0.0078180000000000003 0.011733 0 1 0 0
82 2 0.013951 0.015628 0.011565000000000001 0 1 0 0
83 0 0.012161 0 0.011571 0 1 0 0
83 1 0.012161 0.0078539999999999999 0.012089000000000001 0 1 0 0
83 2 0.012161 0.015644999999999999 0.020625000000000001 0.87187199999999998 1 1 1
85 0 0.014933999999999999 0 0.012359999999999999 0 1 0 0
85 1 0.014933999999999999 0.0078860000000000006 0.014788000000000001 0 1 0 0
85 2 0.014933999999999999 0.014696000000000001 0.015591000000000001 0 1 0 0
86 0 0.010919999999999999 0 0.011221999999999999 0 1 0 0
86 1 0.010919999999999999 0.006522 0.014062 0 1 0 0
86 2 0.010919999999999999 0.012973 0.013919000000000001 0 1 0 0
87 0 0.0098119999999999995 0 0.010532 0 1 0 0
87 1 0.0098119999999999995 0.0064609999999999997 0.01392 0 1 0 0
87 2 0.0098119999999999995 0.012898 0.013839000000000001 0 1 0 0
89 0 0.011575999999999999 0 0.010717000000000001 0 1 0 0
89 1 0.011575999999999999 0.0064720000000000003 0.020601000000000001 0.92325800000000002 1 1 1
89 2 0.011575999999999999 0.012945 0.020725 0.91378199999999998 1 1 1
90 0 0.01338 0 0.010737 0 1 0 0
90 1 0.01338 0.0065310000000000003 0.02035 0.92110099999999995 1 1 1
90 2 0.01338 0.014208999999999999 0.020133000000000002 0.91411200000000004 1 1 1
91 0 0.013804 0 0.010866000000000001 0 1 0 0
91 1 0.013804 0.0076860000000000001 0.020001000000000001 0.91347699999999998 1 1 1
91 2 0.013804 0.015341 0.020015999999999999 0.91133799999999998 1 1 1
93 0 0.014371 0 0.0022989999999999998 0 1 0 0
93 1 0.014371 0.007705 0.0077580000000000001 0 1 0 0
93 2 0.014371 0.015346 0.0076080000000000002 0 1 0 0
94 0 0.011417999999999999 0 0.00215 0 1 0 0
94 1 0.011417999999999999 0.0077140000000000004 0.0074479999999999998 0 1 0 0
94 2 0.011417999999999999 0.015345000000000001 0.0075890000000000003 0 1 0 0
95 0 0.011174 0 0.002065 0 1 0 0
95 1 0.011174 0.0077140000000000004 0.0095460000000000007 0 1 0 0
95 2 0.011174 0.015341 0.020666 0.92469299999999999 1 1 1
97 0 0.014855 0 0.020982000000000001 0.91685799999999995 1 1 1
97 1 0.014855 0.0065189999999999996 0.020663999999999998 0.91665799999999997 1 1 1
97 2 0.014855 0.012978 0.020175999999999999 0.90846199999999999 1 1 1
98 0 0.013355000000000001 0 0.011898000000000001 0 1 0 0
98 1 0.013355000000000001 0.0064729999999999996 0.020233000000000001 0.91489399999999999 1 1 1
98 2 0.013355000000000001 0.012945999999999999 0.020212000000000001 0.920852 1 1 1
99 0 0.014504 0 0.01206 0 1 0 0
99 1 0.014504 0.0078490000000000001 0.020631 0.92755699999999996 1 1 1
99 2 0.014504 0.014284 0.020077000000000001 0.90929199999999999 1 1 1
101 0 0.01366 0 0.012009000000000001 0 1 0 0
101 1 0.01366 0.0064949999999999999 0.011592 0 1 0 0
101 2 0.01366 0.012929 0.011344 0 1 0 0
102 0 0.011153 0 0.011338000000000001 0 1 0 0
102 1 0.011153 0.0065160000000000001 0.011466 0 1 0 0
102 2 0.011153 0.012968 0.01124 0 1 0 0
103 0 0.010012999999999999 0 0.011214 0 1 0 0
103 1 0.010012999999999999 0.0064939999999999998 0.011761000000000001 0 1 0 0
103 2 0.010012999999999999 0.012940999999999999 0.020032999999999999 0.84788699999999995 1 1 1
105 0 0.012253999999999999 0 0.011880999999999999 0 1 0 0
105 1 0.012253999999999999 0.006483 0.014361000000000001 0 1 0 0
105 2 0.012253999999999999 0.012916 0.013864 0 1 0 0
106 0 0.010552000000000001 0 0.011214 0 1 0 0
106 1 0.010552000000000001 0.0064799999999999996 0.014041 0 1 0 0
106 2 0.010552000000000001 0.012919 0.01391 0 1 0 0
107 0 0.0097280000000000005 0 0.010531 0 1 0 0
107 1 0.0097280000000000005 0.0065110000000000003 0.013972999999999999 0 1 0 0
107 2 0.0097280000000000005 0.012952999999999999 0.013779 0 1 0 0
109 0 0.011639 0 0.010788000000000001 0 1 0 0
109 1 0.011639 0.0064809999999999998 0.020396999999999998 0.92486299999999999 1 1 1
109 2 0.011639 0.014114 0.020355999999999999 0.91611299999999996 1 1 1
110 0 0.014165000000000001 0 0.010824 0 1 0 0
110 1 0.014165000000000001 0.0076249999999999998 0.019897999999999999 0.91746000000000005 1 1 1
110 2 0.014165000000000001 0.015269 0.019900999999999999 0.91327700000000001 1 1 1
111 0 0.013396 0 0.010694 0 1 0 0
111 1 0.013396 0.0076819999999999996 0.020029000000000002 0.91834099999999996 1 1 1
111 2 0.013396 0.014151 0.019775000000000001 0.91253200000000001 1 1 1
113 0 0.013195999999999999 0 0.0023679999999999999 0 1 0 0
113 1 0.013195999999999999 0.0064910000000000002 0.0075929999999999999 0 1 0 0
113 2 0.013195999999999999 0.012966 0.0075890000000000003 0 1 0 0
114 0 0.011653 0 0.0020969999999999999 0 1 0 0
114 1 0.011653 0.0065380000000000004 0.0074180000000000001 0 1 0 0
114 2 0.011653 0.013009 0.0076790000000000001 0 1 0 0
115 0 0.009953 0 0.0020600000000000002 0 1 0 0
115 1 0.009953 0.0065250000000000004 0.0095420000000000001 0 1 0 0
115 2 0.009953 0.012980999999999999 0.020535000000000001 0.91831399999999996 1 1 1
117 0 0.012904000000000001 0 0.021004999999999999 0.922489 1 1 1
