case_id configuration_id profile d_bin_index epoch_index lane stage candidate_converged candidate_finite scalar_certificate residual ambiguous_roots oracle_tier candidate_positive oracle_positive candidate_physical oracle_physical candidate_real_soft oracle_real_soft candidate_complex_soft oracle_complex_soft positive_radius_maxdiff soft_radius_maxdiff candidate_cells oracle_cells candidate_topology_status oracle_topology_status rtol candidate_stop oracle_stop candidate_value_converged oracle_value_converged candidate_mu oracle_mu mu_absdiff local_attempts local_successes local_max_shift event_build_ms positive_certificate positive_count positive_certificate_ms positive_reason
93 93 linear 0 23 warm d14real 1 1 1 3.558825171127403e-21 0 0 6 6 6 6 0 0 4 4 3.469446951953615e-18 0.0 12 12 0 0 0.0001 4 0 0 1 0.0 1.2896512285723003 1.2896512285723003 0 0 0.0 0.0665929999999999 0 0 0.0 Unattempted
93 93 uniform 0 23 warm d14real 1 1 1 3.558825171127403e-21 0 0 6 6 6 6 0 0 4 4 3.469446951953615e-18 0.0 12 12 0 0 0.001 4 0 0 1 0.0 1.2735079007860393 1.2735079007860393 0 0 0.0 0.066705 0 0 0.0 Unattempted
93 93 uniform 0 23 warm d14real 1 1 1 3.558825171127403e-21 0 0 6 6 6 6 0 0 4 4 3.469446951953615e-18 0.0 12 12 0 0 0.0001 4 0 0 1 0.0 1.273507941157126 1.273507941157126 0 0 0.0 0.066705 0 0 0.0 Unattempted
144 144 linear 2 7 warm d14real 0 1 0 0.2372558088465001 4 1 14 10 11 10 3 0 0 2 -1.0 -1.0 19 17 0 0 0.001 5 0 0 1 0.0 32.57544268132556 32.57544268132556 0 0 0.0 0.205937 0 0 0.0 Unattempted
144 144 linear 2 7 warm d14real 0 1 0 0.2372558088465001 4 1 14 10 11 10 3 0 0 2 -1.0 -1.0 19 17 0 0 0.0001 5 0 0 1 0.0 32.575441928621764 32.575441928621764 0 0 0.0 0.205937 0 0 0.0 Unattempted
144 144 uniform 2 7 warm d14real 0 1 0 0.2372558088465001 4 1 14 10 11 10 3 0 0 2 -1.0 -1.0 19 17 0 0 0.001 5 0 0 1 0.0 33.607962714553764 33.607962714553764 0 0 0.0 0.2059779999999999 0 0 0.0 Unattempted
144 144 uniform 2 7 warm d14real 0 1 0 0.2372558088465001 4 1 14 10 11 10 3 0 0 2 -1.0 -1.0 19 17 0 0 0.0001 5 0 0 1 0.0 33.607962327049016 33.607962327049016 0 0 0.0 0.2059779999999999 0 0 0.0 Unattempted
152 152 linear 0 0 warm d14real 0 1 0 1.4888064955403522e-06 7 2 3 6 2 6 1 0 4 2 -1.0 -1.0 12 13 0 0 0.001 0 0 1 1 5.059813925901738 5.059752227801808 6.169809992950803e-05 0 0 0.0 0.102677 0 0 0.0 Unattempted
152 152 linear 0 0 warm d14real 0 1 0 1.4888064955403522e-06 7 2 3 6 2 6 1 0 4 2 -1.0 -1.0 12 13 0 0 0.0001 0 0 1 1 5.059745095052153 5.059747244294972 2.1492428174951783e-06 0 0 0.0 0.102677 0 0 0.0 Unattempted
152 152 linear 0 0 warm qf_warm 0 1 1 2.903596820459019e-23 0 2 6 6 5 6 1 0 2 2 5.960147669877686e-09 0.0 13 13 0 0 0.001 0 0 1 1 5.059752227804 5.059752227801808 2.192024339819909e-12 0 0 0.0 0.00991 1 6 1.194278 Certified
152 152 linear 0 0 warm qf_warm 0 1 1 2.903596820459019e-23 0 2 6 6 5 6 1 0 2 2 5.960147669877686e-09 0.0 13 13 0 0 0.0001 0 0 1 1 5.059747244297163 5.059747244294972 2.191136161400209e-12 0 0 0.0 0.00991 1 6 1.194278 Certified
152 152 linear 4 0 warm d14real 0 1 0 1.4214187490827505e-18 6 1 4 6 4 6 0 0 5 4 -1.0 -1.0 12 13 0 0 0.001 0 0 1 1 1.6562483053604695 1.656248305775769 4.1529957250929773e-10 0 0 0.0 0.006529 0 0 0.0 Unattempted
152 152 linear 4 0 warm d14real 0 1 0 1.4214187490827505e-18 6 1 4 6 4 6 0 0 5 4 -1.0 -1.0 12 13 0 0 0.0001 0 0 1 1 1.6562480876609813 1.6562480880762809 4.1529957250929773e-10 0 0 0.0 0.006529 0 0 0.0 Unattempted
152 152 uniform 0 0 warm d14real 0 1 0 1.4888064955403522e-06 7 2 3 6 2 6 1 0 4 2 -1.0 -1.0 12 13 0 0 0.001 0 0 1 1 4.735497101254878 4.735487061822685 1.003943219313186e-05 0 0 0.0 0.108061 0 0 0.0 Unattempted
152 152 uniform 0 0 warm d14real 0 1 0 1.4888064955403522e-06 7 2 3 6 2 6 1 0 4 2 -1.0 -1.0 12 13 0 0 0.0001 0 0 1 1 4.735512445196169 4.735511316333988 1.1288621806215815e-06 0 0 0.0 0.108061 0 0 0.0 Unattempted
152 152 uniform 0 0 warm qf_warm 0 1 1 2.903596820459019e-23 0 2 6 6 5 6 1 0 2 2 5.960147669877686e-09 0.0 13 13 0 0 0.001 0 0 1 1 4.7354870618256095 4.735487061822685 2.9247715360725124e-12 0 0 0.0 0.0100129999999999 1 6 1.178024 Certified
152 152 uniform 0 0 warm qf_warm 0 1 1 2.903596820459019e-23 0 2 6 6 5 6 1 0 2 2 5.960147669877686e-09 0.0 13 13 0 0 0.0001 0 0 1 1 4.735511316336913 4.735511316333988 2.9247715360725124e-12 0 0 0.0 0.0100129999999999 1 6 1.178024 Certified
152 152 uniform 4 0 warm d14real 0 1 0 1.4214187490827505e-18 6 1 4 6 4 6 0 0 5 4 -1.0 -1.0 12 13 0 0 0.001 0 0 1 1 1.6622302749630111 1.6622302753792662 4.1625503044429024e-10 0 0 0.0 0.00632 0 0 0.0 Unattempted
152 152 uniform 4 0 warm d14real 0 1 0 1.4214187490827505e-18 6 1 4 6 4 6 0 0 5 4 -1.0 -1.0 12 13 0 0 0.0001 0 0 1 1 1.6622299058171583 1.6622299062334134 4.1625503044429024e-10 0 0 0.0 0.00632 0 0 0.0 Unattempted
203 203 linear 3 0 warm d14real 0 1 0 6.63283681713194e-28 2 1 4 6 4 6 0 0 5 3 -1.0 -1.0 12 12 0 0 0.001 4 0 0 1 0.0 2.102293688876713 2.102293688876713 0 0 0.0 0.0065189999999999 0 0 0.0 Unattempted
203 203 linear 3 0 warm d14real 0 1 0 6.63283681713194e-28 2 1 4 6 4 6 0 0 5 3 -1.0 -1.0 12 12 0 0 0.0001 4 0 0 1 0.0 2.102293688957916 2.102293688957916 0 0 0.0 0.0065189999999999 0 0 0.0 Unattempted
203 203 linear 4 0 warm d14real 0 1 0 5.161977965095548e-27 6 1 4 6 4 6 0 0 5 3 -1.0 -1.0 12 12 0 0 0.001 0 0 1 1 1.923031290764588 1.9230314665042487 1.7573966126782636e-07 0 0 0.0 0.006692 0 0 0.0 Unattempted
203 203 linear 4 0 warm d14real 0 1 0 5.161977965095548e-27 6 1 4 6 4 6 0 0 5 3 -1.0 -1.0 12 12 0 0 0.0001 0 0 1 1 1.9230312431792649 1.9230314189189264 1.7573966126782636e-07 0 0 0.0 0.006692 0 0 0.0 Unattempted
203 203 uniform 3 0 warm d14real 0 1 0 6.63283681713194e-28 2 1 4 6 4 6 0 0 5 3 -1.0 -1.0 12 12 0 0 0.001 4 0 0 1 0.0 2.112540386786972 2.112540386786972 0 0 0.0 0.006707 0 0 0.0 Unattempted
203 203 uniform 3 0 warm d14real 0 1 0 6.63283681713194e-28 2 1 4 6 4 6 0 0 5 3 -1.0 -1.0 12 12 0 0 0.0001 4 0 0 1 0.0 2.11254036372316 2.11254036372316 0 0 0.0 0.006707 0 0 0.0 Unattempted
203 203 uniform 4 0 warm d14real 0 1 0 5.161977965095548e-27 6 1 4 6 4 6 0 0 5 3 -1.0 -1.0 12 12 0 0 0.001 0 0 1 1 1.9302935305381528 1.9302937176365569 1.870984038809809e-07 0 0 0.0 0.0067689999999999 0 0 0.0 Unattempted
203 203 uniform 4 0 warm d14real 0 1 0 5.161977965095548e-27 6 1 4 6 4 6 0 0 5 3 -1.0 -1.0 12 12 0 0 0.0001 0 0 1 1 1.9302935305368425 1.9302937176352464 1.870984038809809e-07 0 0 0.0 0.0067689999999999 0 0 0.0 Unattempted
