case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes
54 uniform 4 0 0.34700999999999999 1.0867663795891014 1 57 0.22750200000000001 0.010116 0.091034999999999977 0.0020709999999999999 0.00056899999999999995 0.0031480000000000002 0.011136 0.069348999999999994 0.024967 0 0.028898 0.00080699999999999999 0.00063700000000000009 0.001196 0.0037920000000000002 0.068937999999999999 0.013560999999999998 0 0 0 0 0
54 uniform 4 7 0.26613399999999998 1.1019332255323044 1 58 0.14357500000000001 0.0093699999999999999 0.093172999999999978 0.0023770000000000002 0.00071400000000000001 0.0028110000000000001 0.010722000000000001 0.0047530000000000003 0.010725 0 0.027823000000000001 0.00079799999999999999 0.00063500000000000004 0.0011360000000000001 0.0035979999999999996 0.071339 0.013173999999999998 0 0 1 1 1
54 uniform 4 15 0.26340999999999998 1.1229494413156349 1 58 0.15323999999999999 0.0095130000000000006 0.080348000000000017 0.0025850000000000005 0.00067700000000000008 0.0029919999999999999 0.010569 0.0045339999999999998 0.021434000000000002 0 0.027196000000000001 0.00075100000000000004 0.00057600000000000001 0.0011410000000000001 0.0037869999999999996 0.058739999999999994 0.012914999999999999 0 0 2 1 1
54 uniform 4 23 0.31708399999999998 1.1488114199825257 1 73 0.159969 0.0093729999999999994 0.12077900000000003 0.0034039999999999999 0.001 0.0028730000000000001 0.010806 0.0051200000000000004 0.022009000000000001 0 0.032835999999999997 0.000852 0.00060400000000000004 0.0010839999999999999 0.0036710000000000002 0.088328999999999991 0.020733999999999999 0 0 3 2 2
55 linear 0 0 0.92120500000000005 3216.2311169186414 1 137 0.45938000000000001 0.012818 0.38820499999999991 0.010797000000000001 0.0017690000000000002 0.003065 0.010848 0.187366 0.032104000000000001 0 0.026610999999999999 0.00078799999999999996 0.10080800000000001 0.00059900000000000003 0.0034429999999999999 0.18783300000000006 0.096703000000000192 0.027021999999999997 0 0 0 0
55 linear 0 7 1.003493 3073.6722869363566 1 137 0.46992299999999998 0.013313 0.46110099999999998 0.010059999999999999 0.001439 0.0027409999999999999 0.010564 0.051168999999999999 0.021186 0 0.026121999999999999 0.00080500000000000005 0.25944200000000006 0.00055900000000000004 0.0035360000000000001 0.26459099999999997 0.093426000000000078 0.02712899999999999 0 1 54 54
55 linear 0 15 0.93474900000000005 2902.6915732450343 1 121 0.46775 0.014846 0.39787300000000003 0.0085630000000000012 0.001333 0.0025999999999999999 0.010227999999999999 0.051195999999999998 0.031616999999999999 0 0.025725000000000001 0.00085999999999999998 0.252303 0.00047399999999999997 0.0033300000000000005 0.22358399999999998 0.076318000000000039 0.023404999999999992 0 2 54 54
55 linear 0 23 1.0674410000000001 2726.7699119964054 1 145 0.50952200000000003 0.014374 0.47843799999999992 0.009751000000000001 0.0016930000000000001 0.002653 0.0099839999999999998 0.051175999999999999 0.033128999999999999 0 0.02571 0.00073200000000000001 0.29569400000000001 0.00047100000000000001 0.0032469999999999999 0.27307799999999999 0.096346000000000001 0.027966999999999975 0 3 53 53
55 linear 1 0 0.49850899999999998 1504.0444111383574 1 74 0.33912599999999998 0.011128000000000001 0.11884299999999998 0.0041789999999999996 0.001224 0.0026589999999999999 0.01027 0.187527 0.024646000000000001 0 0.026733 0.00078399999999999997 0.0019849999999999998 0.00125 0.0033789999999999996 0.060144999999999997 0.025515999999999997 0.010239 0 0 0 0
55 linear 1 7 0.42586400000000002 1331.0097077096634 1 74 0.197271 0.011047 0.18739700000000004 0.004431 0.00108 0.0025370000000000002 0.01001 0.050198 0.023290999999999999 0 0.026796 0.00086899999999999998 0.0018809999999999999 0.0011869999999999999 0.003552 0.12357999999999997 0.025554000000000021 0.010151000000000002 0 1 59 59
55 linear 1 15 0.35779 1112.1823211343283 1 59 0.19453100000000001 0.010669 0.12948299999999999 0.0033270000000000001 0.00093000000000000005 0.0026259999999999999 0.010562999999999999 0.048188000000000002 0.023522999999999999 0 0.027319 0.00086600000000000002 0.001846 0.0010839999999999999 0.0033669999999999998 0.088106000000000018 0.016818000000000003 0.0066720000000000026 0 2 47 47
55 linear 1 23 0.37664999999999998 869.0113944011606 1 67 0.18953400000000001 0.0098440000000000003 0.14947300000000005 0.0041970000000000002 0.00082399999999999986 0.0025660000000000001 0.0098890000000000002 0.044624999999999998 0.023375 0 0.026879 0.00082100000000000001 0.0018519999999999999 0.0010189999999999999 0.0033599999999999993 0.098346999999999962 0.020208999999999987 0.0073720000000000036 0 3 52 52
55 linear 2 0 0.60798300000000005 3.6628941814983658 1 60 0.467416 0.0089770000000000006 0.10662000000000002 0.0037590000000000002 0.0010790000000000001 0.0030100000000000001 0.011475000000000001 0.18670400000000001 0.023834000000000001 0 0.027555 0.00093199999999999999 0.13152099999999997 0.001248 0.0034260000000000002 0.050584000000000018 0.030075000000000001 0.0066650000000000043 0 0 0 0
55 linear 2 7 0.64299700000000004 3.4586786692015732 1 60 0.46779100000000001 0.0087419999999999998 0.14196700000000004 0.0034789999999999999 0.00085699999999999991 0.0031089999999999998 0.010992999999999999 0.055730000000000002 0.021787999999999998 0 0.026657 0.00084500000000000005 0.26917000000000002 0.0011980000000000001 0.0032029999999999997 0.086030999999999955 0.030243999999999976 0.0066490000000000004 0 1 37 37
55 linear 2 15 0.64149 3.2246085444768449 1 60 0.46899800000000003 0.0086289999999999995 0.14001399999999997 0.0031580000000000002 0.0008470000000000001 0.0025049999999999998 0.0097909999999999994 0.058734000000000001 0.020825 0 0.026422999999999999 0.00076400000000000003 0.27376299999999998 0.0010499999999999999 0.003212 0.083532000000000009 0.030229999999999996 0.0066710000000000007 0 2 38 38
55 linear 2 23 0.52827800000000003 2.9929228944050497 1 68 0.32392100000000001 0.0085299999999999994 0.16667399999999999 0.0043670000000000002 0.00087900000000000001 0.0025230000000000001 0.0091990000000000006 0.046995000000000002 0.020976000000000002 0 0.025589000000000001 0.00074799999999999997 0.13657 0.001003 0.00314 0.099788999999999975 0.030314999999999991 0.0068740000000000008 0 3 41 41
55 linear 3 0 0.74802199999999996 1.748045853137361 1 61 0.60262099999999996 0.0087480000000000006 0.10794899999999999 0.0043 0.00089099999999999997 0.0026319999999999998 0.0094719999999999995 0.194938 0.031671999999999999 0 0.026144000000000001 0.00086899999999999998 0.25747300000000001 0.001124 0.0032179999999999999 0.047456000000000012 0.026781999999999997 0.0060610000000000013 0 0 0 0
55 linear 3 7 0.48802899999999999 1.7543246681802578 1 61 0.305732 0.0083759999999999998 0.14610100000000004 0.003803 0.00084699999999999999 0.0025969999999999999 0.0097199999999999995 0.053233000000000003 0.031217000000000002 0 0.026342000000000001 0.00081599999999999999 0.105389 0.0010510000000000001 0.0031639999999999997 0.086651000000000006 0.025824 0.0060480000000000004 0 1 41 41
55 linear 3 15 0.50819599999999998 1.7616374163589565 1 61 0.32702999999999999 0.0111 0.14239500000000002 0.0037860000000000003 0.00073500000000000008 0.0022729999999999998 0.0086639999999999998 0.047445000000000001 0.020555 0 0.026033000000000001 0.00070299999999999996 0.146838 0.0009810000000000001 0.0031090000000000007 0.083432999999999979 0.025256000000000004 0.0060280000000000004 0 2 41 41
55 linear 3 23 0.55378300000000003 1.7691008691568062 1 61 0.37317600000000001 0.0083049999999999999 0.14496800000000004 0.0036750000000000003 0.00072800000000000002 0.0024390000000000002 0.0092560000000000003 0.052861999999999999 0.030703999999999999 0 0.025263000000000001 0.00070500000000000001 0.176563 0.00093099999999999997 0.0030920000000000001 0.085116999999999984 0.026228000000000012 0.0060650000000000027 0 3 40 40
55 linear 4 0 0.78465099999999999 1.7460485069392822 1 61 0.60754399999999997 0.0096150000000000003 0.13912600000000003 0.0036380000000000002 0.0010790000000000001 0.0024599999999999999 0.0095589999999999998 0.18587600000000001 0.056590000000000001 0 0.025862 0.00073300000000000004 0.24837200000000001 0.0011069999999999999 0.0033850000000000009 0.074231999999999979 0.028116000000000013 0.0062449999999999997 0 0 0 0
55 linear 4 7 0.53090400000000004 1.7235852764870154 1 61 0.34748200000000001 0.0084810000000000007 0.14681599999999997 0.003666 0.00079700000000000007 0.0025240000000000002 0.01076 0.056576000000000001 0.044041999999999998 0 0.025930999999999999 0.00077700000000000002 0.12920699999999999 0.0011169999999999999 0.0034269999999999999 0.082865000000000008 0.026971000000000016 0.0078529999999999954 0 1 34 34
55 linear 4 15 0.55241200000000001 1.7007223976564396 1 61 0.35551899999999997 0.0084489999999999999 0.16076899999999994 0.0036270000000000004 0.00072499999999999995 0.0025170000000000001 0.010555999999999999 0.053787000000000001 0.054708 0 0.026537999999999999 0.00082200000000000003 0.12931499999999999 0.0010280000000000001 0.0034360000000000007 0.098877000000000007 0.027400999999999988 0.006118000000000001 0 2 35 35
55 linear 4 23 0.52125299999999997 1.6803296089875916 1 61 0.33298299999999997 0.0082550000000000002 0.15168599999999999 0.0035860000000000002 0.00072900000000000005 0.0024320000000000001 0.0089689999999999995 0.049543999999999998 0.04104 0 0.025852 0.00080000000000000004 0.129329 0.001021 0.0031719999999999999 0.091725000000000015 0.025638999999999988 0.0060680000000000005 0 3 35 35
55 uniform 0 0 0.836059 3082.8921419002995 1 137 0.45791799999999999 0.012878000000000001 0.30565700000000007 0.010161999999999999 0.0015659999999999999 0.0028999999999999998 0.011037 0.18676799999999999 0.032177999999999998 0 0.026244 0.00083699999999999996 0.100538 0.00058200000000000005 0.003363000000000001 0.18426099999999998 0.096140000000000184 0 0 0 0 0
55 uniform 0 7 0.91530100000000003 2953.5166494356881 1 137 0.46512300000000001 0.012891 0.3787660000000001 0.0094299999999999991 0.001358 0.0027060000000000001 0.010669 0.051082000000000002 0.020858999999999999 0 0.026190999999999999 0.00084099999999999995 0.25886099999999995 0.00053799999999999996 0.0032529999999999994 0.26024399999999998 0.093245000000000175 0 0 1 54 54
55 uniform 0 15 0.88665099999999997 2798.8792657111426 1 129 0.47203200000000001 0.014822 0.34227899999999978 0.0087259999999999994 0.0015790000000000003 0.002598 0.010475999999999999 0.052560999999999997 0.031765000000000002 0 0.026051000000000001 0.00084099999999999995 0.25224100000000005 0.00052499999999999997 0.0034339999999999996 0.23724199999999998 0.081128000000000131 0 0 2 54 54
55 uniform 0 23 0.95572199999999996 2639.6974242180067 1 137 0.51142100000000001 0.014312 0.3725719999999999 0.0086400000000000001 0.001459 0.002601 0.0099740000000000002 0.051205000000000001 0.032784000000000001 0 0.025923000000000002 0.00070600000000000003 0.29557099999999997 0.000486 0.0033099999999999996 0.25474800000000003 0.091598000000000054 0 0 3 53 53
55 uniform 1 0 0.47081600000000001 1526.0227923877615 1 66 0.34313399999999999 0.011054 0.090177000000000021 0.0033800000000000002 0.0010059999999999999 0.0024810000000000001 0.010241999999999999 0.191884 0.024052 0 0.027147000000000001 0.00082700000000000004 0.00191 0.0012589999999999999 0.0033639999999999998 0.056049000000000009 0.023387999999999992 0 0 0 0 0
55 uniform 1 7 0.395758 1376.0964305779728 1 74 0.19654099999999999 0.010732999999999999 0.159304 0.0039519999999999998 0.00101 0.0024559999999999998 0.010050999999999999 0.050348999999999998 0.023269000000000001 0 0.027057000000000001 0.000812 0.0018579999999999998 0.001222 0.0033949999999999996 0.12207100000000001 0.025369000000000006 0 0 1 59 59
55 uniform 1 15 0.34661700000000001 1173.9303111133315 1 59 0.196404 0.010515999999999999 0.11718900000000002 0.0029620000000000002 0.00085300000000000003 0.0024499999999999999 0.0099570000000000006 0.048058999999999998 0.023748999999999999 0 0.027116999999999999 0.00082100000000000001 0.001902 0.001044 0.0035349999999999999 0.087998999999999952 0.016787 0 0 2 47 47
55 uniform 1 23 0.31857200000000002 921.22867685273934 1 51 0.190363 0.0097990000000000004 0.099169999999999994 0.0021910000000000002 0.00058299999999999997 0.0024819999999999998 0.0097579999999999993 0.044728999999999998 0.023334000000000001 0 0.026251 0.00086200000000000003 0.0018679999999999999 0.0010950000000000001 0.0032830000000000008 0.076701999999999992 0.014845999999999991 0 0 3 39 39
55 uniform 2 0 0.58616900000000005 3.783250454555307 1 60 0.46380500000000002 0.0089750000000000003 0.089574999999999974 0.0030999999999999999 0.0011540000000000001 0.002967 0.011353 0.183532 0.023955000000000001 0 0.027116000000000001 0.00090300000000000005 0.13150999999999999 0.001328 0.0031929999999999997 0.050543000000000012 0.030092999999999984 0 0 0 0 0
55 uniform 2 7 0.62666699999999997 3.5870473372312963 1 60 0.469945 0.0088299999999999993 0.12434099999999999 0.0028669999999999998 0.0010199999999999999 0.002934 0.015207999999999999 0.055808000000000003 0.023914999999999999 0 0.026501 0.00082299999999999995 0.266878 0.001196 0.0031869999999999997 0.085104999999999986 0.030261000000000003 0 0 1 37 37
55 uniform 2 15 0.62800400000000001 3.3516785161236311 1 60 0.47151100000000001 0.0088400000000000006 0.12377500000000005 0.0031160000000000003 0.00096400000000000001 0.0026770000000000001 0.0096450000000000008 0.058653999999999998 0.021052999999999999 0 0.026388999999999999 0.00068800000000000003 0.27512500000000001 0.001088 0.0031959999999999996 0.084328999999999987 0.030499999999999985 0 0 2 38 38
55 uniform 2 23 0.477103 3.1040072912512695 1 60 0.32003599999999999 0.0085319999999999997 0.12520399999999995 0.0028629999999999997 0.00089499999999999996 0.0025739999999999999 0.010000999999999999 0.046989000000000003 0.021484 0 0.026019 0.00075699999999999997 0.13680600000000001 0.0010809999999999999 0.0031730000000000005 0.085996000000000031 0.030236999999999993 0 0 3 37 37
55 uniform 3 0 0.69305000000000005 1.7491477074504109 1 45 0.60105500000000001 0.0084720000000000004 0.063028000000000001 0.0024510000000000001 0.00075200000000000006 0.0026029999999999998 0.0098539999999999999 0.19420499999999999 0.033550000000000003 0 0.026147 0.00082600000000000002 0.25761199999999995 0.0012279999999999999 0.00313 0.034303 0.021976000000000002 0 0 0 0 0
55 uniform 3 7 0.42433999999999999 1.7554748529576572 1 45 0.30579899999999999 0.0083389999999999992 0.090036000000000005 0.0024950000000000003 0.00064400000000000004 0.0026340000000000001 0.0097929999999999996 0.053107000000000001 0.030963000000000001 0 0.026617999999999999 0.00083100000000000003 0.10518499999999999 0.0011559999999999999 0.0031759999999999996 0.06216399999999999 0.021106 0 0 1 31 31
55 uniform 3 15 0.44677 1.762846062097883 1 45 0.328849 0.0082979999999999998 0.089585999999999957 0.0023109999999999997 0.00062199999999999994 0.002408 0.0090259999999999993 0.047322999999999997 0.020619999999999999 0 0.028022999999999999 0.00066799999999999997 0.14686199999999999 0.00097000000000000005 0.0030969999999999999 0.061694000000000006 0.020886999999999999 0 0 2 31 31
55 uniform 3 23 0.49007000000000001 1.7703716681915762 1 45 0.371394 0.0083129999999999992 0.090066000000000021 0.0023969999999999998 0.00060700000000000001 0.0023110000000000001 0.0088179999999999994 0.052988 0.030592999999999999 0 0.025315000000000001 0.00066200000000000005 0.176347 0.00093199999999999999 0.003117 0.061834999999999994 0.021205000000000005 0 0 3 30 30
55 uniform 4 0 0.72193099999999999 1.7476884888953794 1 45 0.60315399999999997 0.0082679999999999993 0.089630000000000029 0.0024839999999999997 0.00087500000000000002 0.0022659999999999998 0.0090480000000000005 0.18756500000000001 0.052415999999999997 0 0.025732000000000001 0.00076300000000000001 0.24837199999999998 0.0011039999999999999 0.0031429999999999995 0.059413999999999995 0.023073000000000003 0 0 0 0 0
55 uniform 4 7 0.46998099999999998 1.7249619615788798 1 45 0.34614600000000001 0.0084530000000000004 0.094867999999999994 0.0025609999999999999 0.00063999999999999994 0.0023609999999999998 0.010192 0.056667000000000002 0.043609000000000002 0 0.026029 0.00076599999999999997 0.12943500000000002 0.0010939999999999999 0.0034490000000000002 0.064671000000000006 0.023207000000000002 0 0 1 24 24
55 uniform 4 15 0.486203 1.7018667485302585 1 45 0.353072 0.0084639999999999993 0.104432 0.0024189999999999997 0.00064000000000000005 0.0024759999999999999 0.010253 0.053967000000000001 0.054571000000000001 0 0.02571 0.00077499999999999997 0.12912099999999999 0.0010399999999999999 0.003434 0.075102999999999989 0.022321000000000011 0 0 2 25 25
55 uniform 4 23 0.47019300000000003 1.6812939660339752 1 45 0.33706999999999998 0.0085059999999999997 0.102987 0.0023389999999999999 0.00059999999999999995 0.0022420000000000001 0.0097350000000000006 0.050750000000000003 0.044138999999999998 0 0.025496999999999999 0.00071400000000000001 0.128995 0.00091100000000000003 0.0033979999999999995 0.074539000000000022 0.021450000000000007 0 0 3 25 25
56 linear 0 0 0.53455799999999998 91.317025395733978 1 66 0.37618499999999999 0.012128999999999999 0.11895499999999999 0.0040440000000000007 0.001065 0.0032209999999999999 0.011525000000000001 0.17028399999999999 0.073000999999999996 0 0.026196000000000001 0.00081300000000000003 0.00084699999999999999 0.001158 0.0037960000000000003 0.056768999999999972 0.026329999999999992 0.0068750000000000052 0 0 0 0
56 linear 0 7 0.459171 106.63047445871261 1 74 0.24154999999999999 0.011480000000000001 0.17615800000000001 0.0042470000000000008 0.0010509999999999999 0.0028349999999999998 0.010855 0.051145999999999997 0.062554999999999999 0 0.0264 0.00085599999999999999 0.00084200000000000008 0.001078 0.0036209999999999997 0.10859099999999999 0.029727000000000007 0.0077300000000000034 0 1 55 55
56 linear 0 15 0.44364900000000002 123.02364883882791 1 74 0.23638400000000001 0.011243 0.16682599999999995 0.0040330000000000001 0.0010470000000000002 0.0025490000000000001 0.010260999999999999 0.050999000000000003 0.061782999999999998 0 0.025583999999999999 0.00085700000000000001 0.00083599999999999994 0.001134 0.0035249999999999999 0.099614999999999981 0.029310999999999993 0.007741000000000004 0 2 55 55
56 linear 0 23 0.48914999999999997 137.95930488244798 1 74 0.28047499999999997 0.011067 0.16841500000000009 0.0039150000000000001 0.000968 0.002428 0.0093080000000000003 0.047494000000000001 0.112162 0 0.025464000000000001 0.00074100000000000001 0.00083900000000000001 0.00099599999999999992 0.0034910000000000002 0.101969 0.028583000000000001 0.007714000000000003 0 3 55 55
56 linear 1 0 0.71065599999999995 112.94919400186518 1 75 0.47648099999999999 0.012326 0.19126400000000002 0.0046740000000000002 0.00094499999999999988 0.0026919999999999999 0.010030000000000001 0.17673700000000001 0.16467399999999999 0 0.026719 0.00074299999999999995 0.010109999999999999 0.000959 0.0036579999999999998 0.111899 0.038818999999999992 0.0078510000000000038 0 0 0 0
56 linear 1 7 0.58591599999999999 147.55139949039454 1 75 0.32701200000000002 0.012279 0.21652600000000005 0.0043800000000000002 0.0010170000000000001 0.0026519999999999998 0.0099850000000000008 0.050969 0.14368600000000001 0 0.026629 0.00082299999999999995 0.0030699999999999998 0.0010449999999999999 0.0033549999999999999 0.13611699999999999 0.039467999999999989 0.0078540000000000033 0 1 31 30
56 linear 1 15 0.63931000000000004 186.27878540127224 1 83 0.34758899999999998 0.011991 0.24717700000000015 0.0046639999999999997 0.0011220000000000002 0.0024510000000000001 0.0096749999999999996 0.051022999999999999 0.165219 0 0.025784999999999999 0.00076199999999999998 0.0098959999999999985 0.0010430000000000001 0.0034080000000000004 0.16027799999999989 0.043173999999999983 0.0088080000000000016 0 2 22 22
56 linear 1 23 0.62451999999999996 223.07167921948357 1 82 0.340503 0.012592000000000001 0.23951799999999998 0.0043159999999999995 0.0010300000000000001 0.0024650000000000002 0.010446 0.051096999999999997 0.155942 0 0.026141999999999999 0.00080699999999999999 0.0098720000000000006 0.001011 0.0034059999999999997 0.15404000000000004 0.042907999999999988 0.0087040000000000017 0 3 23 23
56 linear 2 0 0.51229599999999997 5.322543798179213 1 53 0.39182299999999998 0.0086969999999999999 0.086975999999999998 0.0036649999999999999 0.00084900000000000004 0.0028270000000000001 0.010115000000000001 0.16447800000000001 0.105091 0 0.026238999999999998 0.000812 0.00063199999999999997 0.001263 0.0034160000000000002 0.036635999999999988 0.020359999999999996 0.0052300000000000003 0 0 0 0
56 linear 2 7 0.45179799999999998 13.980389416004089 1 67 0.26803300000000002 0.011252 0.14540100000000003 0.0035720000000000001 0.0011410000000000001 0.0027859999999999998 0.009672 0.046119 0.095074000000000006 0 0.026098 0.00082700000000000004 0.00081200000000000011 0.0010499999999999999 0.0036389999999999994 0.081584000000000018 0.029260999999999992 0.0068930000000000042 0 1 44 44
56 linear 2 15 0.43476599999999999 26.534585596775766 1 67 0.26038499999999998 0.011214999999999999 0.13638399999999995 0.0035799999999999998 0.00090800000000000006 0.0025969999999999999 0.0094070000000000004 0.051359000000000002 0.084517999999999996 0 0.025742999999999999 0.00079799999999999999 0.00087099999999999992 0.0010349999999999999 0.0035630000000000006 0.067905999999999994 0.028766000000000003 0.0087410000000000005 0 2 36 36
56 linear 2 23 0.476767 39.850340491177128 1 67 0.29990699999999998 0.011435000000000001 0.13754500000000003 0.003986 0.00117 0.0025699999999999998 0.0093109999999999998 0.045955000000000003 0.12668099999999999 0 0.025770000000000001 0.00076800000000000002 0.00087599999999999993 0.0010809999999999999 0.0036510000000000002 0.077554999999999999 0.025381000000000008 0.0069140000000000026 0 3 34 34
56 linear 3 0 0.53917099999999996 207.50861304959483 1 53 0.34088400000000002 0.010253999999999999 0.15978300000000001 0.0042090000000000001 0.00079699999999999997 0.0030270000000000002 0.011053 0.18057899999999999 0.034909000000000003 0 0.026439000000000001 0.00092299999999999999 0.000602 0.0012310000000000001 0.0034359999999999998 0.10105500000000002 0.016505000000000002 0.0047500000000000016 0 0 0 0
56 linear 3 7 0.39782000000000001 216.5846923097445 1 53 0.20247000000000001 0.009691 0.16071499999999994 0.0035719999999999997 0.00066200000000000005 0.002797 0.010274999999999999 0.051411999999999999 0.031599000000000002 0 0.026099000000000001 0.00086700000000000004 0.00058599999999999993 0.001176 0.0033630000000000005 0.103215 0.016054000000000006 0.0047370000000000016 0 1 0 0
56 linear 3 15 0.39516299999999999 228.50270345116584 1 53 0.19836400000000001 0.0095189999999999997 0.16309899999999999 0.0033649999999999999 0.00057899999999999998 0.002346 0.0097000000000000003 0.051312000000000003 0.031536000000000002 0 0.025703 0.00075900000000000002 0.00060099999999999997 0.001029 0.0032399999999999994 0.10551999999999997 0.016248000000000009 0.0047360000000000015 0 2 0 0
56 linear 3 23 0.40867100000000001 242.58167077076874 1 53 0.19991999999999999 0.0097380000000000001 0.17410600000000001 0.0035609999999999999 0.00064900000000000005 0.0022889999999999998 0.0094739999999999998 0.051206000000000002 0.033426999999999998 0 0.024711 0.00076300000000000001 0.00061800000000000006 0.0011230000000000001 0.0033379999999999994 0.11581999999999999 0.016585000000000003 0.0047780000000000019 0 3 0 0
56 linear 4 0 0.72843800000000003 176.58624586526844 1 82 0.45890399999999998 0.01694 0.21862399999999999 0.0048659999999999997 0.001304 0.0030270000000000002 0.010662 0.176898 0.14540400000000001 0 0.026828999999999999 0.00081999999999999998 0.00099199999999999983 0.00076199999999999998 0.0038179999999999993 0.12714099999999995 0.047258000000000001 0.0087200000000000003 0 0 0 0
56 linear 4 7 0.61674899999999999 170.95309641759502 1 82 0.33561400000000002 0.016454 0.23131000000000015 0.004542 0.0012160000000000001 0.0026489999999999999 0.0098659999999999998 0.051116000000000002 0.15512200000000001 0 0.026037000000000001 0.00080900000000000004 0.0010120000000000001 0.00072400000000000003 0.0036949999999999995 0.14630299999999999 0.042486000000000017 0.0086770000000000059 0 1 29 29
56 linear 4 15 0.60913499999999998 165.35374563610935 1 82 0.32836700000000002 0.015977000000000002 0.2319490000000001 0.0043689999999999996 0.00108 0.0025769999999999999 0.0094039999999999992 0.051033000000000002 0.14442199999999999 0 0.025579000000000001 0.00069899999999999997 0.0010679999999999999 0.000718 0.0037619999999999997 0.14635799999999999 0.04314399999999996 0.0087029999999999989 0 2 31 30
56 linear 4 23 0.59984700000000002 160.46320905907208 1 82 0.32283899999999999 0.016216000000000001 0.22800699999999996 0.0042079999999999999 0.0010200000000000001 0.0025469999999999998 0.0093369999999999998 0.050906 0.14482500000000001 0 0.025398 0.00072000000000000005 0.00097000000000000005 0.00069300000000000004 0.0036869999999999997 0.14280299999999999 0.042887999999999982 0.0086920000000000001 0 3 34 33
56 uniform 0 0 0.52659199999999995 93.773433623439757 1 66 0.37413099999999999 0.012931 0.11191100000000001 0.0035120000000000004 0.00091499999999999991 0.0026410000000000001 0.010055 0.171346 0.075079999999999994 0 0.025732000000000001 0.00076900000000000004 0.00084000000000000003 0.001093 0.0039689999999999994 0.067771000000000026 0.031125000000000014 0 0 0 0 0
56 uniform 0 7 0.45973700000000001 107.32345396627596 1 66 0.24627099999999999 0.012215999999999999 0.17228500000000005 0.0030950000000000001 0.00087100000000000003 0.00362 0.0098189999999999996 0.052356 0.064487000000000003 0 0.025798999999999999 0.00086300000000000005 0.00085200000000000011 0.001098 0.0039529999999999999 0.11759799999999999 0.038799999999999987 0 0 1 47 47
56 uniform 0 15 0.41858200000000001 121.67523908887398 1 66 0.24759600000000001 0.012233000000000001 0.13238299999999997 0.003029 0.00078600000000000002 0.0035379999999999999 0.0097400000000000004 0.056533 0.064151 0 0.025316000000000002 0.00081899999999999996 0.00086799999999999996 0.0010989999999999999 0.0039489999999999994 0.09443600000000002 0.026857000000000002 0 0 2 47 47
56 uniform 0 23 0.44858999999999999 134.74336384435645 1 66 0.28694700000000001 0.011113 0.12501200000000001 0.0029390000000000002 0.00072900000000000005 0.0023879999999999999 0.010187 0.04854 0.11494600000000001 0 0.02564 0.00077099999999999998 0.00083900000000000001 0.00099500000000000001 0.0035159999999999996 0.089714000000000002 0.025390999999999986 0 0 3 47 47
56 uniform 1 0 0.67987500000000001 122.76069813122841 1 75 0.476489 0.012272 0.16097600000000001 0.0043740000000000003 0.00092899999999999992 0.0024780000000000002 0.0096139999999999993 0.17870800000000001 0.16436899999999999 0 0.026216 0.00076900000000000004 0.010132000000000002 0.00092599999999999996 0.0035569999999999998 0.11088299999999997 0.038850000000000003 0 0 0 0 0
56 uniform 1 7 0.551396 155.68747519194346 1 75 0.31874000000000002 0.012255 0.18861100000000006 0.0040000000000000001 0.00093899999999999995 0.002271 0.0092270000000000008 0.050936000000000002 0.14446899999999999 0 0.025853999999999999 0.00072199999999999999 0.003006 0.00095399999999999999 0.0035169999999999997 0.137908 0.039495000000000002 0 0 1 31 30
56 uniform 1 15 0.58274099999999995 190.98755209733517 1 75 0.347858 0.012028 0.19286899999999998 0.0041359999999999999 0.00089999999999999998 0.0023419999999999999 0.0090650000000000001 0.051013000000000003 0.16434499999999999 0 0.025995999999999998 0.00077300000000000003 0.0098779999999999996 0.001013 0.0034429999999999999 0.14333600000000002 0.038314999999999974 0 0 2 22 22
56 uniform 1 23 0.59397299999999997 223.64420176159658 1 82 0.34030500000000002 0.012704 0.20911800000000003 0.0041969999999999993 0.00093099999999999997 0.0023270000000000001 0.009129 0.050907000000000001 0.15490799999999999 0 0.025693000000000001 0.00078700000000000005 0.0098910000000000005 0.001088 0.0035159999999999996 0.15391799999999997 0.042951999999999976 0 0 3 23 23
56 uniform 2 0 0.46421000000000001 5.3225557883950163 1 37 0.38896799999999998 0.0085959999999999995 0.049870000000000012 0.0019219999999999999 0.00054999999999999992 0.0025839999999999999 0.0098720000000000006 0.16411700000000001 0.105841 0 0.025721000000000001 0.00091100000000000003 0.00063100000000000005 0.0012179999999999999 0.0033440000000000002 0.031619000000000008 0.012744000000000002 0 0 0 0 0
56 uniform 2 7 0.42795299999999997 17.254650452250115 1 67 0.26944000000000001 0.011429 0.120411 0.0032200000000000002 0.0010300000000000001 0.0024099999999999998 0.0092460000000000007 0.046178999999999998 0.095156000000000004 0 0.025963 0.00077200000000000001 0.00090999999999999989 0.0010790000000000001 0.0035790000000000001 0.081294999999999992 0.029131999999999998 0 0 1 44 44
56 uniform 2 15 0.40358899999999998 32.267134552269937 1 67 0.25879200000000002 0.011176999999999999 0.10678800000000002 0.0033370000000000001 0.00092299999999999999 0.0024559999999999998 0.0092390000000000007 0.050999999999999997 0.084351999999999996 0 0.025448999999999999 0.000812 0.00084899999999999993 0.0010560000000000001 0.0035029999999999996 0.067706999999999989 0.029045000000000001 0 0 2 36 36
