case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms
0 uniform 4 15 0.38093900000000003 2.4276525037042966 1 68 0.16521 0.010659 0.186081 0.004058 0.00078500000000000011 0.0026450000000000002 0.0079139999999999992 0.0079369999999999996 0.10079200000000001 0 0.014864 0.00076999999999999996 0.00057899999999999998 0.001024 0.0030539999999999999 0.144507 0.031252000000000009 0 0 2 28 23 0.0029420000000000002 1 0 0 10 0 0.13144700000000001 0.159834 0.001173 0.0037130000000000002 0.010591 2.1999999999999999e-05 0 1 1 8 0.0021007554509754668 1 67 28 39 2 9 11 0 8 103 28 4 36 0.134301
0 uniform 4 23 0.26044400000000001 2.3458220510894816 1 45 0.123095 0.01064 0.11166699999999999 0.0024510000000000001 0.00079900000000000001 0.0025200000000000001 0.0077159999999999998 0.00809 0.062102999999999998 0 0.011835999999999999 0.00087399999999999999 0.00057699999999999993 0.0010300000000000001 0.003019 0.085675000000000001 0.019188000000000004 0 0 3 19 18 0.0029229999999999998 1 0 0 10 0 0.089956999999999995 0.118022 0.0011609999999999999 0.003797 0.010323000000000001 2.4000000000000001e-05 0 1 1 8 0.059615655559615663 1 41 19 22 3 6 9 0 5 67 19 3 23 0.072098999999999996
1 linear 0 0 0.43411100000000002 43.386473901256721 1 67 0.289352 0.013056999999999999 0.11143699999999999 0.0045490000000000001 0.0010449999999999999 0.00299 0.0093980000000000001 0.18665699999999999 0.033759999999999998 0 0.012645999999999999 0.001052 0.0046289999999999994 0.001714 0.003434 0.046005000000000004 0.027782999999999995 0.0083069999999999984 0 0 0 0 0.002941 1 0 0 10 0 0.24110500000000001 0.28302100000000002 0.0011019999999999999 0.0035479999999999999 0.015872000000000001 2.4000000000000001e-05 0 0 0 0 0 0 65 53 12 3 4 7 0 4 143 53 5 9 0.036753000000000015
1 linear 0 7 0.26907199999999998 45.580868130123235 1 67 0.106965 0.011294 0.13173200000000002 0.0037340000000000003 0.001029 0.006058 0.0085089999999999992 0.0085780000000000006 0.031791 0 0.011837 0.00086600000000000002 0.0044229999999999998 0.0010300000000000001 0.003369 0.071426000000000003 0.028451000000000008 0.0070419999999999988 0 1 32 32 0.0030270000000000002 1 0 0 10 0 0.059885000000000001 0.101037 0.0012960000000000001 0.003235 0.014348 1.5999999999999999e-05 0 1 1 8 0.0013872962428649774 1 65 53 12 3 4 7 0 4 144 53 5 9 0.062222000000000006
1 linear 0 15 0.26208199999999998 47.482169432048735 1 67 0.100164 0.011158 0.13225999999999999 0.00348 0.00088499999999999994 0.0024480000000000001 0.0078890000000000002 0.0083899999999999999 0.032035000000000001 0 0.011351 0.00086399999999999997 0.0042009999999999999 0.000901 0.0032820000000000002 0.073290999999999967 0.027306999999999991 0.0070529999999999994 0 2 32 32 0.0029719999999999998 1 0 0 10 0 0.059208999999999998 0.095003000000000004 0.001183 0.003238 0.014125 2.4000000000000001e-05 0 1 1 8 0.0016236931762945359 1 65 53 12 3 4 7 0 4 145 53 5 9 0.064145999999999967
1 linear 0 23 0.25698399999999999 48.662953194529472 1 67 0.099504999999999996 0.011122999999999999 0.12784500000000001 0.0036149999999999997 0.000825 0.0023530000000000001 0.0077590000000000003 0.0083739999999999995 0.032312 0 0.011375 0.000825 0.0042009999999999999 0.00090899999999999998 0.0032850000000000002 0.06785999999999999 0.02830400000000001 0.0070529999999999994 0 3 32 32 0.0029619999999999998 1 0 0 10 0 0.059278999999999998 0.094448000000000004 0.00116 0.0030829999999999998 0.013882 2.3e-05 0 1 1 8 0.002303735500287887 1 65 53 12 3 4 7 0 4 145 53 5 9 0.058761999999999967
1 linear 1 0 0.65956400000000004 85.389445682910434 1 59 0.52469500000000002 0.011790999999999999 0.10644699999999997 0.003241 0.00092100000000000005 0.0027859999999999998 0.0086680000000000004 0.18842200000000001 0.083741999999999997 0 0.012368000000000001 0.00081599999999999999 0.192162 0.00091399999999999999 0.0035149999999999999 0.047605999999999982 0.026352999999999994 0.0061149999999999998 0 0 0 0 0.0029199999999999999 1 0 0 10 0 0.29175600000000002 0.51888000000000001 0.00077099999999999998 0.0034550000000000002 0.015668999999999999 2.6999999999999999e-05 0 0 0 0 0 0 53 40 13 2 4 6 0 4 138 40 5 14 0.030945999999999994
1 linear 1 7 0.49704999999999999 85.251867954852059 1 59 0.333673 0.011594 0.13587699999999997 0.002872 0.00076899999999999994 0.0025140000000000002 0.0080510000000000009 0.0087659999999999995 0.061346999999999999 0 0.011792 0.00088599999999999996 0.20600499999999999 0.00099599999999999992 0.0033600000000000006 0.075037000000000006 0.029153000000000012 0.0061070000000000013 0 1 32 32 0.0030100000000000001 1 0 0 10 0 0.089504 0.32814700000000002 0.0012260000000000001 0.0033050000000000002 0.014740999999999999 1.5999999999999999e-05 0 1 1 8 0.0020196009894104618 1 53 40 13 2 4 6 0 4 138 40 5 14 0.058424999999999991
1 linear 1 15 0.52758799999999995 85.046616417401879 1 59 0.36766599999999999 0.011083000000000001 0.13312100000000002 0.00282 0.00074800000000000008 0.0022720000000000001 0.0079190000000000007 0.0085220000000000001 0.100345 0 0.011121000000000001 0.00079900000000000001 0.20363299999999998 0.00087799999999999998 0.0033029999999999995 0.073172000000000001 0.028312000000000004 0.0061200000000000004 0 2 32 32 0.0029009999999999999 1 0 0 10 0 0.12698899999999999 0.36244999999999999 0.0012110000000000001 0.0029039999999999999 0.014211000000000001 2.5000000000000001e-05 0 1 1 8 0.00097742935125331607 1 53 40 13 2 4 6 0 4 137 40 5 14 0.056773999999999998
1 linear 1 23 4.4737660000000004 84.791391310569054 1 59 0.291325 0.011209 4.1489440000000002 0.0040949999999999997 0.0013680000000000001 0.002317 0.0076309999999999998 0.0084829999999999992 0.089962 0 0.011414000000000001 0.00090300000000000005 0.137271 0.00097999999999999997 0.003212 0.07997700000000002 0.027625000000000004 0.0067859999999999995 0 3 32 32 0.0029689999999999999 1 0 0 10 0 0.117481 0.28613899999999998 0.0011720000000000001 0.003431 0.013961000000000001 2.5000000000000001e-05 0 1 1 8 0.0025097781511563798 1 53 40 13 2 4 6 0 4 137 40 5 14 0.061821000000000008
1 linear 2 0 0.97851900000000003 68.841396263097877 1 90 0.76558499999999996 0.018319999999999999 0.16372700000000004 0.0065160000000000001 0.001351 0.0050010000000000002 0.014121 0.18454599999999999 0.086356000000000002 0 0.01805 0.001843 0.397675 0.0028310000000000002 0.004690999999999999 0.071802999999999992 0.047814000000000009 0.010154999999999996 0 0 0 0 0.0033010000000000001 1 0 0 10 0 0.30277599999999999 0.75492199999999998 0.0024480000000000001 0.0048390000000000004 0.017311 2.1999999999999999e-05 0 0 0 0 0 0 88 73 15 4 4 8 0 4 234 73 6 11 0.059422999999999976
1 linear 2 7 0.90994200000000003 61.726821096618707 1 98 0.67295099999999997 0.016188999999999999 0.18978900000000007 0.0065939999999999992 0.0014459999999999998 0.003643 0.0079240000000000005 0.010314 0.084101999999999996 0 0.013147000000000001 0.00089099999999999997 0.510351 0.00077800000000000005 0.003565 0.099338999999999997 0.048195999999999975 0.010711000000000004 0 1 35 35 0.0030950000000000001 1 0 0 10 0 0.11606900000000001 0.66460300000000005 0.0023 0.0029810000000000001 0.018353999999999999 1.7e-05 0 1 1 8 0.0060837603221081124 1 96 78 18 5 4 9 0 4 248 78 6 14 0.08650700000000007
1 linear 2 15 0.91572799999999999 57.52837415956558 1 98 0.67820599999999998 0.014312 0.19398899999999999 0.0059610000000000002 0.0013089999999999998 0.002379 0.0078009999999999998 0.0086350000000000003 0.089363999999999999 0 0.011516 0.00087600000000000004 0.52032900000000004 0.00067500000000000004 0.0035279999999999999 0.10449699999999999 0.047230999999999995 0.010702000000000003 0 2 35 35 0.0029489999999999998 1 0 0 10 0 0.11651300000000001 0.67178400000000005 0.001255 0.002598 0.017003000000000001 2.3e-05 0 1 1 8 0.0025496320755241386 1 96 77 19 4 4 8 0 4 240 77 6 15 0.091713000000000003
1 linear 2 23 0.79103999999999997 54.635942833419847 1 98 0.55531699999999995 0.014068000000000001 0.19350199999999998 0.0054229999999999999 0.0012700000000000001 0.0023270000000000001 0.0075789999999999998 0.0085509999999999996 0.10391599999999999 0 0.011197 0.00077200000000000001 0.38518200000000002 0.00068199999999999999 0.0034349999999999993 0.10298499999999999 0.047761000000000012 0.010699 0 3 33 33 0.0028839999999999998 1 0 0 10 0 0.130468 0.54987200000000003 0.0011490000000000001 0.0026740000000000002 0.016684000000000001 2.1999999999999999e-05 0 1 1 8 0.0016007360589165832 1 96 76 20 5 4 9 0 4 236 76 6 16 0.090310000000000015
1 linear 3 0 0.68088700000000002 39.628916313831432 1 99 0.45850000000000002 0.014815999999999999 0.17431500000000008 0.006901 0.0013479999999999998 0.0026259999999999999 0.0082760000000000004 0.183473 0.042002999999999999 0 0.011849 0.000834 0.16184499999999996 0.00072900000000000005 0.0037009999999999994 0.082823000000000022 0.045170000000000002 0.010818999999999999 0 0 0 0 0.0028960000000000001 1 0 0 10 0 0.244112 0.45258500000000002 0.00096900000000000003 0.0027190000000000001 0.026647000000000004 2.3e-05 0 0 0 0 0 0 88 70 18 4 4 8 0 4 203 70 5 24 0.051068000000000009
1 linear 3 7 0.52677499999999999 40.277993129560507 1 99 0.256469 0.014180999999999999 0.22394300000000009 0.0063379999999999999 0.0012229999999999999 0.0025669999999999998 0.0082550000000000002 0.0087180000000000001 0.041824 0 0.012075000000000001 0.00087200000000000005 0.14477400000000001 0.00062 0.0035169999999999997 0.13438200000000003 0.043920999999999967 0.010796000000000002 0 1 70 70 0.002983 1 0 0 10 0 0.069653999999999994 0.25078899999999998 0.0012179999999999999 0.0026259999999999999 0.017705000000000002 2.0999999999999999e-05 0 1 1 8 0.0017866798868598414 1 88 70 18 4 4 8 0 4 203 70 5 24 0.10290200000000004
1 linear 3 15 0.50247799999999998 41.074030933436454 1 99 0.232209 0.013832000000000001 0.22484100000000004 0.0057090000000000005 0.001325 0.0023809999999999999 0.00762 0.01495 0.051638999999999997 0 0.011553000000000001 0.00083799999999999999 0.10744100000000001 0.00059599999999999996 0.0034709999999999997 0.13349399999999997 0.045908999999999964 0.010806000000000003 0 2 70 70 0.0029489999999999998 1 0 0 10 0 0.084926000000000001 0.226826 0.001175 0.0025279999999999999 0.016973000000000002 2.1999999999999999e-05 0 1 1 8 0.010719079841755304 1 88 70 18 4 4 8 0 4 203 70 5 24 0.10212100000000003
1 linear 3 23 0.614506 41.937646541494267 1 99 0.34382299999999999 0.013632 0.22273399999999993 0.0058000000000000005 0.0011529999999999999 0.0022889999999999998 0.007626 0.0084469999999999996 0.041154000000000003 0 0.010803999999999999 0.00076499999999999995 0.23749999999999999 0.00062699999999999995 0.003340000000000001 0.13129099999999991 0.04607399999999999 0.010829 0 3 70 70 0.002931 1 0 0 10 0 0.066725999999999994 0.33857799999999999 0.0011590000000000001 0.0022659999999999998 0.016985999999999998 2.3e-05 0 1 1 8 0.0012160759946346501 1 88 70 18 4 4 8 0 4 203 70 5 24 0.099767000000000008
1 linear 4 0 0.434865 3.862039645317104 1 61 0.29389199999999999 0.0091350000000000008 0.11190699999999995 0.0034480000000000001 0.00083599999999999994 0.0026199999999999999 0.0080549999999999997 0.182174 0.052574999999999997 0 0.012106 0.00088400000000000002 0.002052 0.0020690000000000001 0.0030580000000000004 0.041698999999999993 0.02518299999999999 0.0054079999999999987 0 0 0 0 0.0029810000000000001 1 0 0 10 0 0.25470799999999999 0.28749999999999998 0.00092100000000000005 0.0038479999999999999 0.011545999999999999 2.3e-05 0 0 0 0 0 0 55 40 15 4 8 12 0 8 117 40 3 18 0.02913
1 linear 4 7 0.286883 3.8558056817096729 1 61 0.12517400000000001 0.0088979999999999997 0.13298099999999999 0.0035469999999999998 0.000776 0.0023270000000000001 0.0076709999999999999 0.0084919999999999995 0.061327 0 0.011414000000000001 0.00086600000000000002 0.0020489999999999996 0.001263 0.0029320000000000001 0.063113999999999976 0.024948999999999992 0.0054149999999999997 0 1 24 24 0.0029880000000000002 1 0 0 10 0 0.089283000000000001 0.119809 0.0012030000000000001 0.0037460000000000002 0.011029999999999998 2.3e-05 0 1 1 8 0.0014778408850040395 1 55 40 15 4 8 12 0 8 117 40 3 18 0.05104199999999999
1 linear 4 15 0.28693800000000003 3.8487264671009735 1 61 0.125884 0.008482 0.13295499999999993 0.0034669999999999996 0.00071600000000000006 0.002287 0.0074879999999999999 0.0086160000000000004 0.060731 0 0.011324000000000001 0.00085099999999999998 0.0020240000000000002 0.001126 0.0029450000000000001 0.063739000000000004 0.024295000000000001 0.0054109999999999991 0 2 24 24 0.0029489999999999998 1 0 0 10 0 0.088505 0.120855 0.0012160000000000001 0.0036099999999999999 0.010542000000000001 2.4000000000000001e-05 0 1 1 8 0.0022505468171169236 1 55 40 15 4 8 12 0 8 117 40 3 18 0.052984999999999983
1 linear 4 23 0.38985999999999998 3.8416950743619886 1 61 0.228105 0.0084569999999999992 0.13388200000000003 0.0035140000000000002 0.00072599999999999997 0.0023379999999999998 0.0073860000000000002 0.0085009999999999999 0.038928999999999998 0 0.011238 0.000754 0.13055600000000001 0.00098400000000000007 0.0028930000000000006 0.063561999999999994 0.025343000000000001 0.0054219999999999989 0 3 24 24 0.0028660000000000001 1 0 0 10 0 0.066233 0.223325 0.001291 0.003395 0.010371 2.5000000000000001e-05 0 1 1 8 0.0025145807324485183 1 55 40 15 4 8 12 0 8 117 40 3 18 0.051476000000000001
1 uniform 0 0 0.39357900000000001 41.922282457400435 1 67 0.27928900000000001 0.012054 0.082912000000000027 0.0038780000000000004 0.0011229999999999999 0.0024120000000000001 0.0079319999999999998 0.186415 0.030890000000000001 0 0.011679999999999999 0.00083699999999999996 0.0043040000000000005 0.0010970000000000001 0.003398 0.045020999999999978 0.027779999999999992 0 0 0 0 0 0.0029650000000000002 1 0 0 10 0 0.236017 0.27334599999999998 0.00087500000000000002 0.0031410000000000001 0.014731000000000001 2.1999999999999999e-05 0 0 0 0 0 0 65 53 12 3 4 7 0 4 143 53 5 9 0.035612999999999978
1 uniform 0 7 0.24356900000000001 43.987607710301795 1 67 0.104087 0.011306999999999999 0.10940699999999996 0.0034129999999999994 0.00096500000000000004 0.0084469999999999996 0.0075940000000000001 0.0085389999999999997 0.029744 0 0.011358 0.00082200000000000003 0.0043210000000000002 0.0010020000000000001 0.0034399999999999995 0.071069000000000007 0.028207000000000017 0 0 1 32 32 0.0029970000000000001 1 0 0 10 0 0.056870999999999998 0.098404000000000005 0.001276 0.003045 0.014145999999999999 2.4000000000000001e-05 0 1 1 8 0.0013872962428649774 1 65 53 12 3 4 7 0 4 144 53 5 9 0.061699999999999991
1 uniform 0 15 0.23464399999999999 45.910498225245647 1 67 0.095767000000000005 0.011174999999999999 0.10944000000000001 0.0032520000000000001 0.00088199999999999997 0.0022269999999999998 0.007515 0.0083309999999999999 0.029177999999999999 0 0.011082 0.00086899999999999998 0.0041600000000000005 0.00088199999999999997 0.0032209999999999999 0.072257000000000016 0.027112000000000008 0 0 2 32 32 0.0029970000000000001 1 0 0 10 0 0.056007000000000001 0.090661000000000005 0.001127 0.003199 0.013835999999999999 2.4000000000000001e-05 0 1 1 8 0.0016236931762945359 1 65 53 12 3 4 7 0 4 145 53 5 9 0.063281999999999977
1 uniform 0 23 0.23191700000000001 47.308632444160537 1 67 0.095892000000000005 0.011065 0.10620499999999998 0.003362 0.00085999999999999998 0.0021940000000000002 0.007404 0.0083560000000000006 0.029524999999999999 0 0.011055000000000001 0.00081300000000000003 0.0041929999999999997 0.00091200000000000005 0.0033169999999999996 0.067850000000000008 0.028241000000000013 0 0 3 32 32 0.0029450000000000001 1 0 0 10 0 0.055981000000000003 0.090622999999999995 0.0011310000000000001 0.0030200000000000001 0.014109 2.8e-05 0 1 1 8 0.002303735500287887 1 65 53 12 3 4 7 0 4 145 53 5 9 0.058681999999999998
1 uniform 1 0 0.62786200000000003 83.302701421144761 1 59 0.51763099999999995 0.011805 0.082469999999999988 0.0027239999999999999 0.000883 0.0025929999999999998 0.0084589999999999995 0.18518999999999999 0.082142000000000007 0 0.012144 0.000767 0.191913 0.00084400000000000002 0.0033809999999999995 0.047274999999999984 0.026317999999999994 0 0 0 0 0 0.0028649999999999999 1 0 0 10 0 0.286609 0.51202899999999996 0.00078899999999999999 0.0033189999999999999 0.015002 2.4000000000000001e-05 0 0 0 0 0 0 53 40 13 2 4 6 0 4 138 40 5 14 0.030981999999999999
1 uniform 1 7 0.46711399999999997 83.062707442079969 1 59 0.33038299999999998 0.011349 0.10956199999999999 0.0025899999999999999 0.00074299999999999995 0.0023830000000000001 0.0080079999999999995 0.0087749999999999998 0.059545000000000001 0 0.011455999999999999 0.00088500000000000004 0.20604499999999998 0.000977 0.0032699999999999999 0.073536000000000032 0.026911999999999998 0 0 1 32 32 0.0029870000000000001 1 0 0 10 0 0.087209999999999996 0.325017 0.00124 0.003101 0.014188999999999998 2.5999999999999998e-05 0 1 1 8 0.0020196009894104618 1 53 40 13 2 4 6 0 4 138 40 5 14 0.057049000000000009
1 uniform 1 15 4.576352 82.752218227224901 1 59 4.3877370000000004 0.014682000000000001 0.15247399999999994 0.0030709999999999995 0.00096600000000000006 0.0023749999999999999 0.0076689999999999996 0.0085369999999999994 0.098332000000000003 0 4.0195689999999997 0.0014519999999999999 0.20630099999999998 0.0017049999999999999 0.0044149999999999997 0.091549999999999992 0.046674 0 0 2 32 32 4.0084489999999997 1 0 0 10 0 4.1358329999999999 4.3791700000000002 0.0011509999999999999 0.0040419999999999996 0.01502 5.0000000000000002e-05 0 1 1 8 0.00097742935125331607 1 53 40 13 2 4 6 0 4 137 40 5 14 0.06794699999999998
1 uniform 1 23 0.45380500000000001 82.404374867057825 1 59 0.313583 0.012522999999999999 0.11216500000000006 0.0024499999999999999 0.00067000000000000002 0.004058 0.011624000000000001 0.011724 0.097170999999999993 0 0.012791 0.00088900000000000003 0.13708299999999998 0.001075 0.0035399999999999997 0.076516000000000015 0.025898999999999998 0 0 3 32 32 0.0031050000000000001 1 0 0 10 0 0.13194500000000001 0.307869 0.0026419999999999998 0.0034499999999999999 0.015215000000000001 2.4000000000000001e-05 0 1 1 8 0.0025097781511563798 1 53 40 13 2 4 6 0 4 137 40 5 14 0.058963999999999996
1 uniform 2 0 0.88429599999999997 70.367357907743497 1 90 0.72682999999999998 0.012201999999999999 0.12040199999999995 0.0047429999999999998 0.001157 0.0036740000000000002 0.0079950000000000004 0.18645600000000001 0.085034999999999999 0 0.012019999999999999 0.00090799999999999995 0.395011 0.00098700000000000003 0.0033119999999999994 0.063833999999999988 0.043019000000000016 0 0 0 0 0 0.0029499999999999999 1 0 0 10 0 0.29094399999999998 0.72059799999999996 0.00090200000000000002 0.0033600000000000001 0.015104000000000001 2.5999999999999998e-05 0 0 0 0 0 0 88 73 15 4 4 8 0 4 234 73 6 11 0.051361000000000004
1 uniform 2 7 0.84143500000000004 62.370752456032321 1 82 0.66419700000000004 0.016021000000000001 0.137796 0.0040850000000000001 0.0012199999999999999 0.0023749999999999999 0.0079699999999999997 0.0087930000000000005 0.079826999999999995 0 0.011730000000000001 0.00089099999999999997 0.51344600000000007 0.00074299999999999995 0.0035639999999999995 0.085818999999999993 0.039662999999999976 0 0 1 30 30 0.0030490000000000001 1 0 0 10 0 0.10755099999999999 0.65628799999999998 0.0012949999999999999 0.0029260000000000002 0.016947999999999998 2.1999999999999999e-05 0 1 1 8 0.0060837603221081124 1 80 64 16 3 4 7 0 4 204 64 6 12 0.074709000000000039
1 uniform 2 15 0.86318799999999996 57.896237569335817 1 82 0.68259800000000004 0.014317 0.14263499999999998 0.004143 0.0011280000000000001 0.0022460000000000002 0.0078150000000000008 0.008515 0.089397000000000004 0 0.011313999999999999 0.00089599999999999999 0.52498800000000001 0.00068599999999999998 0.0035699999999999998 0.09141100000000002 0.038866000000000012 0 0 2 30 30 0.0028760000000000001 1 0 0 10 0 0.116316 0.67683000000000004 0.001263 0.0027190000000000001 0.017678999999999997 2.3e-05 0 1 1 8 0.0025496320755241386 1 80 63 17 3 4 7 0 4 199 63 6 13 0.080295000000000005
1 uniform 2 23 0.73478699999999997 54.883089801390021 1 82 0.55614600000000003 0.014435 0.14172699999999999 0.0038169999999999996 0.0010219999999999999 0.0024629999999999999 0.0077799999999999996 0.008548 0.100702 0 0.011334 0.00079100000000000004 0.38468499999999994 0.00069999999999999999 0.0034740000000000001 0.089810000000000029 0.039379999999999984 0 0 3 28 28 0.0029290000000000002 1 0 0 10 0 0.12750700000000001 0.55046899999999999 0.001248 0.002712 0.020122000000000001 2.1999999999999999e-05 0 1 1 8 0.0016007360589165832 1 80 62 18 4 4 8 0 4 195 62 6 14 0.078834000000000015
1 uniform 3 0 0.59417799999999998 39.82384628362535 1 67 0.44833099999999998 0.014522999999999999 0.11036500000000003 0.0033119999999999998 0.00093700000000000001 0.0026389999999999999 0.0081849999999999996 0.18323700000000001 0.041681000000000003 0 0.011651999999999999 0.00085999999999999998 0.16187299999999996 0.00066600000000000003 0.0034980000000000002 0.071718000000000004 0.028503999999999998 0 0 0 0 0 0.0028400000000000001 1 0 0 10 0 0.243119 0.44275199999999998 0.00079199999999999995 0.0026770000000000001 0.018852000000000001 2.1999999999999999e-05 0 0 0 0 0 0 56 39 17 3 4 7 0 4 120 39 5 23 0.043896000000000011
1 uniform 3 7 0.42755599999999999 40.492608631519126 1 67 0.256907 0.013923 0.135404 0.0034459999999999998 0.00088200000000000008 0.0024169999999999999 0.0077289999999999998 0.0084370000000000001 0.044911 0 0.011393 0.00081300000000000003 0.144569 0.00058600000000000004 0.0034489999999999994 0.097251999999999963 0.028076000000000007 0 0 1 39 39 0.0029629999999999999 1 0 0 10 0 0.071481000000000003 0.25137900000000002 0.001219 0.002503 0.017517000000000001 2.5000000000000001e-05 0 1 1 8 0.0017866798868598414 1 56 39 17 3 4 7 0 4 120 39 5 23 0.069624000000000005
1 uniform 3 15 0.39451999999999998 41.315252213603593 1 67 0.22420399999999999 0.013636000000000001 0.13574700000000003 0.003323 0.00093000000000000005 0.0023779999999999999 0.0074590000000000004 0.0084880000000000008 0.051115000000000001 0 0.011304 0.00073999999999999999 0.10767299999999999 0.00058100000000000003 0.0033219999999999999 0.097702999999999998 0.027928999999999995 0 0 2 39 39 0.0029880000000000002 1 0 0 10 0 0.077434000000000003 0.21904100000000001 0.0010920000000000001 0.002457 0.016830999999999999 2.1999999999999999e-05 0 1 1 8 0.010719079841755304 1 56 39 17 3 4 7 0 4 120 39 5 23 0.070105999999999988
