# fair V2 pure finite-source kernel; HEAD=8a9f701; n_r=64; timer=flux_value_integrate only; LensParams/PrimaryFrame/classify_cells(D14+topology)/I-O outside timer; no epoch_value; mapping=LensParams{time,y,rho,1/q,s,true}; repeats=3 median
# case_id configuration_id profile d_bin_index epoch_index s q rho x y time u X reference v2_mu F0 F_half status_code status ms ratio_v2_over_reference relative_error
58 58 uniform 1 0 0.38376829546145558 0.0010582680790442783 0.36794051322780458 0.20956123100624444 0.17810370407896065 0.13597312836068354 0 -0.13556742796362731 5.0048512035564396 5.0054366679062712 2.12885980953976 0 0 OK 0.48154400000000003 1.0001169793718174 0.00011697937181738841
58 58 uniform 1 7 0.38376829546145558 0.0010582680790442783 0.36794051322780458 0.20956123100624444 0.17810370407896065 0.18076588649276409 0 -0.18036018609570786 4.8374226183198683 4.8379952560395321 2.0576453849399581 0 0 OK 0.52111600000000002 1.0001183766159887 0.00011837661598867049
58 58 uniform 1 15 0.38376829546145558 0.0010582680790442783 0.36794051322780458 0.20956123100624444 0.17810370407896065 0.23195761007228471 0 -0.23155190967522848 4.5637087806527932 4.5641698405706892 1.9411848320455822 0 0 OK 0.69311199999999995 1.0001010274625433 0.00010102746254332048
58 58 uniform 1 23 0.38376829546145558 0.0010582680790442783 0.36794051322780458 0.20956123100624444 0.17810370407896065 0.28314933365180533 0 -0.2827436332547491 4.1572772633802568 4.1576743181762197 1.7682984211691795 0 0 OK 0.62528899999999998 1.0000955083750271 9.5508375027172505e-05
58 58 uniform 2 0 0.38376829546145558 0.0010582680790442783 0.36794051322780458 2.5644893623579756 0.41585183480332349 2.4909012597124147 0 -2.4904955593153586 1.0310191164663927 1.03101958765353 0.43850243417862694 0 0 OK 0.147394 1.0000004570110581 4.5701105807081043e-07
58 58 uniform 2 7 0.38376829546145558 0.0010582680790442783 0.36794051322780458 2.5644893623579756 0.41585183480332349 2.5356940178444951 0 -2.535288317447439 1.0290885306531958 1.0290889799845155 0.4376813283796252 0 0 OK 0.14476900000000001 1.0000004366303834 4.3663038341527704e-07
58 58 uniform 2 15 0.38376829546145558 0.0010582680790442783 0.36794051322780458 2.5644893623579756 0.41585183480332349 2.5868857414240161 0 -2.5864800410269599 1.0271468568029536 1.0271472989199628 0.43685551296020847 0 0 OK 0.181892 1.0000004304321299 4.3043212983306084e-07
58 58 uniform 2 23 0.38376829546145558 0.0010582680790442783 0.36794051322780458 2.5644893623579756 0.41585183480332349 2.6380774650035366 0 -2.6376717646064805 1.0254019140333335 1.0254025434856113 0.43611345188380279 0 0 OK 0.186969 1.0000006138590822 6.1385908222089028e-07
58 58 uniform 3 0 0.38376829546145558 0.0010582680790442783 0.36794051322780458 1.7116867026883746 -0.15213901981026276 1.6380986000428137 0 -1.6376928996457574 1.1077068983402654 1.1077104714343617 0.47111979627330902 0 0 OK 0.416821 1.0000032256674594 3.2256674592620547e-06
58 58 uniform 3 7 0.38376829546145558 0.0010582680790442783 0.36794051322780458 1.7116867026883746 -0.15213901981026276 1.6828913581748943 0 -1.682485657777838 1.1000311076901235 1.1000344676195468 0.46785511886284264 0 0 OK 0.55804600000000004 1.0000030543949165 3.0543949165287202e-06
58 58 uniform 3 15 0.38376829546145558 0.0010582680790442783 0.36794051322780458 1.7116867026883746 -0.15213901981026276 1.7340830817544148 0 -1.7336773813573585 1.0920377826483181 1.0920411343737906 0.4644554782280394 0 0 OK 0.47453800000000002 1.0000030692394766 3.0692394766524062e-06
58 58 uniform 3 23 0.38376829546145558 0.0010582680790442783 0.36794051322780458 1.7116867026883746 -0.15213901981026276 1.7852748053339356 0 -1.7848691049368792 1.0848104736887145 1.0848137173171342 0.46138158903124848 0 0 OK 0.44573800000000002 1.0000029900415772 2.9900415771303894e-06
58 58 uniform 4 0 0.38376829546145558 0.0010582680790442783 0.36794051322780458 -0.40554207045899959 -0.58179384027244641 -0.47913017310456052 0 0.47953587350161675 1.6426873342879198 1.6428051088137461 0.69870063354993273 0 0 OK 0.16334399999999999 1.0000716962524565 7.1696252456551513e-05
58 58 uniform 4 7 0.38376829546145558 0.0010582680790442783 0.36794051322780458 -0.40554207045899959 -0.58179384027244641 -0.43433741497247996 0 0.43474311536953619 1.6903490609021132 1.6904713184282145 0.71897352573773576 0 0 OK 0.15928800000000001 1.0000723267926899 7.2326792689813541e-05
58 58 uniform 4 15 0.38376829546145558 0.0010582680790442783 0.36794051322780458 -0.40554207045899959 -0.58179384027244641 -0.38314569139295929 0 0.38355139179001552 1.7465134000624689 1.7466409843213593 0.74286301873679716 0 0 OK 0.16173799999999999 1.0000730508330975 7.3050833097418037e-05
58 58 uniform 4 23 0.38376829546145558 0.0010582680790442783 0.36794051322780458 -0.40554207045899959 -0.58179384027244641 -0.33195396781343867 0 0.3323596682104949 1.8033208981937912 1.803454061204097 0.76702616054766815 0 0 OK 0.16211600000000001 1.0000738432136174 7.3843213617296423e-05
59 59 linear 0 0 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.6077152278070606 -0.2684457369985454 1.5914662784049423 0.5 -1.5889540015751693 1.1895106174997481 1.1895230433431219 0.024538431076672324 0.016572949686508708 0 OK 0.390204 1.0000104461811361 1.0446181136168337e-05
59 59 linear 0 7 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.6077152278070606 -0.2684457369985454 1.6013569432584056 0.5 -1.5988446664286327 1.1884033097220157 1.1884141302186786 0.024504844196629814 0.016568211163821608 0 OK 0.39670699999999998 1.0000091050711273 9.1050711272682649e-06
59 59 linear 0 15 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.6077152278070606 -0.2684457369985454 1.6126605602337922 0.5 -1.6101482834040193 1.1860680064143854 1.1860731102166018 0.024452446525967026 0.016539700301254876 0 OK 0.27192300000000003 1.0000043031278045 4.3031278044840539e-06
59 59 linear 0 23 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.6077152278070606 -0.2684457369985454 1.6239641772091788 0.5 -1.6214519003794059 1.1826150406763654 1.1826231446117657 0.024385852338123539 0.016487059430648661 0 OK 0.40622000000000003 1.0000068525556682 6.8525556682075281e-06
59 59 linear 1 0 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.6537570146513152 0.27536273353846608 1.6375080652491969 0.5 -1.6349957884194239 1.1787824316224016 1.1787940403604102 0.024321067940433875 0.016419505271518968 0 OK 0.33809 1.0000098480751809 9.8480751809924278e-06
59 59 linear 1 7 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.6537570146513152 0.27536273353846608 1.6473987301026602 0.5 -1.6448864532728873 1.1737059493941842 1.173717317061409 0.0242353870808906 0.016329728324050816 0 OK 0.36802600000000002 1.0000096852769902 9.6852769901509896e-06
59 59 linear 1 15 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.6537570146513152 0.27536273353846608 1.6587023470780469 0.5 -1.6561900702482739 1.1668176557943348 1.1668285541384511 0.024121445313987924 0.01620558596379185 0 OK 0.38192199999999998 1.0000093402290084 9.3402290084933367e-06
59 59 linear 1 23 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.6537570146513152 0.27536273353846608 1.6700059640534335 0.5 -1.6674936872236605 1.1586735725951367 1.1586839668932651 0.023986711649217878 0.016058832666817336 0 OK 0.37351800000000002 1.0000089708597608 8.9708597609203272e-06
59 59 linear 2 0 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.5638213838494213 -0.21816937682332288 1.547572434447303 0.5 -1.54506015761753 1.1472001052739462 1.1472061823901922 0.023802930574232207 0.01584592737942923 0 OK 0.38907999999999998 1.0000052973463114 5.2973463113088317e-06
59 59 linear 2 7 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.5638213838494213 -0.21816937682332288 1.5574630993007663 0.5 -1.5549508224709934 1.1519195057294982 1.1519268431002141 0.023922971437231436 0.015889038362028603 0 OK 0.77820400000000001 1.0000063696904857 6.3696904856662662e-06
59 59 linear 2 15 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.5638213838494213 -0.21816937682332288 1.5687667162761529 0.5 -1.56625443944638 1.1560090946488704 1.156018477050035 0.02400206514443674 0.015951356561213857 0 OK 0.54392799999999997 1.0000081162001304 8.1162001303364395e-06
59 59 linear 2 23 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.5638213838494213 -0.21816937682332288 1.5800703332515396 0.5 -1.5775580564217666 1.1576779962579038 1.1576874720057526 0.024021934930080095 0.015989169295888471 0 OK 0.54546300000000003 1.0000081851325493 8.1851325493349541e-06
59 59 linear 3 0 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.6233234160543821 -0.1635451605553172 1.6070744666522638 0.5 -1.6045621898224909 1.0950969777538335 1.0950995571445568 0.022722815900988375 0.015125172937319759 0 OK 0.384799 1.0000023553993624 2.3553993624607727e-06
59 59 linear 3 7 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.6233234160543821 -0.1635451605553172 1.6169651315057272 0.5 -1.6144528546759542 1.0929146031810393 1.0929169980184461 0.022676931852187696 0.01509562505584062 0 OK 0.386382 1.0000021912392787 2.1912392787659743e-06
59 59 linear 3 15 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.6233234160543821 -0.1635451605553172 1.6282687484811138 0.5 -1.6257564716513409 1.0906242668607014 1.0906262622321865 0.022628526800124095 0.015064859459076704 0 OK 0.40113300000000002 1.0000018295682076 1.8295682076618296e-06
59 59 linear 3 23 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.6233234160543821 -0.1635451605553172 1.6395723654565004 0.5 -1.6370600886267275 1.0885566532121727 1.0885587971484882 0.022584652909184162 0.01503727921153133 0 OK 0.39311600000000002 1.0000019695220357 1.9695220356829177e-06
59 59 linear 4 0 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.521769563008923 0.39426993317551401 1.5055206136068047 0.5 -1.5030083367770317 1.1392582203863921 1.1392576236503462 0.023626561896774874 0.015747584081611227 0 OK 0.13040199999999999 0.9999994762065042 5.2379349583088594e-07
59 59 linear 4 7 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.521769563008923 0.39426993317551401 1.515411278460268 0.5 -1.5128990016304951 1.1378713980006854 1.1378707355511688 0.023598050465920294 0.015728162952402942 0 OK 0.134183 0.99999941781688362 5.8218311642177113e-07
59 59 linear 4 15 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.521769563008923 0.39426993317551401 1.5267148954356546 0.5 -1.5242026186058817 1.136330149341803 1.1363294955399368 0.023566404396394632 0.015706541869767238 0 OK 0.13309599999999999 0.99999942463740266 5.7536259737575153e-07
59 59 linear 4 23 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.521769563008923 0.39426993317551401 1.5380185124110413 0.5 -1.5355062355812683 1.1348242756812297 1.1348236235591667 0.023535521981783609 0.015685379494890156 0 OK 0.12873799999999999 0.99999942535414776 5.7464585221775445e-07
59 59 uniform 0 0 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.6077152278070606 -0.2684457369985454 1.5914662784049423 0 -1.5889540015751693 1.1833196078634527 1.1833312605630169 0.024538431076672324 0 0 OK 0.19661999999999999 1.0000098474659651 9.8474659650042176e-06
59 59 uniform 0 7 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.6077152278070606 -0.2684457369985454 1.6013569432584056 0 -1.5988446664286327 1.1817002115645581 1.181711580601617 0.024504844196629814 0 0 OK 0.20163400000000001 1.0000096209148037 9.620914803630545e-06
59 59 uniform 0 15 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.6077152278070606 -0.2684457369985454 1.6126605602337922 0 -1.6101482834040193 1.1791740766808874 1.1791847767696104 0.024452446525967026 0 0 OK 0.15882399999999999 1.0000090742231658 9.074223165741078e-06
59 59 uniform 0 23 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.6077152278070606 -0.2684457369985454 1.6239641772091788 0 -1.6214519003794059 1.1759626815108475 1.1759733659014593 0.024385852338123539 0 0 OK 0.208539 1.0000090856544852 9.0856544852908669e-06
59 59 uniform 1 0 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.6537570146513152 0.27536273353846608 1.6375080652491969 0 -1.6349957884194239 1.1728383446973694 1.1728492296132267 0.024321067940433875 0 0 OK 0.21265100000000001 1.000009280832185 9.280832185045818e-06
59 59 uniform 1 7 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.6537570146513152 0.27536273353846608 1.6473987301026602 0 -1.6448864532728873 1.1687066210267467 1.168717390898165 0.0242353870808906 0 0 OK 0.21338299999999999 1.0000092152052744 9.215205274335872e-06
59 59 uniform 1 15 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.6537570146513152 0.27536273353846608 1.6587023470780469 0 -1.6561900702482739 1.1632123015755544 1.1632227097492998 0.024121445313987924 0 0 OK 0.21238399999999999 1.0000089477851388 8.947785138805271e-06
59 59 uniform 1 23 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.6537570146513152 0.27536273353846608 1.6700059640534335 0 -1.6674936872236605 1.1567153626254856 1.1567253686244965 0.023986711649217878 0 0 OK 0.21091499999999999 1.0000086503554237 8.6503554238250694e-06
59 59 uniform 2 0 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.5638213838494213 -0.21816937682332288 1.547572434447303 0 -1.54506015761753 1.1478557891574102 1.1478627852567618 0.023802930574232207 0 0 OK 0.28606300000000001 1.0000060949288383 6.0949288383647075e-06
59 59 uniform 2 7 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.5638213838494213 -0.21816937682332288 1.5574630993007663 0 -1.5549508224709934 1.1536431672432961 1.1536515867203969 0.023922971437231436 0 0 OK 0.426676 1.0000072981640598 7.298164059654117e-06
59 59 uniform 2 15 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.5638213838494213 -0.21816937682332288 1.5687667162761529 0 -1.56625443944638 1.1574567227749084 1.1574657692961863 0.02400206514443674 0 0 OK 0.33291999999999999 1.0000078158613621 7.8158613621237263e-06
59 59 uniform 2 23 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.5638213838494213 -0.21816937682332288 1.5800703332515396 0 -1.5775580564217666 1.1584148141860531 1.1584239617095073 0.024021934930080095 0 0 OK 0.32960800000000001 1.0000078965870793 7.8965870793826668e-06
59 59 uniform 3 0 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.6233234160543821 -0.1635451605553172 1.6070744666522638 0 -1.6045621898224909 1.0957725765352857 1.0957757771734575 0.022722815900988375 0 0 OK 0.22354299999999999 1.0000029208963981 2.9208963980005473e-06
59 59 uniform 3 7 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.6233234160543821 -0.1635451605553172 1.6169651315057272 0 -1.6144528546759542 1.0935599954554283 1.0935630835771397 0.022676931852187696 0 0 OK 0.22799800000000001 1.0000028239161312 2.8239161310693135e-06
59 59 uniform 3 15 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.6233234160543821 -0.1635451605553172 1.6282687484811138 0 -1.6257564716513409 1.0912261356710127 1.0912288181509162 0.022628526800124095 0 0 OK 0.24443699999999999 1.0000024582254914 2.4582254913532901e-06
59 59 uniform 3 23 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.6233234160543821 -0.1635451605553172 1.6395723654565004 0 -1.6370600886267275 1.0891102491452309 1.089113061584837 0.022584652909184162 0 0 OK 0.229438 1.0000025823277381 2.5823277379858908e-06
59 59 uniform 4 0 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.521769563008923 0.39426993317551401 1.5055206136068047 0 -1.5030083367770317 1.1393576640068042 1.1393576543147179 0.023626561896774874 0 0 OK 0.095444000000000001 0.99999999149337693 8.5066231183272853e-09
59 59 uniform 4 7 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.521769563008923 0.39426993317551401 1.515411278460268 0 -1.5128990016304951 1.1379827404619238 1.1379827307383821 0.023598050465920294 0 0 OK 0.098932999999999993 0.99999999145545759 8.5445423764548642e-09
59 59 uniform 4 15 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.521769563008923 0.39426993317551401 1.5267148954356546 0 -1.5242026186058817 1.1364566533903635 1.1364566436292813 0.023566404396394632 0 0 OK 0.098199999999999996 0.99999999141095075 8.5890492485146764e-09
59 59 uniform 4 23 0.4746507574662156 0.0053210592502150912 0.081244747010592019 1.521769563008923 0.39426993317551401 1.5380185124110413 0 -1.5355062355812683 1.1349673925089567 1.1349673827023417 0.023535521981783609 0 0 OK 0.094019000000000005 0.9999999913595623 8.6404377255884489e-09
60 60 linear 0 0 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 -1.5908795975668089 0.0011943965530375115 -1.5922639071113924 0.5 1.5928950048578221 3.7976747890112752 3.7980036450670318 0.0005579479439242165 0.00039476142214511946 0 OK 1.5622419999999999 1.0000865940540007 8.659405400066595e-05
60 60 linear 0 7 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 -1.5908795975668089 0.0011943965530375115 -1.5914212839103417 0.5 1.5920523816567713 3.5980210641904722 3.5983443220902434 0.00052773205616401034 0.00037489381215247093 0 OK 1.484348 1.0000898432482757 8.9843248275673539e-05
60 60 linear 0 15 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 -1.5908795975668089 0.0011943965530375115 -1.5904582859662835 0.5 1.5910893837127131 3.3978081035320269 3.3980899098478234 0.00049823827802312505 0.00035415481750814302 0 OK 1.1292690000000001 1.0000829376784119 8.2937678412036572e-05
60 60 linear 0 23 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 -1.5908795975668089 0.0011943965530375115 -1.5894952880222253 0.5 1.5901263857686549 3.2160911796819098 3.2163291146740516 0.000471948670850796 0.00033485067908963395 0 OK 1.1262700000000001 1.0000739826636897 7.3982663689679966e-05
60 60 linear 1 0 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 -1.5896031354424154 -0.0038086395878765217 -1.590987444986999 0.5 1.5916185427334286 3.199327485164484 3.1996253557004235 0.00048362348749323212 0.00031898581180219397 0 OK 1.2550220000000001 1.0000931041093233 9.3104109323223673e-05
60 60 linear 1 7 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 -1.5896031354424154 -0.0038086395878765217 -1.5901448217859482 0.5 1.5907759195323778 3.0150343066121468 3.0152972270852549 0.00045551545974320019 0.00030085609178444951 0 OK 1.0644130000000001 1.0000872031447641 8.7203144764078991e-05
60 60 linear 1 15 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 -1.5896031354424154 -0.0038086395878765217 -1.58918182384189 0.5 1.5898129215883197 2.83543985549557 2.8356883901104366 0.00042849887621861836 0.0002828187371863075 0 OK 1.0092319999999999 1.0000876529313028 8.7652931302676626e-05
60 60 linear 1 23 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 -1.5896031354424154 -0.0038086395878765217 -1.5882188258978318 0.5 1.5888499236442615 2.6768463337406976 2.6770865011648506 0.00040469370728527795 0.00026683945112814097 0 OK 1.0128839999999999 1.000089720288059 8.9720288059041248e-05
60 60 linear 2 0 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 -1.5919628507447952 0.0087010281185745698 -1.5933471602893787 0.5 1.5939782580358084 2.22717974919976 2.2272755318037856 0.00034170821780370804 0.00021699220964916692 0 OK 0.54812799999999995 1.0000430062297665 4.3006229766571744e-05
60 60 linear 2 7 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 -1.5919628507447952 0.0087010281185745698 -1.592504537088328 0.5 1.5931356348347576 2.0743880741995682 2.0744681968036556 0.00032183084541449048 0.00019853866062186508 0 OK 0.48058400000000001 1.0000386246937514 3.8624693751348071e-05
60 60 linear 2 15 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 -1.5919628507447952 0.0087010281185745698 -1.5915415391442698 0.5 1.5921726368906994 1.8435541650799012 1.843592929706801 0.0002880713904144797 0.00017438426142044031 0 OK 0.46395199999999998 1.000021027115793 2.1027115792987121e-05
60 60 linear 2 23 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 -1.5919628507447952 0.0087010281185745698 -1.5905785412002116 0.5 1.5912096389466412 1.584644968093389 1.5846429399462345 0.00024070076963686427 0.0001567986305344015 0 OK 0.21317900000000001 0.99999872012520452 1.2798747954772315e-06
60 60 linear 3 0 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 0.0097550238639234742 0.0025150333391928989 0.0083707143193398996 0.5 -0.0077396165729102595 134.09207029438031 134.13007652952714 0.020424238786488597 0.013221589949682084 0 OK 0.84550099999999995 1.0002834338754216 0.00028343387542157305
60 60 linear 3 7 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 0.0097550238639234742 0.0025150333391928989 0.0092133375203907707 0.5 -0.0085822397739611297 119.1865102183317 119.21622025375108 0.018099380827030234 0.011805385001894861 0 OK 0.84247499999999997 1.0002492734736921 0.0002492734736921647
60 60 linear 3 15 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 0.0097550238639234742 0.0025150333391928989 0.01017633546444891 0.5 -0.0095452377180192689 106.11884678095785 106.14251090358621 0.016081287121892506 0.010544007039503294 0 OK 0.84362099999999995 1.0002229964171887 0.00022299641718880099
60 60 linear 3 23 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 0.0097550238639234742 0.0025150333391928989 0.011139333408507049 0.5 -0.010508235662077408 95.807118186371596 95.826656566447369 0.014498692946678538 0.0095389230647070344 0 OK 0.83390500000000001 1.0002039345347782 0.0002039345347781452
60 60 linear 4 0 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 -0.00051401493838881254 0.013800962590345635 -0.0018983244829723874 0.5 0.0025294222294020277 73.448572078659694 73.45402915900344 0.01108602280022495 0.0073395365449340239 0 OK 0.24509600000000001 1.0000742979773372 7.429797733714204e-05
60 60 linear 4 7 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 -0.00051401493838881254 0.013800962590345635 -0.0010557012819215157 0.5 0.0016867990283511562 74.169848220232538 74.175221549001279 0.011195493752272408 0.0074109729349796346 0 OK 0.24978600000000001 1.0000724462689041 7.2446268904120207e-05
60 60 linear 4 15 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 -0.00051401493838881254 0.013800962590345635 -9.2703337863376677e-05 0.5 0.00072380108429301706 74.656039251874148 74.660870442983622 0.011269206732280497 0.0074590824420350151 0 OK 0.24541399999999999 1.000064712663006 6.4712663006067446e-05
60 60 linear 4 23 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 -0.00051401493838881254 0.013800962590345635 0.00087029460619476233 0.5 -0.00023919685976512195 74.760261802676553 74.76497747664088 0.011284957776138806 0.00746944610350823 0 OK 0.25029099999999999 1.0000630772799697 6.3077279969586854e-05
60 60 uniform 0 0 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 -1.5908795975668089 0.0011943965530375115 -1.5922639071113924 0 1.5928950048578221 3.7067796680761322 3.7071262238219105 0.0005579479439242165 0 0 OK 0.84299800000000003 1.0000934924049474 9.3492404947313778e-05
60 60 uniform 0 7 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 -1.5908795975668089 0.0011943965530375115 -1.5914212839103417 0 1.5920523816567713 3.5060464664485456 3.5063653623263189 0.00052773205616401034 0 0 OK 0.82849700000000004 1.000090955975862 9.0955975861998698e-05
60 60 uniform 0 15 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 -1.5908795975668089 0.0011943965530375115 -1.5904582859662835 0 1.5910893837127131 3.3101226172254714 3.3104023525575936 0.00049823827802312505 0 0 OK 0.72054200000000002 1.0000845090543373 8.4509054337296598e-05
60 60 uniform 0 23 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 -1.5908795975668089 0.0011943965530375115 -1.5894952880222253 0 1.5901263857686549 3.1354670790756733 3.1357285443219012 0.000471948670850796 0 0 OK 0.73768299999999998 1.000083389568327 8.3389568327061299e-05
60 60 uniform 1 0 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 -1.5896031354424154 -0.0038086395878765217 -1.590987444986999 0 1.5916185427334286 3.213013294793396 3.2132985388075621 0.00048362348749323212 0 0 OK 0.73112699999999997 1.0000887777260767 8.8777726076734727e-05
60 60 uniform 1 7 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 -1.5896031354424154 -0.0038086395878765217 -1.5901448217859482 0 1.5907759195323778 3.0262777526657541 3.026542752883902 0.00045551545974320019 0 0 OK 0.65712099999999996 1.0000875663900692 8.7566390069276827e-05
60 60 uniform 1 15 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 -1.5896031354424154 -0.0038086395878765217 -1.58918182384189 0 1.5898129215883197 2.8467929751524701 2.8470387573003002 0.00042849887621861836 0 0 OK 0.63213600000000003 1.0000863365021535 8.6336502153601627e-05
60 60 uniform 1 23 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 -1.5896031354424154 -0.0038086395878765217 -1.5882188258978318 0 1.5888499236442615 2.6886409187721076 2.6888720914378603 0.00040469370728527795 0 0 OK 0.61930099999999999 1.0000859812346596 8.5981234659722659e-05
60 60 uniform 2 0 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 -1.5919628507447952 0.0087010281185745698 -1.5933471602893787 0 1.5939782580358084 2.2702825193992173 2.270382943265461 0.00034170821780370804 0 0 OK 0.310776 1.0000442340833731 4.4234083373122917e-05
60 60 uniform 2 7 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 -1.5919628507447952 0.0087010281185745698 -1.592504537088328 0 1.5931356348347576 2.1382266008516626 2.1383134030024884 0.00032183084541449048 0 0 OK 0.27205400000000002 1.0000405953937674 4.059539376753598e-05
60 60 uniform 2 15 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 -1.5919628507447952 0.0087010281185745698 -1.5915415391442698 0 1.5921726368906994 1.9139475010157376 1.9140083181011016 0.0002880713904144797 0 0 OK 0.28559499999999999 1.0000317757333113 3.1775733311236929e-05
60 60 uniform 2 23 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 -1.5919628507447952 0.0087010281185745698 -1.5905785412002116 0 1.5912096389466412 1.5992680236045669 1.5992677183091015 0.00024070076963686427 0 0 OK 0.13402500000000001 0.99999980910300157 1.9089699840588793e-07
60 60 uniform 3 0 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 0.0097550238639234742 0.0025150333391928989 0.0083707143193398996 0 -0.0077396165729102595 135.66421918302984 135.70303830580389 0.020424238786488597 0 0 OK 0.52004600000000001 1.000286141202211 0.00028614120221096142
60 60 uniform 3 7 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 0.0097550238639234742 0.0025150333391928989 0.0092133375203907707 0 -0.0085822397739611297 120.22589442831928 120.25618165542825 0.018099380827030234 0 0 OK 0.52017100000000005 1.0002519193327941 0.00025191933279422509
60 60 uniform 3 15 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 0.0097550238639234742 0.0025150333391928989 0.01017633546444891 0 -0.0095452377180192689 106.82345028004946 106.8475327341193 0.016081287121892506 0 0 OK 0.51933200000000002 1.000225441642324 0.00022544164232391305
60 60 uniform 3 23 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 0.0097550238639234742 0.0025150333391928989 0.011139333408507049 0 -0.010508235662077408 96.312575882012212 96.332436420043848 0.014498692946678538 0 0 OK 0.51370800000000005 1.0002062091876347 0.00020620918763471482
60 60 uniform 4 0 2.0792043765769086 0.00030362063866458009 0.0069215477229178741 -0.00051401493838881254 0.013800962590345635 -0.0018983244829723874 0 0.0025294222294020277 73.652533835249656 73.657921474809797 0.01108602280022495 0 0 OK 0.17516300000000001 1.0000731494122415 7.3149412241431462e-05
