case_id profile d_bin epoch target lane whole_ms topology_ms seed_ms band_ms mu reference relerr converged stop status support seeds bands probes nodes panels splits
0 linear 1 23 0.0001 seed-warm-value 19.198637999999999 5.6529199999999999 0.16398299999999999 5.4640529999999998 599.53771607552994 599.53614633227335 2.6182629124179245e-06 1 Converged OK 1 140 6 639 2913 13 10
0 linear 1 23 0.0001 d14-jac 3.7672699999999999 0.75942600000000005 0 0 599.53781278799636 599.53614633227335 2.7795750651669905e-06 1 Converged OK 0 0 0 0 503 9 1
0 linear 1 23 0.0001 seed-cold-jac 33.931930000000001 6.9180539999999997 1.316282 5.5799260000000004 599.53771607552994 599.53614633227335 2.6182629124179245e-06 1 Converged OK 1 140 6 639 3119 14 11
0 linear 1 23 0.0001 seed-warm-jac 25.422232000000001 5.4665169999999996 0.0021429999999999999 5.4337439999999999 599.53771607552994 599.53614633227335 2.6182629124179245e-06 1 Converged OK 1 140 6 639 3119 14 11
0 linear 2 0 0.001 d14-value 38.554395999999997 38.248164000000003 0 0 2.3667291605276097 2.3667306603356812 6.3370458525339136e-07 1 Converged OK 0 0 0 0 77 3 0
0 linear 2 0 0.001 seed-cold-value 1.9370309999999999 1.6656439999999999 1.3419460000000001 0.27751700000000001 2.3667291605276097 2.3667306603356812 6.3370458525339136e-07 1 Converged OK 1 3 6 59 77 3 0
0 linear 2 0 0.001 seed-warm-value 1.7532350000000001 1.5094540000000001 1.214747 0.25467800000000002 2.3667291605276097 2.3667306603356812 6.3370458525339136e-07 1 Converged OK 1 3 6 59 77 3 0
0 linear 2 0 0.001 d14-jac 39.683250999999998 38.207053999999999 0 0 2.3667291605276097 2.3667306603356812 6.3370458525339136e-07 1 Converged OK 0 0 0 0 317 3 0
0 linear 2 0 0.001 seed-cold-jac 3.2634859999999999 1.7467490000000001 1.4318649999999999 0.27167799999999998 2.3667291605276097 2.3667306603356812 6.3370458525339136e-07 1 Converged OK 1 3 6 59 317 3 0
0 linear 2 0 0.001 seed-warm-jac 1.6325449999999999 0.293827 0.00067400000000000001 0.26085000000000003 2.3667291605276097 2.3667306603356812 6.3370458525339136e-07 1 Converged OK 1 3 6 59 317 3 0
