case_id	configuration_id	profile	target	d_bin_index	requested_factor	actual_d_over_rho	epoch_index	s	q	rho	x	y	reference_1e-6	v2_mu	v2_value_error	v2_value_converged	v2_stop	v2_value_stop	v2_numerical_status	v2_status_code	v2_topology_status	v2_topology_status_code	v2_topology_cells	v2_topology_uncertain_cells	v2_physical_events	v2_status	v2_ms	vbm_ms	v2_nodes	v2_evaluations	v2_reused_nodes	v2_panels	v2_splits	v2_setup_ms	v2_physics_ms	v2_estimator_ms	v2_scheduler_ms	v2_setup_event_ms	v2_event_topology_reuses	v2_event_radius_reuses	v2_event_qf_refinements	speed_ratio_vbm_over_v2_all_finite	speed_ratio_vbm_over_v2_status_ok	relative_error_v2_over_vbm_1e-6
0	0	linear	0.001	0	0.01581365334596794	0.13920904406946774	15	0.2310772011499552	0.5633224083213993	0.00017266345397718498	1.1409911177008178	-4.04722659326594	7.2540663721087535	7.254077120594246	0.007227209286457409	1	Converged	Converged	OK	0	OK	0	13	0	6	OK	0.31536	1.870620995759964	107	107	65	5	0	0.008804	0.285784	0.00417	0.001077	0.007448	6	6	0	5.931700265601104	5.931700265601104	1.4817186583912374e-06
0	0	linear	0.001	0	0.01581365334596794	0.13920904406946774	23	0.2310772011499552	0.5633224083213993	0.00017266345397718498	1.1409911177008178	-4.04722659326594	7.279253193533487	7.279353856650432	0.0017056893532439949	1	Converged	Converged	OK	0	OK	0	13	0	6	OK	0.362955	1.6067219548858702	123	123	80	5	0	0.008309	0.32978300000000005	0.004976	0.001201	0.0069759999999999996	6	6	0	4.426780055064319	4.426780055064319	1.3828769829650246e-05
0	0	linear	0.0001	0	0.01581365334596794	0.13920904406946774	0	0.2310772011499552	0.5633224083213993	0.00017266345397718498	1.1409911177008178	-4.04722659326594	7.037894869661673	7.03791744032314	0.0003084002542341308	1	Converged	Converged	OK	0	OK	0	13	0	6	OK	0.381349	153.29853899311274	139	139	95	5	0	0.008611	0.33721899999999994	0.005685999999999999	0.00129	0.007243	6	6	0	401.99014286942605	401.99014286942605	3.2070188436931476e-06
0	0	linear	0.0001	0	0.01581365334596794	0.13920904406946774	7	0.2310772011499552	0.5633224083213993	0.00017266345397718498	1.1409911177008178	-4.04722659326594	7.165190297073744	7.165153613762227	0.0005704254011437413	1	Converged	Converged	OK	0	OK	0	13	0	6	OK	0.394894	8.43062502099201	139	139	95	5	0	0.009621	0.347924	0.005666000000000001	0.001344	0.00821	6	6	0	21.349083604693945	21.349083604693945	5.119656282161156e-06
0	0	linear	0.0001	0	0.01581365334596794	0.13920904406946774	15	0.2310772011499552	0.5633224083213993	0.00017266345397718498	1.1409911177008178	-4.04722659326594	7.2540663721087535	7.254077412599598	0.00041651455997825164	1	Converged	Converged	OK	0	OK	0	13	0	6	OK	0.461201	8.574499981477857	155	155	110	5	0	0.009968	0.4137580000000001	0.006544000000000001	0.001452	0.008401	6	6	0	18.59167690763432	18.59167690763432	1.5219726809594736e-06
0	0	linear	0.0001	0	0.01581365334596794	0.13920904406946774	23	0.2310772011499552	0.5633224083213993	0.00017266345397718498	1.1409911177008178	-4.04722659326594	7.279253193533487	7.279353408677833	0.0003756103817983032	1	Converged	Converged	OK	0	OK	0	13	0	6	OK	0.460615	7.411759987007827	155	155	110	5	0	0.008542	0.4131730000000001	0.0063750000000000005	0.002608	0.007169	6	6	0	16.09100873182121	16.09100873182121	1.3767228818963914e-05
1	1	uniform	0.001	0	0.2964992756887719	0.29680699491776086	0	2.1336080847516863	0.004282869319642013	4.96306763696256e-05	-1.6612080518027779	-0.017635896530330094	41.922291611726415	41.92228245739802	0.024735877090226666	1	Converged	Converged	OK	0	OK	0	14	0	8	OK	0.096541	0.068001972977072	67	67	28	5	0	0.010166	0.068947	0.0025260000000000005	0.000696	0.008518999999999999	8	8	0	0.7043843856710827	0.7043843856710827	2.1836421731310158e-07
1	1	uniform	0.001	0	0.2964992756887719	0.29680699491776086	7	2.1336080847516863	0.004282869319642013	4.96306763696256e-05	-1.6612080518027779	-0.017635896530330094	43.98761477481233	43.98760771030223	0.025927467806115236	1	Converged	Converged	OK	0	OK	0	14	0	8	OK	0.101125	0.07202796405181289	67	67	28	5	0	0.010186	0.07452100000000003	0.002581	0.000702	0.008496000000000002	8	8	0	0.7122666408090272	0.7122666408090272	1.6060225444431547e-07
1	1	uniform	0.001	0	0.2964992756887719	0.29680699491776086	15	2.1336080847516863	0.004282869319642013	4.96306763696256e-05	-1.6612080518027779	-0.017635896530330094	45.910506501119	45.9104982252474	0.02701737147060844	1	Converged	Converged	OK	0	OK	0	14	0	8	OK	0.094274	0.07343397010117769	67	67	28	5	0	0.010105	0.06808900000000002	0.0025299999999999997	0.000701	0.008492000000000001	8	8	0	0.7789419150686053	0.7789419150686053	1.8026095182066424e-07
1	1	uniform	0.001	0	0.2964992756887719	0.29680699491776086	23	2.1336080847516863	0.004282869319642013	4.96306763696256e-05	-1.6612080518027779	-0.017635896530330094	47.308639293138114	47.308632444162626	0.02864714619721151	1	Converged	Converged	OK	0	OK	0	14	0	8	OK	0.09751	0.07928302511572838	67	67	28	5	0	0.010124	0.070858	0.0024980000000000002	0.0006820000000000001	0.008503	8	8	0	0.8130758395623873	0.8130758395623873	1.4477219362925859e-07
1	1	uniform	0.0001	0	0.2964992756887719	0.29680699491776086	0	2.1336080847516863	0.004282869319642013	4.96306763696256e-05	-1.6612080518027779	-0.017635896530330094	41.922291611726415	41.92229125757096	0.0026186548264458954	1	Converged	Converged	OK	0	OK	0	14	0	8	OK	0.140832	0.13427605153992772	107	107	65	5	0	0.010259	0.10520399999999994	0.00436	0.001038	0.008575000000000001	8	8	0	0.9534484459492708	0.9534484459492708	8.447903007979837e-09
1	1	uniform	0.0001	0	0.2964992756887719	0.29680699491776086	7	2.1336080847516863	0.004282869319642013	4.96306763696256e-05	-1.6612080518027779	-0.017635896530330094	43.98761477481233	43.987616504469614	0.0026199675054666568	1	Converged	Converged	OK	0	OK	0	14	0	8	OK	0.145338	0.14860398368909955	107	107	65	5	0	0.010123	0.11027299999999995	0.0043890000000000005	0.001042	0.008478000000000001	8	8	0	1.022471643266727	1.022471643266727	3.932146113876062e-08
1	1	uniform	0.0001	0	0.2964992756887719	0.29680699491776086	15	2.1336080847516863	0.004282869319642013	4.96306763696256e-05	-1.6612080518027779	-0.017635896530330094	45.910506501119	45.910507046273494	0.002623182054839568	1	Converged	Converged	OK	0	OK	0	14	0	8	OK	0.139326	0.1399570028297603	107	107	65	5	0	0.010247	0.104402	0.0042309999999999995	0.001029	0.008571	8	8	0	1.00452896680993	1.00452896680993	1.1874286165890444e-08
1	1	uniform	0.0001	0	0.2964992756887719	0.29680699491776086	23	2.1336080847516863	0.004282869319642013	4.96306763696256e-05	-1.6612080518027779	-0.017635896530330094	47.308639293138114	47.308641469160705	0.002631474086716352	1	Converged	Converged	OK	0	OK	0	14	0	8	OK	0.14221	0.1417259918525815	107	107	65	5	0	0.010106	0.10719900000000002	0.004275	0.001033	0.008463	8	8	0	0.9965965252273504	0.9965965252273504	4.599630475688939e-08
1	1	linear	0.001	0	0.2964992756887719	0.29680699491776086	0	2.1336080847516863	0.004282869319642013	4.96306763696256e-05	-1.6612080518027779	-0.017635896530330094	43.38679494587166	43.38651621591214	0.03855996821771254	1	Converged	Converged	OK	0	OK	0	14	0	8	OK	0.139991	1.313503016717732	75	75	35	5	0	0.010222	0.11000800000000002	0.0031190000000000002	0.000833	0.008548	8	8	0	9.382767583042709	9.382767583042709	6.424303981571436e-06
1	1	linear	0.001	0	0.2964992756887719	0.29680699491776086	7	2.1336080847516863	0.004282869319642013	4.96306763696256e-05	-1.6612080518027779	-0.017635896530330094	45.58070721746655	45.58091044519482	0.04393826517323396	1	Converged	Converged	OK	0	OK	0	14	0	8	OK	0.148708	1.2200840283185244	75	75	35	5	0	0.011479	0.11779799999999997	0.003075	0.0008460000000000001	0.009791	8	8	0	8.204562150782232	8.204562150782232	4.458634818765562e-06
1	1	linear	0.001	0	0.2964992756887719	0.29680699491776086	15	2.1336080847516863	0.004282869319642013	4.96306763696256e-05	-1.6612080518027779	-0.017635896530330094	47.481930950681516	47.48216942558066	0.04660135009198861	1	Converged	Converged	OK	0	OK	0	14	0	8	OK	0.138051	1.2237070477567613	83	83	43	5	0	0.010146	0.10798500000000003	0.003278	0.0008089999999999999	0.008498	8	8	0	8.864166487434073	8.864166487434073	5.022434731844592e-06
1	1	linear	0.001	0	0.2964992756887719	0.29680699491776086	23	2.1336080847516863	0.004282869319642013	4.96306763696256e-05	-1.6612080518027779	-0.017635896530330094	48.662925139508665	48.662953231953786	0.04803824028237948	1	Converged	Converged	OK	0	OK	0	14	0	8	OK	0.140396	1.1514489888213575	83	83	43	5	0	0.010058	0.11066799999999997	0.003339	0.0008190000000000001	0.008459	8	8	0	8.201437283265603	8.201437283265603	5.772864052012516e-07
1	1	linear	0.0001	0	0.2964992756887719	0.29680699491776086	0	2.1336080847516863	0.004282869319642013	4.96306763696256e-05	-1.6612080518027779	-0.017635896530330094	43.38679494587166	43.38651620647876	0.0002817116640187745	1	Converged	Converged	OK	0	OK	0	14	0	8	OK	0.227715	6.649411981925368	139	139	95	5	0	0.010121	0.18252600000000002	0.006003	0.0013330000000000002	0.008487	8	8	0	29.200588375492913	29.200588375492913	6.424521406678189e-06
1	1	linear	0.0001	0	0.2964992756887719	0.29680699491776086	7	2.1336080847516863	0.004282869319642013	4.96306763696256e-05	-1.6612080518027779	-0.017635896530330094	45.58070721746655	45.58091043211422	0.0002820744095550303	1	Converged	Converged	OK	0	OK	0	14	0	8	OK	0.23526	6.5818760194815695	139	139	95	5	0	0.010105	0.18891099999999994	0.006011000000000001	0.0013100000000000002	0.008465	8	8	0	27.977029752110727	27.977029752110727	4.458347842209384e-06
1	1	linear	0.0001	0	0.2964992756887719	0.29680699491776086	15	2.1336080847516863	0.004282869319642013	4.96306763696256e-05	-1.6612080518027779	-0.017635896530330094	47.481930950681516	47.482211750586345	0.000283517084171882	1	Converged	Converged	OK	0	OK	0	14	0	8	OK	0.228878	5.750985990744084	139	139	95	5	0	0.010076	0.18377900000000003	0.005947999999999999	0.001274	0.008496	8	8	0	25.1268623054382	25.1268623054382	5.913826569528431e-06
1	1	linear	0.0001	0	0.2964992756887719	0.29680699491776086	23	2.1336080847516863	0.004282869319642013	4.96306763696256e-05	-1.6612080518027779	-0.017635896530330094	48.662925139508665	48.6629956358723	0.0002880057219241485	1	Converged	Converged	OK	0	OK	0	14	0	8	OK	0.231956	5.185196991078556	139	139	95	5	0	0.010048	0.18671899999999986	0.006126	0.0012900000000000001	0.00845	8	8	0	22.354226625215798	22.354226625215798	1.4486667916419664e-06
2	2	uniform	0.001	0	0.1954529073007879	0.029633875535606827	0	1.0835258487192334	0.0011934930867489777	0.0064377438689594306	-0.16008332749208662	-0.04086707774590311	7.2317914197011035	7.231790085194389	0.0066664105556857745	1	Converged	Converged	OK	0	OK	0	14	0	8	OK	0.14796	0.0668730353936553	105	105	50	7	0	0.010441	0.10963100000000002	0.004412	0.001093	0.008554999999999998	8	8	0	0.45196698698063864	0.45196698698063864	1.845333524520969e-07
2	2	uniform	0.001	0	0.1954529073007879	0.029633875535606827	7	1.0835258487192334	0.0011934930867489777	0.0064377438689594306	-0.16008332749208662	-0.04086707774590311	7.264446597573192	7.264445303843712	0.004295459610243898	1	Converged	Converged	OK	0	OK	0	14	0	8	OK	0.138549	0.06691901944577694	105	105	50	7	0	0.010439	0.10100900000000004	0.0041080000000000005	0.001024	0.008558	8	8	0	0.48299893500333413	0.48299893500333413	1.7809057615234277e-07
