name,u,rtol,stop,mu,error,reference128,reference256,reference_uncertainty,actual_difference,reference_usable,violation
rand001,0,1e-08,Converged,1.8549947137075251,7.10799009e-09,1.8549947137075256,1.8549947137075247,8.8817842e-16,4.4408921e-16,1,0
rand001,0.5,0.001,Converged,1.8537210292225699,0.000639603029,1.853721038699109,1.8537210386991081,8.8817842e-16,9.47653822e-09,1,0
rand001,0.5,0.0001,Converged,1.8537210283970971,8.56315015e-06,1.853721038699109,1.8537210386991081,8.8817842e-16,1.0302011e-08,1,0
rand001,0.5,1e-05,Converged,1.8537210283970971,8.56315015e-06,1.853721038699109,1.8537210386991081,8.8817842e-16,1.0302011e-08,1,0
rand001,0.5,1e-06,Converged,1.8537210283808205,1.84148889e-06,1.853721038699109,1.8537210386991081,8.8817842e-16,1.03182876e-08,1,0
rand001,0.5,1e-08,Converged,1.8537210386991088,2.35655197e-09,1.853721038699109,1.8537210386991081,8.8817842e-16,6.66133815e-16,1,0
rand002,0,0.001,Converged,2.5473527182132911,0.000717957697,2.5473527184751021,2.5473527184751026,4.4408921e-16,2.61811461e-10,1,0
rand002,0,0.0001,Converged,2.5473527185520197,0.000228974238,2.5473527184751021,2.5473527184751026,4.4408921e-16,7.69171393e-11,1,0
rand002,0,1e-05,Converged,2.547352718475103,5.93221671e-09,2.5473527184751021,2.5473527184751026,4.4408921e-16,4.4408921e-16,1,0
rand002,0,1e-06,Converged,2.547352718475103,5.93221671e-09,2.5473527184751021,2.5473527184751026,4.4408921e-16,4.4408921e-16,1,0
rand002,0,1e-08,Converged,2.547352718475103,5.93221671e-09,2.5473527184751021,2.5473527184751026,4.4408921e-16,4.4408921e-16,1,0
rand002,0.5,0.001,Converged,2.5466658130179467,0.00123109679,2.5466658117848766,2.5466658117848775,8.8817842e-16,1.2330692e-09,1,0
rand002,0.5,0.0001,Converged,2.5466658117848757,1.08768097e-08,2.5466658117848766,2.5466658117848775,8.8817842e-16,1.77635684e-15,1,0
rand002,0.5,1e-05,Converged,2.5466658117848757,1.08768097e-08,2.5466658117848766,2.5466658117848775,8.8817842e-16,1.77635684e-15,1,0
rand002,0.5,1e-06,Converged,2.5466658117848757,1.08768097e-08,2.5466658117848766,2.5466658117848775,8.8817842e-16,1.77635684e-15,1,0
rand002,0.5,1e-08,Converged,2.5466658117848757,1.08768097e-08,2.5466658117848766,2.5466658117848775,8.8817842e-16,1.77635684e-15,1,0
rand003,0,0.001,Converged,2.1560022234816056,0.000723978786,2.1559988297523454,2.1559988297523454,0,3.39372926e-06,1,0
rand003,0,0.0001,Converged,2.1559988418171221,7.01849342e-06,2.1559988297523454,2.1559988297523454,0,1.20647767e-08,1,0
rand003,0,1e-05,Converged,2.1559988418171221,7.01849342e-06,2.1559988297523454,2.1559988297523454,0,1.20647767e-08,1,0
rand003,0,1e-06,Converged,2.1559988297534201,2.96977432e-07,2.1559988297523454,2.1559988297523454,0,1.07469589e-12,1,0
rand003,0,1e-08,Converged,2.1559988297523454,6.89335484e-12,2.1559988297523454,2.1559988297523454,0,0,1,0
rand003,0.5,0.001,Converged,2.1496379472211586,0.000837357427,2.149635920872552,2.149635920872552,0,2.02634861e-06,1,0
rand003,0.5,0.0001,Converged,2.1496379563436308,0.000185941118,2.149635920872552,2.149635920872552,0,2.03547108e-06,1,0
rand003,0.5,1e-05,Converged,2.149635928111421,6.39255487e-06,2.149635920872552,2.149635920872552,0,7.23886906e-09,1,0
rand003,0.5,1e-06,Converged,2.1496359208731932,2.73936323e-07,2.149635920872552,2.149635920872552,0,6.41264819e-13,1,0
rand003,0.5,1e-08,Converged,2.149635920872552,1.82492842e-08,2.149635920872552,2.149635920872552,0,0,1,0
rand004,0,0.001,Converged,1.3953116560468086,0.000431479815,1.3953116657905202,1.3953116657905202,0,9.74371162e-09,1,0
rand004,0,0.0001,Converged,1.3953116562280519,6.63036774e-05,1.3953116657905202,1.3953116657905202,0,9.56246837e-09,1,0
rand004,0,1e-05,Converged,1.3953116561956089,7.66172195e-06,1.3953116657905202,1.3953116657905202,0,9.59491131e-09,1,0
rand004,0,1e-06,Converged,1.3953116657905207,2.16721895e-08,1.3953116657905202,1.3953116657905202,0,4.4408921e-16,1,0
rand004,0,1e-08,Converged,1.3953116657905209,2.482368e-09,1.3953116657905202,1.3953116657905202,0,6.66133815e-16,1,0
rand004,0.5,0.001,Converged,1.3950903759541713,0.000322382254,1.3950904217520916,1.3950904217520919,2.22044605e-16,4.57979206e-08,1,0
rand004,0.5,0.0001,Converged,1.3950903758156228,7.88014355e-06,1.3950904217520916,1.3950904217520919,2.22044605e-16,4.59364691e-08,1,0
rand004,0.5,1e-05,Converged,1.3950903758156228,7.88014355e-06,1.3950904217520916,1.3950904217520919,2.22044605e-16,4.59364691e-08,1,0
