# current V2 input; unique geometry/profile rows from merged_final; VBM references are RelTol=1e-6; xs=-time,barycentric=true
# case_id configuration_id profile d_bin_index epoch_index s q rho x y time u X reference
53 53 uniform 0 0 2.2167311233520568 0.00077910277377397225 0.00043468693912282778 0.00087048455286092407 0.00011722518092120303 0.00078354716503635849 0 0.00094216969108896662 2022.1355342607405
53 53 uniform 0 7 2.2167311233520568 0.00077910277377397225 0.00043468693912282778 0.00087048455286092407 0.00011722518092120303 0.00083646557501652885 0 0.00088925128110879626 2174.5690127577363
53 53 uniform 0 15 2.2167311233520568 0.00077910277377397225 0.00043468693912282778 0.00087048455286092407 0.00011722518092120303 0.00089694375785100925 0 0.00082877309827431586 2383.0143598554869
53 53 uniform 0 23 2.2167311233520568 0.00077910277377397225 0.00043468693912282778 0.00087048455286092407 0.00011722518092120303 0.00095742194068548965 0 0.00076829491543983547 2650.4983237602714
53 53 uniform 1 0 2.2167311233520568 0.00077910277377397225 0.00043468693912282778 0.001620795013282396 -0.00026257107374961765 0.0015338576254578305 0 0.00019185923066749461 3601.9554856075392
53 53 uniform 1 7 2.2167311233520568 0.00077910277377397225 0.00043468693912282778 0.001620795013282396 -0.00026257107374961765 0.0015867760354380009 0 0.00013894082068732425 3484.8771345234295
53 53 uniform 1 15 2.2167311233520568 0.00077910277377397225 0.00043468693912282778 0.001620795013282396 -0.00026257107374961765 0.0016472542182724812 0 7.8462637852843957e-05 3312.4792435358995
53 53 uniform 1 23 2.2167311233520568 0.00077910277377397225 0.00043468693912282778 0.001620795013282396 -0.00026257107374961765 0.0017077324011069614 0 1.7984455018363668e-05 3095.0990450139425
53 53 uniform 2 0 2.2167311233520568 0.00077910277377397225 0.00043468693912282778 -1.7638064900250106 -0.01034005829687736 -1.7638934274128351 0 1.7656191442689604 8.4296568028422438
53 53 uniform 2 7 2.2167311233520568 0.00077910277377397225 0.00043468693912282778 -1.7638064900250106 -0.01034005829687736 -1.7638405090028551 0 1.7655662258589804 5.9098296522682459
53 53 uniform 2 15 2.2167311233520568 0.00077910277377397225 0.00043468693912282778 -1.7638064900250106 -0.01034005829687736 -1.7637800308200204 0 1.7655057476761458 5.2375897446751978
53 53 uniform 2 23 2.2167311233520568 0.00077910277377397225 0.00043468693912282778 -1.7638064900250106 -0.01034005829687736 -1.763719552637186 0 1.7654452694933114 4.819879064515578
53 53 uniform 3 0 2.2167311233520568 0.00077910277377397225 0.00043468693912282778 -1.7598093834371538 -0.0045633750922040705 -1.7598963208249783 0 1.7616220376811036 2.0464069953390842
