row profile bin epoch event_index X Y rho q a radius topology old_decision old_p4_steps old_probe_ms fast_screen fast_screen_ms p4_interval_lo p4_interval_hi p3_interval_lo p3_interval_hi p3_qf_gate_hi d14_gap overlap_budget fast_reject_old_accept
5 linear 1 7 1 -0.0069722288976152742 -0.35807708582380177 0.55846347138675911 20.157312268152243 3.8660132873016897 0.14406949181030759 OK no_coincident_d14_event 2 0.012279999999999999 no_d14_overlap 0.0054310000000000001 0.14406949181030554 0.14406949181030965 nan nan nan 0.02299067550702219 4.960114572774421e-14 0
5 linear 1 7 7 -0.0069722288976152742 -0.35807708582380177 0.55846347138675911 20.157312268152243 3.8660132873016897 0.71026592144221534 OK no_coincident_d14_event 2 0.01128 no_d14_overlap 0.0049090000000000002 0.71026592144221223 0.71026592144221845 nan nan nan 0.35102091612892106 8.3454291301766828e-14 0
5 linear 1 15 1 0.07072703668662951 -0.35807708582380177 0.55846347138675911 20.157312268152243 3.8660132873016897 0.12319682831941878 OK no_coincident_d14_event 2 0.012481000000000001 no_d14_overlap 0.0053740000000000003 0.12319682831941677 0.12319682831942079 nan nan nan 0.030605600569628202 4.8891271231043701e-14 0
5 linear 1 15 7 0.07072703668662951 -0.35807708582380177 0.55846347138675911 20.157312268152243 3.8660132873016897 0.64268477709750804 OK no_coincident_d14_event 3 0.013809 no_d14_overlap 0.0048419999999999999 0.64268477709750504 0.64268477709751104 nan nan nan 0.32337748277844852 6.1477785900452104e-14 0
5 linear 1 23 1 0.14842630227087428 -0.35807708582380177 0.55846347138675911 20.157312268152243 3.8660132873016897 0.10652866511556669 OK no_coincident_d14_event 2 0.012279999999999999 no_d14_overlap 0.005326 0.10652866511556471 0.10652866511556867 nan nan nan 0.038985729480266448 4.8433666523687727e-14 0
5 linear 1 23 7 0.14842630227087428 -0.35807708582380177 0.55846347138675911 20.157312268152243 3.8660132873016897 0.57656442225917059 OK no_coincident_d14_event 3 0.014071 no_d14_overlap 0.0047429999999999998 0.57656442225916771 0.57656442225917348 nan nan nan 0.2326288689042838 6.1289584702844985e-14 0
5 linear 2 0 6 -0.24263021531197104 0.53264797522503493 0.55846347138675911 20.157312268152243 3.8660132873016897 0.41216841206009053 OK no_coincident_d14_event 2 0.012762000000000001 no_d14_overlap 0.0052570000000000004 0.41216841206008797 0.41216841206009308 nan nan nan 0.097024962553782401 5.7806728634270299e-14 0
5 linear 2 0 7 -0.24263021531197104 0.53264797522503493 0.55846347138675911 20.157312268152243 3.8660132873016897 0.68832215712903644 OK no_coincident_d14_event 3 0.013795 no_d14_overlap 0.0048560000000000001 0.68832215712903333 0.68832215712903955 nan nan nan 0.37317870762272776 6.2247620732770925e-14 0
5 linear 2 7 6 -0.17464335792575714 0.53264797522503493 0.55846347138675911 20.157312268152243 3.8660132873016897 0.36250676783280095 OK no_coincident_d14_event 2 0.011650000000000001 no_d14_overlap 0.0053530000000000001 0.36250676783279845 0.36250676783280344 nan nan nan 0.074855200512717712 5.6581273137228459e-14 0
5 linear 2 7 7 -0.17464335792575714 0.53264797522503493 0.55846347138675911 20.157312268152243 3.8660132873016897 0.62949051505640652 OK no_coincident_d14_event 3 0.013632999999999999 no_d14_overlap 0.0048910000000000004 0.62949051505640352 0.62949051505640952 nan nan nan 0.34183894773632278 6.0578076025879028e-14 0
5 linear 2 15 6 -0.096944092341512342 0.53264797522503493 0.55846347138675911 20.157312268152243 3.8660132873016897 0.30982182106921824 OK no_coincident_d14_event 2 0.011814 no_d14_overlap 0.0053280000000000003 0.30982182106921585 0.30982182106922063 nan nan nan 0.04850947829286234 5.4944488930924351e-14 0
5 linear 2 15 7 -0.096944092341512342 0.53264797522503493 0.55846347138675911 20.157312268152243 3.8660132873016897 0.56370177107624164 OK no_coincident_d14_event 3 0.013270000000000001 no_d14_overlap 0.0048209999999999998 0.56370177107623876 0.56370177107624453 nan nan nan 0.30238942829988524 5.8941291819574908e-14 0
5 linear 2 23 6 -0.019244826757267564 0.53264797522503493 0.55846347138675911 20.157312268152243 3.8660132873016897 0.26235042753282745 OK no_coincident_d14_event 2 0.011063999999999999 no_d14_overlap 0.0052069999999999998 0.26235042753282517 0.26235042753282972 nan nan nan 0.02199239738419817 5.3460753126405137e-14 0
5 linear 2 23 7 -0.019244826757267564 0.53264797522503493 0.55846347138675911 20.157312268152243 3.8660132873016897 0.49985719014244351 OK no_coincident_d14_event 2 0.011054 no_d14_overlap 0.0047689999999999998 0.49985719014244079 0.49985719014244623 nan nan nan 0.25949915999381379 5.7013466805205645e-14 0
5 linear 3 0 6 -0.70710263620935843 -0.018305795728152274 0.55846347138675911 20.157312268152243 3.8660132873016897 0.4693905547837377 OK no_coincident_d14_event 3 0.015048000000000001 no_d14_overlap 0.0050899999999999999 0.46939055478373504 0.46939055478374037 nan nan nan 8.4165402494507102e-05 6.3076481336032674e-14 0
5 linear 3 0 7 -0.70710263620935843 -0.018305795728152274 0.55846347138675911 20.157312268152243 3.8660132873016897 1.4756549181008458 OK no_coincident_d14_event 2 0.01183 no_d14_overlap 0.004725 1.4756549181008412 1.4756549181008505 nan nan nan 0.00049109478883080371 1.0767979611300921e-13 0
5 linear 3 7 6 -0.63911577882314452 -0.018305795728152274 0.55846347138675911 20.157312268152243 3.8660132873016897 0.41680566290320503 OK no_coincident_d14_event 2 0.011937 no_d14_overlap 0.0052030000000000002 0.41680566290320248 0.41680566290320759 nan nan nan 6.9596833597695973e-05 6.0694164462506838e-14 0
5 linear 3 7 7 -0.63911577882314452 -0.018305795728152274 0.55846347138675911 20.157312268152243 3.8660132873016897 1.4113034379167171 OK no_coincident_d14_event 2 0.011194000000000001 no_d14_overlap 0.004823 1.4113034379167126 1.4113034379167215 nan nan nan 0.00050854042635495311 1.0407495603723978e-13 0
5 linear 3 15 6 -0.5614165132388993 -0.018305795728152274 0.55846347138675911 20.157312268152243 3.8660132873016897 0.35999302309401904 OK no_coincident_d14_event 3 0.014116999999999999 no_d14_overlap 0.0051700000000000001 0.35999302309401654 0.35999302309402154 nan nan nan 5.1458904639367642e-05 5.8635878422972413e-14 0
5 linear 3 15 7 -0.5614165132388993 -0.018305795728152274 0.55846347138675911 20.157312268152243 3.8660132873016897 1.3379830045761678 OK no_coincident_d14_event 3 0.013202999999999999 no_d14_overlap 0.0047470000000000004 1.3379830045761634 1.3379830045761723 nan nan nan 0.00053271677790345251 1.0199175111876219e-13 0
5 linear 3 23 6 -0.48371724765465496 -0.018305795728152274 0.55846347138675911 20.157312268152243 3.8660132873016897 0.30752729750785834 OK no_coincident_d14_event 2 0.011813000000000001 no_d14_overlap 0.005097 0.30752729750785596 0.30752729750786073 nan nan nan 3.2162988439221607e-05 5.6257082818530557e-14 0
5 linear 3 23 7 -0.48371724765465496 -0.018305795728152274 0.55846347138675911 20.157312268152243 3.8660132873016897 1.2649304609293421 OK no_coincident_d14_event 3 0.013037 no_d14_overlap 0.0047679999999999997 1.2649304609293379 1.2649304609293464 nan nan nan 0.00056306646228354573 9.8139978700590692e-14 0
5 uniform 0 0 1 0.093361659743972161 -0.061438655056329353 0.55846347138675911 20.157312268152243 3.8660132873016897 0.094151925479623783 OK no_coincident_d14_event 2 0.014001 no_d14_overlap 0.0060260000000000001 0.094151925479621826 0.094151925479625739 nan nan nan 0.0016394893582804271 4.6798409836068976e-14 0
5 uniform 0 0 8 0.093361659743972161 -0.061438655056329353 0.55846347138675911 20.157312268152243 3.8660132873016897 0.73331269858314263 OK no_coincident_d14_event 3 0.014227 no_d14_overlap 0.0050299999999999997 0.73331269858313941 0.73331269858314585 nan nan nan 0.033058221626440454 7.5960455211815842e-14 0
5 uniform 0 7 2 0.16134851713018605 -0.061438655056329353 0.55846347138675911 20.157312268152243 3.8660132873016897 0.084447188060539483 OK no_coincident_d14_event 2 0.012364999999999999 no_d14_overlap 0.0055360000000000001 0.08444718806053754 0.084447188060541425 nan nan nan 0.0027654685932421985 4.6443564561223628e-14 0
5 uniform 0 7 8 0.16134851713018605 -0.061438655056329353 0.55846347138675911 20.157312268152243 3.8660132873016897 0.67374278164013601 OK no_coincident_d14_event 3 0.013505 no_d14_overlap 0.0048970000000000003 0.6737427816401329 0.67374278164013912 nan nan nan 0.063320689570496635 7.4239308992521156e-14 0
5 uniform 0 15 2 0.23904778271443083 -0.061438655056329353 0.55846347138675911 20.157312268152243 3.8660132873016897 0.075299780838111674 OK no_coincident_d14_event 2 0.01238 no_d14_overlap 0.0055599999999999998 0.075299780838109745 0.075299780838113603 nan nan nan 0.0063074820670102338 4.5814688541301495e-14 0
5 uniform 0 15 8 0.23904778271443083 -0.061438655056329353 0.55846347138675911 20.157312268152243 3.8660132873016897 0.60690528457392234 OK no_coincident_d14_event 3 0.013842 no_d14_overlap 0.0049160000000000002 0.60690528457391935 0.60690528457392534 nan nan nan 0.0059792267803480126 6.9821752258413704e-14 0
