name,u,policy,warm,rtol,repeat,stop,value_stop,gradient_stop,value_converged,mu,value_error,whole_ms,topology_ms,setup_ms,setup_frame_ms,setup_cuts_ms,setup_event_ms,setup_panel_ms,nodes,evaluations,event_double_checks,event_dd_checks,event_dd_accepts,qf_family_constructions,event_qf_refinements,event_topology_reuses,event_radius_reuses,event_direct_qf_failures,gq0,gq1,gq2,gq3,gq4,gr0,gr1,gr2,gr3,gr4
rand026,0.0,Strict,0,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,3.0881588461738789,1.8443576e-09,0.771774,0.673800,0.005962,0.000025,0.000840,0.004572,0.000403,62,62,0,4,4,0,0,4,4,0,ToleranceMet,ToleranceMet,FiniteUncertified,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,EventLocationLimited,ToleranceMet
rand026,0.0,Strict,1,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,3.0883994857049553,0.0011845468,0.695701,0.543277,0.005822,0.000018,0.000836,0.004486,0.000375,62,62,0,4,4,0,0,4,4,0,ToleranceMet,ToleranceMet,FiniteUncertified,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,EventLocationLimited,ToleranceMet
rand026,0.0,Strict,1,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,3.0883994857092274,1.8446855e-09,0.691630,0.548154,0.005723,0.000019,0.000814,0.004412,0.000362,62,62,0,4,4,0,0,4,4,0,ToleranceMet,ToleranceMet,FiniteUncertified,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,EventLocationLimited,ToleranceMet
rand026,0.0,ValueFirst,0,1.0e-03,0,Converged,Converged,EventLocationLimited,1,3.0881588461695988,0.0011844089,0.771911,0.674309,0.006460,0.000018,0.001075,0.004529,0.000732,62,62,0,4,4,0,0,4,4,0,ToleranceMet,ToleranceMet,FiniteUncertified,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,EventLocationLimited,ToleranceMet
rand026,0.0,ValueFirst,0,1.0e-04,0,Converged,Converged,EventLocationLimited,1,3.0881588461738789,1.8443576e-09,0.764843,0.663564,0.005666,0.000019,0.000759,0.004414,0.000362,62,62,0,4,4,0,0,4,4,0,ToleranceMet,ToleranceMet,FiniteUncertified,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,EventLocationLimited,ToleranceMet
rand026,0.0,ValueFirst,1,1.0e-03,0,Converged,Converged,EventLocationLimited,1,3.0883994857049553,0.0011845468,0.693543,0.548853,0.006061,0.000025,0.000813,0.004736,0.000375,62,62,0,4,4,0,0,4,4,0,ToleranceMet,ToleranceMet,FiniteUncertified,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,EventLocationLimited,ToleranceMet
rand026,0.0,ValueFirst,1,1.0e-04,0,Converged,Converged,EventLocationLimited,1,3.0883994857092274,1.8446855e-09,0.685652,0.541364,0.005707,0.000019,0.000767,0.004419,0.000400,62,62,0,4,4,0,0,4,4,0,ToleranceMet,ToleranceMet,FiniteUncertified,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,EventLocationLimited,ToleranceMet
rand026,0.5,None,0,1.0e-03,0,Converged,Converged,Converged,1,3.0881549216818196,4.4676229e-08,0.773443,0.672406,0.006250,0.000029,0.000993,0.004418,0.000709,62,62,0,4,4,0,0,4,4,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand026,0.5,None,0,1.0e-04,0,Converged,Converged,Converged,1,3.0881549216818196,4.4676229e-08,0.763090,0.667842,0.005899,0.000019,0.000833,0.004605,0.000338,62,62,0,4,4,0,0,4,4,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand026,0.5,None,1,1.0e-03,0,Converged,Converged,Converged,1,3.0883955602417505,4.4681146e-08,0.721447,0.545257,0.006971,0.000026,0.001962,0.004505,0.000365,62,62,0,4,4,0,0,4,4,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand026,0.5,None,1,1.0e-04,0,Converged,Converged,Converged,1,3.0883955602417505,4.4681146e-08,0.712800,0.554477,0.007181,0.000019,0.000782,0.004824,0.001422,62,62,0,4,4,0,0,4,4,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand026,0.5,Strict,0,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,3.0881549216818196,4.4676229e-08,0.818663,0.670915,0.006415,0.000025,0.001074,0.004546,0.000654,62,62,0,4,4,0,0,4,4,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand026,0.5,Strict,0,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,3.0881549216818196,4.4676229e-08,0.805361,0.666321,0.005874,0.000018,0.000812,0.004555,0.000375,62,62,0,4,4,0,0,4,4,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand026,0.5,Strict,1,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,3.0883955602417505,4.4681146e-08,0.776538,0.554183,0.006835,0.000019,0.001930,0.004409,0.000373,62,62,0,4,4,0,0,4,4,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand026,0.5,Strict,1,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,3.0883955602417505,4.4681146e-08,0.733215,0.543040,0.005655,0.000019,0.000731,0.004432,0.000351,62,62,0,4,4,0,0,4,4,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand026,0.5,ValueFirst,0,1.0e-03,0,Converged,Converged,EventLocationLimited,1,3.0881549216818196,4.4676229e-08,0.803598,0.665821,0.006333,0.000026,0.001081,0.004429,0.000675,62,62,0,4,4,0,0,4,4,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand026,0.5,ValueFirst,0,1.0e-04,0,Converged,Converged,EventLocationLimited,1,3.0881549216818196,4.4676229e-08,0.804187,0.669824,0.005732,0.000019,0.000804,0.004432,0.000368,62,62,0,4,4,0,0,4,4,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand026,0.5,ValueFirst,1,1.0e-03,0,Converged,Converged,EventLocationLimited,1,3.0883955602417505,4.4681146e-08,0.730826,0.545829,0.005825,0.000026,0.000756,0.004571,0.000359,62,62,0,4,4,0,0,4,4,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand026,0.5,ValueFirst,1,1.0e-04,0,Converged,Converged,EventLocationLimited,1,3.0883955602417505,4.4681146e-08,0.727522,0.544172,0.005733,0.000024,0.000774,0.004436,0.000386,62,62,0,4,4,0,0,4,4,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand027,0.0,None,0,1.0e-03,0,Converged,Converged,Converged,1,2.2454434764191173,0.00088264975,0.783406,0.699945,0.010808,0.000025,0.001668,0.007012,0.001970,53,53,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand027,0.0,None,0,1.0e-04,0,Converged,Converged,Converged,1,2.2454434763705495,3.7625583e-09,0.786060,0.690268,0.008703,0.000025,0.001082,0.006758,0.000730,69,69,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand027,0.0,None,1,1.0e-03,0,Converged,Converged,Converged,1,2.2454010038265686,0.00088261351,0.362636,0.273289,0.009539,0.000027,0.001003,0.007786,0.000617,53,53,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand027,0.0,None,1,1.0e-04,0,Converged,Converged,Converged,1,2.2454010037780057,3.7624117e-09,0.386665,0.275061,0.008445,0.000019,0.000908,0.006848,0.000547,69,69,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand027,0.0,Strict,0,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,2.2454434764191173,0.00088264975,0.820397,0.678010,0.009238,0.000018,0.001197,0.006744,0.001173,77,77,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand027,0.0,Strict,0,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,2.2454434763705495,3.7625583e-09,0.802882,0.680145,0.008554,0.000018,0.001046,0.006750,0.000629,77,77,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand027,0.0,Strict,1,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,2.2454010038265686,0.00088261351,0.402688,0.263338,0.008259,0.000028,0.000948,0.006605,0.000574,77,77,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand027,0.0,Strict,1,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,2.2454010037780057,3.7624117e-09,0.392054,0.261890,0.008184,0.000018,0.000881,0.006672,0.000517,77,77,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand027,0.0,ValueFirst,0,1.0e-03,0,Converged,Converged,EventLocationLimited,1,2.2454434764191173,0.00088264975,0.802418,0.680712,0.009097,0.000025,0.001178,0.006670,0.001109,77,77,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand027,0.0,ValueFirst,0,1.0e-04,0,Converged,Converged,EventLocationLimited,1,2.2454434763705495,3.7625583e-09,0.793534,0.677509,0.008310,0.000026,0.000897,0.006700,0.000568,77,77,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand027,0.0,ValueFirst,1,1.0e-03,0,Converged,Converged,EventLocationLimited,1,2.2454010038265686,0.00088261351,0.393788,0.261981,0.008364,0.000024,0.000915,0.006698,0.000602,77,77,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand027,0.0,ValueFirst,1,1.0e-04,0,Converged,Converged,EventLocationLimited,1,2.2454010037780057,3.7624117e-09,0.388154,0.258253,0.008273,0.000025,0.000914,0.006702,0.000526,77,77,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand027,0.5,None,0,1.0e-03,0,Converged,Converged,Converged,1,2.2453478305060743,9.2371022e-08,0.802269,0.679285,0.009074,0.000026,0.001176,0.006667,0.001101,69,69,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand027,0.5,None,0,1.0e-04,0,Converged,Converged,Converged,1,2.2453478305060743,9.2371022e-08,0.802463,0.686085,0.008473,0.000031,0.000974,0.006746,0.000610,69,69,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand027,0.5,None,1,1.0e-03,0,Converged,Converged,Converged,1,2.2453053640699481,9.2367415e-08,0.391672,0.261560,0.008228,0.000026,0.000944,0.006585,0.000568,69,69,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand027,0.5,None,1,1.0e-04,0,Converged,Converged,Converged,1,2.2453053640699481,9.2367415e-08,0.394762,0.266134,0.008259,0.000026,0.000904,0.006637,0.000592,69,69,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand027,0.5,Strict,0,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,2.2453478305060743,9.2371022e-08,1.039095,0.675343,0.010231,0.000026,0.001205,0.007857,0.001026,125,125,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand027,0.5,Strict,0,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,2.2453478305060743,9.2371022e-08,1.029644,0.698878,0.008880,0.000028,0.001025,0.007093,0.000612,125,125,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand027,0.5,Strict,1,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,2.2453053640699481,9.2367415e-08,0.624207,0.267860,0.008563,0.000028,0.001012,0.006747,0.000654,125,125,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand027,0.5,Strict,1,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,2.2453053640699481,9.2367415e-08,0.630144,0.267864,0.008578,0.000018,0.001014,0.006834,0.000605,125,125,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand027,0.5,ValueFirst,0,1.0e-03,0,Converged,Converged,BudgetExceeded,1,2.2453478305060743,9.2371022e-08,1.019879,0.680565,0.015727,0.000020,0.001280,0.013165,0.001150,125,125,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,BudgetExceeded,ToleranceMet,ToleranceMet
rand027,0.5,ValueFirst,0,1.0e-04,0,Converged,Converged,BudgetExceeded,1,2.2453478305060743,9.2371022e-08,1.025153,0.690411,0.009628,0.000025,0.000998,0.007872,0.000626,125,125,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,BudgetExceeded,ToleranceMet,ToleranceMet
rand027,0.5,ValueFirst,1,1.0e-03,0,Converged,Converged,BudgetExceeded,1,2.2453053640699481,9.2367415e-08,0.621673,0.266155,0.008381,0.000018,0.000975,0.006670,0.000621,125,125,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,BudgetExceeded,ToleranceMet,ToleranceMet
rand027,0.5,ValueFirst,1,1.0e-04,0,Converged,Converged,BudgetExceeded,1,2.2453053640699481,9.2367415e-08,0.623539,0.264602,0.008294,0.000025,0.000936,0.006681,0.000554,125,125,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,BudgetExceeded,ToleranceMet,ToleranceMet
rand028,0.0,None,0,1.0e-03,0,Converged,Converged,Converged,1,4.5373602874801193,0.0023335486,1.352860,1.196813,0.011693,0.000026,0.004293,0.005301,0.001946,60,60,0,4,4,0,0,4,4,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand028,0.0,None,0,1.0e-04,0,Converged,Converged,Converged,1,4.5373602874643089,0.00026762673,1.344622,1.168559,0.009771,0.000025,0.003589,0.005207,0.000844,76,76,0,4,4,0,0,4,4,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand028,0.0,None,1,1.0e-03,0,Converged,Converged,Converged,1,4.53849557399242,0.0023343018,1.218911,1.067985,0.009177,0.000031,0.003663,0.004638,0.000744,60,60,0,4,4,0,0,4,4,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand028,0.0,None,1,1.0e-04,0,Converged,Converged,Converged,1,4.5384955739765891,0.00026768217,1.278904,1.090770,0.010372,0.000028,0.003644,0.005943,0.000648,76,76,0,4,4,0,0,4,4,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand028,0.0,Strict,0,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,4.5373602874801193,0.0023335486,1.723025,1.163806,0.010298,0.000024,0.003891,0.005107,0.001152,188,188,0,4,4,0,0,4,4,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand028,0.0,Strict,0,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,4.5373602874643089,0.00026762673,1.743219,1.187249,0.009712,0.000025,0.003653,0.005223,0.000689,188,188,0,4,4,0,0,4,4,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand028,0.0,Strict,1,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,4.53849557399242,0.0023343018,1.641765,1.082024,0.009080,0.000028,0.003582,0.004619,0.000741,188,188,0,4,4,0,0,4,4,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand028,0.0,Strict,1,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,4.5384955739765891,0.00026768217,1.640557,1.088974,0.009196,0.000027,0.003592,0.004655,0.000811,188,188,0,4,4,0,0,4,4,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand028,0.0,ValueFirst,0,1.0e-03,0,Converged,Converged,BudgetExceeded,1,4.5373602874801193,0.0023335486,1.708468,1.192014,0.010822,0.000025,0.004035,0.005332,0.001297,172,172,0,4,4,0,0,4,4,0,ToleranceMet,ToleranceMet,FiniteUncertified,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,BudgetExceeded,BudgetExceeded,ToleranceMet
rand028,0.0,ValueFirst,0,1.0e-04,0,Converged,Converged,BudgetExceeded,1,4.5373602874643089,0.00026762673,1.699373,1.177110,0.009603,0.000026,0.003589,0.005177,0.000700,180,180,0,4,4,0,0,4,4,0,ToleranceMet,ToleranceMet,FiniteUncertified,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,BudgetExceeded,BudgetExceeded,ToleranceMet
rand028,0.0,ValueFirst,1,1.0e-03,0,Converged,Converged,BudgetExceeded,1,4.53849557399242,0.0023343018,1.590905,1.077840,0.009086,0.000025,0.003622,0.004605,0.000732,172,172,0,4,4,0,0,4,4,0,ToleranceMet,ToleranceMet,FiniteUncertified,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,BudgetExceeded,BudgetExceeded,ToleranceMet
rand028,0.0,ValueFirst,1,1.0e-04,0,Converged,Converged,BudgetExceeded,1,4.5384955739765891,0.00026768217,1.621217,1.085233,0.009075,0.000028,0.003641,0.004628,0.000667,180,180,0,4,4,0,0,4,4,0,ToleranceMet,ToleranceMet,FiniteUncertified,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,BudgetExceeded,BudgetExceeded,ToleranceMet
rand028,0.5,None,0,1.0e-03,0,Converged,Converged,Converged,1,4.5373296894308321,0.00029639593,1.406950,1.208194,0.011159,0.000025,0.004261,0.005505,0.001241,76,76,0,4,4,0,0,4,4,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand028,0.5,None,0,1.0e-04,0,Converged,Converged,Converged,1,4.5373296894308321,0.00029639593,1.363778,1.173278,0.009675,0.000019,0.003626,0.005248,0.000676,76,76,0,4,4,0,0,4,4,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand028,0.5,None,1,1.0e-03,0,Converged,Converged,Converged,1,4.538464952372828,0.0002964571,1.258682,1.068433,0.009115,0.000027,0.003624,0.004700,0.000644,76,76,0,4,4,0,0,4,4,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand028,0.5,None,1,1.0e-04,0,Converged,Converged,Converged,1,4.538464952372828,0.0002964571,1.265117,1.070990,0.009101,0.000027,0.003666,0.004619,0.000686,76,76,0,4,4,0,0,4,4,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand028,0.5,Strict,0,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,4.5373296894308321,0.00029639593,1.897782,1.175144,0.010401,0.000025,0.003928,0.005161,0.001170,188,188,0,4,4,0,0,4,4,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand028,0.5,Strict,0,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,4.5373296894308321,0.00029639593,1.844247,1.176970,0.009799,0.000026,0.003574,0.005305,0.000776,188,188,0,4,4,0,0,4,4,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand028,0.5,Strict,1,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,4.538464952372828,0.0002964571,1.767290,1.088180,0.009053,0.000029,0.003582,0.004616,0.000718,188,188,0,4,4,0,0,4,4,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand028,0.5,Strict,1,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,4.538464952372828,0.0002964571,1.770975,1.088359,0.009050,0.000025,0.003582,0.004615,0.000712,188,188,0,4,4,0,0,4,4,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand028,0.5,ValueFirst,0,1.0e-03,0,Converged,Converged,BudgetExceeded,1,4.5373296894308321,0.00029639593,1.802987,1.189675,0.012956,0.000019,0.005108,0.006418,0.001297,124,124,0,4,4,0,0,4,4,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,ToleranceMet,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,ToleranceMet
rand028,0.5,ValueFirst,0,1.0e-04,0,Converged,Converged,BudgetExceeded,1,4.5373296894308321,0.00029639593,1.597414,1.184878,0.009681,0.000024,0.003588,0.005214,0.000740,124,124,0,4,4,0,0,4,4,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,ToleranceMet,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,ToleranceMet
rand028,0.5,ValueFirst,1,1.0e-03,0,Converged,Converged,BudgetExceeded,1,4.538464952372828,0.0002964571,1.498748,1.080284,0.009027,0.000029,0.003562,0.004587,0.000742,124,124,0,4,4,0,0,4,4,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,ToleranceMet,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,ToleranceMet
rand028,0.5,ValueFirst,1,1.0e-04,0,Converged,Converged,BudgetExceeded,1,4.538464952372828,0.0002964571,1.504593,1.085509,0.009049,0.000030,0.003555,0.004615,0.000644,124,124,0,4,4,0,0,4,4,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,ToleranceMet,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,ToleranceMet
rand029,0.0,None,0,1.0e-03,0,Converged,Converged,Converged,1,37.446645987232735,0.035630633,0.820930,0.675652,0.012969,0.000023,0.001621,0.008631,0.002559,67,67,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand029,0.0,None,0,1.0e-04,0,Converged,Converged,Converged,1,37.446645151368863,5.6537047e-05,0.867201,0.669984,0.010304,0.000021,0.001123,0.008001,0.001054,99,99,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand029,0.0,None,1,1.0e-03,0,Converged,Converged,Converged,1,37.678245427361055,0.035680993,0.590402,0.464822,0.009069,0.000021,0.001155,0.006759,0.001013,67,67,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand029,0.0,None,1,1.0e-04,0,Converged,Converged,Converged,1,37.67824457028329,5.79083e-05,0.638199,0.451045,0.008566,0.000026,0.001020,0.006672,0.000736,99,99,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand029,0.0,Strict,0,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,37.446645987232735,0.035630633,13.003240,0.647445,0.009673,0.000019,0.001321,0.006609,0.001613,2530,2530,0,6,6,0,0,6,6,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited
