name,u,jac,warm,rtol,cache,repeat,stop,mu,error,nodes,evaluations,reused,splits,whole_ms,topology_ms,setup_ms,setup_frame_ms,setup_cuts_ms,setup_event_ms,setup_panel_ms,event_double_checks,event_dd_checks,event_dd_accepts,event_qf_refinements,qf_family_constructions,first_value_pass_nodes,first_gradient_error_pass_nodes,first_gradient_contract_nodes,gradient_error_pass_mask,gradient_contract_mask,physics_ms,estimator_ms,scheduler_ms,fixed64_ms,fixed64_mu,fixed64_status,inner,geometry,event,roundoff,grad0,grad1,grad2,grad3,grad4,graderr0,graderr1,graderr2,graderr3,graderr4
rand038,0.5,1,0,1.0e-06,1,0,EventLocationLimited,1.3724564801926198,5.8046638e-08,93,93,66,0,1.561594,0.816253,0.743955,0.000028,0.000900,0.431052,0.000747,6,0,0,6,1,69,0,0,140724603453440,0,3255104175,0.021947,0.002454,1.090531,1.372456,0,706381809,1.4626921e-12,3.7324852e-15,6.0949311e-16,3.3596464e-322,0.79660084621965932,0.027123339510591798,0.00056290987530398348,-0.78563006520391443,0.0006822099817659277,0.00038418642,1.3131707e-05,0.00040966864,0.00025202659,4.2053881e-06
rand038,0.5,1,0,1.0e-06,0,0,EventLocationLimited,1.3724564801926209,5.8046643e-08,93,159,0,0,1.729320,0.816554,0.911807,0.000023,0.000876,0.416068,0.000753,6,0,0,6,1,113,0,0,140724603453440,0,3591829604,0.019215,0.002372,1.121266,1.372456,0,1019911257,1.4678428e-12,3.7324852e-15,6.0949311e-16,3.3596464e-322,0.79660085532814373,0.027123339886790884,0.00056291866165353083,-0.78563006200961816,0.00068220998358225224,0.00038418433,1.3131629e-05,0.00040966278,0.00025202532,4.2053866e-06
rand038,0.5,1,0,1.0e-08,1,0,EventLocationLimited,1.3724564802926944,1.6845637e-08,77,77,51,0,1.477885,0.814298,0.662181,0.000019,0.000902,0.415675,0.000795,6,0,0,6,1,0,0,0,140724603453440,0,257285720,0.014274,0.001922,1.101727,1.372456,0,245770053,1.4626921e-12,3.7250274e-15,6.0949311e-16,3.3596464e-322,0.79660084622263827,0.027123339510606123,0.00056290987610490087,-0.78563006169906058,0.00068221863156459148,0.00038442295,1.3138008e-05,0.00041068611,0.00053045306,0.00069166442
rand038,0.5,1,0,1.0e-08,0,0,EventLocationLimited,1.3724564802926955,1.6845643e-08,77,128,0,0,1.615715,0.812906,0.801878,0.000020,0.000842,0.415280,0.000774,6,0,0,6,1,0,0,0,140724603453440,0,1174553299,0.016510,0.001914,1.091785,1.372456,0,-254471532,1.4678428e-12,3.7250274e-15,6.0949311e-16,3.3596464e-322,0.79660085533112246,0.027123339886805233,0.00056291866245432635,-0.78563005850490464,0.00068221863303593732,0.00038442086,1.3137931e-05,0.00041068024,0.00053045179,0.00069166442
rand038,0.5,1,1,1.0e-03,1,0,EventLocationLimited,1.3724714830427673,0.0010447336,93,93,66,0,1.481941,0.619901,0.804650,0.000115,0.002591,0.443980,0.002721,6,0,0,6,1,53,0,0,140724603453451,11,3988203552,0.023991,0.003309,1.079891,1.372471,0,946997639,1.465753e-12,5.6311353e-15,6.0949978e-16,3.3596464e-322,0.79664087505611281,0.027125231246882105,0.00056294729418736344,-0.78566662777039331,0.00068225643890760764,0.00038481872,1.3153871e-05,0.00041030045,0.00024979887,4.4828652e-06
rand038,0.5,1,1,1.0e-03,0,0,EventLocationLimited,1.3724714830427724,0.0010447336,93,159,0,0,1.575313,0.615616,0.957894,0.000030,0.000942,0.413220,0.000736,6,0,0,6,1,82,0,0,140724603453451,11,1304570544,0.019650,0.002431,1.061400,1.372471,0,978560011,1.4686349e-12,5.6311353e-15,6.0949978e-16,3.3596464e-322,0.79664087138047768,0.027125231122718349,0.00056294365783056909,-0.78566662902491158,0.00068225644017038713,0.00038482441,1.3154088e-05,0.00041030733,0.00024980106,4.4828622e-06
rand038,0.5,1,1,1.0e-04,1,0,EventLocationLimited,1.372471483213852,5.8048268e-08,93,93,66,0,1.375218,0.617445,0.756755,0.000018,0.000895,0.421789,0.000749,6,0,0,6,1,69,0,0,140724603453440,0,211106232,0.019428,0.002124,1.048399,1.372471,0,257751428,1.4620155e-12,3.7360686e-15,6.0949978e-16,3.3596464e-322,0.79664087505611281,0.027125231246882105,0.00056294729418736344,-0.78566662777039331,0.00068225643890760764,0.00038481872,1.3153871e-05,0.00041030045,0.00024979887,4.4828652e-06
rand038,0.5,1,1,1.0e-04,0,0,EventLocationLimited,1.3724714832138551,5.8048255e-08,93,159,0,0,1.610765,0.617830,0.990812,0.000275,0.001013,0.418702,0.000663,6,0,0,6,1,113,0,0,140724603453440,0,1501383128,0.019557,0.002280,1.091369,1.372471,0,-865120095,1.4649032e-12,3.7360686e-15,6.0949978e-16,3.3596464e-322,0.79664087138047768,0.027125231122718349,0.00056294365783056909,-0.78566662902491158,0.00068225644017038713,0.00038482441,1.3154088e-05,0.00041030733,0.00024980106,4.4828622e-06
rand038,0.5,1,1,1.0e-05,1,0,EventLocationLimited,1.372471483213852,5.8048268e-08,93,93,66,0,1.385761,0.617178,0.767606,0.000019,0.000887,0.428237,0.000731,6,0,0,6,1,69,0,0,140724603453440,0,3612170574,0.022285,0.002358,1.043111,1.372471,0,257751428,1.4620155e-12,3.7360686e-15,6.0949978e-16,3.3596464e-322,0.79664087505611281,0.027125231246882105,0.00056294729418736344,-0.78566662777039331,0.00068225643890760764,0.00038481872,1.3153871e-05,0.00041030045,0.00024979887,4.4828652e-06
rand038,0.5,1,1,1.0e-05,0,0,EventLocationLimited,1.3724714832138551,5.8048255e-08,93,159,0,0,1.567223,0.612692,0.953166,0.000020,0.000901,0.411363,0.000758,6,0,0,6,1,113,0,0,140724603453440,0,1725958374,0.020299,0.002247,1.078981,1.372471,0,-865120095,1.4649032e-12,3.7360686e-15,6.0949978e-16,3.3596464e-322,0.79664087138047768,0.027125231122718349,0.00056294365783056909,-0.78566662902491158,0.00068225644017038713,0.00038482441,1.3154088e-05,0.00041030733,0.00024980106,4.4828622e-06
rand038,0.5,1,1,1.0e-06,1,0,EventLocationLimited,1.372471483213852,5.8048268e-08,93,93,66,0,1.367194,0.611095,0.755143,0.000033,0.000946,0.416241,0.000718,6,0,0,6,1,69,0,0,140724603453440,0,3284790987,0.017755,0.002241,1.039217,1.372471,0,257751428,1.4620155e-12,3.7360686e-15,6.0949978e-16,3.3596464e-322,0.79664087505611281,0.027125231246882105,0.00056294729418736344,-0.78566662777039331,0.00068225643890760764,0.00038481872,1.3153871e-05,0.00041030045,0.00024979887,4.4828652e-06
rand038,0.5,1,1,1.0e-06,0,0,EventLocationLimited,1.3724714832138551,5.8048255e-08,93,159,0,0,1.594813,0.619086,0.974347,0.000031,0.000858,0.427492,0.000726,6,0,0,6,1,113,0,0,140724603453440,0,2112986472,0.021262,0.002286,1.044407,1.372471,0,-865120095,1.4649032e-12,3.7360686e-15,6.0949978e-16,3.3596464e-322,0.79664087138047768,0.027125231122718349,0.00056294365783056909,-0.78566662902491158,0.00068225644017038713,0.00038482441,1.3154088e-05,0.00041030733,0.00024980106,4.4828622e-06
rand038,0.5,1,1,1.0e-08,1,0,EventLocationLimited,1.3724714833139298,1.6846005e-08,77,77,51,0,1.307716,0.612168,0.694726,0.000026,0.000934,0.418172,0.000690,6,0,0,6,1,0,0,0,140724603453440,0,1837009051,0.017403,0.001932,1.048569,1.372471,0,-86331833,1.4620155e-12,3.7275772e-15,6.0949978e-16,3.3596464e-322,0.79664087505778536,0.0271252312470853,0.00056294729158231217,-0.78566662579682867,0.00068226132398545346,0.00038505526,1.3160173e-05,0.00041131795,0.00052823594,0.00069196278
rand038,0.5,1,1,1.0e-08,0,0,EventLocationLimited,1.3724714833139329,1.6845993e-08,77,128,0,0,1.472610,0.614925,0.856536,0.000028,0.000894,0.410373,0.000667,6,0,0,6,1,0,0,0,140724603453440,0,170149421,0.018235,0.002174,1.043919,1.372471,0,-1889139863,1.4649032e-12,3.7275772e-15,6.0949978e-16,3.3596464e-322,0.79664087138214956,0.027125231122921537,0.00056294365522621356,-0.78566662705210988,0.00068226132336360378,0.00038506096,1.3160389e-05,0.00041132483,0.00052823813,0.00069196278
rand039,0.0,0,0,1.0e-03,1,0,Converged,4.8567956613970846,0.0021971966,46,46,29,0,1.138353,0.727919,0.409505,0.000037,0.002965,0.318076,0.001765,4,0,0,4,1,46,14,14,0,0,34634616,0.003835,0.001500,0.764899,4.856796,0,0,1.3578512e-12,2.6049217e-14,2.1568505e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
rand039,0.0,0,0,1.0e-03,0,0,Converged,4.85679566139709,0.0021971966,46,75,0,0,1.146727,0.725753,0.420101,0.000026,0.000820,0.303895,0.000612,4,0,0,4,1,75,14,14,0,0,2562136971,0.004080,0.000915,0.763549,4.856796,0,0,1.3577637e-12,2.6049217e-14,2.1568505e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
rand039,0.0,0,0,1.0e-04,1,0,Converged,4.8567956614004935,3.9477496e-09,62,62,44,0,1.124083,0.728314,0.394759,0.000027,0.000879,0.296500,0.000502,4,0,0,4,1,62,14,14,0,0,30786326,0.004114,0.000703,0.750170,4.856796,0,0,1.3449275e-12,1.3784005e-14,2.1568505e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
rand039,0.0,0,0,1.0e-04,0,0,Converged,4.8567956614005148,3.9477283e-09,62,106,0,0,1.164545,0.717693,0.445906,0.000025,0.000820,0.304097,0.000521,4,0,0,4,1,106,14,14,0,0,3770775127,0.004869,0.000851,0.750555,4.856796,0,0,1.3228785e-12,1.3784005e-14,2.1568505e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
rand039,0.0,0,0,1.0e-05,1,0,Converged,4.8567956614004935,3.9477496e-09,62,62,44,0,1.106593,0.720385,0.385048,0.000026,0.000797,0.293111,0.000484,4,0,0,4,1,62,14,14,0,0,521443389,0.004593,0.000760,0.757023,4.856796,0,0,1.3449275e-12,1.3784005e-14,2.1568505e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
rand039,0.0,0,0,1.0e-05,0,0,Converged,4.8567956614005148,3.9477283e-09,62,106,0,0,1.143364,0.715768,0.426709,0.000023,0.000812,0.291027,0.000519,4,0,0,4,1,106,14,14,0,0,1335906625,0.003794,0.000703,0.750136,4.856796,0,0,1.3228785e-12,1.3784005e-14,2.1568505e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
rand039,0.0,0,0,1.0e-06,1,0,Converged,4.8567956614004935,3.9477496e-09,62,62,44,0,1.089013,0.714466,0.373440,0.000027,0.000827,0.283107,0.000488,4,0,0,4,1,62,14,14,0,0,64046551,0.003493,0.000695,0.751843,4.856796,0,0,1.3449275e-12,1.3784005e-14,2.1568505e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
rand039,0.0,0,0,1.0e-06,0,0,Converged,4.8567956614005148,3.9477283e-09,62,106,0,0,1.198027,0.743813,0.453284,0.000022,0.000902,0.309565,0.000523,4,0,0,4,1,106,14,14,0,0,3215246877,0.004528,0.000807,0.747902,4.856796,0,0,1.3228785e-12,1.3784005e-14,2.1568505e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
rand039,0.0,0,0,1.0e-08,1,0,Converged,4.8567956614004935,3.9477496e-09,62,62,44,0,1.096236,0.714517,0.380515,0.000022,0.000797,0.288997,0.000471,4,0,0,4,1,62,14,14,0,0,1282855190,0.004234,0.000748,0.754908,4.856796,0,0,1.3449275e-12,1.3784005e-14,2.1568505e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
rand039,0.0,0,0,1.0e-08,0,0,Converged,4.8567956614005148,3.9477283e-09,62,106,0,0,1.145175,0.714954,0.429325,0.000021,0.000810,0.293781,0.000488,4,0,0,4,1,106,14,14,0,0,2412878267,0.003504,0.000713,0.751250,4.856796,0,0,1.3228785e-12,1.3784005e-14,2.1568505e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
rand039,0.0,0,1,1.0e-03,1,0,Converged,4.8571244603382553,0.0021973874,46,46,29,0,0.974193,0.559582,0.413462,0.000019,0.000853,0.314081,0.000547,4,0,0,4,1,46,14,14,140724603453440,0,3598151802,0.003147,0.000611,0.673287,4.857124,0,0,1.3265264e-12,2.1049681e-14,2.1569966e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
rand039,0.0,0,1,1.0e-03,0,0,Converged,4.8571244603382615,0.0021973874,46,75,0,0,1.005195,0.564737,0.439421,0.000023,0.000840,0.297336,0.000451,4,0,0,4,1,75,14,14,140724603453440,0,3333719254,0.003187,0.000610,0.678540,4.857124,0,0,1.3424876e-12,2.1049681e-14,2.1569966e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
rand039,0.0,0,1,1.0e-04,1,0,Converged,4.8571244603417121,3.948238e-09,62,62,44,0,1.019493,0.562375,0.456151,0.000024,0.000824,0.311524,0.001631,4,0,0,4,1,62,14,14,140724603453440,0,2373570729,0.004215,0.000733,0.684399,4.857124,0,0,1.2919854e-12,1.1426487e-14,2.1569966e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
rand039,0.0,0,1,1.0e-04,0,0,Converged,4.8571244603417103,3.9482565e-09,62,106,0,0,1.079911,0.564341,0.514395,0.000024,0.000786,0.305761,0.000501,4,0,0,4,1,106,14,14,140724603453440,0,2696552269,0.004291,0.000730,0.679610,4.857124,0,0,1.3083838e-12,1.1426487e-14,2.1569966e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
rand039,0.0,0,1,1.0e-05,1,0,Converged,4.8571244603417121,3.948238e-09,62,62,44,0,1.005391,0.557910,0.446537,0.000028,0.000799,0.313461,0.000445,4,0,0,4,1,62,14,14,140724603453440,0,1372190508,0.004368,0.000694,0.668867,4.857124,0,0,1.2919854e-12,1.1426487e-14,2.1569966e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
rand039,0.0,0,1,1.0e-05,0,0,Converged,4.8571244603417103,3.9482565e-09,62,106,0,0,1.067263,0.561411,0.504718,0.000028,0.000858,0.296965,0.000462,4,0,0,4,1,106,14,14,140724603453440,0,3746036116,0.003705,0.000693,0.673568,4.857124,0,0,1.3083838e-12,1.1426487e-14,2.1569966e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
rand039,0.0,0,1,1.0e-06,1,0,Converged,4.8571244603417121,3.948238e-09,62,62,44,0,1.016610,0.566693,0.449038,0.000031,0.000889,0.301851,0.000468,4,0,0,4,1,62,14,14,140724603453440,0,975816566,0.003744,0.000698,0.674231,4.857124,0,0,1.2919854e-12,1.1426487e-14,2.1569966e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
rand039,0.0,0,1,1.0e-06,0,0,Converged,4.8571244603417103,3.9482565e-09,62,106,0,0,1.072481,0.561515,0.509820,0.000024,0.000802,0.301613,0.000513,4,0,0,4,1,106,14,14,140724603453440,0,3728718807,0.004617,0.000719,0.676344,4.857124,0,0,1.3083838e-12,1.1426487e-14,2.1569966e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
rand039,0.0,0,1,1.0e-08,1,0,Converged,4.8571244603417121,3.948238e-09,62,62,44,0,1.012545,0.564524,0.447113,0.000018,0.000814,0.313861,0.000475,4,0,0,4,1,62,14,14,140724603453440,0,762786191,0.004406,0.000705,0.674993,4.857124,0,0,1.2919854e-12,1.1426487e-14,2.1569966e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
rand039,0.0,0,1,1.0e-08,0,0,Converged,4.8571244603417103,3.9482565e-09,62,106,0,0,1.074728,0.555071,0.518438,0.000023,0.000799,0.307519,0.000489,4,0,0,4,1,106,14,14,140724603453440,0,3356534120,0.004922,0.000744,0.668089,4.857124,0,0,1.3083838e-12,1.1426487e-14,2.1569966e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
rand039,0.0,1,0,1.0e-03,1,0,EventLocationLimited,4.8567956613970846,0.0021971966,62,62,44,0,1.150279,0.722358,0.427376,0.000043,0.001078,0.303791,0.001021,4,0,0,4,1,46,0,0,140724603453467,27,1678954256,0.018741,0.001969,0.832031,4.856796,0,0,1.3578512e-12,2.6049217e-14,2.1568505e-15,3.3596464e-322,10.59240656193133,19.812648622900056,0.086029397687538811,0.14337617898801414,3.8866380090784156e-07,0.00050704542,0.00094840681,0.001077813,0.0001360623,1.4584567e-11
rand039,0.0,1,0,1.0e-03,0,0,EventLocationLimited,4.85679566139709,0.0021971966,62,106,0,0,1.176354,0.715920,0.459456,0.000025,0.000773,0.297258,0.000567,4,0,0,4,1,75,0,0,140724603453467,27,1727882519,0.015118,0.001626,0.818042,4.856796,0,0,1.3577637e-12,2.6049217e-14,2.1568505e-15,3.3596464e-322,10.592406561916906,19.812648622873084,0.086029397725858381,0.14337617902625377,3.8866380091485059e-07,0.00050704553,0.00094840701,0.0010778122,0.00013606237,1.4584557e-11
rand039,0.0,1,0,1.0e-04,1,0,EventLocationLimited,4.8567956614004935,3.9477496e-09,62,62,44,0,1.132900,0.713215,0.418497,0.000026,0.000770,0.309934,0.000557,4,0,0,4,1,62,0,0,140724603453459,19,681147455,0.014371,0.001488,0.814508,4.856796,0,0,1.3449275e-12,1.3784005e-14,2.1568505e-15,3.3596464e-322,10.59240656193133,19.812648622900056,0.086029397687538811,0.14337617898801414,3.8866380090784156e-07,0.00050704542,0.00094840681,0.001077813,0.0001360623,1.4584567e-11
rand039,0.0,1,0,1.0e-04,0,0,EventLocationLimited,4.8567956614005148,3.9477283e-09,62,106,0,0,1.183758,0.714618,0.468183,0.000022,0.000834,0.309295,0.000515,4,0,0,4,1,106,0,0,140724603453459,19,1096762844,0.015405,0.001394,0.816930,4.856796,0,0,1.3228785e-12,1.3784005e-14,2.1568505e-15,3.3596464e-322,10.592406561916906,19.812648622873084,0.086029397725858381,0.14337617902625377,3.8866380091485059e-07,0.00050704553,0.00094840701,0.0010778122,0.00013606237,1.4584557e-11
rand039,0.0,1,0,1.0e-05,1,0,EventLocationLimited,4.8567956614004935,3.9477496e-09,62,62,44,0,1.124859,0.715228,0.408469,0.000026,0.000823,0.301448,0.000487,4,0,0,4,1,62,0,0,140724603453456,16,865040774,0.013369,0.001409,0.812962,4.856796,0,0,1.3449275e-12,1.3784005e-14,2.1568505e-15,3.3596464e-322,10.59240656193133,19.812648622900056,0.086029397687538811,0.14337617898801414,3.8866380090784156e-07,0.00050704542,0.00094840681,0.001077813,0.0001360623,1.4584567e-11
rand039,0.0,1,0,1.0e-05,0,0,EventLocationLimited,4.8567956614005148,3.9477283e-09,62,106,0,0,1.165722,0.712101,0.452712,0.000028,0.000760,0.293953,0.000498,4,0,0,4,1,106,0,0,140724603453456,16,1955206553,0.015773,0.001405,0.819364,4.856796,0,0,1.3228785e-12,1.3784005e-14,2.1568505e-15,3.3596464e-322,10.592406561916906,19.812648622873084,0.086029397725858381,0.14337617902625377,3.8866380091485059e-07,0.00050704553,0.00094840701,0.0010778122,0.00013606237,1.4584557e-11
rand039,0.0,1,0,1.0e-06,1,0,EventLocationLimited,4.8567956614004935,3.9477496e-09,62,62,44,0,1.144404,0.716052,0.427100,0.000030,0.001935,0.302320,0.000463,4,0,0,4,1,62,0,0,140724603453456,16,2674012281,0.018637,0.001687,0.835577,4.856796,0,0,1.3449275e-12,1.3784005e-14,2.1568505e-15,3.3596464e-322,10.59240656193133,19.812648622900056,0.086029397687538811,0.14337617898801414,3.8866380090784156e-07,0.00050704542,0.00094840681,0.001077813,0.0001360623,1.4584567e-11
rand039,0.0,1,0,1.0e-06,0,0,EventLocationLimited,4.8567956614005148,3.9477283e-09,62,106,0,0,1.163124,0.717512,0.444668,0.000029,0.000829,0.288382,0.000466,4,0,0,4,1,106,0,0,140724603453456,16,257285718,0.014047,0.001267,0.817772,4.856796,0,0,1.3228785e-12,1.3784005e-14,2.1568505e-15,3.3596464e-322,10.592406561916906,19.812648622873084,0.086029397725858381,0.14337617902625377,3.8866380091485059e-07,0.00050704553,0.00094840701,0.0010778122,0.00013606237,1.4584557e-11
rand039,0.0,1,0,1.0e-08,1,0,EventLocationLimited,4.8567956614004935,3.9477496e-09,62,62,44,0,1.129261,0.713875,0.414197,0.000026,0.000830,0.305777,0.000486,4,0,0,4,1,62,0,0,140724603453456,16,2147621088,0.014636,0.001428,0.821035,4.856796,0,0,1.3449275e-12,1.3784005e-14,2.1568505e-15,3.3596464e-322,10.59240656193133,19.812648622900056,0.086029397687538811,0.14337617898801414,3.8866380090784156e-07,0.00050704542,0.00094840681,0.001077813,0.0001360623,1.4584567e-11
rand039,0.0,1,0,1.0e-08,0,0,EventLocationLimited,4.8567956614005148,3.9477283e-09,62,106,0,0,1.177470,0.716192,0.460383,0.000025,0.000782,0.303832,0.000528,4,0,0,4,1,106,0,0,140724603453456,16,106652624,0.013530,0.001241,0.816886,4.856796,0,0,1.3228785e-12,1.3784005e-14,2.1568505e-15,3.3596464e-322,10.592406561916906,19.812648622873084,0.086029397725858381,0.14337617902625377,3.8866380091485059e-07,0.00050704553,0.00094840701,0.0010778122,0.00013606237,1.4584557e-11
rand039,0.0,1,1,1.0e-03,1,0,EventLocationLimited,4.8571244603382553,0.0021973874,62,62,44,0,1.162964,0.563669,0.501094,0.000174,0.001963,0.336983,0.002278,4,0,0,4,1,46,0,0,140724603453467,27,3398865318,0.018035,0.002009,0.807577,4.857124,0,0,1.3265264e-12,2.1049681e-14,2.1569966e-15,3.3596464e-322,10.591319884383445,19.816850907892142,0.08604724977938627,0.14367600324319119,3.8860032574041658e-07,0.00046063372,0.00086186683,0.00097956971,0.00012503511,1.3212891e-11
rand039,0.0,1,1,1.0e-03,0,0,EventLocationLimited,4.8571244603382615,0.0021973874,62,106,0,0,1.111822,0.559618,0.550815,0.000018,0.000795,0.315778,0.000534,4,0,0,4,1,75,0,0,140724603453467,27,3684188588,0.016571,0.001418,0.774705,4.857124,0,0,1.3424876e-12,2.1049681e-14,2.1569966e-15,3.3596464e-322,10.591319884904223,19.816850908866325,0.086047250111636053,0.1436760033362301,3.8860032573469858e-07,0.0004606355,0.00086187016,0.00097957141,0.00012503529,1.3212931e-11
rand039,0.0,1,1,1.0e-04,1,0,EventLocationLimited,4.8571244603417121,3.948238e-09,62,62,44,0,1.021300,0.560110,0.460294,0.000022,0.000775,0.307691,0.000551,4,0,0,4,1,62,0,0,140724603453459,19,792198126,0.016865,0.001590,0.733906,4.857124,0,0,1.2919854e-12,1.1426487e-14,2.1569966e-15,3.3596464e-322,10.591319884383445,19.816850907892142,0.08604724977938627,0.14367600324319119,3.8860032574041658e-07,0.00046063372,0.00086186683,0.00097956971,0.00012503511,1.3212891e-11
rand039,0.0,1,1,1.0e-04,0,0,EventLocationLimited,4.8571244603417103,3.9482565e-09,62,106,0,0,1.100699,0.561102,0.538405,0.000020,0.000840,0.305656,0.000487,4,0,0,4,1,106,0,0,140724603453459,19,1986267757,0.015960,0.001405,0.738919,4.857124,0,0,1.3083838e-12,1.1426487e-14,2.1569966e-15,3.3596464e-322,10.591319884904223,19.816850908866325,0.086047250111636053,0.1436760033362301,3.8860032573469858e-07,0.0004606355,0.00086187016,0.00097957141,0.00012503529,1.3212931e-11
rand039,0.0,1,1,1.0e-05,1,0,EventLocationLimited,4.8571244603417121,3.948238e-09,62,62,44,0,1.012644,0.558450,0.453296,0.000018,0.000808,0.299130,0.000493,4,0,0,4,1,62,0,0,140724603453456,16,1942012413,0.013949,0.001271,0.736598,4.857124,0,0,1.2919854e-12,1.1426487e-14,2.1569966e-15,3.3596464e-322,10.591319884383445,19.816850907892142,0.08604724977938627,0.14367600324319119,3.8860032574041658e-07,0.00046063372,0.00086186683,0.00097956971,0.00012503511,1.3212891e-11
rand039,0.0,1,1,1.0e-05,0,0,EventLocationLimited,4.8571244603417103,3.9482565e-09,62,106,0,0,1.111128,0.568634,0.541243,0.000019,0.000891,0.311129,0.000499,4,0,0,4,1,106,0,0,140724603453456,16,3745211482,0.015091,0.001342,0.734157,4.857124,0,0,1.3083838e-12,1.1426487e-14,2.1569966e-15,3.3596464e-322,10.591319884904223,19.816850908866325,0.086047250111636053,0.1436760033362301,3.8860032573469858e-07,0.0004606355,0.00086187016,0.00097957141,0.00012503529,1.3212931e-11
rand039,0.0,1,1,1.0e-06,1,0,EventLocationLimited,4.8571244603417121,3.948238e-09,62,62,44,0,1.022651,0.557664,0.464132,0.000021,0.000886,0.316221,0.000511,4,0,0,4,1,62,0,0,140724603453456,16,1442284377,0.013696,0.001228,0.733741,4.857124,0,0,1.2919854e-12,1.1426487e-14,2.1569966e-15,3.3596464e-322,10.591319884383445,19.816850907892142,0.08604724977938627,0.14367600324319119,3.8860032574041658e-07,0.00046063372,0.00086186683,0.00097956971,0.00012503511,1.3212891e-11
rand039,0.0,1,1,1.0e-06,0,0,EventLocationLimited,4.8571244603417103,3.9482565e-09,62,106,0,0,1.108251,0.564837,0.542208,0.000019,0.000800,0.305489,0.000503,4,0,0,4,1,106,0,0,140724603453456,16,3911237740,0.016332,0.001298,0.729089,4.857124,0,0,1.3083838e-12,1.1426487e-14,2.1569966e-15,3.3596464e-322,10.591319884904223,19.816850908866325,0.086047250111636053,0.1436760033362301,3.8860032573469858e-07,0.0004606355,0.00086187016,0.00097957141,0.00012503529,1.3212931e-11
rand039,0.0,1,1,1.0e-08,1,0,EventLocationLimited,4.8571244603417121,3.948238e-09,62,62,44,0,1.045910,0.558103,0.486908,0.000018,0.000845,0.307694,0.000491,4,0,0,4,1,62,0,0,140724603453456,16,59373630,0.017409,0.001409,0.750316,4.857124,0,0,1.2919854e-12,1.1426487e-14,2.1569966e-15,3.3596464e-322,10.591319884383445,19.816850907892142,0.08604724977938627,0.14367600324319119,3.8860032574041658e-07,0.00046063372,0.00086186683,0.00097956971,0.00012503511,1.3212891e-11
rand039,0.0,1,1,1.0e-08,0,0,EventLocationLimited,4.8571244603417103,3.9482565e-09,62,106,0,0,1.097341,0.556681,0.539453,0.000022,0.000846,0.312450,0.000455,4,0,0,4,1,106,0,0,140724603453456,16,1025294596,0.013157,0.001257,0.736403,4.857124,0,0,1.3083838e-12,1.1426487e-14,2.1569966e-15,3.3596464e-322,10.591319884904223,19.816850908866325,0.086047250111636053,0.1436760033362301,3.8860032573469858e-07,0.0004606355,0.00086187016,0.00097957141,0.00012503529,1.3212931e-11
rand039,0.5,0,0,1.0e-03,1,0,Converged,4.8567849794679159,7.982047e-08,62,62,44,0,1.141200,0.717777,0.422417,0.000020,0.001535,0.308091,0.000973,4,0,0,4,1,62,14,14,0,0,2775167347,0.005511,0.000921,0.779177,4.856785,0,-1024235344,1.613913e-12,8.319533e-15,2.1568458e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
rand039,0.5,0,0,1.0e-03,0,0,Converged,4.8567849794679345,7.9820438e-08,62,106,0,0,1.191162,0.717539,0.472608,0.000022,0.000817,0.309197,0.000479,4,0,0,4,1,106,14,14,0,0,712208658,0.005221,0.000805,0.772634,4.856785,0,-540948761,1.5874542e-12,8.319533e-15,2.1568458e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
rand039,0.5,0,0,1.0e-04,1,0,Converged,4.8567849794679159,7.982047e-08,62,62,44,0,1.114776,0.715471,0.398089,0.000023,0.000798,0.286805,0.000457,4,0,0,4,1,62,14,14,0,0,4188864423,0.004064,0.000797,0.770862,4.856785,0,-1024235344,1.613913e-12,8.319533e-15,2.1568458e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
