name,u,jac,warm,repeat,mode,mu,status,stop,evaluations,whole_ms,topology_ms
resonant,0.5,1,1,1,adaptive_fold,13.960820125801241,0,InnerAccuracyLimited,231,1.693017,0.369417
resonant,0.5,1,1,1,adaptive_affine,13.960845423589749,0,BudgetExceeded,20913,364.273646,0.368066
resonant,0.5,1,1,1,mapped_fixed63,13.960820115729112,0,fixed_resolution,567,4.316917,0.378543
resonant,0.5,1,1,2,mapped_fixed63,13.960820115729112,0,fixed_resolution,567,4.229912,0.375961
resonant,0.5,1,1,2,adaptive_affine,13.960845423589749,0,BudgetExceeded,20913,363.460504,0.368777
resonant,0.5,1,1,2,adaptive_fold,13.960820125801241,0,InnerAccuracyLimited,231,1.772574,0.378557
close-binary,0,0,0,0,mapped_fixed63,8.1331871251541461,0,fixed_resolution,504,2.728993,0.606352
close-binary,0,0,0,0,adaptive_affine,8.133196747460433,0,Converged,368,1.708476,0.630404
close-binary,0,0,0,0,adaptive_fold,8.1331871350959748,0,Converged,136,1.348846,0.602761
close-binary,0,0,0,1,adaptive_fold,8.1331871350959748,0,Converged,136,1.354326,0.600920
close-binary,0,0,0,1,adaptive_affine,8.133196747460433,0,Converged,368,1.636582,0.599084
close-binary,0,0,0,1,mapped_fixed63,8.1331871251541461,0,fixed_resolution,504,2.705597,0.604381
close-binary,0,0,0,2,mapped_fixed63,8.1331871251541461,0,fixed_resolution,504,2.726502,0.607544
close-binary,0,0,0,2,adaptive_affine,8.133196747460433,0,Converged,368,1.640020,0.600276
close-binary,0,0,0,2,adaptive_fold,8.1331871350959748,0,Converged,136,1.350360,0.598062
close-binary,0,0,1,0,mapped_fixed63,8.087490714643284,0,fixed_resolution,504,2.303538,0.431741
close-binary,0,0,1,0,adaptive_affine,8.0875004855809269,0,Converged,368,1.490965,0.437878
close-binary,0,0,1,0,adaptive_fold,8.0874907246957317,0,Converged,136,1.208389,0.427441
close-binary,0,0,1,1,adaptive_fold,8.0874907246957317,0,Converged,136,1.221738,0.429305
close-binary,0,0,1,1,adaptive_affine,8.0875004855809269,0,Converged,368,1.495486,0.432778
close-binary,0,0,1,1,mapped_fixed63,8.087490714643284,0,fixed_resolution,504,2.280623,0.429506
close-binary,0,0,1,2,mapped_fixed63,8.087490714643284,0,fixed_resolution,504,2.294563,0.429518
close-binary,0,0,1,2,adaptive_affine,8.0875004855809269,0,Converged,368,1.509215,0.433188
close-binary,0,0,1,2,adaptive_fold,8.0874907246957317,0,Converged,136,1.206895,0.432044
close-binary,0,1,0,0,mapped_fixed63,8.1331871251541461,0,fixed_resolution,504,2.742656,0.601489
close-binary,0,1,0,0,adaptive_affine,8.133196747460433,0,BudgetExceeded,16908,216.202290,0.600434
close-binary,0,1,0,0,adaptive_fold,8.1331871350959748,0,EventLocationLimited,3322,16.614086,0.687536
close-binary,0,1,0,1,adaptive_fold,8.1331871350959748,0,EventLocationLimited,3322,15.726608,0.658183
close-binary,0,1,0,1,adaptive_affine,8.133196747460433,0,BudgetExceeded,16908,206.557372,0.670938
close-binary,0,1,0,1,mapped_fixed63,8.1331871251541461,0,fixed_resolution,504,2.875083,0.680981
close-binary,0,1,0,2,mapped_fixed63,8.1331871251541461,0,fixed_resolution,504,2.802610,0.606135
close-binary,0,1,0,2,adaptive_affine,8.133196747460433,0,BudgetExceeded,16908,205.122958,0.610088
close-binary,0,1,0,2,adaptive_fold,8.1331871350959748,0,EventLocationLimited,3322,16.785238,0.668084
close-binary,0,1,1,0,mapped_fixed63,8.087490714643284,0,fixed_resolution,504,2.370051,0.431286
close-binary,0,1,1,0,adaptive_affine,8.0875004855809269,0,BudgetExceeded,16908,206.360729,0.425941
close-binary,0,1,1,0,adaptive_fold,8.0874907246957317,0,EventLocationLimited,2242,10.264156,0.438692
close-binary,0,1,1,1,adaptive_fold,8.0874907246957317,0,EventLocationLimited,2242,9.441534,0.427863
close-binary,0,1,1,1,adaptive_affine,8.0875004855809269,0,BudgetExceeded,16908,206.259976,0.431502
close-binary,0,1,1,1,mapped_fixed63,8.087490714643284,0,fixed_resolution,504,2.461015,0.430439
close-binary,0,1,1,2,mapped_fixed63,8.087490714643284,0,fixed_resolution,504,2.324716,0.427042
close-binary,0,1,1,2,adaptive_affine,8.0875004855809269,0,BudgetExceeded,16908,206.348005,0.423867
close-binary,0,1,1,2,adaptive_fold,8.0874907246957317,0,EventLocationLimited,2242,10.009200,0.440667
close-binary,0.5,0,0,0,mapped_fixed63,8.0833997116055336,0,fixed_resolution,504,3.021798,0.632254
close-binary,0.5,0,0,0,adaptive_affine,8.0834180829420816,0,Converged,344,1.833481,0.607226
close-binary,0.5,0,0,0,adaptive_fold,8.0833997168360217,0,Converged,136,1.435764,0.599922
close-binary,0.5,0,0,1,adaptive_fold,8.0833997168360217,0,Converged,136,1.440910,0.601453
