name,u,jac,warm,rtol,cache,repeat,stop,mu,error,nodes,evaluations,reused,splits,whole_ms,topology_ms,setup_ms,physics_ms,estimator_ms,scheduler_ms,fixed64_ms,fixed64_mu,fixed64_status,inner,geometry,event,roundoff,grad0,grad1,grad2,grad3,grad4,graderr0,graderr1,graderr2,graderr3,graderr4
rand039,0.5,1,0,1.0e-06,1,0,EventLocationLimited,4.8567849794679532,7.9820568e-08,62,62,44,0,1.244388,0.780583,0.306528,0.126091,0.014512,0.001359,0.894521,4.85678485601444,0,2.8932798e-16,1.5846796e-12,8.319533e-15,2.1568458e-15,10.592335058323883,19.812514878465045,0.079146423237837826,0.1434147560369019,3.8866133307158239e-07,0.00030816972,0.00057641827,0.00072937007,8.2898752e-05,1.132848e-11
rand039,0.5,1,0,1.0e-06,1,1,EventLocationLimited,4.8567849794679532,7.9820568e-08,62,62,44,0,1.234423,0.774773,0.306283,0.125347,0.012736,0.001316,0.883035,4.85678485601444,0,2.8932798e-16,1.5846796e-12,8.319533e-15,2.1568458e-15,10.592335058323883,19.812514878465045,0.079146423237837826,0.1434147560369019,3.8866133307158239e-07,0.00030816972,0.00057641827,0.00072937007,8.2898752e-05,1.132848e-11
rand039,0.5,1,0,1.0e-06,1,2,EventLocationLimited,4.8567849794679532,7.9820568e-08,62,62,44,0,1.225198,0.781577,0.284796,0.131206,0.010808,0.001203,0.886610,4.85678485601444,0,2.8932798e-16,1.5846796e-12,8.319533e-15,2.1568458e-15,10.592335058323883,19.812514878465045,0.079146423237837826,0.1434147560369019,3.8866133307158239e-07,0.00030816972,0.00057641827,0.00072937007,8.2898752e-05,1.132848e-11
rand039,0.5,1,0,1.0e-06,0,0,EventLocationLimited,4.8567849794679718,7.9820546e-08,62,106,0,0,1.319973,0.779783,0.301316,0.203454,0.011328,0.001224,0.880712,4.85678485601444,0,2.9307494e-16,1.5737658e-12,8.319533e-15,2.1568458e-15,10.592335058410821,19.8125148786274,0.079146423473191785,0.14341475607802279,3.8866135600976807e-07,0.00030816941,0.0005764177,0.00072936948,8.28987e-05,1.1372298e-11
rand039,0.5,1,0,1.0e-06,0,1,EventLocationLimited,4.8567849794679718,7.9820546e-08,62,106,0,0,1.327836,0.774604,0.310907,0.202680,0.014924,0.001369,0.878689,4.85678485601444,0,2.9307494e-16,1.5737658e-12,8.319533e-15,2.1568458e-15,10.592335058410821,19.8125148786274,0.079146423473191785,0.14341475607802279,3.8866135600976807e-07,0.00030816941,0.0005764177,0.00072936948,8.28987e-05,1.1372298e-11
rand039,0.5,1,0,1.0e-06,0,2,EventLocationLimited,4.8567849794679718,7.9820546e-08,62,106,0,0,1.317793,0.774712,0.308386,0.198304,0.012259,0.001255,0.882635,4.85678485601444,0,2.9307494e-16,1.5737658e-12,8.319533e-15,2.1568458e-15,10.592335058410821,19.8125148786274,0.079146423473191785,0.14341475607802279,3.8866135600976807e-07,0.00030816941,0.0005764177,0.00072936948,8.28987e-05,1.1372298e-11
rand039,0.5,1,0,1.0e-08,1,0,EventLocationLimited,4.8567849794679532,7.9820568e-08,62,62,44,0,1.239196,0.778798,0.305579,0.125328,0.013418,0.001376,0.890757,4.85678485601444,0,2.8932798e-16,1.5846796e-12,8.319533e-15,2.1568458e-15,10.592335058323883,19.812514878465045,0.079146423237837826,0.1434147560369019,3.8866133307158239e-07,0.00030816972,0.00057641827,0.00072937007,8.2898752e-05,1.132848e-11
rand039,0.5,1,0,1.0e-08,1,1,EventLocationLimited,4.8567849794679532,7.9820568e-08,62,62,44,0,1.228555,0.774242,0.301969,0.125253,0.011820,0.001198,0.881968,4.85678485601444,0,2.8932798e-16,1.5846796e-12,8.319533e-15,2.1568458e-15,10.592335058323883,19.812514878465045,0.079146423237837826,0.1434147560369019,3.8866133307158239e-07,0.00030816972,0.00057641827,0.00072937007,8.2898752e-05,1.132848e-11
rand039,0.5,1,0,1.0e-08,1,2,EventLocationLimited,4.8567849794679532,7.9820568e-08,62,62,44,0,1.228205,0.779402,0.297627,0.125209,0.011082,0.001164,0.883856,4.85678485601444,0,2.8932798e-16,1.5846796e-12,8.319533e-15,2.1568458e-15,10.592335058323883,19.812514878465045,0.079146423237837826,0.1434147560369019,3.8866133307158239e-07,0.00030816972,0.00057641827,0.00072937007,8.2898752e-05,1.132848e-11
rand039,0.5,1,0,1.0e-08,0,0,EventLocationLimited,4.8567849794679718,7.9820546e-08,62,106,0,0,1.338141,0.777550,0.313451,0.207221,0.015670,0.001404,0.877903,4.85678485601444,0,2.9307494e-16,1.5737658e-12,8.319533e-15,2.1568458e-15,10.592335058410821,19.8125148786274,0.079146423473191785,0.14341475607802279,3.8866135600976807e-07,0.00030816941,0.0005764177,0.00072936948,8.28987e-05,1.1372298e-11
rand039,0.5,1,0,1.0e-08,0,1,EventLocationLimited,4.8567849794679718,7.9820546e-08,62,106,0,0,1.348808,0.789808,0.311334,0.207208,0.015762,0.001301,0.873200,4.85678485601444,0,2.9307494e-16,1.5737658e-12,8.319533e-15,2.1568458e-15,10.592335058410821,19.8125148786274,0.079146423473191785,0.14341475607802279,3.8866135600976807e-07,0.00030816941,0.0005764177,0.00072936948,8.28987e-05,1.1372298e-11
rand039,0.5,1,0,1.0e-08,0,2,EventLocationLimited,4.8567849794679718,7.9820546e-08,62,106,0,0,1.328668,0.783299,0.307741,0.197777,0.015480,0.001274,0.894163,4.85678485601444,0,2.9307494e-16,1.5737658e-12,8.319533e-15,2.1568458e-15,10.592335058410821,19.8125148786274,0.079146423473191785,0.14341475607802279,3.8866135600976807e-07,0.00030816941,0.0005764177,0.00072936948,8.28987e-05,1.1372298e-11
rand039,0.5,1,1,1.0e-03,1,0,EventLocationLimited,4.8571137761899079,7.9828699e-08,62,62,44,0,1.461514,0.713153,0.416962,0.197825,0.021998,0.001867,1.072124,4.8571136527281187,0,2.1137092e-16,1.5445945e-12,6.8966201e-15,2.1569918e-15,10.591248394394082,19.816717146837203,0.079162840354560782,0.14371457451434821,3.8859858082479718e-07,0.00027999672,0.0005238867,0.00066978272,7.619916e-05,1.0969257e-11
rand039,0.5,1,1,1.0e-03,1,1,EventLocationLimited,4.8571137761899079,7.9828699e-08,62,62,44,0,1.440853,0.766507,0.416398,0.216634,0.020305,0.001734,1.054066,4.8571136527281187,0,2.1137092e-16,1.5445945e-12,6.8966201e-15,2.1569918e-15,10.591248394394082,19.816717146837203,0.079162840354560782,0.14371457451434821,3.8859858082479718e-07,0.00027999672,0.0005238867,0.00066978272,7.619916e-05,1.0969257e-11
rand039,0.5,1,1,1.0e-03,1,2,EventLocationLimited,4.8571137761899079,7.9828699e-08,62,62,44,0,1.167662,0.622452,0.338113,0.173713,0.016650,0.001333,0.793936,4.8571136527281187,0,2.1137092e-16,1.5445945e-12,6.8966201e-15,2.1569918e-15,10.591248394394082,19.816717146837203,0.079162840354560782,0.14371457451434821,3.8859858082479718e-07,0.00027999672,0.0005238867,0.00066978272,7.619916e-05,1.0969257e-11
rand039,0.5,1,1,1.0e-03,0,0,EventLocationLimited,4.8571137761899008,7.9828719e-08,62,106,0,0,1.151784,0.559923,0.295895,0.262022,0.011463,0.001133,0.740985,4.8571136527281187,0,2.1434692e-16,1.5663266e-12,6.8966201e-15,2.1569918e-15,10.59124839470681,19.816717147421556,0.079162840559078074,0.14371457457008319,3.8859851032538354e-07,0.00027999725,0.00052388768,0.00066978379,7.6199234e-05,1.1152467e-11
rand039,0.5,1,1,1.0e-03,0,1,EventLocationLimited,4.8571137761899008,7.9828719e-08,62,106,0,0,1.131497,0.540111,0.300129,0.253988,0.014843,0.001217,0.718045,4.8571136527281187,0,2.1434692e-16,1.5663266e-12,6.8966201e-15,2.1569918e-15,10.59124839470681,19.816717147421556,0.079162840559078074,0.14371457457008319,3.8859851032538354e-07,0.00027999725,0.00052388768,0.00066978379,7.6199234e-05,1.1152467e-11
rand039,0.5,1,1,1.0e-03,0,2,EventLocationLimited,4.8571137761899008,7.9828719e-08,62,106,0,0,1.124573,0.542021,0.295275,0.253689,0.011991,0.001130,0.745516,4.8571136527281187,0,2.1434692e-16,1.5663266e-12,6.8966201e-15,2.1569918e-15,10.59124839470681,19.816717147421556,0.079162840559078074,0.14371457457008319,3.8859851032538354e-07,0.00027999725,0.00052388768,0.00066978379,7.6199234e-05,1.1152467e-11
rand039,0.5,1,1,1.0e-04,1,0,EventLocationLimited,4.8571137761899079,7.9828699e-08,62,62,44,0,1.017170,0.539338,0.298725,0.155015,0.010703,0.001108,0.721670,4.8571136527281187,0,2.1137092e-16,1.5445945e-12,6.8966201e-15,2.1569918e-15,10.591248394394082,19.816717146837203,0.079162840354560782,0.14371457451434821,3.8859858082479718e-07,0.00027999672,0.0005238867,0.00066978272,7.619916e-05,1.0969257e-11
rand039,0.5,1,1,1.0e-04,1,1,EventLocationLimited,4.8571137761899079,7.9828699e-08,62,62,44,0,1.073371,0.593887,0.290738,0.160602,0.013563,0.001177,0.801273,4.8571136527281187,0,2.1137092e-16,1.5445945e-12,6.8966201e-15,2.1569918e-15,10.591248394394082,19.816717146837203,0.079162840354560782,0.14371457451434821,3.8859858082479718e-07,0.00027999672,0.0005238867,0.00066978272,7.619916e-05,1.0969257e-11
rand039,0.5,1,1,1.0e-04,1,2,EventLocationLimited,4.8571137761899079,7.9828699e-08,62,62,44,0,1.079393,0.558731,0.317538,0.173362,0.014285,0.001329,0.804667,4.8571136527281187,0,2.1137092e-16,1.5445945e-12,6.8966201e-15,2.1569918e-15,10.591248394394082,19.816717146837203,0.079162840354560782,0.14371457451434821,3.8859858082479718e-07,0.00027999672,0.0005238867,0.00066978272,7.619916e-05,1.0969257e-11
rand039,0.5,1,1,1.0e-04,0,0,EventLocationLimited,4.8571137761899008,7.9828719e-08,62,106,0,0,1.254256,0.603856,0.327564,0.281698,0.016648,0.001358,0.801731,4.8571136527281187,0,2.1434692e-16,1.5663266e-12,6.8966201e-15,2.1569918e-15,10.59124839470681,19.816717147421556,0.079162840559078074,0.14371457457008319,3.8859851032538354e-07,0.00027999725,0.00052388768,0.00066978379,7.6199234e-05,1.1152467e-11
rand039,0.5,1,1,1.0e-04,0,1,EventLocationLimited,4.8571137761899008,7.9828719e-08,62,106,0,0,1.243655,0.602059,0.325878,0.279681,0.012164,0.001272,0.795620,4.8571136527281187,0,2.1434692e-16,1.5663266e-12,6.8966201e-15,2.1569918e-15,10.59124839470681,19.816717147421556,0.079162840559078074,0.14371457457008319,3.8859851032538354e-07,0.00027999725,0.00052388768,0.00066978379,7.6199234e-05,1.1152467e-11
rand039,0.5,1,1,1.0e-04,0,2,EventLocationLimited,4.8571137761899008,7.9828719e-08,62,106,0,0,1.218941,0.583799,0.318344,0.280662,0.012270,0.001283,0.800728,4.8571136527281187,0,2.1434692e-16,1.5663266e-12,6.8966201e-15,2.1569918e-15,10.59124839470681,19.816717147421556,0.079162840559078074,0.14371457457008319,3.8859851032538354e-07,0.00027999725,0.00052388768,0.00066978379,7.6199234e-05,1.1152467e-11
rand039,0.5,1,1,1.0e-05,1,0,EventLocationLimited,4.8571137761899079,7.9828699e-08,62,62,44,0,1.142754,0.607169,0.311284,0.193903,0.015247,0.001374,0.732989,4.8571136527281187,0,2.1137092e-16,1.5445945e-12,6.8966201e-15,2.1569918e-15,10.591248394394082,19.816717146837203,0.079162840354560782,0.14371457451434821,3.8859858082479718e-07,0.00027999672,0.0005238867,0.00066978272,7.619916e-05,1.0969257e-11
rand039,0.5,1,1,1.0e-05,1,1,EventLocationLimited,4.8571137761899079,7.9828699e-08,62,62,44,0,1.104527,0.567034,0.332276,0.173734,0.015676,0.001376,0.769645,4.8571136527281187,0,2.1137092e-16,1.5445945e-12,6.8966201e-15,2.1569918e-15,10.591248394394082,19.816717146837203,0.079162840354560782,0.14371457451434821,3.8859858082479718e-07,0.00027999672,0.0005238867,0.00066978272,7.619916e-05,1.0969257e-11
rand039,0.5,1,1,1.0e-05,1,2,EventLocationLimited,4.8571137761899079,7.9828699e-08,62,62,44,0,1.138746,0.602981,0.335079,0.169744,0.015865,0.001275,0.791996,4.8571136527281187,0,2.1137092e-16,1.5445945e-12,6.8966201e-15,2.1569918e-15,10.591248394394082,19.816717146837203,0.079162840354560782,0.14371457451434821,3.8859858082479718e-07,0.00027999672,0.0005238867,0.00066978272,7.619916e-05,1.0969257e-11
rand039,0.5,1,1,1.0e-05,0,0,EventLocationLimited,4.8571137761899008,7.9828719e-08,62,106,0,0,1.249187,0.603762,0.327824,0.281170,0.012667,0.001322,0.801439,4.8571136527281187,0,2.1434692e-16,1.5663266e-12,6.8966201e-15,2.1569918e-15,10.59124839470681,19.816717147421556,0.079162840559078074,0.14371457457008319,3.8859851032538354e-07,0.00027999725,0.00052388768,0.00066978379,7.6199234e-05,1.1152467e-11
rand039,0.5,1,1,1.0e-05,0,1,EventLocationLimited,4.8571137761899008,7.9828719e-08,62,106,0,0,1.236622,0.594552,0.322653,0.281721,0.013601,0.001276,0.802692,4.8571136527281187,0,2.1434692e-16,1.5663266e-12,6.8966201e-15,2.1569918e-15,10.59124839470681,19.816717147421556,0.079162840559078074,0.14371457457008319,3.8859851032538354e-07,0.00027999725,0.00052388768,0.00066978379,7.6199234e-05,1.1152467e-11
rand039,0.5,1,1,1.0e-05,0,2,EventLocationLimited,4.8571137761899008,7.9828719e-08,62,106,0,0,1.244723,0.600805,0.325066,0.281466,0.013712,0.001265,0.805427,4.8571136527281187,0,2.1434692e-16,1.5663266e-12,6.8966201e-15,2.1569918e-15,10.59124839470681,19.816717147421556,0.079162840559078074,0.14371457457008319,3.8859851032538354e-07,0.00027999725,0.00052388768,0.00066978379,7.6199234e-05,1.1152467e-11
rand039,0.5,1,1,1.0e-06,1,0,EventLocationLimited,4.8571137761899079,7.9828699e-08,62,62,44,0,1.176718,0.611950,0.339933,0.191309,0.016091,0.001418,0.787447,4.8571136527281187,0,2.1137092e-16,1.5445945e-12,6.8966201e-15,2.1569918e-15,10.591248394394082,19.816717146837203,0.079162840354560782,0.14371457451434821,3.8859858082479718e-07,0.00027999672,0.0005238867,0.00066978272,7.619916e-05,1.0969257e-11
rand039,0.5,1,1,1.0e-06,1,1,EventLocationLimited,4.8571137761899079,7.9828699e-08,62,62,44,0,1.122331,0.585556,0.328019,0.176036,0.017050,0.001326,0.797063,4.8571136527281187,0,2.1137092e-16,1.5445945e-12,6.8966201e-15,2.1569918e-15,10.591248394394082,19.816717146837203,0.079162840354560782,0.14371457451434821,3.8859858082479718e-07,0.00027999672,0.0005238867,0.00066978272,7.619916e-05,1.0969257e-11
rand039,0.5,1,1,1.0e-06,1,2,EventLocationLimited,4.8571137761899079,7.9828699e-08,62,62,44,0,1.131287,0.600502,0.317554,0.182524,0.016095,0.001261,0.790232,4.8571136527281187,0,2.1137092e-16,1.5445945e-12,6.8966201e-15,2.1569918e-15,10.591248394394082,19.816717146837203,0.079162840354560782,0.14371457451434821,3.8859858082479718e-07,0.00027999672,0.0005238867,0.00066978272,7.619916e-05,1.0969257e-11
rand039,0.5,1,1,1.0e-06,0,0,EventLocationLimited,4.8571137761899008,7.9828719e-08,62,106,0,0,1.192075,0.567751,0.299574,0.284151,0.016381,0.001376,0.794410,4.8571136527281187,0,2.1434692e-16,1.5663266e-12,6.8966201e-15,2.1569918e-15,10.59124839470681,19.816717147421556,0.079162840559078074,0.14371457457008319,3.8859851032538354e-07,0.00027999725,0.00052388768,0.00066978379,7.6199234e-05,1.1152467e-11
rand039,0.5,1,1,1.0e-06,0,1,EventLocationLimited,4.8571137761899008,7.9828719e-08,62,106,0,0,1.214710,0.569277,0.303424,0.304229,0.014610,0.001198,0.776860,4.8571136527281187,0,2.1434692e-16,1.5663266e-12,6.8966201e-15,2.1569918e-15,10.59124839470681,19.816717147421556,0.079162840559078074,0.14371457457008319,3.8859851032538354e-07,0.00027999725,0.00052388768,0.00066978379,7.6199234e-05,1.1152467e-11
rand039,0.5,1,1,1.0e-06,0,2,EventLocationLimited,4.8571137761899008,7.9828719e-08,62,106,0,0,1.245569,0.601866,0.321983,0.285376,0.012413,0.001221,0.801664,4.8571136527281187,0,2.1434692e-16,1.5663266e-12,6.8966201e-15,2.1569918e-15,10.59124839470681,19.816717147421556,0.079162840559078074,0.14371457457008319,3.8859851032538354e-07,0.00027999725,0.00052388768,0.00066978379,7.6199234e-05,1.1152467e-11
rand039,0.5,1,1,1.0e-08,1,0,EventLocationLimited,4.8571137761899079,7.9828699e-08,62,62,44,0,1.130473,0.600783,0.321385,0.177443,0.015546,0.001259,0.797361,4.8571136527281187,0,2.1137092e-16,1.5445945e-12,6.8966201e-15,2.1569918e-15,10.591248394394082,19.816717146837203,0.079162840354560782,0.14371457451434821,3.8859858082479718e-07,0.00027999672,0.0005238867,0.00066978272,7.619916e-05,1.0969257e-11
rand039,0.5,1,1,1.0e-08,1,1,EventLocationLimited,4.8571137761899079,7.9828699e-08,62,62,44,0,1.132604,0.598649,0.331876,0.173798,0.012726,0.001209,0.796186,4.8571136527281187,0,2.1137092e-16,1.5445945e-12,6.8966201e-15,2.1569918e-15,10.591248394394082,19.816717146837203,0.079162840354560782,0.14371457451434821,3.8859858082479718e-07,0.00027999672,0.0005238867,0.00066978272,7.619916e-05,1.0969257e-11
rand039,0.5,1,1,1.0e-08,1,2,EventLocationLimited,4.8571137761899079,7.9828699e-08,62,62,44,0,1.132882,0.606609,0.320579,0.177609,0.011795,0.001915,0.789848,4.8571136527281187,0,2.1137092e-16,1.5445945e-12,6.8966201e-15,2.1569918e-15,10.591248394394082,19.816717146837203,0.079162840354560782,0.14371457451434821,3.8859858082479718e-07,0.00027999672,0.0005238867,0.00066978272,7.619916e-05,1.0969257e-11
rand039,0.5,1,1,1.0e-08,0,0,EventLocationLimited,4.8571137761899008,7.9828719e-08,62,106,0,0,1.202354,0.584769,0.307702,0.273913,0.012707,0.001154,0.734410,4.8571136527281187,0,2.1434692e-16,1.5663266e-12,6.8966201e-15,2.1569918e-15,10.59124839470681,19.816717147421556,0.079162840559078074,0.14371457457008319,3.8859851032538354e-07,0.00027999725,0.00052388768,0.00066978379,7.6199234e-05,1.1152467e-11
rand039,0.5,1,1,1.0e-08,0,1,EventLocationLimited,4.8571137761899008,7.9828719e-08,62,106,0,0,1.245349,0.598510,0.326071,0.282100,0.014536,0.001275,0.795226,4.8571136527281187,0,2.1434692e-16,1.5663266e-12,6.8966201e-15,2.1569918e-15,10.59124839470681,19.816717147421556,0.079162840559078074,0.14371457457008319,3.8859851032538354e-07,0.00027999725,0.00052388768,0.00066978379,7.6199234e-05,1.1152467e-11
rand039,0.5,1,1,1.0e-08,0,2,EventLocationLimited,4.8571137761899008,7.9828719e-08,62,106,0,0,1.255449,0.606749,0.323004,0.281251,0.015263,0.005675,0.806847,4.8571136527281187,0,2.1434692e-16,1.5663266e-12,6.8966201e-15,2.1569918e-15,10.59124839470681,19.816717147421556,0.079162840559078074,0.14371457457008319,3.8859851032538354e-07,0.00027999725,0.00052388768,0.00066978379,7.6199234e-05,1.1152467e-11
paper_highA,0.0,0,0,1.0e-03,1,0,Converged,12363.403507977715,7.8671041,224,224,159,0,18.921796,17.160228,1.154697,0.496823,0.023518,0.003164,17.627190,12392.519642932617,0,0,5.7186131e-07,3.6237079e-09,5.4904541e-12,0,0,0,0,0,0,0,0,0,0
paper_highA,0.0,0,0,1.0e-03,1,1,Converged,12363.403507977715,7.8671041,224,224,159,0,18.274621,16.569482,1.143780,0.486006,0.021466,0.002681,17.329064,12392.519642932617,0,0,5.7186131e-07,3.6237079e-09,5.4904541e-12,0,0,0,0,0,0,0,0,0,0
paper_highA,0.0,0,0,1.0e-03,1,2,Converged,12363.403507977715,7.8671041,224,224,159,0,17.988813,16.307056,1.130449,0.481706,0.020377,0.002360,16.843450,12392.519642932617,0,0,5.7186131e-07,3.6237079e-09,5.4904541e-12,0,0,0,0,0,0,0,0,0,0
paper_highA,0.0,0,0,1.0e-03,0,0,Converged,12363.403507979274,7.8671041,224,383,0,0,19.014045,16.941333,1.141360,0.779673,0.021391,0.002862,17.586463,12392.519642932617,0,0,5.716298e-07,3.6237079e-09,5.4904541e-12,0,0,0,0,0,0,0,0,0,0
paper_highA,0.0,0,0,1.0e-03,0,1,Converged,12363.403507979274,7.8671041,224,383,0,0,18.584107,16.525541,1.128538,0.826094,0.021341,0.002618,17.514063,12392.519642932617,0,0,5.716298e-07,3.6237079e-09,5.4904541e-12,0,0,0,0,0,0,0,0,0,0
paper_highA,0.0,0,0,1.0e-03,0,2,Converged,12363.403507979274,7.8671041,224,383,0,0,19.153371,17.063899,1.103284,0.882932,0.021448,0.002083,17.673589,12392.519642932617,0,0,5.716298e-07,3.6237079e-09,5.4904541e-12,0,0,0,0,0,0,0,0,0,0
paper_highA,0.0,0,0,1.0e-04,1,0,Converged,12363.402164695561,0.374936,256,256,188,0,18.413505,16.640179,1.158549,0.533687,0.023334,0.003101,18.489097,12392.519642932617,0,0,5.6946849e-07,3.6236657e-09,5.4904535e-12,0,0,0,0,0,0,0,0,0,0
paper_highA,0.0,0,0,1.0e-04,1,1,Converged,12363.402164695561,0.374936,256,256,188,0,20.704156,18.907598,1.150834,0.562048,0.023097,0.003579,20.456524,12392.519642932617,0,0,5.6946849e-07,3.6236657e-09,5.4904535e-12,0,0,0,0,0,0,0,0,0,0
paper_highA,0.0,0,0,1.0e-04,1,2,Converged,12363.402164695561,0.374936,256,256,188,0,19.417130,17.524446,1.186635,0.618140,0.024762,0.003359,18.362307,12392.519642932617,0,0,5.6946849e-07,3.6236657e-09,5.4904535e-12,0,0,0,0,0,0,0,0,0,0
paper_highA,0.0,0,0,1.0e-04,0,0,Converged,12363.402164697025,0.374936,256,444,0,0,20.095896,17.792172,1.153054,0.994802,0.025593,0.003481,18.739372,12392.519642932617,0,0,5.6921515e-07,3.6236657e-09,5.4904535e-12,0,0,0,0,0,0,0,0,0,0
paper_highA,0.0,0,0,1.0e-04,0,1,Converged,12363.402164697025,0.374936,256,444,0,0,21.235339,18.861387,1.192508,1.048274,0.025302,0.003998,18.658332,12392.519642932617,0,0,5.6921515e-07,3.6236657e-09,5.4904535e-12,0,0,0,0,0,0,0,0,0,0
paper_highA,0.0,0,0,1.0e-04,0,2,Converged,12363.402164697025,0.374936,256,444,0,0,19.613518,17.246573,1.213525,1.029031,0.024548,0.004140,18.146144,12392.519642932617,0,0,5.6921515e-07,3.6236657e-09,5.4904535e-12,0,0,0,0,0,0,0,0,0,0
paper_highA,0.0,0,0,1.0e-05,1,0,Converged,12363.402166927379,0.084329268,416,416,346,0,19.219542,17.036368,1.163004,0.860300,0.065476,0.003387,17.782258,12392.519642932617,0,0,5.6894768e-07,3.6600066e-09,5.4904535e-12,0,0,0,0,0,0,0,0,0,0
paper_highA,0.0,0,0,1.0e-05,1,1,Converged,12363.402166927379,0.084329268,416,416,346,0,18.384746,16.395028,1.032499,0.818338,0.052793,0.002980,18.064611,12392.519642932617,0,0,5.6894768e-07,3.6600066e-09,5.4904535e-12,0,0,0,0,0,0,0,0,0,0
paper_highA,0.0,0,0,1.0e-05,1,2,Converged,12363.402166927379,0.084329268,416,416,346,0,18.496173,16.407189,1.053265,0.889127,0.053759,0.003081,17.181933,12392.519642932617,0,0,5.6894768e-07,3.6600066e-09,5.4904535e-12,0,0,0,0,0,0,0,0,0,0
paper_highA,0.0,0,0,1.0e-05,0,0,Converged,12363.402166927379,0.084329269,416,762,0,0,19.926789,17.000303,1.143786,1.509139,0.060202,0.003447,17.862704,12392.519642932617,0,0,5.6849408e-07,3.6600066e-09,5.4904535e-12,0,0,0,0,0,0,0,0,0,0
paper_highA,0.0,0,0,1.0e-05,0,1,Converged,12363.402166927379,0.084329269,416,762,0,0,20.434097,17.262821,1.323419,1.609698,0.061682,0.003998,17.749095,12392.519642932617,0,0,5.6849408e-07,3.6600066e-09,5.4904535e-12,0,0,0,0,0,0,0,0,0,0
paper_highA,0.0,0,0,1.0e-05,0,2,Converged,12363.402166927379,0.084329269,416,762,0,0,19.829677,16.933758,1.137553,1.530079,0.062182,0.003295,17.818253,12392.519642932617,0,0,5.6849408e-07,3.6600066e-09,5.4904535e-12,0,0,0,0,0,0,0,0,0,0
paper_highA,0.0,0,0,1.0e-06,1,0,Converged,12363.402166975624,0.0022042294,480,480,407,0,19.591290,17.348325,1.128987,0.936363,0.063480,0.003934,18.010150,12392.519642932617,0,0,5.6878887e-07,3.6379477e-09,5.4904535e-12,0,0,0,0,0,0,0,0,0,0
paper_highA,0.0,0,0,1.0e-06,1,1,Converged,12363.402166975624,0.0022042294,480,480,407,0,19.808860,17.363764,1.144728,1.107835,0.067145,0.004243,17.934828,12392.519642932617,0,0,5.6878887e-07,3.6379477e-09,5.4904535e-12,0,0,0,0,0,0,0,0,0,0
paper_highA,0.0,0,0,1.0e-06,1,2,Converged,12363.402166975624,0.0022042294,480,480,407,0,19.681499,17.385956,1.139579,0.974812,0.066527,0.004145,18.338769,12392.519642932617,0,0,5.6878887e-07,3.6379477e-09,5.4904535e-12,0,0,0,0,0,0,0,0,0,0
paper_highA,0.0,0,0,1.0e-06,0,0,Converged,12363.402166975697,0.0022042303,480,887,0,0,20.327026,17.150526,1.143611,1.694223,0.063787,0.004087,18.152560,12392.519642932617,0,0,5.6834621e-07,3.6379477e-09,5.4904535e-12,0,0,0,0,0,0,0,0,0,0
paper_highA,0.0,0,0,1.0e-06,0,1,Converged,12363.402166975697,0.0022042303,480,887,0,0,20.369553,17.322363,1.165738,1.619981,0.066577,0.004268,18.831939,12392.519642932617,0,0,5.6834621e-07,3.6379477e-09,5.4904535e-12,0,0,0,0,0,0,0,0,0,0
paper_highA,0.0,0,0,1.0e-06,0,2,Converged,12363.402166975697,0.0022042303,480,887,0,0,20.273358,17.188999,1.148910,1.671765,0.064908,0.004159,18.283369,12392.519642932617,0,0,5.6834621e-07,3.6379477e-09,5.4904535e-12,0,0,0,0,0,0,0,0,0,0
paper_highA,0.0,0,0,1.0e-08,1,0,Converged,12363.402166978962,0.00010652575,782,782,687,1,20.547826,17.552645,1.171571,1.465540,0.118058,0.006369,18.286479,12392.519642932617,0,0,5.7025052e-07,3.6433596e-09,5.4904535e-12,0,0,0,0,0,0,0,0,0,0
paper_highA,0.0,0,0,1.0e-08,1,1,Converged,12363.402166978962,0.00010652575,782,782,687,1,20.167025,17.257387,1.115603,1.451428,0.112496,0.006379,18.442598,12392.519642932617,0,0,5.7025052e-07,3.6433596e-09,5.4904535e-12,0,0,0,0,0,0,0,0,0,0
paper_highA,0.0,0,0,1.0e-08,1,2,Converged,12363.402166978962,0.00010652575,782,782,687,1,20.188743,17.226352,1.084077,1.527501,0.116109,0.007628,17.476948,12392.519642932617,0,0,5.7025052e-07,3.6433596e-09,5.4904535e-12,0,0,0,0,0,0,0,0,0,0
paper_highA,0.0,0,0,1.0e-08,0,0,Converged,12363.402166979606,0.00010652561,782,1469,0,1,21.802535,17.106489,1.164079,2.687241,0.122575,0.006760,18.233776,12392.519642932617,0,0,5.6996676e-07,3.6433596e-09,5.4904535e-12,0,0,0,0,0,0,0,0,0,0
paper_highA,0.0,0,0,1.0e-08,0,1,Converged,12363.402166979606,0.00010652561,782,1469,0,1,21.621539,17.294265,1.171312,2.604637,0.115542,0.006173,18.067404,12392.519642932617,0,0,5.6996676e-07,3.6433596e-09,5.4904535e-12,0,0,0,0,0,0,0,0,0,0
paper_highA,0.0,0,0,1.0e-08,0,2,Converged,12363.402166979606,0.00010652561,782,1469,0,1,21.820697,17.365994,1.236067,2.670661,0.114173,0.006479,18.271601,12392.519642932617,0,0,5.6996676e-07,3.6433596e-09,5.4904535e-12,0,0,0,0,0,0,0,0,0,0
