name,u,rtol,stop,component,Q,budget,error,radial,inner,geometry,event,roundoff,nodes
close-binary,0,0.0001,Converged,0,8.1331871251541461,0.000813318713,7.23217469e-06,7.23217451e-06,0,1.06952179e-13,7.60624091e-14,3.61186064e-15,184
close-binary,0,0.0001,Converged,1,-50.83495446489254,0.00508349545,0.000127985956,0.000120326822,0,2.42096565e-10,7.65889197e-06,5.12946496e-14,184
close-binary,0,0.0001,Converged,2,40.750227419128841,0.00407502274,1.06203201e-05,8.04058433e-06,0,5.73293951e-11,2.5796784e-06,1.8799521e-14,184
close-binary,0,0.0001,Converged,3,-11.059390696491851,0.00110593907,0.000268143192,0.000259856254,0,2.55964342e-10,8.28668175e-06,1.42067418e-13,184
close-binary,0,0.0001,Converged,4,8.2684281312078571,0.000826842813,2.92033765e-05,2.80539414e-05,0,3.33201194e-11,1.14940186e-06,6.42978289e-15,184
close-binary,0,0.0001,Converged,5,33.087477997992465,0.0033087478,8.40322753e-05,7.98425764e-05,0,1.21800178e-10,4.18957702e-06,2.4070939e-14,184
close-binary,0,1e-05,Converged,0,8.133187125154171,8.13318713e-05,2.69147819e-07,2.69147632e-07,0,1.07175803e-13,7.61687436e-14,3.61186064e-15,232
close-binary,0,1e-05,Converged,1,-50.834954464992933,0.000508349545,6.33726784e-05,5.57152926e-05,0,5.6016512e-10,7.65682563e-06,5.12947564e-14,232
close-binary,0,1e-05,Converged,2,40.750227419181698,0.000407502274,8.90013713e-06,6.32156572e-06,0,1.79986082e-10,2.5783914e-06,1.87995205e-14,232
close-binary,0,1e-05,Converged,3,-11.059390696377816,0.000110593907,6.72730183e-05,5.89478743e-05,0,5.96875274e-10,8.32454695e-06,1.42066946e-13,232
close-binary,0,1e-05,Converged,4,8.268428131207866,8.26842813e-05,1.19857184e-05,1.08355958e-05,0,7.58475576e-11,1.15004674e-06,6.42818979e-15,232
close-binary,0,1e-05,Converged,5,33.08747799799292,0.00033087478,2.0373321e-05,1.6181619e-05,0,3.20659007e-10,4.19138138e-06,2.40817539e-14,232
close-binary,0,1e-06,Converged,0,8.1331871251541479,8.13318713e-06,7.90409198e-08,7.90407329e-08,0,1.07165161e-13,7.61687436e-14,3.61186064e-15,280
close-binary,0,1e-06,Converged,1,-50.834954464979269,5.08349545e-05,9.31317014e-06,1.65578429e-06,0,5.6016564e-10,7.65682563e-06,5.1295354e-14,280
close-binary,0,1e-06,Converged,2,40.75022741918059,4.07502274e-05,5.32657526e-06,2.74800385e-06,0,1.79986086e-10,2.5783914e-06,1.87995546e-14,280
close-binary,0,1e-06,Converged,3,-11.059390696363224,1.10593907e-05,1.09419419e-05,2.61679793e-06,0,5.96875352e-10,8.32454695e-06,1.42066141e-13,280
close-binary,0,1e-06,Converged,4,8.2684281312105856,8.26842813e-06,1.7047548e-06,5.54632202e-07,0,7.58475395e-11,1.15004674e-06,6.42805216e-15,280
close-binary,0,1e-06,Converged,5,33.087477997996928,3.3087478e-05,5.0061401e-06,8.14438039e-07,0,3.20659002e-10,4.19138138e-06,2.40817489e-14,280
close-binary,0,1e-08,EventLocationLimited,0,8.1331871251541816,8.13318713e-08,8.21700335e-07,8.21700149e-07,0,1.06935413e-13,7.60586594e-14,3.61186064e-15,200
close-binary,0,1e-08,EventLocationLimited,1,-50.834954464892554,1e-06,0.000123416524,0.000115757386,0,2.42201665e-10,7.6588958e-06,5.12947564e-14,200
close-binary,0,1e-08,EventLocationLimited,2,40.750227419128841,1e-06,1.05078203e-05,7.92808444e-06,0,5.73315114e-11,2.57967849e-06,1.87995205e-14,200
close-binary,0,1e-08,EventLocationLimited,3,-11.059390696492542,1e-06,0.000125909819,0.000117622862,0,2.56068995e-10,8.28670083e-06,1.42067317e-13,200
close-binary,0,1e-08,EventLocationLimited,4,8.2684281312078944,1e-06,1.87269618e-05,1.75775176e-05,0,3.35603166e-11,1.14941062e-06,6.4300681e-15,200
close-binary,0,1e-08,EventLocationLimited,5,33.087477997992231,1e-06,4.64219632e-05,4.22322335e-05,0,1.22621445e-10,4.18960708e-06,2.4071696e-14,200
close-binary,0.5,0.001,InnerAccuracyLimited,0,8.083399716929458,0.00808339972,0.00112678767,0.00112459964,2.18802779e-06,1.27914252e-13,7.26581978e-14,3.58975059e-15,128
