name,u,jac,warm,repeat,mode,mu,status,stop,evaluations,whole_ms,topology_ms
close-binary,0,0,1,0,mapped_fixed63,8.087490714643284,0,fixed_resolution,504,2.286499,0.435997
close-binary,0,0,1,0,adaptive_affine,8.0875004855809269,0,Converged,368,1.443051,0.426201
close-binary,0,0,1,0,adaptive_fold,8.0874907246957317,0,Converged,136,1.176709,0.424897
close-binary,0,0,1,1,adaptive_fold,8.0874907246957317,0,Converged,136,1.177918,0.424540
close-binary,0,0,1,1,adaptive_affine,8.0875004855809269,0,Converged,368,1.469770,0.432400
close-binary,0,0,1,1,mapped_fixed63,8.087490714643284,0,fixed_resolution,504,2.298045,0.426119
close-binary,0,0,1,2,mapped_fixed63,8.087490714643284,0,fixed_resolution,504,2.297074,0.431550
close-binary,0,0,1,2,adaptive_affine,8.0875004855809269,0,Converged,368,1.454785,0.428954
close-binary,0,0,1,2,adaptive_fold,8.0874907246957317,0,Converged,136,1.165896,0.425653
close-binary,0,1,0,0,mapped_fixed63,8.1331871251541461,0,fixed_resolution,504,2.780650,0.596827
close-binary,0,1,0,0,adaptive_affine,8.133187136510978,8,BudgetExceeded,16876,188.615619,0.599751
close-binary,0,1,0,0,adaptive_fold,8.1331871251541461,0,Converged,184,1.704252,0.681000
close-binary,0,1,0,1,adaptive_fold,8.1331871251541461,0,Converged,184,1.472081,0.605432
close-binary,0,1,0,1,adaptive_affine,8.133187136510978,8,BudgetExceeded,16876,188.089343,0.608885
close-binary,0,1,0,1,mapped_fixed63,8.1331871251541461,0,fixed_resolution,504,2.921990,0.667771
close-binary,0,1,0,2,mapped_fixed63,8.1331871251541461,0,fixed_resolution,504,2.750513,0.618798
close-binary,0,1,0,2,adaptive_affine,8.133187136510978,8,BudgetExceeded,16876,184.834924,0.602627
close-binary,0,1,0,2,adaptive_fold,8.1331871251541461,0,Converged,184,1.600987,0.674334
close-binary,0,1,1,0,mapped_fixed63,8.087490714643284,0,fixed_resolution,504,2.347798,0.435171
