name,u,policy,warm,rtol,index,panel,cell,parent,depth,level,node_evaluations,value_error,gradient_error0,gradient_error1,gradient_error2,gradient_error3,gradient_error4,gradient_phase,value_resolved,gradient_resolved0,gradient_resolved1,gradient_resolved2,gradient_resolved3,gradient_resolved4
case9,0.5,ValueFirst,1,0.0001,3,3,4,-1,0,3,28,0.03299517283415724,35445.645302505211,6664.9652278424774,37298.211477751087,0.5021416281799328,139490.41326253692,0,1,0,0,0,0,0
case9,0.5,ValueFirst,1,0.0001,4,4,8,-1,0,3,35,0.11949532541064255,213.439645015927,3120.2526347128105,5328.1312459484825,0.099187560854739801,176.86152374006716,0,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.0001,5,5,12,-1,0,3,42,0.39840034905540195,10418.640384083861,425.96133949342982,17764.106489617603,0.0076604517379738829,13881.314480872361,0,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.0001,6,0,1,-1,0,4,50,0.011392659602101176,239.34918613390516,18.792835902769401,483.98791753589211,0.0021927130507587199,947.82066549208628,0,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.0001,7,5,12,-1,0,4,58,0.0063352850004332762,77.516302312031257,3.1692205069666035,333.38446245375189,5.6994949142221663e-05,103.27913142397618,0,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.0001,8,4,8,-1,0,4,66,0.0019004110278818015,1.5866694674347905,23.195231290183411,99.985836416702156,0.00073732078326681411,1.3147433586841242,0,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.0001,9,1,2,-1,0,4,74,0.0003435214194395745,167.01198409874212,24.457846145409274,150.15782288603174,0.0020215728093672938,658.67775719155782,0,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.0001,10,3,4,-1,0,4,82,0.0053801618207232893,13332.998928523486,3565.9203914015966,13889.257014960258,0.25997779960265571,52309.107115080187,0,1,1,0,1,0,1
case9,0.5,ValueFirst,1,0.0001,11,2,3,-1,0,4,90,0.0023741374120658174,9965.2126772408519,1076.8274750002811,9859.5133994361622,0.0888199474949143,39350.035429568685,0,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.0001,12,0,1,-1,0,5,106,1.968801528532084e-07,0.29274390551250812,0.0013819610371515966,0.29243217878631794,4.2152503884907715e-07,1.1605281777045755,0,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.0001,13,5,12,-1,0,5,122,1.3277602399846309e-08,0.074306942380154103,0.0030417761791996694,0.075025043592750945,5.4635226118486077e-08,0.099003139534063894,0,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.0001,14,3,4,-1,0,5,138,0.00031707546487071711,1706.9751362272514,227.91257739074021,1686.6301727832854,0.016851164982192572,6750.1742096698763,0,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.0001,15,2,3,-1,0,5,154,0.00010414226943402798,1007.1412242456254,285.02115609704413,1030.2439674407365,0.020611486780793858,3951.1530728081457,0,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.0001,16,4,8,-1,0,5,170,4.2312939995027555e-09,0.00016442684183466528,0.0024024230502069617,0.0026355616765451214,7.636937621426032e-08,0.00013804498274275247,0,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.0001,17,1,2,-1,0,5,186,5.0772562283275134e-08,0.13580717374152332,0.013465394363948786,0.13533328948617362,1.1238076310857523e-06,0.53663841578188287,0,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.0001,18,2,3,-1,0,6,218,1.3350140142431488e-06,29.101229721818832,8.0627540917268448,29.807541202675989,0.00058434596203843991,114.18800932359261,1,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.0001,19,3,4,-1,0,6,250,8.4937097204907491e-06,52.969709649533165,16.479885212601292,53.505728668863355,0.0011452213612168881,208.68513759574532,1,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.0001,20,3,4,-1,0,7,314,1.044602278128417e-08,0.37318934474425092,0.10360879254068223,0.38609263217964152,7.293844758990779e-06,1.4700615542995428,1,1,1,1,1,1,1
