sample stage prepare_ms correction_ms screen_ms interval_ms finite screened certified
110 0 0.014625000000000001 0 0.010553 0 1 0 0
110 1 0.014625000000000001 0.0069150000000000001 0.020999 0.67970799999999998 1 1 1
110 2 0.014625000000000001 0.013866 0.020875000000000001 0.675068 1 1 1
111 0 0.014338999999999999 0 0.01047 0 1 0 0
111 1 0.014338999999999999 0.006953 0.020885999999999998 0.67674400000000001 1 1 1
111 2 0.014338999999999999 0.013714 0.019677 0.67167399999999999 1 1 1
113 0 0.013452 0 0.0022650000000000001 0 1 0 0
113 1 0.013452 0.0067809999999999997 0.0075960000000000003 0 1 0 0
113 2 0.013452 0.013569999999999999 0.0075690000000000002 0 1 0 0
114 0 0.011752 0 0.0020739999999999999 0 1 0 0
114 1 0.011752 0.006783 0.0074060000000000003 0 1 0 0
114 2 0.011752 0.013521999999999999 0.0075440000000000004 0 1 0 0
115 0 0.010215 0 0.0020179999999999998 0 1 0 0
115 1 0.010215 0.0067530000000000003 0.0095049999999999996 0 1 0 0
115 2 0.010215 0.013491 0.020249 0.69266099999999997 1 1 1
117 0 0.013573 0 0.020858000000000002 0.69221500000000002 1 1 1
117 1 0.013573 0.0067970000000000001 0.02035 0.68244199999999999 1 1 1
117 2 0.013573 0.013562000000000001 0.020233999999999999 0.67287699999999995 1 1 1
118 0 0.013913999999999999 0 0.011501000000000001 0 1 0 0
118 1 0.013913999999999999 0.0067679999999999997 0.02001 0.69565600000000005 1 1 1
118 2 0.013913999999999999 0.013894999999999999 0.02146 0.68930499999999995 1 1 1
119 0 0.013407000000000001 0 0.01158 0 1 0 0
119 1 0.013407000000000001 0.0067539999999999996 0.019879999999999998 0.67883300000000002 1 1 1
119 2 0.013407000000000001 0.013514999999999999 0.020133999999999999 0.67593700000000001 1 1 1
121 0 0.014748000000000001 0 0.0087019999999999997 0 1 0 0
121 1 0.014748000000000001 0.006764 0.011809 0 1 0 0
121 2 0.014748000000000001 0.013517000000000001 0.013707 0 1 0 0
122 0 0.011802 0 0.0081300000000000001 0 1 0 0
122 1 0.011802 0.00679 0.011121000000000001 0 1 0 0
122 2 0.011802 0.013552 0.012940999999999999 0 1 0 0
123 0 0.010048 0 0.0079089999999999994 0 1 0 0
123 1 0.010048 0.0067819999999999998 0.010857 0 1 0 0
123 2 0.010048 0.013513000000000001 0.013226999999999999 0 1 0 0
125 0 0.0095560000000000003 0 0.0089239999999999996 0 1 0 0
125 1 0.0095560000000000003 0.0067380000000000001 0.0090329999999999994 0 1 0 0
125 2 0.0095560000000000003 0.013483 0.0091970000000000003 0 1 0 0
126 0 0.0089370000000000005 0 0.0087849999999999994 0 1 0 0
126 1 0.0089370000000000005 0.0067489999999999998 0.0089149999999999993 0 1 0 0
126 2 0.0089370000000000005 0.013506000000000001 0.0087620000000000007 0 1 0 0
127 0 0.0089169999999999996 0 0.0086070000000000001 0 1 0 0
127 1 0.0089169999999999996 0.0067510000000000001 0.0089130000000000008 0 1 0 0
127 2 0.0089169999999999996 0.013486 0.0087550000000000006 0 1 0 0
129 0 0.0087430000000000008 0 0.004581 0 1 0 0
129 1 0.0087430000000000008 0.0067759999999999999 0.0047549999999999997 0 1 0 0
129 2 0.0087430000000000008 0.013519 0.0046880000000000003 0 1 0 0
130 0 0.0086470000000000002 0 0.0046620000000000003 0 1 0 0
