sample stage prepare_ms correction_ms screen_ms interval_ms finite screened certified
141 1 0.0097959999999999992 0.0074989999999999996 0.012775 0 1 0 0
141 2 0.0097959999999999992 0.014970000000000001 0.018610000000000002 0 1 0 0
142 0 0.011816999999999999 0 0.011303000000000001 0 1 0 0
142 1 0.011816999999999999 0.0094310000000000001 0.015904999999999999 0 1 0 0
142 2 0.011816999999999999 0.018911000000000001 0.014955 0 1 0 0
143 0 0.0095899999999999996 0 0.010005 0 1 0 0
143 1 0.0095899999999999996 0.0072859999999999999 0.012160000000000001 0 1 0 0
143 2 0.0095899999999999996 0.014579999999999999 0.014697999999999999 0 1 0 0
145 0 0.0094450000000000003 0 0.0098429999999999993 0 1 0 0
145 1 0.0094450000000000003 0.0073099999999999997 0.0099389999999999999 0 1 0 0
145 2 0.0094450000000000003 0.014575999999999999 0.010083 0 1 0 0
146 0 0.0093930000000000003 0 0.00975 0 1 0 0
146 1 0.0093930000000000003 0.0073210000000000003 0.0098530000000000006 0 1 0 0
146 2 0.0093930000000000003 0.014561000000000001 0.0098650000000000005 0 1 0 0
147 0 0.0094940000000000007 0 0.0097099999999999999 0 1 0 0
147 1 0.0094940000000000007 0.0073280000000000003 0.0099500000000000005 0 1 0 0
147 2 0.0094940000000000007 0.014606000000000001 0.0097190000000000002 0 1 0 0
149 0 0.0095049999999999996 0 0.0052269999999999999 0 1 0 0
149 1 0.0095049999999999996 0.0076049999999999998 0.0053709999999999999 0 1 0 0
149 2 0.0095049999999999996 0.015077 0.0054029999999999998 0 1 0 0
150 0 0.0094710000000000003 0 0.0052620000000000002 0 1 0 0
150 1 0.0094710000000000003 0.0075360000000000002 0.0053889999999999997 0 1 0 0
150 2 0.0094710000000000003 0.015022000000000001 0.0053959999999999998 0 1 0 0
151 0 0.0093959999999999998 0 0.0052900000000000004 0 1 0 0
151 1 0.0093959999999999998 0.0075830000000000003 0.005489 0 1 0 0
151 2 0.0093959999999999998 0.016947 0.0068739999999999999 0 1 0 0
153 0 0.011960999999999999 0 0.0067330000000000003 0 1 0 0
153 1 0.011960999999999999 0.007502 0.0055040000000000002 0 1 0 0
153 2 0.011960999999999999 0.014976 0.0054710000000000002 0 1 0 0
154 0 0.0095270000000000007 0 0.005254 0 1 0 0
154 1 0.0095270000000000007 0.0075510000000000004 0.0055630000000000002 0 1 0 0
154 2 0.0095270000000000007 0.015009000000000002 0.0054559999999999999 0 1 0 0
155 0 0.011820000000000001 0 0.0064949999999999999 0 1 0 0
155 1 0.011820000000000001 0.0094310000000000001 0.006875 0 1 0 0
155 2 0.011820000000000001 0.018770000000000002 0.0067520000000000002 0 1 0 0
157 0 0.012069 0 0.015422 0 1 0 0
157 1 0.012069 0.0094260000000000004 0.016433 0 1 0 0
157 2 0.012069 0.018755000000000001 0.017426000000000001 0 1 0 0
158 0 0.011916 0 0.014559000000000001 0 1 0 0
158 1 0.011916 0.0094210000000000006 0.022098 0 1 0 0
158 2 0.011916 0.01873 0.016747000000000001 0 1 0 0
