sample low_sweeps factor_ms split_ms refine2_ms refine4_ms finite0 finite2 finite4 physical0 physical2 physical4 classify_ms
6109 98 0.15302099999999999 0.043832000000000003 0.187274 0.17982699999999999 14 14 14 1 3 4 0.014760000000000002
6110 98 0.096833000000000002 0.042779999999999999 0.18637899999999999 0.178507 14 14 14 1 3 3 0.051284000000000003
6111 65 0.067798999999999998 0.043737999999999999 0.18906700000000001 0.18246699999999999 14 14 14 1 3 3 0.010437999999999999
6112 98 0.14708199999999999 0.045463999999999997 0.19186900000000001 0.17998500000000001 14 14 14 2 3 4 0.013052999999999999
6113 65 0.061927999999999997 0.041175000000000003 0.17791899999999999 0.169021 14 14 14 2 3 4 0.014759999999999999
6114 65 0.064768000000000006 0.042028000000000003 0.186749 0.18029100000000001 14 14 14 2 3 5 0.014624999999999999
6115 98 0.12988 0.043165000000000002 0.18219399999999999 0.172517 14 14 14 2 4 5 0.01371
6116 80 0.072830000000000006 0.045836000000000002 0.202954 0.18889300000000001 14 14 14 0 2 4 0.021736999999999999
6117 81 0.072813000000000003 0.043535999999999998 0.20025999999999999 0.186607 14 14 14 0 2 3 0.022010000000000002
6118 81 0.071226999999999999 0.044755999999999997 0.18707199999999999 0.17235700000000001 14 14 14 0 3 3 0.020489
6119 80 0.066924999999999998 0.040811 0.183369 0.16667699999999999 14 14 14 0 2 4 0.021451000000000001
6120 84 0.18887999999999999 0.046467000000000001 0.191496 0.194878 14 14 14 6 6 9 0.63286500000000001
6121 88 0.210535 0.050821999999999999 0.20077900000000001 0.171099 14 14 14 6 6 9 0.61785299999999999
6122 44 0.062812000000000007 0.044010000000000001 0.18718199999999999 0.17291100000000001 14 14 14 6 6 9 0.55573399999999995
6123 46 0.065674999999999997 0.043380000000000002 0.18545500000000001 0.17046500000000001 14 14 14 6 6 9 0.67344599999999999
6124 39 0.065059000000000006 0.042818000000000002 0.19117300000000001 0.17824100000000001 14 14 14 0 2 4 0.0076010000000000001
6125 40 0.063294000000000003 0.043043999999999999 0.18159800000000001 0.17030000000000001 14 14 14 0 2 4 0.0072270000000000008
6126 40 0.063158000000000006 0.041333000000000002 0.18507799999999999 0.17283999999999999 14 14 14 0 2 4 0.02249
6127 39 0.061328000000000001 0.042446999999999999 0.182727 0.17558399999999999 14 14 14 0 2 4 0.011138
6128 43 0.062407999999999998 0.045977999999999998 0.185006 0.175095 14 14 14 5 5 8 0.61723799999999995
6129 87 0.20994399999999999 0.042736000000000003 0.18634400000000001 0.17485300000000001 14 14 14 5 5 8 0.61622599999999994
6130 66 0.097663 0.043484000000000002 0.18371399999999999 0.17055999999999999 14 14 14 7 7 10 0.54243200000000003
6131 59 0.071984000000000006 0.043062999999999997 0.17715500000000001 0.159334 14 14 14 6 7 10 0.64753700000000003
6132 36 0.059739 0.045724000000000001 0.18680099999999999 0.168909 14 14 14 0 1 3 0.012136999999999998
6133 36 0.065568000000000001 0.044282000000000002 0.183778 0.180224 14 14 14 0 1 2 0.01005
6134 36 0.061524000000000002 0.043980999999999999 0.18333099999999999 0.17678199999999999 14 14 14 0 1 3 0.011384
6135 36 0.058445999999999998 0.041279999999999997 0.182981 0.171179 14 14 14 0 0 2 0.011705
6136 45 0.058334999999999998 0.043505000000000002 0.19839399999999999 0.16842499999999999 14 14 14 0 0 2 0.50532600000000005
6137 43 0.063622999999999999 0.043624000000000003 0.183562 0.173262 14 14 14 0 0 2 0.61596200000000001
6138 43 0.064522999999999997 0.042827999999999998 0.18653500000000001 0.17321 14 14 14 0 0 2 0.56107499999999999
6139 43 0.060608000000000002 0.042582000000000002 0.181668 0.1714 14 14 14 0 0 2 0.48017300000000002
6140 84 0.189054 0.045505999999999998 0.18878300000000001 0.175068 14 14 14 6 6 9 0.61642400000000008
6141 88 0.19339400000000001 0.047122999999999998 0.188995 0.171239 14 14 14 6 6 9 0.59724299999999997
6142 44 0.059459999999999999 0.043831000000000002 0.180899 0.17974899999999999 14 14 14 6 6 9 0.555979
6143 46 0.061806 0.043094 0.179733 0.16923099999999999 14 14 14 6 6 9 0.68390700000000004
6144 39 0.065170000000000006 0.045242999999999998 0.19530900000000001 0.18263399999999999 14 14 14 0 2 4 0.0076220000000000003
6145 40 0.067698999999999995 0.043619999999999999 0.189135 0.18549299999999999 14 14 14 0 2 4 0.0074820000000000008
6146 40 0.061158999999999998 0.041570999999999997 0.18377099999999999 0.17299800000000001 14 14 14 0 2 4 0.022726999999999997
6147 39 0.059139999999999998 0.043267 0.18567500000000001 0.176452 14 14 14 0 2 4 0.010882000000000001
6148 43 0.060275000000000002 0.045436999999999998 0.19001000000000001 0.173818 14 14 14 5 5 8 0.613568
6149 87 0.207397 0.041856999999999998 0.185364 0.17080699999999999 14 14 14 5 5 8 0.62048499999999995
6150 66 0.100981 0.043334999999999999 0.18246899999999999 0.17186000000000001 14 14 14 7 7 10 0.54192600000000002
6151 59 0.070555999999999994 0.041517999999999999 0.17408999999999999 0.160028 14 14 14 6 7 10 0.64820300000000008
6152 36 0.061911000000000001 0.046389 0.186779 0.170991 14 14 14 0 1 3 0.012234999999999999
6153 36 0.062704999999999997 0.044179000000000003 0.19097 0.18129000000000001 14 14 14 0 1 2 0.010392
6154 36 0.061579000000000002 0.042590000000000003 0.182251 0.178372 14 14 14 0 1 3 0.011481
6155 36 0.059082000000000003 0.041635999999999999 0.18629200000000001 0.166244 14 14 14 0 0 2 0.011696999999999999
6156 45 0.058134999999999999 0.044568000000000003 0.182501 0.170824 14 14 14 0 0 2 0.48158600000000007
6157 43 0.061435999999999998 0.042223999999999998 0.18042800000000001 0.17408799999999999 14 14 14 0 0 2 0.61602000000000001
6158 43 0.062094999999999997 0.042763000000000002 0.180424 0.171955 14 14 14 0 0 2 0.56016299999999997
6159 43 0.059722999999999998 0.042907000000000001 0.178595 0.17925199999999999 14 14 14 0 0 2 0.48389199999999999
6160 39 0.064148999999999998 0.045114000000000001 0.19189899999999999 0.17835599999999999 14 14 14 2 2 2 0.0045780000000000005
6161 39 0.063451999999999995 0.046348 0.18451600000000001 0.16418099999999999 14 14 14 2 2 2 0.0067270000000000003
6162 39 0.056049000000000002 0.041307999999999997 0.17993000000000001 0.16803100000000001 14 14 14 2 2 2 0.0044759999999999999
6163 40 0.059375999999999998 0.043851000000000001 0.17900199999999999 0.16989799999999999 14 14 14 2 2 2 0.0042659999999999998
6164 78 0.078230999999999995 0.044811999999999998 0.18304500000000001 0.17047200000000001 14 14 14 2 2 2 0.0044809999999999997
6165 48 0.060537000000000001 0.043581000000000002 0.17749500000000001 0.16644200000000001 14 14 14 2 2 2 0.0043420000000000004
6166 41 0.057870999999999999 0.043560000000000001 0.18051700000000001 0.16985800000000001 14 14 14 2 2 2 0.004274
6167 88 0.086724999999999997 0.048197999999999998 0.17197399999999999 0.164548 14 14 14 2 2 2 0.0043420000000000004
6168 92 0.194742 0.043589000000000003 0.185531 0.16770499999999999 14 14 14 6 5 5 0.483769
6169 91 0.19166800000000001 0.042320000000000003 0.178643 0.16795199999999999 14 14 14 6 6 6 0.26653699999999997
6170 91 0.19266 0.040167000000000001 0.17213999999999999 0.16330700000000001 14 14 14 6 6 6 0.52174100000000001
6171 91 0.19742699999999999 0.040785000000000002 0.17741699999999999 0.166683 14 14 14 5 4 4 0.41454400000000002
6172 39 0.058321999999999999 0.047543000000000002 0.20491200000000001 0.19313 14 14 14 2 2 2 0.0048959999999999993
6173 39 0.066101999999999994 0.047470999999999999 0.18943499999999999 0.164496 14 14 14 2 2 2 0.0045000000000000005
6174 39 0.056919999999999998 0.042522999999999998 0.178785 0.17588999999999999 14 14 14 2 2 2 0.0045660000000000006
6175 39 0.062518000000000004 0.040584000000000002 0.178896 0.16667599999999999 14 14 14 2 2 2 0.0043740000000000003
6176 36 0.060821 0.043513000000000003 0.19109400000000001 0.17876300000000001 14 14 14 1 1 1 0.0059570000000000005
6177 36 0.061879999999999998 0.040637 0.18742800000000001 0.176569 14 14 14 1 1 1 0.0056270000000000001
6178 36 0.061823000000000003 0.04283 0.18757699999999999 0.18004600000000001 14 14 14 1 1 1 0.0059679999999999993
6179 36 0.061802999999999997 0.040245000000000003 0.18169299999999999 0.176838 14 14 14 1 1 1 0.0057800000000000004
6180 39 0.060382999999999999 0.043309 0.188058 0.17791000000000001 14 14 14 2 2 2 0.0045240000000000002
6181 39 0.061688 0.044866000000000003 0.179287 0.165019 14 14 14 2 2 2 0.0045439999999999994
6182 39 0.059739 0.041105000000000003 0.17947399999999999 0.172601 14 14 14 2 2 2 0.0045510000000000004
6183 40 0.063333 0.043812999999999998 0.17736199999999999 0.17083999999999999 14 14 14 2 2 2 0.0044149999999999997
6184 78 0.079762 0.045421000000000003 0.186496 0.17190900000000001 14 14 14 2 2 2 0.0044120000000000001
6185 48 0.062488000000000002 0.043341999999999999 0.17929700000000001 0.18390899999999999 14 14 14 2 2 2 0.0043829999999999997
6186 41 0.065964999999999996 0.049347000000000002 0.195269 0.18103 14 14 14 2 2 2 0.0047020000000000005
6187 88 0.095842999999999998 0.048655999999999998 0.18969900000000001 0.165992 14 14 14 2 2 2 0.0044919999999999995
6188 92 0.19484399999999999 0.043705000000000001 0.17927499999999999 0.166961 14 14 14 6 5 5 0.483796
6189 91 0.19377900000000001 0.041563000000000003 0.17378099999999999 0.166709 14 14 14 6 6 6 0.26374899999999996
6190 91 0.19536600000000001 0.043841999999999999 0.178317 0.16542999999999999 14 14 14 6 6 6 0.52220600000000006
6191 91 0.19852300000000001 0.039919999999999997 0.17258699999999999 0.16711000000000001 14 14 14 5 4 4 0.41489700000000002
6192 39 0.063467999999999997 0.044434000000000001 0.18590300000000001 0.17280000000000001 14 14 14 2 2 2 0.0043990000000000001
6193 39 0.058605999999999998 0.042287999999999999 0.181532 0.167487 14 14 14 2 2 2 0.0043949999999999996
6194 39 0.063728999999999994 0.041072999999999998 0.17652699999999999 0.17016800000000001 14 14 14 2 2 2 0.0043150000000000003
6195 39 0.056293000000000003 0.041250000000000002 0.176096 0.163936 14 14 14 2 2 2 0.0043920000000000001
6196 36 0.063594999999999999 0.044107 0.190445 0.17827499999999999 14 14 14 1 1 1 0.0059850000000000007
6197 36 0.061443999999999999 0.040204999999999998 0.188556 0.176565 14 14 14 1 1 1 0.005927
6198 36 0.066416000000000003 0.042074 0.18712599999999999 0.17657 14 14 14 1 1 1 0.0060680000000000005
6199 36 0.061405000000000001 0.042077000000000003 0.190162 0.18226100000000001 14 14 14 1 1 1 0.0059909999999999998
6200 97 0.19600200000000001 0.043860000000000003 0.17768500000000001 0.157695 14 14 14 5 9 10 0.44230599999999998
6201 98 0.15726599999999999 0.041248 0.16120699999999999 0.15801000000000001 14 14 14 5 9 10 0.51407100000000006
6202 59 0.067016999999999993 0.044173999999999998 0.186307 0.171428 14 14 14 5 9 11 0.13904
6203 57 0.066061999999999996 0.043770000000000003 0.17633399999999999 0.15992100000000001 14 14 14 5 9 10 0.41305000000000003
6204 96 0.19031899999999999 0.045262999999999998 0.18845799999999999 0.17247299999999999 14 14 14 3 6 6 0.14052099999999998
6205 97 0.19268199999999999 0.042750000000000003 0.18959699999999999 0.18057799999999999 14 14 14 3 6 6 0.201347
6206 97 0.14548700000000001 0.042589000000000002 0.18036099999999999 0.167102 14 14 14 3 6 6 0.109999
6207 97 0.13897899999999999 0.041700000000000001 0.17119300000000001 0.16400600000000001 14 14 14 3 6 6 0.14013400000000001
6208 51 0.062214999999999999 0.043536999999999999 0.19354399999999999 0.179032 14 14 14 0 2 3 0.36602500000000004
6209 51 0.065032000000000006 0.043074000000000001 0.199019 0.18464 14 14 14 0 2 3 0.24629499999999999
6210 95 0.092333999999999999 0.043615000000000001 0.19275 0.187607 14 14 14 0 2 3 0.243197
6211 95 0.071506 0.043716999999999999 0.195741 0.18287400000000001 14 14 14 0 2 3 0.35051300000000002
6212 94 0.158557 0.043739 0.19089300000000001 0.17227500000000001 14 14 14 2 6 7 0.338833
6213 94 0.14219000000000001 0.044568000000000003 0.179421 0.16224 14 14 14 2 6 7 0.218393
6214 94 0.145645 0.043011000000000001 0.1832 0.17486399999999999 14 14 14 1 6 7 0.49736499999999995
6215 94 0.156884 0.040726999999999999 0.170541 0.158301 14 14 14 0 6 6 0.11974799999999999
6216 52 0.059480999999999999 0.041153000000000002 0.183948 0.174931 14 14 14 0 1 2 0.0068330000000000005
6217 96 0.066752000000000006 0.040358999999999999 0.18465100000000001 0.17526800000000001 14 14 14 0 1 2 0.0065230000000000002
6218 52 0.063044000000000003 0.044066000000000001 0.188833 0.17771600000000001 14 14 14 0 1 2 0.0067260000000000002
6219 96 0.073693999999999996 0.040266999999999997 0.19532099999999999 0.18352299999999999 14 14 14 0 1 2 0.0070899999999999999
6220 97 0.19958799999999999 0.044308 0.17882999999999999 0.159442 14 14 14 5 9 10 0.43606400000000001
6221 98 0.15712499999999999 0.041988999999999999 0.16686500000000001 0.15118000000000001 14 14 14 5 9 10 0.50678299999999998
6222 59 0.062840999999999994 0.042640999999999998 0.18428600000000001 0.167383 14 14 14 5 9 11 0.13566500000000001
6223 57 0.062902 0.043550999999999999 0.17607700000000001 0.164495 14 14 14 5 9 10 0.40381900000000004
6224 96 0.19123399999999999 0.045644999999999998 0.18882499999999999 0.17771100000000001 14 14 14 3 6 6 0.14061999999999999
6225 97 0.19409199999999999 0.043466999999999999 0.191659 0.180337 14 14 14 3 6 6 0.20160699999999998
6226 97 0.150618 0.042986999999999997 0.18180199999999999 0.164824 14 14 14 3 6 6 0.110926
6227 97 0.14267199999999999 0.040843999999999998 0.17511499999999999 0.161965 14 14 14 3 6 6 0.14008600000000002
6228 51 0.064805000000000001 0.043515999999999999 0.19215099999999999 0.18442600000000001 14 14 14 0 2 3 0.36634800000000001
6229 51 0.064626000000000003 0.043212 0.19211500000000001 0.18371199999999999 14 14 14 0 2 3 0.24611499999999997
6230 95 0.092493000000000006 0.043131999999999997 0.19501399999999999 0.18504200000000001 14 14 14 0 2 3 0.24286000000000002
6231 95 0.066124000000000002 0.042855999999999998 0.19226799999999999 0.18056700000000001 14 14 14 0 2 3 0.35209799999999997
6232 94 0.157384 0.043643000000000001 0.19036500000000001 0.17132900000000001 14 14 14 2 6 7 0.33915099999999998
6233 94 0.14369100000000001 0.043941000000000001 0.17960699999999999 0.16633500000000001 14 14 14 2 6 7 0.22087600000000002
6234 94 0.15254400000000001 0.045020999999999999 0.19465199999999999 0.17973900000000001 14 14 14 1 6 7 0.50845799999999997
6235 94 0.155781 0.041307000000000003 0.17382900000000001 0.16137699999999999 14 14 14 0 6 6 0.119482
6236 52 0.060886000000000003 0.041391999999999998 0.184811 0.17101 14 14 14 0 1 2 0.0066280000000000002
6237 96 0.067395999999999998 0.039967000000000003 0.18701799999999999 0.17827999999999999 14 14 14 0 1 2 0.0066409999999999993
6238 52 0.060108000000000002 0.042771000000000003 0.18371899999999999 0.170816 14 14 14 0 1 2 0.0065690000000000002
6239 96 0.068404999999999994 0.038301000000000002 0.189669 0.17452899999999999 14 14 14 0 1 2 0.0065599999999999999
6240 94 0.24077499999999999 0.044991999999999997 0.184285 0.17263100000000001 14 14 14 3 6 8 0.35273900000000002
6241 94 0.24251300000000001 0.042666000000000003 0.17896999999999999 0.17547199999999999 14 14 14 3 6 8 0.32262299999999999
6242 84 0.18434600000000001 0.040515000000000002 0.17311699999999999 0.16538 14 14 14 3 6 8 0.36139100000000002
6243 94 0.239431 0.040651 0.17172999999999999 0.170486 14 14 14 3 6 8 0.36188999999999999
6244 88 0.155943 0.044537 0.18393799999999999 0.166992 14 14 14 4 4 4 0.53236700000000003
6245 88 0.15304400000000001 0.043734000000000002 0.186223 0.16550000000000001 14 14 14 4 4 4 0.63996000000000008
6246 88 0.14983199999999999 0.043921000000000002 0.18449299999999999 0.16508900000000001 14 14 14 4 4 4 0.533447
6247 88 0.15338499999999999 0.043457000000000003 0.18090400000000001 0.16767099999999999 14 14 14 4 4 4 0.41418100000000002
6248 41 0.06096 0.045022 0.198991 0.18357999999999999 14 14 14 0 0 1 0.01295
6249 41 0.065029000000000003 0.043256000000000003 0.183029 0.176567 14 14 14 0 0 1 0.01244
6250 41 0.064087000000000005 0.042842999999999999 0.18873999999999999 0.17178599999999999 14 14 14 0 0 0 0.012605000000000002
6251 41 0.060432 0.042771000000000003 0.17340700000000001 0.16936300000000001 14 14 14 0 0 0 0.01227
6252 39 0.060461000000000001 0.043282000000000001 0.190718 0.179456 14 14 14 0 0 0 0.007757
6253 39 0.059413000000000001 0.042235000000000002 0.19645699999999999 0.17575299999999999 14 14 14 0 0 0 0.0074879999999999999
6254 39 0.060768999999999997 0.040939000000000003 0.181783 0.17231099999999999 14 14 14 0 0 0 0.0074580000000000011
6255 39 0.059569999999999998 0.041645000000000001 0.18682399999999999 0.176094 14 14 14 0 0 0 0.0077219999999999997
6256 43 0.059905 0.042131000000000002 0.183643 0.175682 14 14 14 0 1 1 0.13797800000000002
6257 94 0.094673999999999994 0.041758000000000003 0.17886199999999999 0.17507400000000001 14 14 14 0 1 1 0.10811399999999999
6258 45 0.061452 0.040892999999999999 0.18405199999999999 0.170316 14 14 14 0 0 1 0.007731
6259 43 0.062306 0.040682999999999997 0.180557 0.17694099999999999 14 14 14 0 0 1 0.13625000000000001
6260 94 0.24291399999999999 0.041777000000000002 0.18056800000000001 0.16900299999999999 14 14 14 3 6 8 0.35264400000000001
6261 94 0.24109 0.040314000000000003 0.17031099999999999 0.16922999999999999 14 14 14 3 6 8 0.322828
6262 84 0.18137400000000001 0.040118000000000001 0.17074600000000001 0.16709399999999999 14 14 14 3 6 8 0.361174
6263 94 0.236128 0.040711999999999998 0.17091600000000001 0.16486500000000001 14 14 14 3 6 8 0.36170099999999999
6264 88 0.15245800000000001 0.045420000000000002 0.18310599999999999 0.16583899999999999 14 14 14 4 4 4 0.53130699999999997
6265 88 0.15082999999999999 0.042119999999999998 0.18177499999999999 0.16525599999999999 14 14 14 4 4 4 0.64487800000000006
6266 88 0.15473300000000001 0.043976000000000001 0.18762000000000001 0.17116100000000001 14 14 14 4 4 4 0.54186800000000002
6267 88 0.151061 0.043882999999999998 0.18216399999999999 0.16780900000000001 14 14 14 4 4 4 0.40978199999999998
6268 41 0.060747000000000002 0.043721999999999997 0.19011700000000001 0.17665400000000001 14 14 14 0 0 1 0.012527
6269 41 0.061328000000000001 0.042820999999999998 0.17557400000000001 0.17204700000000001 14 14 14 0 0 1 0.012317
6270 41 0.059759 0.041984 0.18360399999999999 0.168403 14 14 14 0 0 0 0.012399999999999998
6271 41 0.058811000000000002 0.041253999999999999 0.179336 0.172874 14 14 14 0 0 0 0.012453000000000002
6272 39 0.063694000000000001 0.043084999999999998 0.19244600000000001 0.185281 14 14 14 0 0 0 0.0073279999999999994
6273 39 0.063682000000000002 0.041863999999999998 0.179475 0.17340700000000001 14 14 14 0 0 0 0.0074790000000000004
6274 39 0.062507999999999994 0.042159000000000002 0.18956300000000001 0.17746200000000001 14 14 14 0 0 0 0.0077429999999999999
6275 39 0.062349000000000002 0.041829999999999999 0.190305 0.178814 14 14 14 0 0 0 0.0077300000000000008
6276 43 0.063723000000000002 0.042583000000000003 0.186726 0.17546200000000001 14 14 14 0 1 1 0.13780200000000001
6277 94 0.094436000000000006 0.041998000000000001 0.17868700000000001 0.175596 14 14 14 0 1 1 0.108324
6278 45 0.061053999999999997 0.041428 0.18245400000000001 0.16967099999999999 14 14 14 0 0 1 0.0075769999999999995
6279 43 0.060212000000000002 0.042084000000000003 0.17899499999999999 0.17641599999999999 14 14 14 0 0 1 0.13641200000000001
6280 66 0.066721000000000003 0.043455000000000001 0.18846099999999999 0.17760999999999999 14 14 14 0 2 5 0.11725400000000001
6281 97 0.18501400000000001 0.043087 0.18829099999999999 0.17247100000000001 14 14 14 0 3 4 0.15273199999999998
6282 62 0.060503000000000001 0.036469000000000001 0.17300599999999999 0.16159100000000001 14 14 14 0 3 6 0.023338999999999999
6283 58 0.060942000000000003 0.04197 0.17800199999999999 0.166822 14 14 14 0 3 6 0.11726
6284 61 0.061804999999999999 0.043920000000000001 0.196078 0.17955099999999999 14 14 14 0 3 3 0.018327000000000003
6285 57 0.061400999999999997 0.042026000000000001 0.178865 0.17119599999999999 14 14 14 0 3 3 0.018744
6286 56 0.062273000000000002 0.043733000000000001 0.196799 0.183784 14 14 14 0 3 3 0.018481000000000001
6287 96 0.187365 0.045539000000000003 0.186915 0.176922 14 14 14 0 3 3 0.018903
6288 59 0.066378999999999994 0.043371 0.192305 0.174321 14 14 14 0 3 3 0.013956
6289 95 0.159245 0.044932 0.19495999999999999 0.17730299999999999 14 14 14 0 3 4 0.018445
6290 60 0.062343000000000003 0.042106999999999999 0.187528 0.170901 14 14 14 0 3 5 0.018484
6291 58 0.060281000000000001 0.041904999999999998 0.17804900000000001 0.166491 14 14 14 0 3 5 0.018453999999999998
6292 61 0.063186999999999993 0.043688999999999999 0.17924200000000001 0.17315800000000001 14 14 14 0 4 5 0.020032999999999999
6293 96 0.15126899999999999 0.043546000000000001 0.18262400000000001 0.164988 14 14 14 0 3 5 0.020636000000000002
6294 96 0.15243899999999999 0.041860000000000001 0.16830899999999999 0.155136 14 14 14 0 3 5 0.019450000000000002
6295 96 0.184639 0.044396999999999999 0.18795799999999999 0.171296 14 14 14 0 3 5 0.13081599999999999
6296 79 0.070097000000000007 0.043479999999999998 0.18701400000000001 0.17000399999999999 14 14 14 3 9 9 0.36941000000000002
6297 79 0.069942000000000004 0.041750000000000002 0.17633799999999999 0.16039800000000001 14 14 14 3 9 9 0.33011400000000002
6298 78 0.071193999999999993 0.041307000000000003 0.174263 0.159835 14 14 14 3 9 9 0.426645
6299 97 0.083644999999999997 0.040738000000000003 0.175292 0.17103299999999999 14 14 14 4 9 9 0.29443200000000003
6300 66 0.066081000000000001 0.041666000000000002 0.188718 0.17597699999999999 14 14 14 0 2 5 0.11694
6301 97 0.17988499999999999 0.041672000000000001 0.18832499999999999 0.17286699999999999 14 14 14 0 3 4 0.15660399999999999
6302 62 0.060765 0.035784000000000003 0.175289 0.164492 14 14 14 0 3 6 0.019741000000000002
6303 58 0.061755999999999998 0.042423000000000002 0.18135499999999999 0.168294 14 14 14 0 3 6 0.11727300000000002
6304 61 0.062518000000000004 0.043027999999999997 0.19122600000000001 0.18180499999999999 14 14 14 0 3 3 0.018682000000000001
6305 57 0.063751000000000002 0.042596000000000002 0.17990400000000001 0.170572 14 14 14 0 3 3 0.019049
6306 56 0.062415999999999999 0.042694000000000003 0.19479399999999999 0.184839 14 14 14 0 3 3 0.018537999999999999
6307 96 0.18722800000000001 0.044495 0.186309 0.173985 14 14 14 0 3 3 0.018374999999999999
6308 59 0.066877000000000006 0.045131999999999999 0.194772 0.175313 14 14 14 0 3 3 0.013695000000000001
6309 95 0.15923599999999999 0.045359999999999998 0.19333500000000001 0.179364 14 14 14 0 3 4 0.018518
6310 60 0.061780000000000002 0.042710999999999999 0.186831 0.171266 14 14 14 0 3 5 0.018512999999999998
6311 58 0.060881999999999999 0.041085999999999998 0.172148 0.168792 14 14 14 0 3 5 0.018671
6312 61 0.062295999999999997 0.045267000000000002 0.180174 0.17125199999999999 14 14 14 0 4 5 0.019739
6313 96 0.15210299999999999 0.042280999999999999 0.17916799999999999 0.16259799999999999 14 14 14 0 3 5 0.020095999999999999
6314 96 0.152173 0.042542999999999997 0.169854 0.15532000000000001 14 14 14 0 3 5 0.019424
6315 96 0.182449 0.048529999999999997 0.18943199999999999 0.170853 14 14 14 0 3 5 0.13083899999999998
6316 79 0.070273000000000002 0.043403999999999998 0.187054 0.17224400000000001 14 14 14 3 9 9 0.369421
6317 79 0.070096000000000006 0.041022000000000003 0.17549000000000001 0.16208600000000001 14 14 14 3 9 9 0.328206
6318 78 0.068944000000000005 0.041410000000000002 0.176348 0.163214 14 14 14 3 9 9 0.423369
6319 97 0.085248000000000004 0.042285000000000003 0.17507400000000001 0.16733500000000001 14 14 14 4 9 9 0.29433100000000001
6320 42 0.064144999999999994 0.041748 0.18118699999999999 0.169456 14 14 14 0 2 8 0.15466199999999999
6321 42 0.060186999999999997 0.041465000000000002 0.187448 0.17893700000000001 14 14 14 0 2 6 0.10547200000000001
6322 42 0.058227000000000001 0.040106000000000003 0.180788 0.17044100000000001 14 14 14 0 2 6 0.021108999999999999
6323 42 0.061860999999999999 0.041515000000000003 0.18341099999999999 0.16761100000000001 14 14 14 0 5 6 0.278445
6324 57 0.063390000000000002 0.043441 0.192881 0.176204 14 14 14 0 6 6 0.55644300000000002
6325 57 0.063064999999999996 0.042639999999999997 0.19992699999999999 0.18315600000000001 14 14 14 0 6 6 0.45467900000000006
6326 57 0.065409999999999996 0.044873999999999997 0.19217799999999999 0.16933999999999999 14 14 14 0 6 6 0.52413299999999996
6327 56 0.061407000000000003 0.043264999999999998 0.184867 0.16895199999999999 14 14 14 0 6 6 0.70836300000000008
6328 40 0.060407000000000002 0.045370000000000001 0.20316000000000001 0.18423900000000001 14 14 14 0 1 1 0.010505
6329 41 0.058196999999999999 0.042972999999999997 0.19267100000000001 0.18076300000000001 14 14 14 0 1 3 0.014717000000000001
6330 41 0.061192999999999997 0.048319000000000001 0.192417 0.183723 14 14 14 0 1 3 0.014249999999999999
6331 41 0.060715999999999999 0.043533000000000002 0.19697899999999999 0.18559 14 14 14 0 1 2 0.014584
6332 53 0.065921999999999994 0.043341999999999999 0.189391 0.17519399999999999 14 14 14 0 2 2 0.37016100000000002
6333 53 0.065264000000000003 0.044907000000000002 0.18843199999999999 0.17172200000000001 14 14 14 0 2 3 0.21656
6334 56 0.063949000000000006 0.040613999999999997 0.183535 0.169652 14 14 14 0 2 3 0.27737800000000001
6335 56 0.064673999999999995 0.045189 0.19337699999999999 0.18667500000000001 14 14 14 0 2 3 0.30248600000000003
6336 56 0.064901 0.043950000000000003 0.18681900000000001 0.17011599999999999 14 14 14 0 5 6 0.67713299999999998
6337 57 0.065949999999999995 0.043656 0.18904000000000001 0.17255799999999999 14 14 14 0 5 5 0.70855399999999991
6338 58 0.064711000000000005 0.043173999999999997 0.18921199999999999 0.17246500000000001 14 14 14 0 5 5 0.43970500000000001
6339 58 0.063955999999999999 0.043177 0.19028800000000001 0.17713100000000001 14 14 14 0 5 5 0.55119600000000002
6340 42 0.065590999999999997 0.044103999999999997 0.188079 0.17758599999999999 14 14 14 0 2 8 0.161107
6341 42 0.065776000000000001 0.042231999999999999 0.18990199999999999 0.17327799999999999 14 14 14 0 2 6 0.10541
6342 42 0.062130999999999999 0.041543999999999998 0.17959700000000001 0.16791800000000001 14 14 14 0 2 6 0.020858000000000002
6343 42 0.059733000000000001 0.042230999999999998 0.18388499999999999 0.17416300000000001 14 14 14 0 5 6 0.27902499999999997
6344 57 0.064770999999999995 0.043728999999999997 0.189525 0.17571899999999999 14 14 14 0 6 6 0.55597999999999992
6345 57 0.063809000000000005 0.042948 0.189497 0.18082200000000001 14 14 14 0 6 6 0.44408599999999998
6346 57 0.065658999999999995 0.044784999999999998 0.182087 0.175452 14 14 14 0 6 6 0.52083999999999997
6347 56 0.064537999999999998 0.042214000000000002 0.184249 0.17097899999999999 14 14 14 0 6 6 0.70988899999999999
6348 40 0.062851000000000004 0.045183000000000001 0.19985800000000001 0.19192100000000001 14 14 14 0 1 1 0.011053
6349 41 0.064616999999999994 0.045291999999999999 0.21121100000000001 0.195241 14 14 14 0 1 3 0.015993
6350 41 0.070434999999999998 0.047951000000000001 0.20314299999999999 0.18840199999999999 14 14 14 0 1 3 0.014572999999999999
6351 41 0.062950999999999993 0.043943000000000003 0.19470299999999999 0.18166399999999999 14 14 14 0 1 2 0.014465000000000002
6352 53 0.065158999999999995 0.043712000000000001 0.19282199999999999 0.17516200000000001 14 14 14 0 2 2 0.36997499999999994
