sample low_sweeps factor_ms split_ms refine2_ms refine4_ms finite0 finite2 finite4 physical0 physical2 physical4 classify_ms
36 37 0.63573000000000002 0.046933000000000002 0.19774700000000001 0.185498 14 14 14 0 0 0 0.0076279999999999994
37 37 0.64249699999999998 0.045104999999999999 0.19661300000000001 0.18978700000000001 14 14 14 0 0 0 0.0075259999999999997
38 37 0.63665400000000005 0.045322000000000001 0.195603 0.18429899999999999 14 14 14 0 0 0 0.0074830000000000001
39 37 0.63276600000000005 0.045927999999999997 0.199463 0.187893 14 14 14 0 0 0 0.0079190000000000007
40 42 0.718719 0.048337999999999999 0.192498 0.179475 14 14 14 0 0 0 0.0080780000000000001
41 42 0.70651299999999995 0.046411000000000001 0.19021399999999999 0.176481 14 14 14 0 0 0 0.008064
42 42 0.71113000000000004 0.046030000000000001 0.18836600000000001 0.178121 14 14 14 0 0 0 0.0078919999999999997
43 42 0.71225499999999997 0.045476999999999997 0.18818199999999999 0.18096400000000001 14 14 14 0 0 0 0.00792
44 50 0.825044 0.045569999999999999 0.192356 0.17638599999999999 14 14 14 0 0 0 0.43587599999999999
45 50 0.83378600000000003 0.043103000000000002 0.18368300000000001 0.17081099999999999 14 14 14 0 0 0 0.47171200000000002
46 50 0.82397100000000001 0.044336 0.18002199999999999 0.174593 14 14 14 0 0 0 0.46315899999999999
47 50 0.82132099999999997 0.043249999999999997 0.181337 0.16885800000000001 14 14 14 0 0 0 0.43132599999999999
48 42 0.71210600000000002 0.046643999999999998 0.191529 0.183363 14 14 14 0 0 0 0.0078510000000000003
49 42 0.70660800000000001 0.045914999999999997 0.19503999999999999 0.17932500000000001 14 14 14 0 0 0 0.0079609999999999993
50 42 0.71807500000000002 0.045678000000000003 0.18875500000000001 0.178177 14 14 14 0 0 0 0.0078609999999999999
51 42 0.70879000000000003 0.046016000000000001 0.18768599999999999 0.17647099999999999 14 14 14 0 0 0 0.0077499999999999999
52 47 0.78516200000000003 0.043802000000000001 0.18434400000000001 0.173429 14 14 14 0 0 0 0.37326099999999995
53 47 0.80184100000000003 0.046087000000000003 0.18876000000000001 0.17934600000000001 14 14 14 0 0 0 0.36432200000000003
54 47 0.78180700000000003 0.044560000000000002 0.181865 0.17211699999999999 14 14 14 0 0 0 0.35142300000000004
55 47 0.78384900000000002 0.044646999999999999 0.17963499999999999 0.17230400000000001 14 14 14 0 0 0 0.29145399999999999
56 42 0.71050800000000003 0.045747999999999997 0.191216 0.18330399999999999 14 14 14 0 0 0 0.0079670000000000001
57 42 0.70988099999999998 0.047102999999999999 0.196075 0.178143 14 14 14 0 0 0 0.0079459999999999999
58 42 0.70644899999999999 0.045860999999999999 0.19095300000000001 0.17860200000000001 14 14 14 0 0 0 0.0081120000000000012
59 42 0.71303499999999997 0.046003000000000002 0.18974199999999999 0.17971599999999999 14 14 14 0 0 0 0.0079760000000000005
60 42 0.71239799999999998 0.047323999999999998 0.190414 0.17749000000000001 14 14 14 0 0 0 0.0079389999999999999
61 42 0.70464700000000002 0.045463999999999997 0.190944 0.176427 14 14 14 0 0 0 0.0078310000000000012
62 42 0.70753999999999995 0.045372999999999997 0.187527 0.18185100000000001 14 14 14 0 0 0 0.008097
