sample	stage	finite	max_scaled_root_error	nearest_assignment_duplicates	positive_real_candidate_count_delta
2256	0	True	0.07311799051515816	6	-8
2256	2	True	0.05650906364974821	6	-8
2256	4	True	0.04358504779090742	6	-8
2257	0	True	0.07311754426047615	6	-8
2257	2	True	0.056515193070660594	6	-8
2257	4	True	0.043591484063611366	6	-8
2258	0	True	0.07311703425410968	6	-8
2258	2	True	0.05652177256350974	6	-8
2258	4	True	0.04359839532011782	6	-8
2259	0	True	0.07311652424666297	6	-8
2259	2	True	0.05652798943697224	6	-8
2259	4	True	0.043604927867850696	6	-8
2260	0	True	0.04583281992368578	6	-6
2260	2	True	0.03924270210736839	6	-6
2260	4	True	0.03476594962526134	6	-6
2261	0	True	0.04583213399117471	6	-6
2261	2	True	0.039241469767736584	6	-6
2261	4	True	0.03476414382647439	6	-6
2262	0	True	0.04583135012895122	6	-6
2262	2	True	0.03924006151925416	6	-6
2262	4	True	0.03476208024754926	6	-6
2263	0	True	0.04583056633138329	6	-6
2263	2	True	0.03923865341971372	6	-6
2263	4	True	0.0347600168724596	6	-6
2264	0	True	0.07463743337735715	7	-6
2264	2	True	0.05708561887804867	7	-6
2264	4	True	0.043991951191820575	7	-6
2265	0	True	0.07463696277451194	7	-6
2265	2	True	0.057093431609784084	7	-6
2265	4	True	0.043999797800889834	7	-6
2266	0	True	0.07463642494291275	7	-6
2266	2	True	0.057102562118611006	7	-6
2266	4	True	0.04400896517102408	7	-6
2267	0	True	0.07463588711155512	6	-6
2267	2	True	0.057111938474575165	6	-6
2267	4	True	0.04401837600755928	6	-6
2268	0	True	0.006232829739348191	4	-4
2268	2	True	0.00406177335979733	4	-4
2268	4	True	0.002459217037860635	4	-4
2269	0	True	0.006240729598814841	4	-6
2269	2	True	0.00406896573745858	4	-6
2269	4	True	0.002465761874592518	4	-6
2270	0	True	0.0062499032427850805	4	-6
2270	2	True	0.004077325817611901	4	-6
2270	4	True	0.0024733795306409023	3	-6
2271	0	True	0.006259239542800485	4	-6
2271	2	True	0.004085842963037735	4	-6
2271	4	True	0.002481151632439431	3	-6
2272	0	True	0.8344642691398027	6	-4
2272	2	True	0.6948463051941856	5	-4
2272	4	True	0.5733426144441907	6	-4
2273	0	True	0.8362107055581113	6	-4
2273	2	True	0.6961404799206713	5	-4
2273	4	True	0.5742156284204082	5	-4
2274	0	True	0.8384233755448441	6	-4
2274	2	True	0.6977845182535634	5	-4
2274	4	True	0.5753308624429986	5	-4
2275	0	True	0.8409444232840698	6	-4
2275	2	True	0.6996635910030568	5	-4
2275	4	True	0.5766139052806306	5	-4
2276	0	True	0.07311799051515816	6	-8
2276	2	True	0.05650906364974821	6	-8
2276	4	True	0.04358504779090742	6	-8
2277	0	True	0.07311754426047615	6	-8
2277	2	True	0.056515193070660594	6	-8
2277	4	True	0.043591484063611366	6	-8
2278	0	True	0.07311703425410968	6	-8
2278	2	True	0.05652177256350974	6	-8
2278	4	True	0.04359839532011782	6	-8
2279	0	True	0.07311652424666297	6	-8
2279	2	True	0.05652798943697224	6	-8
2279	4	True	0.043604927867850696	6	-8
2280	0	True	0.016727286490246112	0	0
2280	2	True	0.00010082978823799718	0	0
2280	4	True	2.9450236082456597e-13	0	0
2281	0	True	0.03988786921001196	0	0
2281	2	True	0.0019065490222928575	0	0
2281	4	True	3.5776852761525046e-08	0	0
2282	0	True	0.11824363417218277	0	0
2282	2	True	0.03628100941950692	0	0
2282	4	True	0.0048306523285883566	0	0
2283	0	True	0.4881608689749548	0	0
2283	2	True	0.3764917910122022	0	0
2283	4	True	0.31121399902252106	0	0
2284	0	True	0.028815845771310904	0	0
2284	2	True	0.01377408395772571	1	0
2284	4	True	0.0022033028807689824	1	0
2285	0	True	0.031175827845059234	1	2
2285	2	True	0.008307405945093127	1	2
2285	4	True	0.0017339651838094842	1	2
2286	0	True	0.033139269069420406	1	2
2286	2	True	0.006097325809458315	1	2
2286	4	True	0.0018090100761954792	1	2
2287	0	True	0.03448524821405829	1	2
2287	2	True	0.006031404837050363	1	2
2287	4	True	0.017225714265724692	1	2
2288	0	True	2.0641472938542718	6	-1
2288	2	True	1.6934243800320183	3	-1
2288	4	True	1.3823573969254108	3	-1
2289	0	True	4.025291821387658	3	-1
2289	2	True	3.3507151708648872	5	-1
2289	4	True	2.7782314679989835	5	-1
2290	0	True	10.259538516174882	6	-1
2290	2	True	8.941527836732815	5	-1
2290	4	True	7.805308742019108	5	-1
2291	0	True	5.252494803779026	5	-1
2291	2	True	4.392233688120397	5	-2
2291	4	True	3.6602163001880617	5	-2
2292	0	True	0.8013529025646424	4	-4
2292	2	True	0.7433172634990749	4	-4
2292	4	True	0.7108130405615724	4	-4
2293	0	True	0.7955916345363822	4	-4
2293	2	True	0.7323143845685377	4	-4
2293	4	True	0.694427654380404	4	-4
2294	0	True	0.7868504777974508	6	-4
2294	2	True	0.7172723229868143	4	-4
2294	4	True	0.6732129417970208	4	-4
2295	0	True	0.7772671081837775	6	-4
2295	2	True	0.7051639490979049	4	-4
2295	4	True	0.6594958802705356	4	-4
2296	0	True	1.1958437702801692	5	-3
2296	2	True	0.9942016006465159	2	-3
2296	4	True	0.8295538443561291	2	-3
2297	0	True	1.177317868137382	5	-3
2297	2	True	0.9830019670471768	2	-3
2297	4	True	0.8245827721743962	2	-3
2298	0	True	1.154289408848037	5	-3
2298	2	True	0.9685472551129081	2	-3
2298	4	True	0.8173987434332791	2	-3
2299	0	True	1.1291409686942497	5	-3
2299	2	True	0.952212890443563	4	-3
2299	4	True	0.8085235221843236	6	-3
2300	0	True	0.016727286490246112	0	0
2300	2	True	0.00010082978823799718	0	0
2300	4	True	2.9450236082456597e-13	0	0
2301	0	True	0.03988786921001196	0	0
2301	2	True	0.0019065490222928575	0	0
2301	4	True	3.5776852761525046e-08	0	0
2302	0	True	0.11824363417218277	0	0
2302	2	True	0.03628100941950692	0	0
2302	4	True	0.0048306523285883566	0	0
2303	0	True	0.4881608689749548	0	0
2303	2	True	0.3764917910122022	0	0
2303	4	True	0.31121399902252106	0	0
2304	0	True	0.028815845771310904	0	0
2304	2	True	0.01377408395772571	1	0
2304	4	True	0.0022033028807689824	1	0
2305	0	True	0.031175827845059234	1	2
2305	2	True	0.008307405945093127	1	2
2305	4	True	0.0017339651838094842	1	2
2306	0	True	0.033139269069420406	1	2
2306	2	True	0.006097325809458315	1	2
2306	4	True	0.0018090100761954792	1	2
2307	0	True	0.03448524821405829	1	2
2307	2	True	0.006031404837050363	1	2
2307	4	True	0.017225714265724692	1	2
2308	0	True	2.0641472938542718	6	-1
2308	2	True	1.6934243800320183	3	-1
2308	4	True	1.3823573969254108	3	-1
2309	0	True	4.025291821387658	3	-1
2309	2	True	3.3507151708648872	5	-1
2309	4	True	2.7782314679989835	5	-1
2310	0	True	10.259538516174882	6	-1
2310	2	True	8.941527836732815	5	-1
2310	4	True	7.805308742019108	5	-1
2311	0	True	5.252494803779026	5	-1
2311	2	True	4.392233688120397	5	-2
2311	4	True	3.6602163001880617	5	-2
2312	0	True	0.8013529025646424	4	-4
2312	2	True	0.7433172634990749	4	-4
2312	4	True	0.7108130405615724	4	-4
2313	0	True	0.7955916345363822	4	-4
2313	2	True	0.7323143845685377	4	-4
2313	4	True	0.694427654380404	4	-4
2314	0	True	0.7868504777974508	6	-4
2314	2	True	0.7172723229868143	4	-4
2314	4	True	0.6732129417970208	4	-4
2315	0	True	0.7772671081837775	6	-4
2315	2	True	0.7051639490979049	4	-4
2315	4	True	0.6594958802705356	4	-4
2316	0	True	1.1958437702801692	5	-3
2316	2	True	0.9942016006465159	2	-3
2316	4	True	0.8295538443561291	2	-3
2317	0	True	1.177317868137382	5	-3
2317	2	True	0.9830019670471768	2	-3
2317	4	True	0.8245827721743962	2	-3
2318	0	True	1.154289408848037	5	-3
2318	2	True	0.9685472551129081	2	-3
2318	4	True	0.8173987434332791	2	-3
2319	0	True	1.1291409686942497	5	-3
2319	2	True	0.952212890443563	4	-3
2319	4	True	0.8085235221843236	6	-3
2320	0	True	0.009990614896603712	3	2
2320	2	True	0.00677546197331448	5	2
2320	4	True	0.005376651192004633	5	2
2321	0	True	0.007398475638248705	2	2
2321	2	True	0.0053701197188538415	4	2
2321	4	True	0.004299956842033564	4	2
2322	0	True	0.00613141274480282	2	2
2322	2	True	0.004985073436578445	2	2
2322	4	True	0.004053600057631791	3	2
2323	0	True	0.006371762454178122	4	2
2323	2	True	0.005664642837587036	4	2
2323	4	True	0.004676541095176959	4	2
2324	0	True	0.10540432499514164	0	0
2324	2	True	0.03855301574780145	2	0
2324	4	True	0.004406936271295742	2	0
2325	0	True	0.0497320508870467	0	0
2325	2	True	0.01893654380076242	2	0
2325	4	True	0.00236746322342212	2	0
2326	0	True	0.07595598193904925	0	0
2326	2	True	0.17363737131498	0	0
2326	4	True	0.2507704802964203	4	0
2327	0	True	0.27110754406372334	4	0
2327	2	True	0.31099374493632614	4	0
2327	4	True	0.3450131796917927	4	0
2328	0	True	0.012652684261141313	3	-1
2328	2	True	0.010441044169815547	3	-1
2328	4	True	0.009115357682392869	3	-1
2329	0	True	0.011392490695575326	4	1
2329	2	True	0.010163378853842381	4	1
2329	4	True	0.009345829309781789	4	1
2330	0	True	0.010864841850996646	4	1
2330	2	True	0.010333736691942682	4	1
2330	4	True	0.009985752475671269	4	1
2331	0	True	0.01142122866916288	4	1
2331	2	True	0.010765938523029536	4	1
2331	4	True	0.010619769128973201	4	1
2332	0	True	0.03923563569174375	1	1
2332	2	True	0.035836284470079284	2	1
2332	4	True	0.0331847625861427	2	1
2333	0	True	0.039359042888334285	1	1
2333	2	True	0.035329957154050295	1	1
2333	4	True	0.03215908772157957	2	1
2334	0	True	0.041780753495142264	1	1
2334	2	True	0.03665826438259861	1	1
2334	4	True	0.03258542429115694	2	1
2335	0	True	0.048445272544071244	1	1
2335	2	True	0.041497745080288584	1	1
2335	4	True	0.0359235670557126	2	1
2336	0	True	0.24030118144660162	6	-2
2336	2	True	0.2632323338470209	5	-2
2336	4	True	0.34838346668968484	7	-2
2337	0	True	0.27899861199496817	6	-2
2337	2	True	0.3467505656185931	6	-2
2337	4	True	0.38900523519339286	7	-2
2338	0	True	0.3000116968825446	6	-2
2338	2	True	0.35348050472838655	6	-2
2338	4	True	0.3916308626604228	5	-2
2339	0	True	0.3006238402164077	6	-2
2339	2	True	0.36438478621384085	5	-2
2339	4	True	0.39744552493118523	5	-2
2340	0	True	0.009990614896603712	3	2
2340	2	True	0.00677546197331448	5	2
2340	4	True	0.005376651192004633	5	2
2341	0	True	0.007398475638248705	2	2
2341	2	True	0.0053701197188538415	4	2
2341	4	True	0.004299956842033564	4	2
2342	0	True	0.00613141274480282	2	2
2342	2	True	0.004985073436578445	2	2
2342	4	True	0.004053600057631791	3	2
2343	0	True	0.006371762454178122	4	2
2343	2	True	0.005664642837587036	4	2
2343	4	True	0.004676541095176959	4	2
2344	0	True	0.10540432499514164	0	0
2344	2	True	0.03855301574780145	2	0
2344	4	True	0.004406936271295742	2	0
2345	0	True	0.0497320508870467	0	0
2345	2	True	0.01893654380076242	2	0
2345	4	True	0.00236746322342212	2	0
2346	0	True	0.07595598193904925	0	0
2346	2	True	0.17363737131498	0	0
2346	4	True	0.2507704802964203	4	0
2347	0	True	0.27110754406372334	4	0
2347	2	True	0.31099374493632614	4	0
2347	4	True	0.3450131796917927	4	0
2348	0	True	0.012652684261141313	3	-1
2348	2	True	0.010441044169815547	3	-1
2348	4	True	0.009115357682392869	3	-1
2349	0	True	0.011392490695575326	4	1
2349	2	True	0.010163378853842381	4	1
2349	4	True	0.009345829309781789	4	1
2350	0	True	0.010864841850996646	4	1
2350	2	True	0.010333736691942682	4	1
2350	4	True	0.009985752475671269	4	1
2351	0	True	0.01142122866916288	4	1
2351	2	True	0.010765938523029536	4	1
2351	4	True	0.010619769128973201	4	1
2352	0	True	0.03923563569174375	1	1
2352	2	True	0.035836284470079284	2	1
2352	4	True	0.0331847625861427	2	1
2353	0	True	0.039359042888334285	1	1
2353	2	True	0.035329957154050295	1	1
2353	4	True	0.03215908772157957	2	1
2354	0	True	0.041780753495142264	1	1
2354	2	True	0.03665826438259861	1	1
2354	4	True	0.03258542429115694	2	1
2355	0	True	0.048445272544071244	1	1
2355	2	True	0.041497745080288584	1	1
2355	4	True	0.0359235670557126	2	1
2356	0	True	0.24030118144660162	6	-2
2356	2	True	0.2632323338470209	5	-2
2356	4	True	0.34838346668968484	7	-2
2357	0	True	0.27899861199496817	6	-2
2357	2	True	0.3467505656185931	6	-2
2357	4	True	0.38900523519339286	7	-2
2358	0	True	0.3000116968825446	6	-2
2358	2	True	0.35348050472838655	6	-2
2358	4	True	0.3916308626604228	5	-2
2359	0	True	0.3006238402164077	6	-2
2359	2	True	0.36438478621384085	5	-2
2359	4	True	0.39744552493118523	5	-2
2360	0	True	0.009926868641910216	6	0
2360	2	True	0.006855584103584976	5	0
2360	4	True	0.0057267782548359805	5	0
2361	0	True	0.009746230383904915	6	0
2361	2	True	0.006752546315531252	5	0
2361	4	True	0.0050968280723787465	3	0
2362	0	True	0.009544704484931738	5	0
2362	2	True	0.006635270588529098	4	0
2362	4	True	0.0050046907929034695	4	0
2363	0	True	0.009348264217690503	6	0
2363	2	True	0.0065185370567826285	3	0
2363	4	True	0.004911385920209921	3	0
2364	0	True	0.009854223098589377	6	0
2364	2	True	0.006668033694152471	5	0
2364	4	True	0.005048226013746998	3	0
2365	0	True	0.00966071182123897	6	0
2365	2	True	0.007703041778678474	5	0
2365	4	True	0.004958519872837603	5	0
2366	0	True	0.009446302380070881	6	0
2366	2	True	0.00752339727954261	5	0
2366	4	True	0.005987546755983188	5	0
2367	0	True	0.009244047999857005	6	0
2367	2	True	0.007356875525625667	5	0
2367	4	True	0.0058554650035286425	5	0
2368	0	True	0.006937269054642132	6	-2
2368	2	True	0.005019786110493749	6	-2
2368	4	True	0.0035927331430432954	6	-2
2369	0	True	0.006812988785488036	6	-4
2369	2	True	0.004956599298836404	6	-4
2369	4	True	0.0035481253461301667	6	-4
2370	0	True	0.006674201771858816	6	-2
2370	2	True	0.0048834528961518575	6	-2
2370	4	True	0.003495697298015757	6	-2
2371	0	True	0.006538781350729999	6	-2
2371	2	True	0.00480950639967885	6	-2
2371	4	True	0.0034418682010817865	6	-2
2372	0	True	0.0038858941450951087	5	-2
2372	2	True	0.00271881415194683	5	-2
2372	4	True	0.001789158401121167	5	-2
2373	0	True	0.004959228948833125	5	-2
2373	2	True	0.0039187613984617556	5	-2
2373	4	True	0.0030906001359459535	5	-2
2374	0	True	0.005130462374954574	5	-2
2374	2	True	0.004088905162405708	5	-2
2374	4	True	0.003260273448294403	5	-2
2375	0	True	0.0037269117655287535	5	-2
2375	2	True	0.0025995929427308725	5	-2
2375	4	True	0.0017023558580929108	5	-2
2376	0	True	0.02983528663676145	5	0
2376	2	True	0.04666459345679235	5	0
2376	4	True	0.01052950052129646	5	0
2377	0	True	0.029062727762909985	5	0
2377	2	True	0.03770646896106982	5	0
2377	4	True	0.010236431059926707	5	0
2378	0	True	0.028224968039111648	5	0
2378	2	True	0.03017717911220402	6	0
2378	4	True	0.009919925664716198	6	0
2379	0	True	0.027430450057242386	5	0
2379	2	True	0.024569575579232568	6	0
2379	4	True	0.009624634555712644	6	0
2380	0	True	0.009926868641910216	6	0
2380	2	True	0.006855584103584976	5	0
2380	4	True	0.0057267782548359805	5	0
2381	0	True	0.009746230383904915	6	0
2381	2	True	0.006752546315531252	5	0
2381	4	True	0.0050968280723787465	3	0
2382	0	True	0.009544704484931738	5	0
2382	2	True	0.006635270588529098	4	0
2382	4	True	0.0050046907929034695	4	0
2383	0	True	0.009348264217690503	6	0
2383	2	True	0.0065185370567826285	3	0
2383	4	True	0.004911385920209921	3	0
2384	0	True	0.009854223098589377	6	0
2384	2	True	0.006668033694152471	5	0
2384	4	True	0.005048226013746998	3	0
2385	0	True	0.00966071182123897	6	0
2385	2	True	0.007703041778678474	5	0
2385	4	True	0.004958519872837603	5	0
2386	0	True	0.009446302380070881	6	0
2386	2	True	0.00752339727954261	5	0
2386	4	True	0.005987546755983188	5	0
2387	0	True	0.009244047999857005	6	0
2387	2	True	0.007356875525625667	5	0
2387	4	True	0.0058554650035286425	5	0
2388	0	True	0.006937269054642132	6	-2
2388	2	True	0.005019786110493749	6	-2
2388	4	True	0.0035927331430432954	6	-2
2389	0	True	0.006812988785488036	6	-4
2389	2	True	0.004956599298836404	6	-4
2389	4	True	0.0035481253461301667	6	-4
2390	0	True	0.006674201771858816	6	-2
2390	2	True	0.0048834528961518575	6	-2
2390	4	True	0.003495697298015757	6	-2
2391	0	True	0.006538781350729999	6	-2
2391	2	True	0.00480950639967885	6	-2
2391	4	True	0.0034418682010817865	6	-2
2392	0	True	0.0038858941450951087	5	-2
2392	2	True	0.00271881415194683	5	-2
2392	4	True	0.001789158401121167	5	-2
2393	0	True	0.004959228948833125	5	-2
2393	2	True	0.0039187613984617556	5	-2
2393	4	True	0.0030906001359459535	5	-2
2394	0	True	0.005130462374954574	5	-2
2394	2	True	0.004088905162405708	5	-2
2394	4	True	0.003260273448294403	5	-2
2395	0	True	0.0037269117655287535	5	-2
2395	2	True	0.0025995929427308725	5	-2
2395	4	True	0.0017023558580929108	5	-2
2396	0	True	0.02983528663676145	5	0
2396	2	True	0.04666459345679235	5	0
2396	4	True	0.01052950052129646	5	0
2397	0	True	0.029062727762909985	5	0
2397	2	True	0.03770646896106982	5	0
2397	4	True	0.010236431059926707	5	0
2398	0	True	0.028224968039111648	5	0
2398	2	True	0.03017717911220402	6	0
2398	4	True	0.009919925664716198	6	0
2399	0	True	0.027430450057242386	5	0
2399	2	True	0.024569575579232568	6	0
2399	4	True	0.009624634555712644	6	0
2400	0	True	0.00016461498123047897	1	-2
2400	2	True	3.5115457065434124e-05	1	-2
2400	4	True	3.7621134683316906e-05	1	-2
2401	0	True	0.00016445481465756962	1	-2
2401	2	True	1.544368020114761e-05	1	-2
2401	4	True	1.560075205540586e-05	1	0
2402	0	True	0.00016427203510286964	1	-2
2402	2	True	9.054201900873758e-06	1	-2
2402	4	True	9.309037085467242e-06	1	0
2403	0	True	0.000164089540677408	0	0
2403	2	True	6.169769276500384e-06	0	0
2403	4	True	1.9469956090527547e-07	0	0
2404	0	True	0.0016389932588864301	4	-4
2404	2	True	0.0012177335494705733	5	-5
2404	4	True	0.0030947550135767667	5	-5
2405	0	True	0.0016387198471116838	4	-4
2405	2	True	0.0020705351433303936	4	-5
2405	4	True	0.00314150812281277	4	-5
2406	0	True	0.0016384075577605807	3	-4
2406	2	True	0.0012229388520811908	4	-4
2406	4	True	0.0031962129881498054	4	-4
2407	0	True	0.0016380954613215003	1	-2
2407	2	True	0.0012257387359086746	3	-3
2407	4	True	0.0032522802150182946	3	-2
2408	0	True	0.0037461531678640845	5	-2
2408	2	True	0.001128355662210359	6	-2
2408	4	True	0.0016719890442789805	4	-2
2409	0	True	0.003745527654137197	6	-2
2409	2	True	0.0011284334003733556	6	-2
2409	4	True	0.0016681121060878642	4	-2
2410	0	True	0.003744813197782448	6	-4
2410	2	True	0.001128522793737596	6	-4
2410	4	True	0.0016637177934445758	6	-2
2411	0	True	0.0037440991847075143	6	-4
2411	2	True	0.0011286127742661763	5	-4
2411	4	True	0.0016593620428619607	5	-4
2412	0	True	0.12350817117286528	0	0
2412	2	True	0.5888491949155766	1	0
2412	4	True	0.5840128191871852	1	0
2413	0	True	0.10352192395358498	0	0
2413	2	True	0.518907354923098	1	0
2413	4	True	0.5243219451097796	1	0
2414	0	True	0.08883730728359668	0	0
2414	2	True	0.46319604645966733	1	0
2414	4	True	0.4687114594086687	1	0
2415	0	True	0.07786884062489928	0	0
2415	2	True	0.2601267555065892	2	0
2415	4	True	0.42023824185925496	2	0
2416	0	True	0.9259599699749449	5	-4
2416	2	True	0.880046081346849	6	-4
2416	4	True	0.8469449136823979	6	-4
2417	0	True	0.9627685256067243	5	-4
2417	2	True	0.907032071605235	6	-4
2417	4	True	0.8660136529685651	6	-4
2418	0	True	1.3626390484520563	6	-4
2418	2	True	1.043989301385748	6	-4
2418	4	True	0.785872902210501	6	-4
2419	0	True	1.566770067699564	6	-4
2419	2	True	1.2108891660251226	6	-4
2419	4	True	0.9215031254258528	6	-4
2420	0	True	0.00016461498123047897	1	-2
2420	2	True	3.5115457065434124e-05	1	-2
2420	4	True	3.7621134683316906e-05	1	-2
2421	0	True	0.00016445481465756962	1	-2
2421	2	True	1.544368020114761e-05	1	-2
2421	4	True	1.560075205540586e-05	1	0
2422	0	True	0.00016427203510286964	1	-2
2422	2	True	9.054201900873758e-06	1	-2
2422	4	True	9.309037085467242e-06	1	0
2423	0	True	0.000164089540677408	0	0
2423	2	True	6.169769276500384e-06	0	0
2423	4	True	1.9469956090527547e-07	0	0
2424	0	True	0.0016389932588864301	4	-4
2424	2	True	0.0012177335494705733	5	-5
2424	4	True	0.0030947550135767667	5	-5
2425	0	True	0.0016387198471116838	4	-4
2425	2	True	0.0020705351433303936	4	-5
2425	4	True	0.00314150812281277	4	-5
2426	0	True	0.0016384075577605807	3	-4
2426	2	True	0.0012229388520811908	4	-4
2426	4	True	0.0031962129881498054	4	-4
2427	0	True	0.0016380954613215003	1	-2
2427	2	True	0.0012257387359086746	3	-3
2427	4	True	0.0032522802150182946	3	-2
2428	0	True	0.0037461531678640845	5	-2
2428	2	True	0.001128355662210359	6	-2
2428	4	True	0.0016719890442789805	4	-2
2429	0	True	0.003745527654137197	6	-2
2429	2	True	0.0011284334003733556	6	-2
2429	4	True	0.0016681121060878642	4	-2
2430	0	True	0.003744813197782448	6	-4
2430	2	True	0.001128522793737596	6	-4
2430	4	True	0.0016637177934445758	6	-2
2431	0	True	0.0037440991847075143	6	-4
2431	2	True	0.0011286127742661763	5	-4
2431	4	True	0.0016593620428619607	5	-4
2432	0	True	0.12350817117286528	0	0
2432	2	True	0.5888491949155766	1	0
2432	4	True	0.5840128191871852	1	0
2433	0	True	0.10352192395358498	0	0
2433	2	True	0.518907354923098	1	0
2433	4	True	0.5243219451097796	1	0
2434	0	True	0.08883730728359668	0	0
2434	2	True	0.46319604645966733	1	0
2434	4	True	0.4687114594086687	1	0
2435	0	True	0.07786884062489928	0	0
2435	2	True	0.2601267555065892	2	0
2435	4	True	0.42023824185925496	2	0
2436	0	True	0.9259599699749449	5	-4
2436	2	True	0.880046081346849	6	-4
2436	4	True	0.8469449136823979	6	-4
2437	0	True	0.9627685256067243	5	-4
2437	2	True	0.907032071605235	6	-4
2437	4	True	0.8660136529685651	6	-4
2438	0	True	1.3626390484520563	6	-4
2438	2	True	1.043989301385748	6	-4
2438	4	True	0.785872902210501	6	-4
2439	0	True	1.566770067699564	6	-4
2439	2	True	1.2108891660251226	6	-4
2439	4	True	0.9215031254258528	6	-4
2440	0	True	0.0016453140551626433	6	-6
2440	2	True	0.00041288346055368537	6	-4
2440	4	True	0.00014248671406742042	6	-4
2441	0	True	0.0016453069915252528	6	-6
2441	2	True	0.00041288173263601347	6	-4
2441	4	True	0.00014249123850962735	6	-4
2442	0	True	0.0016452989188320017	6	-6
2442	2	True	0.0004128797578842359	6	-4
2442	4	True	0.00014249641695978775	6	-4
2443	0	True	0.001645290846176298	6	-6
2443	2	True	0.00041287778314445935	6	-4
2443	4	True	0.00014250160360332995	6	-4
2444	0	True	0.0039418420326087986	8	-6
2444	2	True	0.0009958096694738187	8	-6
2444	4	True	0.0005019967668160969	7	-6
2445	0	True	0.003941825124994121	7	-6
2445	2	True	0.0009958057392328089	7	-6
2445	4	True	0.0005020083228753972	7	-6
2446	0	True	0.003941805802092597	7	-6
2446	2	True	0.0009958012475727287	7	-6
2446	4	True	0.0005020215255997708	7	-6
2447	0	True	0.0039417864792835235	7	-6
2447	2	True	0.0009957967559595445	7	-6
2447	4	True	0.0005020347238405288	7	-6
2448	0	True	0.0013307230132619118	4	-4
2448	2	True	0.00033379691171251383	5	-4
2448	4	True	0.00012003625894601903	5	-4
2449	0	True	0.0013307173009953395	4	-4
2449	2	True	0.0003337955081632411	5	-4
2449	4	True	0.00011984736258168545	5	-4
2450	0	True	0.001330710772720138	5	-6
2450	2	True	0.0003337939041157374	5	-6
2450	4	True	0.00011962823776326387	5	-6
2451	0	True	0.0013307042444763422	5	-6
2451	2	True	0.00033379230007757094	5	-6
2451	4	True	0.00011940561782320485	5	-6
2452	0	True	0.004357181033255556	6	-4
2452	2	True	0.001102814396613846	6	-4
2452	4	True	0.0005923923100570014	6	-4
2453	0	True	0.0043571623480527875	6	-4
2453	2	True	0.0011028101162760845	6	-4
2453	4	True	0.0005924061900532478	6	-4
2454	0	True	0.004357140993631303	6	-4
2454	2	True	0.0011028052245150013	6	-4
2454	4	True	0.0005924220445351157	6	-4
2455	0	True	0.0043571196393121705	6	-4
2455	2	True	0.0011028003328110044	6	-4
2455	4	True	0.0005924378900864351	6	-4
2456	0	True	0.004007362412899518	7	-8
2456	2	True	0.00101266209086275	7	-8
2456	4	True	0.0005161198998180934	7	-8
2457	0	True	0.00400734522474988	7	-8
2457	2	True	0.0010126581047974947	7	-8
2457	4	True	0.0005161317146947308	7	-8
2458	0	True	0.004007325581238365	7	-8
2458	2	True	0.001012653549339755	7	-8
2458	4	True	0.0005161452125392092	7	-8
2459	0	True	0.00400730593782079	7	-8
2459	2	True	0.001012648993930455	7	-8
2459	4	True	0.0005161587051863969	7	-8
2460	0	True	0.0016453140551626433	6	-6
2460	2	True	0.00041288346055368537	6	-4
2460	4	True	0.00014248671406742042	6	-4
2461	0	True	0.0016453069915252528	6	-6
2461	2	True	0.00041288173263601347	6	-4
2461	4	True	0.00014249123850962735	6	-4
2462	0	True	0.0016452989188320017	6	-6
2462	2	True	0.0004128797578842359	6	-4
2462	4	True	0.00014249641695978775	6	-4
2463	0	True	0.001645290846176298	6	-6
2463	2	True	0.00041287778314445935	6	-4
2463	4	True	0.00014250160360332995	6	-4
2464	0	True	0.0039418420326087986	8	-6
2464	2	True	0.0009958096694738187	8	-6
2464	4	True	0.0005019967668160969	7	-6
2465	0	True	0.003941825124994121	7	-6
2465	2	True	0.0009958057392328089	7	-6
2465	4	True	0.0005020083228753972	7	-6
2466	0	True	0.003941805802092597	7	-6
2466	2	True	0.0009958012475727287	7	-6
2466	4	True	0.0005020215255997708	7	-6
2467	0	True	0.0039417864792835235	7	-6
2467	2	True	0.0009957967559595445	7	-6
2467	4	True	0.0005020347238405288	7	-6
2468	0	True	0.0013307230132619118	4	-4
2468	2	True	0.00033379691171251383	5	-4
2468	4	True	0.00012003625894601903	5	-4
2469	0	True	0.0013307173009953395	4	-4
2469	2	True	0.0003337955081632411	5	-4
2469	4	True	0.00011984736258168545	5	-4
2470	0	True	0.001330710772720138	5	-6
2470	2	True	0.0003337939041157374	5	-6
2470	4	True	0.00011962823776326387	5	-6
2471	0	True	0.0013307042444763422	5	-6
2471	2	True	0.00033379230007757094	5	-6
2471	4	True	0.00011940561782320485	5	-6
2472	0	True	0.004357181033255556	6	-4
2472	2	True	0.001102814396613846	6	-4
2472	4	True	0.0005923923100570014	6	-4
2473	0	True	0.0043571623480527875	6	-4
2473	2	True	0.0011028101162760845	6	-4
2473	4	True	0.0005924061900532478	6	-4
2474	0	True	0.004357140993631303	6	-4
2474	2	True	0.0011028052245150013	6	-4
2474	4	True	0.0005924220445351157	6	-4
2475	0	True	0.0043571196393121705	6	-4
2475	2	True	0.0011028003328110044	6	-4
2475	4	True	0.0005924378900864351	6	-4
2476	0	True	0.004007362412899518	7	-8
2476	2	True	0.00101266209086275	7	-8
2476	4	True	0.0005161198998180934	7	-8
2477	0	True	0.00400734522474988	7	-8
2477	2	True	0.0010126581047974947	7	-8
2477	4	True	0.0005161317146947308	7	-8
